date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2008-03-13,6.49,-880644632.5851,-10192823.446,15.4776,19.3559,-0.1564,100.0,45.0,-55.0,6.3056,7.2026,8.0997,0.3571,-132.2515,-14.4106,6.8304,18.1523,7.002,20.2803,-35.5064,-0.5278,0.2455,-0.5808,0.1649,7.2265,1.0,6.8764,-0.0526,-0.112,-0.1646,0.0399,-0.1564,-0.1963,12.4012,9.2929,36.3837,7.135,7.22,25.0286,2.1547,-0.9,6.6324,-602984050.0,17.3381,1.4926,-2.1845,-12.1786,0.8782,42.7947,7.9788,7.2026,29.3994,33.6535,33.6535,23.3766,37.3998,56.8434,7.2649,6.6713,0.28,7.321,-0.0183,40.2518,-90.1099,7.0231
2008-03-14,6.14,-891470126.5245,-11757671.3627,16.0061,19.1117,-0.267,100.0,40.0,-60.0,6.1413,7.1511,8.1609,-0.6515,-145.9166,-20.5702,6.6904,26.0491,6.9199,19.9646,-23.6547,-0.3923,0.2587,-0.4012,0.364,7.1939,1.0,6.8483,-0.0844,-0.1272,-0.2115,-0.0143,-0.267,-0.2527,12.3855,9.2614,35.8904,7.0,7.035,27.3459,2.4169,-1.03,7.1974,-630464150.0,16.0434,1.418,-3.7474,-14.3654,0.8563,39.7149,7.9121,7.1511,27.1212,21.4421,21.4421,21.5054,0.0,25.4832,7.2486,6.494,0.66,7.2458,-0.0485,38.2939,-90.8676,6.9219
2008-03-17,6.02,-883317234.2168,-8734855.1069,16.6167,19.0333,-0.3539,100.0,35.0,-65.0,5.9717,7.0956,8.2196,0.1538,-153.9448,-22.581,6.549,28.2165,6.8342,19.7107,-13.826,-0.3942,0.1633,-0.239,0.5176,7.1478,1.0,6.8141,-0.1186,-0.1369,-0.2555,-0.0744,-0.3539,-0.2794,12.3697,9.229,35.4987,6.94,6.98,27.6357,2.4061,-1.11,7.2313,-648128750.0,15.4721,1.3471,-4.9962,-15.568,0.8443,38.7095,7.8135,7.0956,25.4017,21.1095,21.1095,18.4466,0.0,12.4666,7.2224,6.321,0.31,7.157,-0.0838,41.7495,-91.7391,6.8142
2008-03-18,5.99,-877886265.7958,-4976135.3131,17.2658,19.1198,-0.4544,100.0,30.0,-70.0,5.8157,7.0191,8.2226,-0.2895,-136.512,-23.0934,6.423,29.5987,6.7538,19.5622,-6.2194,-0.2931,0.292,-0.1083,0.6263,7.0868,1.0,6.7534,-0.1528,-0.1367,-0.2894,-0.143,-0.4544,-0.3114,12.3539,9.1966,29.4081,6.925,6.945,27.2309,2.3558,-1.53,7.2213,-673925850.0,14.7925,1.2797,-6.4408,-20.3457,0.7965,38.4533,7.6945,7.0191,20.9462,20.287,20.287,20.9091,0.0,0.0,7.1863,6.1754,0.38,7.0589,-0.122,42.359,-90.2954,6.7089
2008-03-19,5.8,-897819965.7958,-9328642.1871,17.8824,19.1407,-0.529,95.0,25.0,-70.0,5.6616,6.9186,8.1756,-0.92,-131.4015,-26.3431,6.2815,29.5987,6.663,19.594,-1.3684,-0.162,-0.0536,-0.0239,0.69,7.0074,1.0,6.6416,-0.1878,-0.1401,-0.3278,-0.2132,-0.529,-0.3158,12.3379,9.1626,24.6678,6.83,6.945,26.427,2.238,-2.01,7.3005,-693859550.0,14.3558,1.2157,-7.5398,-25.7362,0.7426,36.8284,7.559,6.9186,18.7008,14.7059,14.7059,4.7619,0.0,0.0,7.1405,6.0116,0.25,6.9544,-0.1639,44.0506,-98.3122,6.5927
2008-03-20,5.98,-883259410.2402,-5628250.76,18.552,19.1342,-0.5723,100.0,20.0,-80.0,5.5471,6.8486,8.1502,0.4444,-117.1988,-21.2345,6.1939,31.2744,6.5979,19.8813,3.6483,-0.3116,-0.2814,0.0636,0.7507,6.9284,1.0,6.5934,-0.2182,-0.1217,-0.3399,-0.2799,-0.5723,-0.2924,12.3219,9.1308,29.3678,6.83,6.925,26.531,2.2061,-1.4,6.9525,-678134150.0,13.8897,1.155,-8.2042,-18.9702,0.8103,39.3828,7.4331,6.8486,17.7995,18.4055,18.4055,29.5455,88.4932,29.4977,7.0861,5.9294,0.27,6.8501,-0.2051,42.7164,-89.2116,6.5034
2008-03-24,5.84,-898723885.2402,-8523309.8798,18.8379,19.1019,-0.6121,95.0,15.0,-80.0,5.4321,6.7636,8.0952,-0.4,-101.3746,-23.7584,6.0949,24.2689,6.5257,20.4253,8.0179,-0.3873,-0.3315,0.1395,0.7988,6.8457,1.0,6.5186,-0.2459,-0.1107,-0.3566,-0.3446,-0.6121,-0.2675,12.3057,9.0979,34.4744,6.83,6.925,25.2523,2.0958,-1.7,7.1057,-701925650.0,15.3891,1.2772,-8.85,-22.5464,0.7745,38.1208,7.2961,6.7636,17.812,20.3247,20.3247,26.6667,50.5948,46.3627,7.0243,5.8313,0.4,6.7422,-0.2465,43.6192,-95.0207,6.4073
2008-03-25,5.79,-903164870.9545,-10345846.8034,19.1904,19.1117,-0.6382,100.0,10.0,-90.0,5.3528,6.6646,7.9764,-0.381,-106.1667,-24.6659,6.0025,25.8879,6.4557,21.2451,8.9901,-0.5626,-0.1618,0.1563,0.8089,6.7776,1.0,6.419,-0.2706,-0.099,-0.3696,-0.4099,-0.6382,-0.2283,12.2895,9.0648,29.5766,6.825,6.915,25.462,2.061,-1.98,6.99,-733012550.0,14.9898,1.2133,-9.2986,-25.4826,0.7452,37.667,7.17,6.6646,21.2835,25.1204,25.1204,19.1489,32.8306,57.3062,6.9559,5.7437,0.21,6.6346,-0.2873,41.9435,-96.2963,6.3146
2008-03-26,5.5,-940835102.2045,-22136881.2332,19.8212,19.439,-0.6905,100.0,5.0,-95.0,5.2421,6.5536,7.8652,-0.75,-122.304,-29.7696,5.8723,31.807,6.3647,22.2656,9.3229,-0.4951,0.1799,0.162,0.8123,6.7175,1.0,6.2814,-0.2962,-0.1025,-0.3987,-0.4749,-0.6905,-0.2156,12.2732,9.0292,26.8827,6.68,6.78,27.6774,2.228,-2.22,7.3179,-799981850.0,14.3195,1.1527,-10.1535,-28.7565,0.7124,35.1152,7.0377,6.5536,21.29,18.425,18.425,9.4595,0.0,27.8085,6.8812,5.6027,0.36,6.5271,-0.3302,41.1937,-97.4074,6.2036
2008-03-27,5.52,-963635715.5378,-32202783.0848,20.3195,19.645,-0.6877,95.0,0.0,-95.0,5.1966,6.4366,7.6767,-0.3333,-106.6017,-29.1345,5.7659,29.7864,6.2842,23.3796,9.4376,-0.4485,0.3081,0.164,0.8135,6.6633,1.0,6.1505,-0.3201,-0.0953,-0.4154,-0.5339,-0.6877,-0.1538,12.2568,8.9941,26.0925,6.535,6.66,26.6326,2.1166,-2.34,7.1986,-773673450.0,14.4081,1.145,-10.2287,-29.771,0.7023,35.4327,6.8769,6.4366,19.0452,13.5902,13.5902,12.1622,7.4411,13.4239,6.8007,5.4986,0.3,6.4184,-0.3731,36.96,-96.3415,6.1052
2008-03-28,5.46,-981420684.7686,-39051980.1353,20.8812,19.8146,-0.714,100.0,0.0,-100.0,5.1366,6.3311,7.5257,-0.5769,-106.6043,-30.2131,5.6658,31.5536,6.2057,24.4123,9.6023,-0.2957,0.4467,0.1668,0.8152,6.6135,1.0,6.0404,-0.3418,-0.0868,-0.4285,-0.5836,-0.714,-0.1304,12.2403,8.9587,25.6876,6.49,6.635,26.7703,2.0907,-2.11,7.1519,-799362850.0,13.9284,1.0878,-10.7643,-27.8732,0.7213,34.8935,6.7322,6.3311,13.6667,8.985,8.985,5.3333,0.0,2.4804,6.7152,5.4043,0.26,6.3127,-0.4156,31.9186,-98.3539,6.0122
2008-03-31,5.97,-923003537.7098,-19716470.3067,20.7845,19.3977,-0.7039,95.0,0.0,-95.0,5.1829,6.2536,7.3243,0.902,-62.6496,-14.6063,5.6744,18.9482,6.1833,25.5119,8.6391,-0.1675,0.1161,0.1502,0.8053,6.5895,1.0,6.0348,-0.352,-0.0412,-0.3932,-0.6225,-0.7039,-0.0815,12.2238,8.9288,35.8908,6.315,6.545,24.9541,1.9862,-1.55,6.6662,-733156750.0,17.0039,1.3534,-10.7,-20.6117,0.7939,42.6968,6.5879,6.2536,20.0054,37.441,37.441,94.8276,100.0,35.8137,6.6278,5.466,0.54,6.2153,-0.4502,45.3094,-75.5556,5.9778
2008-04-01,6.0,-928382577.7098,-11725595.349,20.2263,18.7972,-0.6856,90.0,0.0,-90.0,5.2064,6.1951,7.1839,-0.22,-30.2519,-13.762,5.6897,9.6192,6.1658,27.1642,10.7102,-0.2291,-0.2559,0.1858,0.8262,6.5708,1.0,6.0327,-0.3534,-0.0053,-0.3587,-0.6481,-0.6856,-0.0374,12.2072,8.8996,45.0214,6.2463,6.32,23.4064,1.8869,-1.17,6.7178,-665918750.0,19.2985,1.5557,-10.5151,-16.318,0.8368,43.119,6.4594,6.1951,34.186,56.1321,56.1321,68.2353,100.0,66.6667,6.5408,5.5307,0.5,6.1303,-0.4774,40.6006,-67.7778,5.9536
2008-04-02,6.39,-907675003.2417,-801864.1401,19.2923,17.9023,-0.6116,85.0,5.0,-80.0,5.2391,6.1656,7.0922,0.6596,24.0634,-3.3441,5.7757,1.5464,6.1872,29.1139,11.2442,-0.3629,-0.1723,0.195,0.8314,6.5715,1.0,6.0408,-0.342,0.0455,-0.2964,-0.6573,-0.6116,0.0457,12.1905,8.8745,51.4945,6.2463,6.32,21.8914,1.7925,-0.59,6.4072,-614694750.0,21.2246,1.7379,-9.4584,-8.4527,0.9155,48.3279,5.42,6.1656,59.0188,83.4834,83.4834,87.3874,100.0,100.0,6.4576,5.6903,0.53,6.0594,-0.4933,48.4207,-46.1111,5.9722
2008-04-03,6.79,-876381758.7972,13696773.1449,18.8034,17.3798,-0.5117,80.0,0.0,-80.0,5.2672,6.1535,7.0398,0.1667,95.1635,5.954,5.9242,9.5148,6.2446,30.4945,15.8042,-0.4172,0.3938,0.2724,0.873,6.5783,1.0,6.0479,-0.3161,0.1037,-0.2124,-0.6506,-0.5117,0.1389,12.1738,8.8536,55.6995,6.17,6.25,20.4458,1.7029,-0.2427,6.1332,-544284950.0,24.7457,2.061,-7.957,-3.451,0.9655,52.977,5.4311,6.1535,73.8445,81.9181,81.9181,90.1316,100.0,100.0,6.3819,5.9295,0.55,6.0065,-0.4949,51.5209,-17.4699,6.0317
2008-04-04,6.76,-879963443.0078,17243245.8632,18.339,16.9602,-0.4052,75.0,5.0,-70.0,5.2655,6.1545,7.0435,-0.1579,107.5439,5.2067,6.0482,9.5148,6.2937,31.2289,21.0706,-0.2918,1.4468,0.3595,0.914,6.585,1.0,6.0511,-0.2822,0.1357,-0.1465,-0.6276,-0.4052,0.2224,12.1571,8.8327,58.6522,6.17,6.25,19.9663,1.6178,0.02,5.993,-566968950.0,24.1654,1.958,-6.3431,0.2967,1.003,52.6033,5.4613,6.1545,84.59,88.3684,88.3684,87.5862,96.3654,98.7885,6.316,6.1208,0.19,5.9718,-0.4857,54.0193,-19.2771,6.0894
2008-04-07,6.69,-887964289.1616,14580784.0296,17.7872,16.6261,-0.2972,70.0,0.0,-70.0,5.2836,6.145,7.0064,-0.5,102.4835,3.4152,6.1435,7.3037,6.3314,32.8006,23.089,0.1991,2.3185,0.3922,0.9278,6.6062,1.0,6.0565,-0.2455,0.1467,-0.0988,-0.5897,-0.2972,0.2925,12.1404,8.8113,55.5962,6.16,6.18,20.1936,1.6069,-0.19,5.9472,-587771150.0,23.3758,1.8601,-4.6771,-2.7616,0.9724,51.7076,5.4909,6.145,85.2455,85.4501,85.4501,78.6325,87.1233,94.4962,6.2609,6.2612,0.26,5.9518,-0.4691,55.0776,-16.4474,6.1404
2008-04-08,6.54,-879437596.8539,14879107.7383,16.9112,16.1552,-0.2129,65.0,85.0,20.0,5.2803,6.1515,7.0227,0.1538,64.5512,-0.41,6.1992,0.2665,6.3513,33.0698,30.9749,0.7619,2.0757,0.5147,0.9702,6.6046,0.0,6.06,-0.2108,0.1386,-0.0723,-0.5367,-0.2129,0.3238,12.1236,8.7885,55.1144,6.16,6.18,22.5178,1.7765,0.13,6.0317,-609940550.0,22.398,1.7671,-3.3696,2.0281,1.0203,49.795,5.5198,6.1515,82.4688,73.588,73.588,54.5455,31.5565,71.6817,6.2161,6.3382,0.33,5.9481,-0.4487,56.8529,-26.3158,6.178
2008-04-09,6.77,-874460173.5981,15232228.6789,16.475,15.9059,-0.12,60.0,80.0,20.0,5.2896,6.147,7.0044,0.6047,104.6063,5.2469,6.2897,8.188,6.3912,32.518,39.3952,1.0267,1.3712,0.6347,0.9952,6.5942,0.0,6.0645,-0.1751,0.1428,-0.0323,-0.4736,-0.12,0.3536,12.1068,8.7684,55.283,6.125,6.18,21.296,1.6877,-0.09,5.853,-590483350.0,25.0944,1.9887,-1.9039,-1.312,0.9869,52.6234,5.5482,6.147,75.6647,67.9559,67.9559,70.6897,88.8889,69.1896,6.1821,6.4611,0.43,5.9615,-0.4228,54.6667,-11.1842,6.237
2008-04-10,6.99,-863448958.2135,17495507.7153,16.2131,15.8454,-0.0204,55.0,100.0,45.0,5.2496,6.1715,7.0934,0.4231,132.9215,10.3332,6.408,11.2377,6.4482,33.1844,47.8562,1.3681,0.4403,0.7415,0.9988,6.5783,1.0,6.0852,-0.1367,0.1536,0.0169,-0.3965,-0.0204,0.3761,12.0901,8.7506,58.6349,6.225,6.235,20.5324,1.6033,0.49,5.5857,-570033950.0,25.7313,2.0093,-0.3231,7.5385,1.0754,55.1666,5.5761,6.1715,71.2412,72.1798,72.1798,91.3043,100.0,73.4818,6.1594,6.6185,0.28,6.0007,-0.3901,57.3127,-3.681,6.3172
2008-04-11,6.9,-868532019.7519,15213556.1301,15.9773,15.9917,0.1014,50.0,100.0,50.0,5.2255,6.192,7.1585,0.1923,117.41,7.8404,6.4938,11.4956,6.4912,33.3235,56.6594,1.2809,-1.3541,0.8354,0.9794,6.5552,1.0,6.0998,-0.0998,0.1479,0.0481,-0.307,0.1014,0.4084,12.0733,8.7321,58.7792,6.225,6.24,19.8371,1.5232,0.41,5.564,-592060550.0,24.9903,1.9188,1.6105,6.3174,1.0632,53.9202,5.6203,6.192,73.2827,79.7123,79.7123,77.1429,76.7965,88.5618,6.1477,6.7229,0.26,6.0619,-0.354,55.1414,-9.7561,6.3866
2008-04-14,6.73,-879143048.7842,9520743.4141,15.5558,16.0863,0.2026,45.0,95.0,50.0,5.2276,6.2215,7.2154,-0.5806,86.8306,3.2042,6.5368,7.5487,6.514,32.6848,65.8558,0.7286,-2.0156,0.9125,0.9345,6.5301,1.0,6.118,-0.0681,0.1266,0.0584,-0.2083,0.2026,0.411,12.0565,8.712,59.7265,6.225,6.24,20.6065,1.567,0.59,5.6496,-607724450.0,23.9715,1.8229,3.2181,9.6091,1.0961,51.6021,5.6779,6.2215,75.2201,73.7681,73.7681,52.8571,33.6418,70.1461,6.1455,6.7626,0.31,6.1394,-0.318,48.5587,-20.122,6.4379
2008-04-15,6.76,-865122538.7842,10787414.7199,14.8023,16.034,0.3156,40.0,90.0,50.0,5.2425,6.2585,7.2745,0.025,60.3244,3.9711,6.5793,0.4856,6.5374,31.5732,79.941,0.2556,-1.338,0.9846,0.8197,6.487,1.0,6.1438,-0.0408,0.1091,0.0683,-0.1053,0.3156,0.4209,12.0397,8.6925,59.3137,6.225,6.24,22.9355,1.7486,0.74,5.6392,-587695150.0,22.7139,1.7317,5.0156,12.2924,1.1229,51.9855,5.7332,6.2585,71.5074,61.0417,61.0417,53.125,10.7573,40.3985,6.1515,6.8007,0.4,6.2253,-0.2823,54.2452,-18.2927,6.4891
2008-04-16,7.19,-842823846.9475,17419962.6822,14.6161,16.2493,0.3872,35.0,100.0,65.0,5.2336,6.3185,7.4034,0.7143,106.015,14.2243,6.6937,11.0788,6.5995,30.1899,102.9431,0.1003,-0.1879,0.9746,0.5308,6.4366,1.0,6.215,-0.0108,0.1203,0.1095,-0.0054,0.3872,0.3927,12.0228,8.6775,63.6196,6.325,6.335,21.4822,1.6612,1.2,5.3776,-558164450.0,26.8352,2.0752,6.1254,20.0334,1.2003,57.1122,5.7862,6.3185,67.0203,66.2511,66.2511,92.7711,100.0,48.133,6.1662,6.9413,0.49,6.3186,-0.242,61.4716,-3.2787,6.5779
2008-04-17,7.21,-828951558.0586,22963554.8876,14.4393,16.4956,0.4746,30.0,95.0,65.0,5.2655,6.389,7.5125,0.3333,107.5913,14.6704,6.7955,11.0788,6.6577,28.9622,122.0542,0.329,0.1626,0.8475,0.224,6.4015,1.0,6.3084,0.0198,0.1223,0.1421,0.0923,0.4746,0.3823,12.006,8.6628,66.572,6.335,6.335,20.9685,1.5782,1.41,5.2194,-540328650.0,26.1934,1.9714,7.4915,24.3103,1.2431,57.3352,5.8594,6.389,69.2172,80.3589,80.3589,95.1807,100.0,70.2524,6.1893,7.059,0.18,6.4122,-0.1988,64.2832,-2.1858,6.6628
2008-04-18,7.4,-810251331.7428,29093864.1732,14.5202,16.679,0.5242,25.0,100.0,75.0,5.2712,6.46,7.6488,0.6316,121.3333,18.8884,6.917,16.0574,6.7284,27.9193,140.0768,0.3303,-0.2937,0.6418,-0.0885,6.389,1.0,6.4116,0.0521,0.1291,0.1812,0.1836,0.5242,0.3406,11.9893,8.6502,67.4323,6.43,6.425,20.3425,1.4992,1.42,4.9797,-512997550.0,28.1252,2.0728,8.2287,23.7458,1.2375,59.4442,5.929,6.46,80.5346,94.9938,94.9938,97.0297,100.0,100.0,6.2211,7.2014,0.22,6.5025,-0.1517,65.7017,-1.4925,6.759
2008-04-21,7.4,-816721843.5075,26898022.031,14.7055,16.9479,0.54,20.0,100.0,80.0,5.3179,6.538,7.7581,-0.1176,119.7972,18.8884,7.0209,18.2262,6.7923,27.0053,157.05,0.1275,-0.3773,0.3899,-0.3754,6.394,1.0,6.5275,0.0836,0.1262,0.2098,0.2673,0.54,0.2727,11.9725,8.6377,67.2428,6.43,6.47,19.8603,1.4243,1.56,4.8456,-512997550.0,28.7135,2.0592,8.4309,26.7123,1.2671,59.4442,6.019,6.538,89.7066,93.7671,93.7671,89.0909,100.0,100.0,6.2612,7.3143,0.17,6.5923,-0.103,62.8552,-5.7143,6.8486
2008-04-22,7.43,-818984452.5984,22834527.1683,14.9183,17.3697,0.5462,15.0,100.0,85.0,5.3916,6.62,7.8484,0.0909,114.0771,19.5839,7.1148,18.9608,6.8531,26.265,171.9536,0.001,0.2293,0.14,-0.6012,6.4202,1.0,6.6434,0.1134,0.1189,0.2322,0.3413,0.5462,0.2049,11.9558,8.6256,71.5831,6.445,6.485,19.2391,1.3531,1.64,4.7328,-488108850.0,28.2418,1.9862,8.4624,28.3247,1.2832,59.792,6.1241,6.62,93.0237,90.3102,90.3102,84.8101,100.0,100.0,6.3087,7.4103,0.22,6.6824,-0.0537,63.2348,-5.6338,6.9335
2008-04-23,7.59,-818984452.5984,19096322.2547,15.3943,17.8569,0.5608,10.0,100.0,90.0,5.5402,6.7245,7.9088,0.2895,131.9028,23.2771,7.2235,24.4391,6.9233,25.7341,178.4255,0.2552,0.7245,0.0275,-0.6874,6.4632,1.0,6.8387,0.1427,0.1172,0.2599,0.4059,0.5608,0.155,11.9391,8.6153,79.36,6.525,6.6,18.2037,1.2854,2.09,4.6517,-468722150.0,29.9792,2.1169,8.6083,38.0,1.38,61.6385,6.2382,6.7245,88.9006,82.6245,82.6245,73.9726,100.0,100.0,6.3634,7.5258,0.38,6.7731,-0.0032,65.0373,-8.0508,7.0259
2008-04-24,7.71,-800648522.3658,21665186.9317,15.6963,18.2887,0.5922,5.0,95.0,90.0,5.7121,6.834,7.9559,0.3023,123.6212,25.9615,7.3377,21.4336,6.9982,25.3701,187.0239,0.4903,0.4544,-0.1223,-0.7883,6.5312,1.0,7.0235,0.1718,0.1164,0.2881,0.4604,0.5922,0.1318,11.9224,8.6062,79.4819,6.585,6.6,18.2279,1.3011,2.19,4.6292,-446195150.0,28.1733,2.0111,8.9981,39.6739,1.3967,62.9807,6.3769,6.834,84.9582,81.9399,81.9399,87.037,100.0,100.0,6.425,7.6466,0.43,6.8588,0.0485,67.3977,-2.9661,7.1198
2008-04-25,7.68,-785545022.3658,25552182.7604,15.7601,18.2723,0.5957,0.0,100.0,100.0,5.9576,6.945,7.9324,-0.1333,109.1997,24.8123,7.429,16.9727,7.0631,25.1203,190.7939,0.5455,0.1413,-0.1873,-0.827,6.6043,1.0,7.1682,0.1983,0.1063,0.3046,0.5041,0.5957,0.0916,11.9058,8.597,78.527,6.84,6.645,18.3719,1.3561,2.22,4.8055,-471367650.0,25.8832,1.9105,8.9533,40.6593,1.4066,62.4061,6.5032,6.945,81.6337,80.3365,80.3365,80.0,83.7523,94.5841,6.4926,7.7324,0.6,6.9383,0.0992,67.9453,-5.1948,7.2003
2008-04-28,7.87,-772941787.0717,28829512.0329,15.9999,18.1131,0.5963,0.0,100.0,100.0,6.0809,7.04,7.9991,0.7941,134.8429,29.1232,7.5405,20.5566,7.14,24.9449,193.4742,0.5378,-0.2203,-0.233,-0.8524,6.6827,1.0,7.3094,0.2245,0.1047,0.3292,0.5353,0.5963,0.0611,11.8892,8.5897,77.3005,6.935,6.855,17.5223,1.2883,1.9,4.6711,-449942150.0,26.5904,1.955,8.8661,31.8258,1.3183,64.5616,6.6329,7.04,82.7119,85.8592,85.8592,90.5405,100.0,94.5841,6.5658,7.8464,0.34,7.015,0.1502,68.4604,-3.2258,7.2884
2008-04-29,7.86,-792450023.4354,21342206.7984,16.3766,17.8345,0.5987,0.0,100.0,100.0,6.2366,7.133,8.0294,-0.2727,138.6116,28.7143,7.633,23.5347,7.2085,24.7857,195.246,0.3637,-0.3206,-0.263,-0.8682,6.7636,1.0,7.4174,0.2484,0.0956,0.344,0.5587,0.5987,0.0399,11.8727,8.5824,75.9431,7.13,7.06,16.9873,1.2239,1.86,4.5831,-473785550.0,27.4441,1.9772,8.7988,31.0,1.31,64.3572,6.7767,7.133,82.8747,82.4282,82.4282,76.7442,93.0063,92.2529,6.644,7.9314,0.22,7.0948,0.1997,63.7298,-10.0,7.3665
2008-04-30,7.72,-799954552.0068,13951213.1299,16.3534,17.5784,0.6069,0.0,95.0,95.0,6.3368,7.1995,8.0622,-0.6531,98.9185,22.9759,7.6854,15.9116,7.2573,24.6668,195.8408,0.3315,-0.0223,-0.273,-0.8733,6.847,1.0,7.4566,0.2668,0.0736,0.3404,0.5734,0.6069,0.0335,11.8562,8.5738,69.9888,7.205,7.21,19.2213,1.3627,1.33,4.5916,-495416250.0,26.4956,1.8784,8.824,20.8138,1.2081,61.4879,6.9307,7.1995,81.4013,75.9166,75.9166,60.4651,0.0,64.3354,6.7256,7.9586,0.245,7.1725,0.2448,62.3223,-20.0,7.4224
2008-05-01,8.1,-787158802.0068,13730707.7083,16.676,17.5075,0.6186,15.0,100.0,85.0,6.3399,7.265,8.1901,0.8125,122.3157,31.6786,7.7975,22.8061,7.3375,24.6331,194.2507,0.3855,-0.0513,-0.2462,-0.8594,6.9396,1.0,7.5389,0.2862,0.0778,0.364,0.5839,0.6186,0.0347,11.8397,8.569,66.7442,7.32,7.26,17.9426,1.2945,1.31,4.4537,-478355250.0,28.5444,2.0595,8.8648,19.2931,1.1929,65.8393,7.0662,7.265,78.4438,76.9864,76.9864,93.75,100.0,64.3354,6.8105,8.0735,0.48,7.2511,0.2901,67.1873,-3.3333,7.5082
2008-05-02,8.24,-774045537.4907,16564657.1356,17.1226,17.4549,0.6015,10.0,100.0,90.0,6.3526,7.339,8.3254,0.2903,135.5814,34.5466,7.9174,25.6078,7.4235,24.7137,190.3605,0.3295,-0.1409,-0.1798,-0.8227,7.041,1.0,7.6417,0.3069,0.0827,0.3896,0.5908,0.6015,0.0107,11.8234,8.5657,66.6446,7.39,7.32,17.1662,1.2298,1.48,4.3472,-460680850.0,28.9843,2.0765,8.4922,21.8935,1.2189,67.2733,7.2084,7.339,78.5602,82.7776,82.7776,94.1176,100.0,66.6667,6.8989,8.1979,0.31,7.3335,0.3356,71.4911,-2.0833,7.601
2008-05-05,8.27,-774045537.4907,16218122.1617,17.7056,17.3084,0.5817,5.0,100.0,95.0,6.3996,7.418,8.4364,0.3333,138.1631,35.1606,8.0239,28.7822,7.5041,25.0312,186.2877,0.3176,-0.0213,-0.1095,-0.7803,7.1407,1.0,7.7469,0.327,0.0805,0.4076,0.5947,0.5817,-0.013,11.8071,8.5628,71.1429,7.405,7.39,16.4414,1.1683,1.58,4.2962,-443915550.0,29.7308,2.1127,8.09,23.6173,1.2362,67.5803,7.3584,7.418,83.1032,89.5456,89.5456,80.7692,100.0,100.0,6.9905,8.3011,0.3,7.4179,0.3803,67.6222,-7.2816,7.6897
2008-05-06,8.29,-769042678.9541,16193801.7376,18.0983,17.2867,0.5667,0.0,100.0,100.0,6.5033,7.5055,8.5077,-0.2195,125.7344,35.5846,8.117,25.5595,7.5789,25.5769,185.9584,0.3253,-0.2033,-0.1038,-0.7767,7.217,1.0,7.8644,0.3454,0.0732,0.4186,0.5954,0.5667,-0.0287,11.7908,8.56,70.1473,7.51,7.435,16.6173,1.1899,1.75,4.3189,-421124750.0,28.0285,2.007,7.7839,26.7584,1.2676,67.7923,7.5176,7.5055,85.7893,85.0446,85.0446,80.2469,100.0,100.0,7.0848,8.3843,0.41,7.5037,0.4227,64.557,-7.8818,7.7728
2008-05-07,8.19,-780687893.2398,11006393.2242,18.4714,17.3422,0.5483,20.0,95.0,75.0,6.5917,7.5765,8.5613,-0.1905,111.1896,31.0733,8.1766,25.5595,7.6371,26.3167,183.2819,0.1556,-0.0516,-0.0572,-0.7464,7.2924,1.0,7.9182,0.3592,0.0553,0.4145,0.5905,0.5483,-0.0422,11.7747,8.5563,65.4833,7.51,7.435,16.1196,1.1304,1.42,4.2812,-439936250.0,27.1892,1.9067,7.445,20.9749,1.2097,65.5367,7.6668,7.5765,83.4467,75.75,75.75,66.2338,0.0,66.6667,7.1805,8.4197,0.21,7.5869,0.4608,59.842,-12.8079,7.838
2008-05-08,8.22,-775712387.0413,9466805.9661,18.597,17.2871,0.5437,15.0,90.0,75.0,6.6538,7.638,8.6222,-0.1791,95.1994,31.79,8.2309,20.9847,7.6926,27.7304,186.5941,0.2647,0.5464,-0.1148,-0.7836,7.3277,1.0,7.963,0.3691,0.0398,0.4089,0.5847,0.5437,-0.041,11.7585,8.553,60.9657,7.51,7.435,17.0433,1.183,1.23,4.2221,-422380450.0,26.0959,1.8113,7.3133,17.5966,1.176,65.895,7.7921,7.638,75.6609,66.188,66.188,52.0833,15.8868,38.6289,7.2766,8.4499,0.2791,7.6673,0.4943,62.5109,-11.33,7.8992
