date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2012-10-12,83.3,160624894.8582,-1386196.9752,9.1456,11.4435,0.6765,0.0,75.0,75.0,83.999,86.7936,81.2044,-0.6437,-33.0054,-10.9181,84.3608,6.3398,84.4121,18.2435,208.0277,2.2342,0.2029,-0.9564,-0.4699,84.0928,0.0,85.5284,0.0648,-0.0061,-0.0709,0.6765,0.2659,0.4106,71.6557,85.796,65.9611,83.37,83.825,22.4064,7.9225,2.93,2.1224,79483093.0,19.7347,6.9779,0.8063,3.6456,1.0365,44.541,80.8372,83.999,14.0747,29.2228,8.2353,14.0747,0.0,-0.0,83.2947,84.8697,1.6,84.262,-0.0693,36.4267,-56.9907,84.4858
2012-10-15,82.51,159937568.7572,-1523977.5032,9.3056,11.8342,0.5649,5.0,70.0,65.0,84.1005,86.4954,81.7056,-0.6445,-107.4853,-15.5292,84.0206,12.3462,84.2309,17.948,215.0985,1.4213,-1.9686,-0.9851,-0.575,84.2367,1.0,85.4497,-0.0729,-0.1621,-0.0891,0.5649,0.0305,0.5344,71.7263,85.7632,59.9722,83.715,83.825,23.9656,8.4964,2.03,2.1484,78124493.0,18.6983,6.629,0.6736,2.5224,1.0252,42.2354,80.9721,84.1005,9.3663,17.565,10.8747,9.3663,0.0,-0.0,83.3697,84.3372,1.862,84.3799,-0.0652,26.5887,-67.51,84.344
2012-10-16,81.62,159046647.8939,-1725273.6754,9.7024,12.0022,0.5306,0.0,65.0,65.0,84.123,86.4135,81.8325,-0.4317,-196.7645,-20.4145,83.567,17.2418,83.9823,17.6908,236.4505,0.6285,-2.5647,-0.9801,-0.8334,84.2666,1.0,85.4216,-0.2114,-0.3534,-0.142,0.5306,-0.0823,0.6129,71.7962,85.7218,53.1297,83.94,84.355,25.4395,8.9216,0.45,2.1484,75872893.0,17.9572,6.2975,0.6336,0.5544,1.0055,39.7927,81.1042,84.123,9.2098,10.8836,8.5193,9.2098,0.0,-0.0,83.429,83.668,1.39,84.4457,-0.064,27.9016,-92.4031,84.1078
2012-10-17,80.44,159495302.4393,-1508025.3291,10.6452,12.3576,0.4472,100.0,60.0,-40.0,84.021,86.7372,81.3048,-0.4291,-269.0824,-26.3585,82.964,28.5574,83.6449,17.4204,267.7195,-0.4951,-2.9443,-0.7347,-0.9992,84.1758,1.0,85.2919,-0.3612,-0.5934,-0.2323,0.4472,-0.1875,0.6347,71.8656,85.6689,41.4811,83.35,83.245,29.8492,10.7655,-2.04,2.2418,71892893.0,16.5879,5.9827,0.5354,-2.4733,0.9753,36.8207,87.58,84.021,13.6885,10.7548,21.6714,13.6885,0.0,-0.0,83.4629,82.815,2.75,84.4584,-0.0659,32.6473,-82.3529,83.757
2012-10-18,79.9193,159831608.4944,-1175051.3218,11.6127,12.6494,0.328,100.0,55.0,-45.0,83.813,87.0639,80.562,-0.0322,-234.4115,-28.8276,82.353,29.9961,83.2901,17.1754,289.6937,-1.4023,-2.069,-0.4275,-0.9415,83.9807,1.0,84.8692,-0.4672,-0.8163,-0.3491,0.328,-0.2815,0.6096,71.9343,85.6114,30.7918,83.0897,83.0815,28.7034,10.5542,-4.1607,2.3004,66801593.0,15.457,5.6835,0.3937,-4.9485,0.9505,35.5862,87.4933,83.813,17.4419,13.4467,22.1352,17.4419,0.0,-0.0,83.4642,81.9864,2.507,84.4066,-0.0708,34.6958,-85.1473,83.3664
2012-10-19,80.58,160644969.9402,-673215.0114,12.5319,12.9478,0.1238,95.0,50.0,-45.0,83.6475,87.1898,80.1051,0.6586,-162.854,-23.3057,81.9506,29.9961,83.032,17.0014,306.4817,-1.8286,-1.5262,-0.1481,-0.804,83.7601,1.0,84.6431,-0.4638,-0.9289,-0.465,0.1238,-0.4265,0.5502,72.0025,85.5611,29.0463,83.0897,83.0815,27.7155,10.0265,-3.31,2.2448,68532593.0,14.925,5.3994,0.1486,-3.9456,0.9605,38.3472,87.3151,83.6475,27.0936,19.408,37.4742,27.0936,41.5233,13.8411,83.4325,81.4884,1.245,84.2857,-0.0769,39.0256,-77.8037,83.0585
2012-10-22,80.32,162035114.1507,35601.6382,13.6213,13.2203,-0.3485,90.0,45.0,-45.0,83.4515,87.2645,79.6385,0.7474,-151.0806,-24.6436,81.5616,34.3211,82.7737,16.8444,-39.0409,-2.3332,-1.0378,0.1038,-0.6299,83.5307,1.0,84.3474,-0.4497,-1.0272,-0.5775,-0.3485,-0.7738,0.4253,72.07,85.5087,28.4122,83.0897,83.0815,28.9244,10.4902,-3.92,2.2577,66561493.0,14.1431,5.1294,-0.4184,-4.6534,0.9535,37.6782,87.1405,83.4515,34.3195,26.285,43.3491,34.3195,49.7316,30.4183,83.3681,81.0252,1.9,84.0949,-0.0839,46.1552,-80.6936,82.7416
2012-10-23,82.64,163665065.0107,840956.3013,13.6192,12.9499,-0.7332,85.0,40.0,-45.0,83.361,87.1608,79.5612,0.774,-65.7368,-7.095,81.6528,13.5781,82.761,16.6798,-23.3654,-2.495,-0.326,0.3687,-0.3966,83.3697,1.0,84.313,-0.264,-0.9075,-0.6435,-0.7332,-0.9922,0.2589,72.137,85.48,30.8629,83.0897,83.0815,25.8686,9.9657,-1.81,2.3309,68991493.0,19.6835,7.5829,-0.8795,-2.1433,0.9786,46.4525,86.9693,83.361,55.5498,38.9876,85.8261,55.5498,100.0,63.7516,83.2821,81.2615,4.07,83.8642,-0.0891,56.2894,-54.9072,82.6643
2012-10-24,81.7,162788690.9649,815122.7125,13.5498,12.6972,-1.082,80.0,35.0,-45.0,83.234,87.0773,79.3906,-0.6603,-47.9612,-12.3576,81.5659,12.2317,82.6599,16.5738,-7.436,-2.6482,0.1893,0.6096,-0.1294,83.235,1.0,84.2395,-0.1879,-0.8783,-0.6904,-1.082,-1.1383,0.0564,72.2036,85.4422,36.1751,83.0897,83.0815,24.1404,9.4674,-2.54,2.4001,66695393.0,18.8785,7.4038,-1.2975,-3.0152,0.9698,43.8212,86.8016,83.234,64.1463,51.3385,63.2636,64.1463,75.7846,75.1721,83.1793,81.2246,2.62,83.596,-0.0937,54.1861,-65.3551,82.5061
2012-10-25,84.46,160859240.9649,116536.4523,13.5828,12.6017,-1.2548,75.0,100.0,25.0,83.2475,87.106,79.3889,-0.3665,74.4083,4.3825,81.9966,14.2102,82.8314,16.5146,11.2021,-2.5301,1.8289,0.831,0.1943,83.174,0.0,84.2407,0.0521,-0.6253,-0.6774,-1.2548,-1.0966,-0.1582,72.2697,85.4324,43.7216,83.0897,83.5165,20.4376,8.994,0.27,2.6052,70554293.0,27.2082,11.9736,-1.5034,0.3207,1.0032,52.1913,78.583,83.2475,69.3889,63.0283,59.0769,69.3889,100.0,91.9282,83.0747,81.9224,6.75,83.3249,-0.0947,51.9924,-40.4378,82.6229
2012-10-26,84.58,161246123.3178,-56744.1285,13.6142,12.371,-1.2815,70.0,95.0,25.0,83.2955,87.195,79.3959,-0.0336,39.3717,5.0301,82.3933,14.2102,82.9979,16.4971,40.6348,-1.4179,2.8022,0.9971,0.6512,83.1075,0.0,84.244,0.2136,-0.4104,-0.624,-1.2815,-0.9181,-0.3634,72.3355,85.4239,43.9808,83.0897,83.5165,19.872,8.5443,0.96,2.5418,71869693.0,26.4552,11.3749,-1.5351,1.1481,1.0115,52.5151,78.6817,83.2955,60.8828,64.806,60.3077,60.8828,100.0,91.9282,82.9791,82.5345,1.19,83.064,-0.093,52.711,-39.2216,82.7498
2012-10-31,85.8466,161890219.4289,82466.5901,13.9629,12.2947,-1.2312,65.0,90.0,25.0,83.3958,87.4465,79.3451,0.455,70.9056,11.6762,82.9677,20.5889,83.2692,16.5115,54.0246,-0.5044,3.3819,0.9876,0.8093,83.1337,1.0,84.2716,0.3902,-0.1363,-0.5265,-1.2312,-0.6721,-0.5591,72.4009,85.4281,44.0649,83.0897,83.5165,18.7173,8.1171,2.0066,2.5258,73253193.0,28.4229,12.3262,-1.4735,2.3934,1.0239,55.8381,78.7794,83.3958,63.7058,64.6592,71.7329,63.7058,100.0,100.0,82.904,83.3696,2.52,82.8365,-0.0878,54.8985,-26.3849,82.9927
2012-11-01,88.05,161365122.5989,-35156.7973,15.1606,12.6723,-0.9819,60.0,100.0,40.0,83.5988,88.1271,79.0705,0.3026,152.0471,21.709,83.8637,37.9153,83.7245,16.5404,76.533,1.0488,3.3789,0.8523,0.9725,83.2062,1.0,84.4018,0.6258,0.2558,-0.37,-0.9819,-0.264,-0.7179,72.4662,85.4543,48.6166,83.9847,85.2615,16.0189,7.7113,4.06,2.7336,77591493.0,35.5844,17.1299,-1.1731,4.8339,1.0483,60.8545,78.8761,83.5988,65.6123,63.4003,64.7964,65.6123,100.0,100.0,82.8646,84.626,6.94,82.6794,-0.0778,52.0065,-29.1233,83.436
2012-11-02,88.35,160539858.1759,-342663.5179,16.2983,13.1301,-0.6452,55.0,95.0,40.0,83.8428,88.8206,78.865,-0.0769,151.1045,22.9632,84.6895,37.9153,84.165,16.6225,98.5479,1.8181,2.1229,0.5942,0.9889,83.3236,1.0,84.5788,0.7632,0.584,-0.1792,-0.6452,0.1808,-0.8261,72.5313,85.4833,52.02,84.1346,85.2615,14.6832,7.3257,4.88,2.8235,79151993.0,32.6174,16.2734,-0.7695,5.8464,1.0585,61.4816,79.1373,83.8428,65.26,64.8594,59.2509,65.26,100.0,100.0,82.8705,85.7278,4.16,82.6158,-0.0642,47.8085,-26.8773,83.8885
2012-11-05,88.02,160211158.1759,-541896.8566,17.3364,13.7636,-0.2573,50.0,90.0,40.0,83.9433,89.1672,78.7194,0.102,113.0724,20.7239,85.3389,37.0594,84.5322,16.7406,118.9439,2.3689,2.2417,0.2766,0.8751,83.4655,1.0,84.6394,0.7899,0.8082,0.0183,-0.2573,0.6111,-0.8684,72.5962,85.5087,47.9023,84.1346,85.2615,14.3838,7.0994,2.01,2.8037,77456593.0,31.3221,15.4597,-0.3063,2.3369,1.0234,60.362,79.3934,83.9433,58.6102,63.1609,51.7835,58.6102,87.5134,95.8378,82.9244,86.5337,1.96,82.6534,-0.0485,44.4815,-29.3479,84.2863
2012-11-06,89.7096,161128319.4172,-282314.0222,18.448,14.3124,0.3029,45.0,85.0,40.0,84.1158,89.8382,78.3933,0.6119,131.8459,27.8091,86.2013,39.569,85.0253,16.8155,136.8792,3.2681,1.1635,-0.0328,0.6835,83.6689,1.0,84.7907,0.8729,1.1094,0.2365,0.3029,1.0989,-0.796,72.661,85.5507,47.3411,84.8144,85.2615,13.7056,6.7444,3.4496,2.7427,78803993.0,31.654,15.5767,0.3597,3.9991,1.04,63.9046,79.6443,84.1158,60.9812,61.6172,71.9093,60.9812,100.0,95.8378,83.0319,87.6164,2.32,82.8294,-0.0299,48.3585,-16.6984,84.8355
2012-11-07,88.37,160177155.1315,-453099.3153,19.504,14.7972,0.8244,40.0,80.0,40.0,84.2523,90.2378,78.2667,-0.6012,110.9754,18.9376,86.696,39.569,85.3438,16.9164,153.0231,3.029,0.6253,-0.3094,0.4536,83.8968,1.0,84.8681,0.7915,1.2258,0.4344,0.8244,1.4474,-0.623,72.7255,85.5789,46.5837,84.8144,85.2615,13.2302,6.4072,2.73,2.7401,77449793.0,30.5559,14.7979,0.9769,3.1878,1.0319,59.4688,79.8902,84.2523,57.4173,59.0029,48.5591,57.4173,0.0,62.5045,83.1886,88.1358,1.68,83.1302,-0.011,47.762,-26.7276,85.2406
2012-11-08,88.93,159586955.1315,-669566.0883,20.5073,15.1344,1.3245,35.0,75.0,40.0,84.4178,90.7201,78.1154,0.3333,108.0933,21.3402,87.2178,39.569,85.6854,17.127,167.1257,3.752,0.7331,-0.5318,0.2228,84.1738,1.0,84.9747,0.7308,1.3478,0.617,1.3245,1.68,-0.3556,72.79,85.6124,49.9144,84.8144,85.2615,12.8341,6.0869,3.31,2.6666,79220393.0,29.6411,14.058,1.5658,3.8659,1.0387,60.6701,80.1312,84.4178,53.3344,57.2443,39.5349,53.3344,27.082,42.3607,83.3909,88.6835,1.42,83.5365,0.0084,46.6882,-22.535,85.6861
2012-11-09,89.27,158258357.6632,-1119986.591,21.7553,15.5243,1.8672,30.0,70.0,40.0,84.6478,91.2964,77.9992,0.1424,113.1839,22.8025,87.7221,45.4675,86.0267,17.3702,179.3657,3.7594,-1.6846,-0.6992,0.0111,84.5093,1.0,85.1537,0.6705,1.4551,0.7847,1.8672,1.8759,-0.0087,72.8543,85.6489,53.4432,84.8144,85.2615,11.9929,5.7825,4.6,2.7006,81298793.0,31.9916,15.4251,2.2021,5.4329,1.0543,61.4012,80.3674,84.6478,44.0515,51.6011,44.0605,44.0515,43.5648,23.5489,83.6348,89.1957,3.16,84.0388,0.0278,41.6312,-19.9895,86.1483
2012-11-12,88.19,157598643.5606,-1412341.5937,22.6765,15.9111,2.1482,25.0,65.0,40.0,84.8403,91.6628,78.0178,-0.6923,73.9889,15.616,87.9531,40.1796,86.2328,17.7177,184.4781,2.5024,-2.2212,-0.7602,-0.0781,84.7923,1.0,85.2489,0.5214,1.4365,0.915,2.1482,1.7758,0.3724,72.9184,85.6744,53.2821,84.8144,85.2615,13.2025,6.2534,3.85,2.6854,80327893.0,30.938,14.6538,2.528,4.5649,1.0456,57.808,80.5989,84.8403,31.3611,42.9157,10.4878,31.3611,0.0,23.5489,83.9107,89.3089,1.56,84.6019,0.0456,38.3118,-28.0752,86.4856
2012-11-13,89.61,157958343.5606,-1289096.6772,23.6855,16.4955,2.6689,20.0,60.0,40.0,85.1558,92.2426,78.0689,0.4187,81.2715,21.9385,88.4019,42.8553,86.5544,18.2124,194.5534,2.1659,-1.8863,-0.8621,-0.2513,85.1378,1.0,85.5122,0.483,1.5187,1.0358,2.6689,1.8632,0.8057,72.9824,85.7137,55.5326,84.8144,85.2615,12.5181,5.9407,6.31,2.648,81406993.0,31.2939,14.8511,3.1357,7.575,1.0758,60.9692,80.8257,85.1558,32.3834,35.932,42.602,32.3834,87.9773,43.8474,84.2152,89.7436,2.46,85.2097,0.0633,43.1003,-17.444,86.9399
2012-11-14,88.51,156959510.5171,-1439298.2091,24.674,17.1882,2.9199,15.0,55.0,40.0,85.4558,92.5771,78.3344,-0.6043,70.7029,14.9176,88.5807,43.4565,86.7407,18.699,198.4425,1.33,-2.8759,-0.8945,-0.3164,85.411,1.0,85.6767,0.3539,1.4782,1.1242,2.9199,1.6806,1.2393,73.0462,85.7417,55.6531,84.8144,85.2615,11.9105,5.6437,6.0,2.6768,80234893.0,30.2181,14.3186,3.4271,7.2718,1.0727,57.4588,81.048,85.4558,22.5436,28.7627,14.5408,22.5436,0.0,29.3258,84.5396,89.7879,2.3,85.8301,0.0791,38.4489,-25.6794,87.2593
2012-11-15,89.767,157770456.1888,-1111870.8304,25.4831,18.0642,3.1934,10.0,50.0,40.0,85.8631,92.9923,78.734,0.4114,65.9157,20.4286,88.9545,40.8568,87.0289,19.2313,206.4973,0.302,-1.3367,-0.9483,-0.4462,85.7621,1.0,86.0234,0.3244,1.5298,1.2054,3.1934,1.5276,1.6658,73.1098,85.7819,59.6541,84.8432,85.2615,12.1457,5.7115,8.147,2.6193,81290593.0,28.9265,13.6026,3.7411,9.9816,1.0998,60.2143,81.2658,85.8631,34.5833,29.8368,46.6071,34.5833,69.8927,52.6233,84.8809,90.1241,2.01,86.4357,0.0944,38.9661,-16.2686,87.6699
2012-11-16,89.97,158481728.916,-650530.0503,26.2931,18.9529,3.3697,5.0,45.0,40.0,86.3396,93.225,79.4543,-0.1883,68.3244,21.2952,89.3046,41.6832,87.309,19.8976,208.6228,0.579,-0.8992,-0.9594,-0.479,86.0619,1.0,86.4854,0.2909,1.569,1.2781,3.3697,1.3009,2.0688,73.1734,85.8238,66.5002,84.9446,85.2615,11.741,5.4259,9.53,2.5683,82431593.0,28.5252,13.1825,3.94,11.8473,1.1185,60.6476,81.4793,86.3396,45.4444,34.1904,75.1852,45.4444,90.8372,53.5766,85.236,90.4262,1.54,86.9977,0.1091,43.9177,-14.7488,88.061
2012-11-19,91.48,159404577.7532,-109026.9148,27.2809,19.9064,3.3936,0.0,40.0,40.0,86.9177,93.4836,80.3517,0.8023,93.4563,27.4794,89.8712,46.0475,87.7062,20.5528,209.5652,-0.1513,-0.7474,-0.9639,-0.4934,86.3311,1.0,87.2292,0.3394,1.7023,1.3629,3.3936,0.9814,2.4122,73.2369,85.8804,76.445,85.9,85.32,11.2983,5.1546,11.5607,2.4936,83652593.0,30.5841,13.9534,3.9558,14.4655,1.1447,63.7397,81.6885,86.9177,72.0491,50.6923,94.3548,72.0491,100.0,86.91,85.6065,91.0392,1.72,87.5191,0.1243,47.6909,-3.4743,88.5506
2012-11-20,91.37,159241293.7532,70454.6329,28.3221,20.9717,3.3749,5.0,100.0,95.0,87.4572,93.6118,81.3026,-0.0743,101.9193,26.7159,90.3296,48.1058,88.0552,21.1611,213.1308,0.1158,0.8661,-0.9786,-0.5466,86.71,1.0,87.8032,0.3325,1.7786,1.4461,3.3749,0.6793,2.6956,73.3004,85.9353,75.9797,85.9,85.555,10.8598,4.8969,10.79,2.4675,82786693.0,30.9939,13.9757,3.9216,13.3904,1.1339,63.358,81.8935,87.4572,82.0035,66.499,76.4706,82.0035,93.9221,94.9197,85.9915,91.4855,1.75,87.982,0.1393,50.5776,-7.5857,88.9746
2012-11-21,91.55,159492461.2532,217390.8676,29.2377,21.4284,3.3517,0.0,95.0,95.0,88.0187,93.4758,82.5615,0.4437,103.1995,27.4642,90.747,46.6336,88.388,21.7618,212.517,0.3544,0.7534,-0.9764,-0.5376,87.022,1.0,88.3617,0.3091,1.8324,1.5233,3.3517,0.4309,2.9208,73.3639,85.9914,78.2879,86.625,85.825,10.8739,4.8321,11.23,2.4269,83530893.0,29.878,13.2769,3.8804,13.9816,1.1398,63.7321,82.209,88.0187,83.7895,79.2807,80.543,83.7895,99.7845,97.9022,86.3887,91.8692,1.6,88.3909,0.1538,54.537,-6.53,89.3644
2012-11-23,92.63,159776569.1067,348136.2926,30.2429,21.8964,3.2059,0.0,100.0,100.0,88.5182,93.7382,83.2981,0.5602,136.144,31.8587,91.2919,49.3427,88.792,22.2571,212.9348,0.4663,1.9329,-0.9779,-0.5437,87.4349,1.0,88.9412,0.3332,1.9398,1.6066,3.2059,0.1363,3.0696,73.4274,86.0578,77.0745,87.165,86.945,10.4032,4.5905,9.99,2.3818,83994693.0,30.6696,13.5331,3.6949,12.0886,1.1209,65.9294,82.5151,88.5182,82.7896,82.8609,91.3551,82.7896,100.0,97.9022,86.799,92.4347,1.91,88.7601,0.1685,57.4877,-3.0553,89.8036
2012-11-26,92.46,159824833.4379,385331.1362,31.2284,22.4056,3.1298,0.0,100.0,100.0,89.0562,93.5173,84.595,0.0828,149.2749,30.5483,91.7192,49.9531,89.1413,22.6099,211.1661,1.3965,2.4204,-0.971,-0.5175,87.7736,1.0,89.5189,0.3054,1.9884,1.683,3.1298,-0.0488,3.1786,73.4908,86.1218,76.3248,88.545,88.17,10.0276,4.3609,10.76,2.3518,82912193.0,30.0453,13.0664,3.59,13.1701,1.1317,65.2741,82.9345,89.0562,82.9167,83.1652,76.8519,82.9167,74.5182,91.4342,87.2202,92.8237,1.57,89.1012,0.1826,63.0726,-7.4405,90.179
2012-11-27,92.0,159362367.9206,218368.9862,32.1647,22.8894,2.941,0.0,95.0,95.0,89.4332,93.537,85.3293,-0.069,124.3324,26.9545,91.9922,49.9531,89.4136,22.83,208.7517,2.0055,1.7603,-0.9601,-0.481,88.1661,1.0,89.7991,0.2272,1.967,1.7398,2.941,-0.2679,3.2089,73.5543,86.1806,70.5813,88.605,88.51,9.7538,4.1429,7.54,2.3084,82018093.0,29.2248,12.4131,3.3563,8.9273,1.0893,63.4772,83.4482,89.4332,74.6282,80.1115,55.6777,74.6282,4.6381,59.7188,87.6474,92.9923,1.16,89.4082,0.1953,57.4236,-12.8723,90.4594
2012-11-28,93.01,160184092.6913,391672.444,32.7085,23.3357,2.7492,0.0,90.0,90.0,89.8547,93.5935,86.1158,0.711,117.6573,31.3239,92.3991,43.0412,89.7561,22.973,204.6433,2.4764,0.1206,-0.9375,-0.417,88.5934,1.0,90.1988,0.2149,2.0085,1.7935,2.7492,-0.4407,3.1899,73.6177,86.2489,74.855,89.4283,88.605,11.0408,4.6957,8.43,2.2864,82951093.0,27.7268,11.7925,3.1195,9.9669,1.0997,65.662,83.9363,89.8547,75.0678,77.5376,92.674,75.0678,89.095,56.0838,88.0794,93.3621,2.18,89.7121,0.2074,61.2522,-2.1716,90.8
2012-11-29,92.85,161002907.4454,687494.6945,32.974,24.0673,2.6656,0.0,100.0,100.0,90.2048,93.679,86.7306,0.2426,98.051,30.0269,92.7086,38.0188,90.0508,22.9741,198.2039,1.8981,-0.9411,-0.8926,-0.3124,89.0441,1.0,90.4703,0.1694,2.0053,1.8359,2.6656,-0.4657,3.1313,73.6812,86.3149,69.8438,90.515,89.22,11.5775,5.031,7.0034,2.34,81615593.0,25.7807,11.2028,3.0085,8.158,1.0816,65.0135,84.4,90.2048,76.3358,75.3439,80.6557,76.3358,62.6485,52.1272,88.5129,93.5934,3.05,90.0097,0.2185,62.703,-6.9905,91.0853
2012-11-30,94.08,162011491.1663,1066926.3723,33.4061,24.8522,2.5089,0.0,100.0,100.0,90.5063,94.2186,86.794,0.7597,150.473,35.2053,93.1864,41.6153,90.4345,22.7486,191.1926,1.8705,-0.5592,-0.8309,-0.1941,89.4978,1.0,90.7916,0.1937,2.078,1.8843,2.5089,-0.5268,3.0356,73.7448,86.3926,67.1291,91.05,90.81,11.1612,4.7794,6.03,2.2758,83557493.0,27.072,11.5927,2.8148,6.8484,1.0685,67.6027,84.9424,90.5063,88.5266,79.9767,92.25,88.5266,100.0,83.9145,88.9492,94.072,1.54,90.3224,0.2294,67.4228,-4.3296,91.4544
2012-12-03,93.32,161253790.0613,884068.4005,33.9057,25.621,2.4989,5.0,100.0,95.0,90.7548,94.5215,86.9882,-0.7514,127.568,28.9962,93.4478,43.3984,90.7093,22.3035,179.7045,1.659,-1.7638,-0.7034,0.0052,89.9986,1.0,90.9518,0.1332,2.0507,1.9176,2.4989,-0.4373,2.9362,73.8084,86.4618,62.0368,91.05,91.055,10.6857,4.5404,4.97,2.2766,82510593.0,27.072,11.5031,2.7908,5.6254,1.0563,64.4981,85.6037,90.7548,79.3873,81.4166,65.2561,79.3873,24.7461,62.4649,89.3845,94.2369,1.81,90.6498,0.2391,62.8467,-20.3922,91.7223
2012-12-04,92.9,161721295.2623,877644.6669,33.931,26.1895,2.3292,0.0,95.0,95.0,90.9988,94.6559,87.3418,0.1576,78.5596,25.6398,93.5844,34.412,90.9179,21.9213,180.1152,0.7485,-1.1369,-0.7085,-0.002,90.3939,1.0,91.0709,0.0439,1.9725,1.9286,2.3292,-0.4908,2.82,73.872,86.5262,62.642,91.135,91.32,12.8075,5.3324,4.88,2.2409,81127693.0,26.2469,10.9279,2.5888,5.5442,1.0554,62.8199,86.3458,90.9988,71.136,79.6833,55.902,71.136,0.0,41.582,89.8133,94.2331,1.269,90.9755,0.2469,61.4711,-27.809,91.9266
2012-12-05,91.38,161187128.5956,625268.7758,33.4293,26.4667,2.1806,0.0,90.0,90.0,91.0823,94.6938,87.4709,-0.6886,29.5591,14.3093,93.4142,23.8969,90.9619,22.0041,184.7484,0.8704,0.0179,-0.7632,-0.0828,90.6737,1.0,91.0759,-0.1289,1.7674,1.8963,2.1806,-0.5093,2.6899,73.9355,86.5748,57.3284,91.135,91.41,15.2433,6.3768,1.6704,2.289,79909793.0,24.8164,10.3815,2.4165,1.862,1.0186,57.1547,87.0286,91.0823,47.7357,66.0863,22.049,47.7357,0.0,8.2487,90.2251,93.8075,2.28,91.2698,0.2513,58.9206,-50.4323,91.9629
2012-12-06,90.68,160269128.5956,173090.568,32.8872,26.6973,1.8793,15.0,85.0,70.0,91.1978,94.5964,87.7993,-0.6556,-12.7381,9.5213,93.1295,22.5879,90.9351,22.4846,192.3832,0.9155,-0.0896,-0.8423,-0.2144,90.8658,1.0,91.0663,-0.2924,1.5308,1.8232,1.8793,-0.6632,2.5425,73.9989,86.6158,57.5882,91.135,91.41,15.3241,6.228,2.31,2.2409,78694793.0,24.2668,9.8624,2.0772,2.614,1.0261,54.7607,87.6567,91.1978,26.8344,48.5687,2.5522,26.8344,0.0,0.0,90.61,93.252,0.9,91.5411,0.2523,57.7579,-60.5187,91.9246
2012-12-07,90.73,159799550.97,-177037.9949,32.4024,27.0789,1.6381,10.0,80.0,70.0,91.2878,94.5333,88.0424,-0.6119,-17.0493,9.8054,92.8833,23.1909,90.9156,23.1109,199.5393,1.1173,-0.4635,-0.9029,-0.3345,90.9469,1.0,91.0599,-0.393,1.332,1.725,1.6381,-0.7386,2.3768,74.0622,86.6569,55.8889,91.135,91.41,14.9015,5.9166,1.8,2.1881,79517493.0,23.8998,9.4893,1.8069,2.0241,1.0202,54.9027,88.2346,91.2878,9.9868,28.1856,5.3592,9.9868,1.4586,0.4862,90.9616,92.7891,1.095,91.7662,0.2504,51.2743,-59.7983,91.8801
2012-12-10,90.24,158562544.6409,-697770.9668,32.155,27.4158,1.4447,5.0,75.0,70.0,91.3363,94.4873,88.1854,-0.6034,-21.3653,6.3608,92.5734,27.4538,90.8512,23.6813,207.0882,0.9564,-2.7158,-0.9515,-0.4554,90.9688,1.0,91.0511,-0.4825,1.1219,1.6044,1.4447,-0.7658,2.2105,74.1253,86.6928,48.1789,91.135,91.41,14.0205,5.6207,0.97,2.2213,78087393.0,24.6321,9.8748,1.5921,1.0866,1.0109,53.1804,88.7662,91.3363,4.2832,13.7015,4.9383,4.2832,0.0,0.4862,91.2742,92.2659,2.37,91.9375,0.2459,38.9758,-66.8588,91.7803
2012-12-11,91.89,159190867.301,-647443.521,31.9517,27.8186,1.2469,0.0,70.0,70.0,91.5213,94.3273,88.7154,0.6502,13.1142,15.7309,92.5978,28.0888,90.9502,24.1773,217.3644,-0.2443,-4.331,-0.9911,-0.6069,91.0055,0.0,91.0876,-0.4226,1.0761,1.4987,1.2469,-0.7967,2.0436,74.1884,86.7448,54.572,91.295,91.425,13.2089,5.3397,3.7,2.1996,80049693.0,23.5279,9.5111,1.372,4.1955,1.042,57.8655,89.2553,91.5213,23.954,12.7413,61.5646,23.954,100.0,33.8195,91.5511,92.2522,2.34,92.0788,0.2409,40.5009,-43.2706,91.833
2012-12-12,92.82,157333598.7296,-1158945.6094,32.2588,28.4664,1.0923,0.0,65.0,65.0,91.6818,94.3979,88.9658,0.1673,110.2172,20.4536,92.7801,38.0934,91.1282,25.2602,221.3884,-1.5923,-4.3663,-0.998,-0.6612,91.0537,1.0,91.1524,-0.3172,1.1022,1.4194,1.0923,-0.7765,1.8688,74.2515,86.8055,57.8583,91.295,91.435,12.2607,5.0727,3.21,2.2287,82841293.0,27.3497,11.3155,1.1995,3.5822,1.0358,60.2268,89.7053,91.6818,41.275,23.1708,57.3222,41.275,100.0,66.6667,91.799,92.4712,2.97,92.1838,0.2364,40.8273,-29.8984,91.9567
