date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-04-07,157.8922,496391921.405,-2965526.7545,16.1707,21.3,-1.8338,0.0,100.0,-100.0,177.0636,171.9964,174.53,0.0364,-166.4568,-20.29,173.1087,11.7219,174.6315,32.2171,15.9217,0.0551,0.8033,0.874,0.2743,176.8186,1.0,174.8075,-0.9603,-1.1692,-0.2089,-1.8338,-2.2869,0.4531,157.2269,165.5781,23.888,174.69,175.14,24.5472,9.1858,-5.69,1.0869,58532673.0,19.3962,7.2582,-1.0442,-3.1997,0.968,39.855,176.33,174.53,28.4483,7.9734,17.0297,7.9734,0.0,-0.0,176.6521,172.0408,1.65,174.4705,-0.0271,38.5915,-88.8601,173.9371
2017-04-10,157.03,493573763.8665,-3677270.522,16.026,20.7693,-1.7951,15.0,100.0,-85.0,177.0266,171.5074,174.267,-0.8526,-192.2034,-25.0697,172.6312,13.2763,174.3047,32.2616,17.6248,0.2375,-0.2905,0.888,0.3028,176.5512,1.0,174.4683,-1.0268,-1.2927,-0.2659,-1.7951,-2.1918,0.3966,157.269,165.6343,23.8254,174.22,175.0,24.2698,9.0065,-5.26,1.0838,54742737.0,18.5808,6.8953,-1.0242,-2.9808,0.9702,37.4652,175.926,174.267,14.5125,8.5613,3.7523,8.5613,0.0,-0.0,176.2895,171.5287,1.56,174.2909,-0.034,37.86,-97.5,173.62
2017-04-11,156.4613,495638499.3554,-2977179.8148,16.4,20.5764,-1.6856,10.0,100.0,-90.0,177.116,170.904,174.01,-0.0311,-239.252,-28.0644,172.1149,23.5048,173.9499,32.1676,18.1972,0.293,-2.9889,0.8926,0.3123,176.2481,1.0,174.1105,-1.1063,-1.4242,-0.3179,-1.6856,-2.0881,0.4025,157.311,165.6838,23.3241,173.91,173.99,28.1998,10.5762,-5.14,1.0993,49852574.0,17.4661,6.5506,-0.9638,-2.9251,0.9707,35.9678,175.4827,174.01,10.2395,14.1836,21.7687,14.1836,0.0,-0.0,175.9216,170.9713,2.25,174.1001,-0.0412,41.259,-84.0319,173.2689
2017-04-12,156.5347,495916205.3724,-2331765.3551,16.7552,20.2379,-1.5709,5.0,95.0,-90.0,177.0659,170.4391,173.7525,-0.322,-173.0428,-27.373,171.6929,23.5048,173.6366,31.772,18.7794,-1.0806,-5.9242,0.8971,0.3219,175.9444,1.0,173.7917,-1.1859,-1.5045,-0.3186,-1.5709,-1.9857,0.4148,157.3532,165.7335,27.7739,173.91,173.99,27.2958,10.0474,-5.15,1.0784,53129505.0,16.9062,6.223,-0.9001,-2.9293,0.9707,36.3135,174.8324,173.7525,14.5747,20.9792,37.4165,20.9792,7.3559,2.452,175.548,170.5598,1.18,173.8905,-0.0484,39.6029,-83.2335,172.9498
2017-04-13,155.4983,492710743.3724,-2875673.2257,17.2102,19.9152,-1.6044,0.0,90.0,-90.0,176.7608,169.9732,173.367,-0.2131,-164.8455,-32.7701,171.133,25.8553,173.2455,31.3372,19.0794,-2.6618,-3.9547,0.8994,0.3269,175.5484,1.0,172.9981,-1.2768,-1.6405,-0.3637,-1.6044,-1.9036,0.2992,157.3952,165.7715,22.3211,172.615,172.885,27.27,10.035,-7.71,1.0853,49924043.0,16.0655,5.9119,-0.9213,-4.35,0.9565,33.615,174.2472,173.367,19.8442,24.3697,13.9241,24.3697,0.0,2.452,175.1655,169.9552,1.83,173.6585,-0.0558,33.2704,-92.9577,172.5477
2017-04-17,156.9383,495545195.1819,-1934885.1219,17.6425,19.6701,-1.6072,0.0,85.0,-85.0,176.5005,169.7785,173.1395,0.8036,-118.1113,-19.7549,170.945,25.8553,173.0412,32.0509,17.0889,-2.8985,-1.5762,0.8837,0.2939,175.2494,1.0,172.8477,-1.3421,-1.6031,-0.261,-1.6072,-1.8257,0.2185,157.4374,165.8248,28.1192,172.615,172.655,25.9558,9.5333,-4.55,1.0733,53644261.0,15.2912,5.6163,-0.9242,-2.5904,0.9741,40.1226,173.7204,173.1395,27.4006,36.8528,59.2179,36.8528,100.0,35.7853,174.7797,169.8941,1.77,173.4295,-0.0624,43.4422,-71.1565,172.3318
2017-04-18,155.9752,490700807.9238,-2915514.5596,17.8871,19.5048,-1.6254,60.0,80.0,-20.0,176.2592,169.4548,172.857,-0.3978,-108.4216,-24.9351,170.602,22.5348,172.7563,32.0549,14.977,-3.1839,-0.9753,0.8658,0.2584,174.9464,1.0,172.5717,-1.4015,-1.6393,-0.2378,-1.6254,-1.7602,0.1347,157.4795,165.867,26.7373,172.175,172.655,24.6422,9.0566,-5.65,1.0806,47298796.0,15.5785,5.7255,-0.9363,-3.2157,0.9678,37.5324,173.2464,172.857,32.9214,37.5418,39.4834,37.5418,60.1982,53.3994,174.3917,169.5986,1.86,173.1739,-0.0688,40.6841,-85.4422,172.0375
2017-04-19,148.3072,490773124.0488,-3028624.6934,19.7519,20.277,-2.0949,55.0,100.0,-45.0,178.1483,166.3467,172.2475,-0.023,-349.3455,-51.2894,168.7997,55.183,171.7024,31.3592,4.8226,-3.2209,1.5246,0.7641,0.0841,174.4576,1.0,170.5743,-1.5844,-2.3159,-0.7315,-2.0949,-1.7504,-0.3444,157.5213,165.8253,28.1368,168.255,167.965,41.5163,18.8338,-12.19,1.4028,47105953.0,11.9899,5.4392,-1.2107,-7.0106,0.9299,24.3553,172.8198,172.2475,37.6858,38.6628,17.287,38.6628,0.0,53.3994,173.9723,167.2147,10.45,172.8125,-0.0788,31.7272,-87.5075,170.974
2017-04-20,148.8667,496577111.0488,-952844.367,21.5234,20.9242,-2.5954,50.0,95.0,-45.0,178.8186,164.4284,171.6235,0.5158,-251.2028,-47.3169,167.3705,55.183,170.8069,30.2408,-11.3515,-2.3782,1.5356,0.5541,-0.1968,173.8304,1.0,168.9539,-1.8217,-2.7709,-0.9492,-2.5954,-1.8236,-0.7718,157.5626,165.79,35.2598,168.255,167.965,39.7632,17.8921,-12.48,1.3862,53592762.0,11.4837,5.1672,-1.5044,-7.1404,0.9286,26.3416,171.69,171.6235,34.1907,26.3676,22.3325,26.3676,12.5974,24.2652,173.5072,165.4536,1.9,172.3492,-0.0909,37.1822,-83.8613,170.0266
2017-04-21,147.1056,490969355.0488,-1801325.291,23.2186,21.5645,-3.1803,45.0,90.0,-45.0,179.4411,162.3619,170.9015,-0.9653,-212.061,-51.5334,165.8063,55.4272,169.8139,28.8823,-23.4881,-2.469,-0.7462,0.3667,-0.3986,173.1081,1.0,167.1072,-2.1072,-3.249,-1.1418,-3.1803,-1.9732,-1.207,157.6035,165.7359,29.6481,167.45,167.965,38.3227,17.1175,-14.44,1.3925,47985006.0,10.99,4.9089,-1.8498,-8.2599,0.9174,24.2333,170.3601,170.9015,26.7958,15.357,6.4516,15.357,0.0,4.1991,172.9841,163.5551,1.92,171.7934,-0.1052,32.5369,-95.3377,168.9558
2017-04-24,147.445,488702313.3793,-2706005.7192,24.8291,22.3173,-3.5569,40.0,85.0,-45.0,179.7401,160.7549,170.2475,-0.4696,-171.5983,-49.1125,164.5437,55.4272,168.9506,27.5885,-28.2907,-2.1112,-0.6197,0.2875,-0.4739,172.377,1.0,165.8927,-2.3971,-3.557,-1.1599,-3.5569,-2.169,-1.3879,157.6439,165.686,29.0008,167.45,167.965,37.2773,16.2616,-13.08,1.3569,53305614.0,10.6902,4.6634,-2.0765,-7.5246,0.9248,25.4437,169.1765,170.2475,18.1634,12.7654,9.512,12.7654,9.1016,7.233,172.4005,162.1457,1.19,171.1555,-0.1204,31.2523,-93.1261,167.989
2017-04-25,147.1148,483918464.0058,-4352235.6297,26.1795,22.8163,-3.9749,35.0,80.0,-45.0,179.8387,159.3183,169.5785,-0.8373,-136.9925,-49.9317,163.4105,51.8373,168.1353,27.5454,-28.6862,-1.6784,-9.2997,0.2809,-0.48,171.7249,1.0,164.8259,-2.675,-3.7865,-1.1115,-3.9749,-2.4234,-1.5516,157.6838,165.6331,34.2286,167.45,167.965,35.8416,15.4485,-13.38,1.3437,48463425.0,11.3689,4.9003,-2.3285,-7.6998,0.923,25.0341,168.1231,169.5785,14.0353,13.9835,25.9868,13.9835,37.9852,15.6956,171.7585,160.9531,1.66,170.4348,-0.1361,30.1084,-95.2779,167.0502
2017-04-26,146.8121,480818471.3777,-5616396.8265,27.5219,23.3202,-4.3801,30.0,75.0,-45.0,179.6467,158.0653,168.856,-0.3884,-120.6639,-50.6976,162.3955,53.0279,167.3663,26.9185,-27.6622,-7.7257,-14.6091,0.298,-0.4643,171.0274,1.0,163.7358,-2.9299,-3.9495,-1.0196,-4.3801,-2.7355,-1.6446,157.7233,165.5773,29.5875,167.29,167.965,35.9752,15.1661,-14.45,1.3169,44151941.0,11.0426,4.6553,-2.5749,-8.2803,0.9172,24.6512,167.1855,168.856,13.6131,14.0906,6.7729,14.0906,19.8219,22.3029,171.0635,159.9498,1.21,169.6418,-0.1518,27.1597,-97.2504,166.1437
2017-04-27,147.0506,483363493.9659,-4813192.2357,28.8292,23.7991,-4.7652,25.0,70.0,-45.0,179.31,157.04,168.175,0.0353,-105.0772,-48.8098,161.5907,53.6676,166.6952,25.9399,-23.6228,-10.5394,-1.8792,0.3645,-0.4007,170.3163,1.0,163.012,-3.1462,-4.0115,-0.8652,-4.7652,-3.0867,-1.6785,157.7623,165.5248,29.3389,167.29,167.965,35.8632,14.6678,-13.62,1.2755,48233581.0,10.8131,4.4225,-2.81,-7.8303,0.9217,25.5951,166.3511,168.175,16.0894,20.1941,27.8226,20.1941,100.0,52.6024,170.3247,159.2569,0.85,168.7905,-0.1668,30.0488,-95.6964,165.3307
2017-04-28,147.023,484676487.8648,-3629274.8229,30.0248,24.1723,-5.0654,20.0,65.0,-45.0,178.8154,156.1776,167.4965,-0.236,-90.9992,-48.8876,160.9149,52.7412,166.0852,24.7625,-17.3011,-8.7856,3.7,0.4648,-0.2974,169.5661,1.0,162.4364,-3.3203,-4.0167,-0.6964,-5.0654,-3.4709,-1.5945,157.8009,165.4724,29.8136,167.29,167.965,35.0601,13.9344,-13.57,1.2398,44204048.0,10.8478,4.3114,-2.9968,-7.8051,0.9219,25.5562,165.6085,167.4965,18.3151,20.6605,27.3859,20.6605,95.8805,71.9008,169.5528,158.7438,0.89,167.8851,-0.1808,36.3291,-95.8757,164.5798
2017-05-01,145.6931,480557660.888,-4125546.7537,31.2895,24.6332,-5.4358,15.0,100.0,-85.0,178.2179,155.2451,166.7315,-0.7035,-89.9732,-52.5547,160.093,55.3189,165.3952,24.712,-12.3906,-7.7533,7.9557,0.5389,-0.2146,168.8634,1.0,161.5857,-3.4744,-4.0907,-0.6163,-5.4358,-3.8943,-1.5415,157.8389,165.4061,25.6822,166.68,167.515,36.0657,14.2377,-15.3,1.2427,39284338.0,10.3751,4.0958,-3.2277,-8.786,0.9121,23.7227,164.9476,166.7315,20.2182,19.8,4.1916,19.8,0.0,65.2935,168.7535,158.0094,1.72,166.9075,-0.1944,26.6788,-99.2059,163.7553
2017-05-02,145.9315,480817068.4528,-3870978.6135,32.4986,25.0915,-5.7384,10.0,100.0,-90.0,177.3256,154.5974,165.9615,-0.4,-83.5358,-50.5164,159.456,55.4723,164.7956,24.2228,-5.0933,-3.6847,10.3316,0.6415,-0.0888,168.103,1.0,160.9863,-3.5958,-4.0813,-0.4855,-5.7384,-4.2991,-1.4393,157.8764,165.343,26.132,166.68,167.485,35.4228,13.5858,-15.4,1.2053,42434287.0,10.1452,3.891,-3.4189,-8.8252,0.9117,24.7418,164.1979,165.9615,19.0731,16.7589,18.6992,16.7589,54.4284,50.103,167.9358,157.5369,0.85,165.8581,-0.207,30.4151,-97.3997,163.0285
2017-05-03,145.5004,477770611.9044,-4384257.0385,33.6633,25.303,-6.1953,5.0,100.0,-95.0,176.2448,154.0892,165.167,-0.1183,-78.6116,-51.7433,158.846,55.7918,164.2084,23.7552,0.3438,-1.9253,5.169,0.7113,0.006,167.3867,1.0,160.4073,-3.6896,-4.0649,-0.3753,-6.1953,-4.6991,-1.4961,157.9134,165.2759,25.9614,165.755,167.425,34.8623,13.0265,-15.89,1.1778,38443858.0,9.8927,3.6965,-3.7039,-9.105,0.909,24.1284,163.4753,165.167,15.3202,9.4016,5.314,9.4016,21.6673,25.3652,167.1071,157.0892,0.93,164.8213,-0.2187,28.4746,-99.3824,162.3303
2017-05-04,145.8857,481056511.1351,-3150152.3627,34.7918,25.5983,-6.5173,0.0,100.0,-100.0,175.264,153.687,164.4755,0.2051,-73.0858,-48.285,158.421,56.2326,163.7171,23.5747,5.7028,-1.0282,3.2513,0.7739,0.0994,166.7136,1.0,160.118,-3.7461,-3.9722,-0.2261,-6.5173,-5.0699,-1.4474,157.9499,165.2137,26.7316,165.54,165.915,34.5538,12.5352,-13.83,1.1404,42715527.0,9.68,3.5116,-3.9104,-7.9998,0.92,25.8575,162.7816,164.4755,14.8263,18.3183,30.9417,18.3183,100.0,58.6986,166.2775,156.8913,0.78,163.8715,-0.2289,36.9185,-95.4335,161.7477
2017-05-05,142.2167,486951517.1783,-483230.1305,36.4331,26.3019,-6.3441,0.0,100.0,-100.0,174.4873,152.7237,163.6055,0.5504,-119.9082,-57.9031,157.3531,67.6182,162.8917,23.6153,9.9267,-0.472,0.271,0.8184,0.1724,165.9953,1.0,158.8939,-3.8316,-4.1734,-0.3419,-6.3441,-5.3796,-0.9645,157.9857,165.112,24.3758,163.595,162.965,42.624,17.2684,-17.4,1.3065,30300287.0,8.2344,3.3361,-3.8231,-10.0899,0.8991,21.0485,162.1184,163.6055,16.3382,21.2946,27.628,21.2946,0.0,40.5558,165.4413,155.7498,6.05,162.9695,-0.2397,35.7214,-89.714,160.85
2017-05-08,141.7398,489228799.3437,1376303.3018,38.0559,27.041,-6.3154,0.0,100.0,-100.0,173.7208,151.5792,162.65,0.1811,-137.1747,-61.6905,156.0916,68.8897,161.9525,23.7726,12.6425,-1.1729,-1.2601,0.8447,0.2189,165.2117,1.0,157.411,-3.9542,-4.4447,-0.4905,-6.3154,-5.6397,-0.6758,158.0207,164.9912,23.5672,162.115,162.38,41.6206,17.205,-19.11,1.3506,22884522.0,7.6667,3.1693,-3.8243,-11.1014,0.889,19.1547,160.6594,162.65,20.9771,23.3184,11.3855,23.3184,0.0,33.3333,164.5904,154.3494,2.85,162.1071,-0.2515,33.136,-95.9234,159.8429
2017-05-09,140.8877,487306624.222,1400301.867,39.6477,28.0239,-6.1573,0.0,100.0,-100.0,172.9434,150.4476,161.6955,-0.3172,-145.0167,-63.2746,154.8643,69.8926,161.0151,23.9497,13.9021,-1.4503,-1.1202,0.8563,0.2403,164.349,1.0,156.0711,-4.0993,-4.6799,-0.5806,-6.1573,-5.8371,-0.3202,158.055,164.8624,22.9932,161.605,161.6226,41.6251,16.9895,-19.09,1.3416,16061507.0,7.3766,3.0108,-3.7478,-11.1507,0.8885,18.3627,159.2213,161.6955,19.9866,15.347,7.0274,15.347,0.0,-0.0,163.7195,153.0257,1.5448,161.2729,-0.264,33.4387,-97.2446,158.839
2017-05-10,140.0911,483277922.6091,959.688,41.1929,28.9741,-6.0547,20.0,100.0,-80.0,172.0786,149.3794,160.729,-0.3234,-151.1958,-64.7104,153.6787,70.5516,160.0851,24.0763,14.2559,-1.5818,-1.7059,0.8595,0.2463,163.4499,1.0,154.8453,-4.2554,-4.8795,-0.6241,-6.0547,-5.9804,-0.0743,158.0883,164.7263,23.1024,161.175,161.41,41.3978,16.5653,-19.33,1.3228,11065917.0,7.148,2.8602,-3.7055,-11.3319,0.8867,17.6448,157.8414,160.729,15.1008,6.637,1.4981,6.637,0.0,-0.0,162.8259,151.7839,1.24,160.4569,-0.277,32.2004,-99.4163,157.8442
2017-05-11,139.5354,484746081.7561,-104444.1737,42.7605,29.9854,-5.9483,15.0,100.0,-85.0,170.9268,148.5302,159.7285,-0.2941,-153.8202,-65.6954,152.5772,72.5452,159.1865,24.1688,14.0005,-1.7111,-3.9452,0.8572,0.2419,162.54,1.0,153.75,-4.4099,-5.0281,-0.6182,-5.9483,-6.0785,0.1302,158.1208,164.5855,19.2465,160.875,160.74,43.2613,17.077,-20.01,1.3101,5519538.0,6.8836,2.7172,-3.661,-11.7251,0.8827,17.1523,156.5662,159.7285,9.8705,7.6276,14.3573,7.6276,0.0,-0.0,161.91,150.6793,1.46,159.6486,-0.29,34.2515,-96.0731,156.8843
2017-05-12,139.276,483230444.5229,-620317.221,44.1973,30.9199,-5.8901,10.0,95.0,-85.0,169.7265,147.8145,158.7705,0.0553,-136.2496,-66.1593,151.6073,71.4964,158.3468,24.2275,13.2906,-3.5374,-7.4899,0.8507,0.2299,161.631,1.0,152.885,-4.5499,-5.1096,-0.5597,-5.8901,-6.129,0.2389,158.1524,164.4433,22.6439,160.735,160.74,41.8496,16.2232,-19.16,1.289,1867574.0,6.9556,2.6964,-3.6445,-11.3018,0.887,16.9203,155.211,158.7705,8.2678,10.5388,15.7609,10.5388,0.0,-0.0,160.9749,149.7723,1.265,158.8442,-0.3028,34.5887,-97.3516,155.993
2017-05-15,140.3319,485492179.5484,-55320.7576,45.301,31.594,-5.8188,5.0,90.0,-85.0,167.6061,147.9759,157.791,0.645,-106.4293,-57.0557,151.0089,66.2697,157.6957,24.2812,12.7669,-6.4121,-5.1224,0.8459,0.221,160.759,1.0,152.5085,-4.6447,-5.0243,-0.3795,-5.8188,-6.1379,0.3191,158.1832,164.314,22.6589,160.21,160.74,40.2537,15.412,-19.59,1.2635,6085933.0,8.1661,3.1266,-3.6185,-11.4494,0.8855,21.4722,154.1268,157.791,15.1757,27.3606,51.9637,27.3606,100.0,33.3333,160.0313,149.3964,1.46,158.0571,-0.3142,36.7948,-92.1461,155.3016
2017-05-16,142.3418,489493828.3424,1454095.208,45.4412,32.5965,-5.6597,0.0,85.0,-85.0,165.1566,148.7884,156.9725,0.867,-66.0535,-41.5196,150.9173,48.1052,157.3133,24.4507,13.0797,-6.7857,0.119,0.8488,0.2263,159.9589,1.0,152.727,-4.6612,-4.727,-0.0658,-5.6597,-6.0784,0.4187,158.2133,164.2077,28.2571,156.335,156.215,37.6843,14.6414,-16.37,1.2641,11538472.0,13.2043,5.1302,-3.5351,-9.6266,0.9037,29.2402,149.79,156.9725,30.4491,53.4479,92.619,53.4479,100.0,66.6667,159.0981,149.7215,2.48,157.3322,-0.323,45.9446,-69.7276,154.91
2017-05-17,139.7947,484569172.8686,372457.2516,45.6765,33.6,-5.5392,0.0,80.0,-80.0,164.7214,148.1476,156.4345,-0.7292,-75.7567,-48.337,150.3685,50.1488,156.7053,24.5943,14.2706,-6.1554,3.6089,0.8596,0.2465,159.3606,1.0,152.4812,-4.6609,-4.6597,0.0012,-5.5392,-5.9698,0.4305,158.2427,164.0749,27.0076,156.335,156.095,36.552,14.6793,-10.76,1.3304,6489535.0,12.1357,4.8737,-3.4768,-6.6547,0.9335,25.8315,149.832,156.4345,45.9128,56.9299,26.2069,56.9299,72.3319,90.7773,158.1801,149.34,3.25,156.6368,-0.3308,39.457,-90.9596,154.3346
2017-05-18,139.6558,484890691.4259,-1589.3943,46.0006,34.6096,-5.471,0.0,75.0,-75.0,164.0353,147.6817,155.8585,-0.0656,-86.8515,-48.6805,149.8971,52.1577,156.141,24.3073,13.2642,-4.6072,6.6056,0.8505,0.2294,158.5294,1.0,152.2108,-4.6419,-4.5658,0.0761,-5.471,-5.8727,0.4017,158.2711,163.9419,21.4222,155.56,155.95,37.4005,14.7254,-11.52,1.3056,3220763.0,11.7597,4.63,-3.4505,-7.098,0.929,25.6598,149.9182,155.8585,52.0889,45.8888,18.8406,45.8888,70.9378,81.0899,157.2821,149.0507,1.22,155.8941,-0.3375,40.5525,-91.9643,153.796
2017-05-19,140.7673,487073412.8527,540038.2858,45.868,35.3485,-5.3067,0.0,70.0,-70.0,163.5053,147.3717,155.4385,0.6178,-63.3241,-40.7973,149.7369,43.3483,155.7447,23.7405,13.0396,-2.7286,6.6472,0.8484,0.2256,157.6924,1.0,152.1876,-4.5824,-4.3444,0.2379,-5.3067,-5.7607,0.4539,158.2989,163.8223,26.8036,155.56,155.915,35.7928,13.9891,-8.4,1.2858,8838587.0,14.1454,5.5285,-3.3621,-5.2376,0.9476,29.6014,150.0026,155.4385,44.434,30.4832,46.402,30.4832,100.0,81.0899,156.4142,149.1847,1.68,155.153,-0.3423,45.889,-82.1224,153.4267
2017-05-22,141.3786,489274598.5213,1412896.1144,45.5981,35.8888,-5.1913,5.0,65.0,-60.0,162.8009,147.2651,155.033,0.4352,-48.5967,-36.604,149.7459,40.4695,155.449,23.2019,10.9519,-0.9676,6.7543,0.8286,0.19,156.778,1.0,152.2296,-4.4797,-4.0689,0.4108,-5.1913,-5.6533,0.462,158.326,163.7105,30.577,155.38,155.915,34.6354,13.2896,-8.11,1.2569,12086959.0,14.6783,5.6321,-3.3026,-5.0451,0.9495,31.698,150.0853,155.033,39.682,42.6739,62.7792,42.6739,100.0,90.3126,155.5869,149.5219,1.2408,154.4568,-0.3449,47.5973,-76.7347,153.1601
2017-05-23,140.8136,487031120.3963,927695.2669,45.0281,36.275,-4.7095,0.0,60.0,-60.0,162.0786,147.1514,154.615,-0.3068,-41.0101,-38.3892,149.6688,34.1984,155.1234,22.888,15.2174,1.5719,3.6838,0.8679,0.2625,156.0219,1.0,152.2106,-4.3548,-3.8553,0.4995,-4.7095,-5.5039,0.7944,158.3523,163.5937,28.815,155.345,155.445,33.0401,12.6252,-8.36,1.2567,9522984.0,16.2006,6.1905,-3.0101,-5.2123,0.9479,30.8054,150.1664,154.615,41.8106,52.2746,47.6427,52.2746,85.2179,95.0726,154.8058,149.691,1.76,153.8301,-0.346,44.7784,-80.1945,152.8741
2017-05-24,141.2581,489543063.527,1444122.7102,44.6089,36.719,-4.0782,0.0,55.0,-55.0,161.315,147.16,154.2375,0.1961,-44.0787,-35.2349,149.7142,36.6441,154.8745,22.9495,21.5659,1.1797,-1.9594,0.9175,0.3676,155.4775,1.0,152.2347,-4.205,-3.6057,0.5993,-4.0782,-5.2961,1.2179,158.378,163.4829,29.0497,155.345,155.19,33.5277,12.6839,-7.55,1.2403,13254317.0,15.5454,5.881,-2.6179,-4.717,0.9528,32.3825,150.2459,154.2375,51.3883,59.2162,67.2269,59.2162,100.0,95.0726,154.0768,150.0006,1.53,153.2901,-0.3453,45.8569,-74.8148,152.6737
2017-05-25,141.8972,488635303.6173,1235271.9012,43.8545,36.9396,-3.6608,5.0,50.0,-45.0,160.3931,147.3699,153.8815,-0.0638,-14.6881,-30.7264,149.9019,29.5206,154.715,23.165,29.1839,-0.52,-1.2326,0.9621,0.4876,155.0573,1.0,152.3036,-4.0268,-3.314,0.7128,-3.6608,-5.0484,1.3875,158.403,163.38,32.2047,155.33,155.19,32.427,12.0497,-7.12,1.2128,15834145.0,17.6453,6.5569,-2.3549,-4.4411,0.9556,34.6368,150.3238,153.8815,58.9645,65.4025,81.338,65.4025,100.0,95.0726,153.4064,150.4751,1.22,152.8534,-0.3426,42.41,-68.4259,152.5749
2017-05-26,141.2396,488427634.0854,971458.8191,43.306,37.2977,-3.1802,0.0,45.0,-45.0,159.3195,147.6635,153.4915,-0.383,-28.7375,-33.1407,149.9566,32.8843,154.5031,23.146,37.2691,-0.0637,1.3252,0.9909,0.6056,154.7083,1.0,152.3181,-3.8423,-3.1044,0.7379,-3.1802,-4.7552,1.575,158.4273,163.2711,28.3965,154.735,155.105,33.8436,12.3331,-7.8,1.1949,13394028.0,17.0933,6.2291,-2.0507,-4.8662,0.9513,33.4297,150.4001,153.4915,63.6468,66.3216,50.4,66.3216,68.4928,89.4976,152.7959,150.7166,1.14,152.5238,-0.3387,50.4988,-74.6002,152.4423
2017-05-30,140.5357,485753774.8261,-75552.5533,42.872,37.6853,-2.7575,0.0,40.0,-40.0,158.4613,147.8107,153.136,-0.2037,-40.5124,-35.667,149.8866,34.6267,154.239,22.9231,45.5605,0.5949,1.1504,1.0,0.714,154.3606,1.0,152.2762,-3.6669,-2.9653,0.7016,-2.7575,-4.4327,1.6752,158.4509,163.1557,28.86,154.735,154.64,34.1363,12.1865,-7.11,1.1764,9784318.0,16.5762,5.9176,-1.782,-4.4762,0.9552,32.1665,150.4749,153.136,60.7678,50.5793,20.0,50.5793,35.5237,68.0055,152.2425,150.7497,1.08,152.2865,-0.334,48.0377,-80.0,152.2746
2017-05-31,141.3693,488216503.0522,286588.3711,42.4092,38.0363,-2.2569,0.0,35.0,-35.0,157.3818,148.2432,152.8125,0.5217,-20.4518,-29.5643,150.0092,33.6167,154.0858,22.7428,53.9888,0.8463,0.5489,0.9877,0.8089,154.0167,1.0,152.2972,-3.4837,-2.7509,0.7328,-2.2569,-4.068,1.8112,158.4739,163.0505,32.4872,154.71,154.62,33.0167,11.5771,-6.47,1.1487,13280784.0,16.4033,5.7517,-1.4614,-4.0666,0.9593,35.2178,150.5482,152.8125,53.0114,42.1333,56.0,42.1333,100.0,68.0055,151.7468,151.0397,1.15,152.1062,-0.3282,49.355,-70.6004,152.2264
2017-06-01,141.4063,490183856.8909,1034659.6643,41.9413,38.3665,-1.8633,0.0,30.0,-30.0,156.2237,148.8053,152.5145,-0.1048,-6.3303,-29.2922,150.1406,33.051,153.951,22.7232,62.5564,0.8493,0.1045,0.9534,0.8875,153.677,1.0,152.3173,-3.2966,-2.5483,0.7483,-1.8633,-3.6672,1.8039,158.4963,162.9467,36.0308,154.71,154.465,31.8318,10.9983,-5.96,1.1316,16184973.0,16.0172,5.5342,-1.2088,-3.7572,0.9624,35.3539,150.6201,152.5145,44.9561,42.1558,50.4673,42.1558,100.0,78.5079,151.3087,151.3139,1.24,151.991,-0.3213,50.1515,-69.1979,152.2128
2017-06-02,140.8321,487886804.2481,515748.4738,41.3599,38.8965,-1.691,0.0,25.0,-25.0,154.3483,149.9807,152.1645,-0.7286,18.0248,-31.6347,150.1587,30.3129,153.7699,22.8207,71.8032,0.9836,-0.633,0.8926,0.95,153.3565,0.0,152.2993,-3.1193,-2.41,0.7093,-1.691,-3.2654,1.5744,158.518,162.8377,36.3735,152.71,152.785,30.5296,10.4484,-7.0,1.1254,12611780.0,16.3263,5.5874,-1.0993,-4.4011,0.956,34.1826,150.6904,152.1645,43.1007,45.0129,28.5714,45.0129,63.2543,87.7514,150.9245,151.4003,1.4,151.9574,-0.3139,51.9525,-62.2705,152.1686
2017-06-05,141.1655,488547071.9744,466665.5839,40.8342,39.445,-1.2635,0.0,20.0,-20.0,153.7778,150.2872,152.0325,0.473,32.3893,-29.0222,150.2559,30.8458,153.6404,22.9597,82.1878,0.5183,-1.9711,0.7967,0.9907,153.0519,0.0,152.3019,-2.9445,-2.2454,0.6991,-1.2635,-2.829,1.5655,158.5391,162.7334,40.1104,152.025,151.965,29.7493,10.0434,-2.64,1.1075,16582937.0,15.723,5.3081,-0.823,-1.7027,0.983,35.4889,150.7594,152.0325,43.4974,43.3235,50.9317,43.3235,100.0,87.7514,150.5921,151.5844,1.2474,152.0028,-0.3058,49.1564,-39.7701,152.192
