date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD_Hist,MACD,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-02-16,36.7179,3396679.673,17098.3226,13.6751,17.4522,-0.342,80.0,55.0,-25.0,36.5358,38.3362,37.436,-0.8217,-75.2851,-4.3907,37.2451,12.1563,37.4458,32.9211,24.7147,-0.9737,0.1187,0.4181,0.938,38.1618,1.0,38.3967,-0.0591,-0.118,-0.177,-0.5442,0.2022,-0.342,24.3607,31.1853,43.8496,37.65,37.485,23.8957,4.1077,-0.45,2.3325,4658530.0,18.7157,3.2173,-0.9069,-1.2064,0.9879,47.8047,38.5722,37.436,49.9742,54.1991,49.9742,42.7481,2.2505,0.0,38.5388,36.7024,0.645,37.5202,0.0966,55.5547,-76.569,37.3296
2017-02-17,36.8075,3405746.573,17026.7019,13.7129,17.1976,-0.2719,75.0,50.0,-25.0,36.5023,38.3437,37.423,-0.0833,-86.6832,-3.0932,37.1725,14.4311,37.3976,31.9245,30.3396,-0.5107,0.9373,0.5051,0.9674,38.0592,1.0,38.3858,-0.0854,-0.1054,-0.1909,-0.4886,0.2167,-0.2719,24.3951,31.2429,44.9359,37.65,37.485,24.1416,4.0873,-0.26,2.2916,4688753.0,18.0525,3.0564,-0.7229,-0.6989,0.993,48.4534,38.4809,37.423,46.4533,50.41,46.4533,40.8867,12.0697,29.4577,38.4207,36.6593,0.6,37.4835,0.0813,59.5943,-72.8033,37.2824
2017-02-21,36.967,3433061.9941,24140.7909,13.7488,16.7606,-0.2988,70.0,45.0,-25.0,36.4988,38.3442,37.4215,0.3684,-76.2957,-0.7499,37.1399,14.4311,37.3693,30.8148,34.0981,-0.3466,0.3474,0.5606,0.982,37.9376,1.0,38.38,-0.1057,-0.0811,-0.1868,-0.4498,0.151,-0.2988,24.4296,31.3015,50.5429,37.65,37.485,23.3153,3.883,-0.03,2.2445,4719282.0,17.4346,2.9036,-0.7962,-0.0808,0.9992,49.625,38.3932,37.4215,50.8007,49.0761,50.8007,68.7674,43.1526,100.0,38.3042,36.6718,0.57,37.4366,0.0673,63.2585,-66.1088,37.2516
2017-02-22,37.1762,3451324.8098,30667.3786,13.4883,16.211,-0.2774,65.0,40.0,-25.0,36.4938,38.2922,37.393,0.7763,-32.301,2.3176,37.151,8.5389,37.3636,29.488,33.9639,-0.3511,0.2081,0.5587,0.9815,37.7981,1.0,38.3656,-0.1175,-0.0472,-0.1647,-0.4158,0.1384,-0.2774,24.4643,31.3615,49.1817,37.65,37.485,22.2467,3.6888,-0.57,2.2221,4752329.0,18.7463,3.1084,-0.7404,-1.5048,0.985,51.1588,38.3091,37.393,64.1981,53.8174,64.1981,82.9403,76.4859,100.0,38.1914,36.7427,0.76,37.3817,0.0551,62.7806,-57.3222,37.241
2017-02-23,36.7478,3442186.2996,27641.695,13.1418,15.6674,-0.2806,60.0,35.0,-25.0,36.5315,38.0975,37.3145,-0.7347,-51.775,-3.9835,37.0835,6.5587,37.3176,28.1257,22.5712,-0.333,0.1176,0.3838,0.9244,37.6533,1.0,38.3002,-0.13,-0.0498,-0.1798,-0.3845,0.1038,-0.2806,24.499,31.4167,45.9224,37.58,37.485,20.9437,3.5044,-1.57,2.2685,4732860.0,18.3655,3.073,-0.7501,-4.0832,0.9592,48.0083,38.2283,37.3145,61.0454,58.6814,61.0454,31.4286,68.69,6.0699,38.0819,36.6947,0.98,37.3268,0.0436,56.9385,-75.3138,37.1921
2017-02-24,36.8474,3453223.8996,27402.9976,12.8644,15.1769,-0.2833,55.0,30.0,-25.0,36.5035,38.0535,37.2785,0.86,-83.7484,-2.4392,37.0446,7.5939,37.2854,26.8697,0.5077,-0.3596,0.2606,0.0089,0.7133,37.5204,1.0,38.2749,-0.1403,-0.0413,-0.1816,-0.3532,0.0699,-0.2833,24.5339,31.4724,46.6434,37.58,37.485,20.7319,3.3992,-0.72,2.2168,4748190.0,17.8055,2.9193,-0.7585,-1.9098,0.9809,48.7804,38.1508,37.2785,51.7737,59.0058,51.7737,40.9524,43.5263,24.5089,37.9763,36.6866,0.5,37.2825,0.033,60.1446,-71.1297,37.1603
2017-02-27,36.5186,3449499.7487,23629.21,12.7062,14.9804,-0.2925,50.0,25.0,-25.0,36.45,37.982,37.216,-0.5472,-126.7539,-7.2254,36.9522,9.7,37.2249,25.7578,-9.7646,-0.2489,0.6127,-0.1696,0.5769,37.4164,1.0,38.2161,-0.1537,-0.0536,-0.2073,-0.3286,0.0361,-0.2925,24.5688,31.5241,45.7663,37.48,37.485,20.8671,3.3692,-1.25,2.2027,4708714.0,17.1769,2.7734,-0.7836,-3.2982,0.967,46.3873,38.0764,37.216,30.8497,47.8896,30.8497,20.1681,10.1929,0.0,37.8737,36.5996,0.57,37.2367,0.0225,56.154,-84.9372,37.1004
2017-02-28,36.6282,3432982.5408,14681.8025,12.2623,14.661,-0.3122,45.0,20.0,-25.0,36.4042,37.9868,37.1955,0.1226,-67.1916,-5.4109,36.8939,3.8284,37.1806,24.7963,1.4649,0.0203,0.7108,0.0256,0.725,37.3567,1.0,38.1983,-0.1662,-0.0501,-0.2163,-0.31,-0.0022,-0.3122,24.6039,31.5765,52.3065,37.48,37.485,20.0158,3.2007,-0.41,2.1751,4738028.0,18.5398,2.9647,-0.8368,-1.103,0.989,47.2946,38.0049,37.1955,30.1774,37.6003,30.1774,29.4118,14.5076,19.014,37.774,36.5621,0.6524,37.1922,0.0127,55.7393,-80.3347,37.057
2017-03-01,38.4616,3457666.8105,17540.876,12.6625,14.5788,-0.2621,40.0,100.0,60.0,36.2987,38.2663,37.2825,0.7528,204.9361,18.7875,37.1787,20.2666,37.3158,24.0279,16.7211,0.2583,0.1035,0.2877,0.8807,37.3231,0.0,38.2171,-0.1478,0.0737,-0.0741,-0.2912,0.0291,-0.2621,24.6391,31.6467,58.9165,37.625,37.665,17.4038,3.0407,1.74,2.2631,4786848.0,26.2511,4.5865,-0.7014,4.7206,1.0472,59.3937,36.29,37.2825,44.2833,35.1034,44.2833,83.27,39.6713,100.0,37.6844,37.0138,2.28,37.1619,0.0078,62.983,-16.0,37.1908
2017-03-02,38.3221,3481238.807,24616.0526,13.0427,14.3947,-0.1794,35.0,95.0,60.0,36.2285,38.4485,37.3385,-0.2265,174.5516,16.6429,37.3993,20.2666,37.4248,23.4941,32.4097,0.0648,-0.5185,0.536,0.976,37.3123,1.0,38.2239,-0.1128,0.1398,0.027,-0.2732,0.0937,-0.1794,24.6745,31.7149,59.4997,37.625,37.665,16.822,2.8887,1.12,2.2324,4733579.0,25.3736,4.3571,-0.4798,2.9995,1.03,58.3214,36.3175,37.3385,63.5428,46.0012,63.5428,77.9468,70.2566,91.7556,37.6087,37.3512,0.574,37.1435,0.0064,62.2979,-21.0909,37.3029
2017-03-03,38.7007,3512481.6642,35213.5291,13.5757,14.3879,-0.0411,30.0,90.0,60.0,36.1438,38.5862,37.365,0.5556,195.4448,20.7318,37.6584,23.7026,37.5596,23.0888,57.3725,-0.1652,-0.0395,0.8422,0.9768,37.3391,1.0,38.2325,-0.063,0.1992,0.1362,-0.2475,0.2064,-0.0411,24.71,31.7861,59.6429,37.745,37.665,16.1965,2.7442,0.53,2.1812,4777319.0,26.2598,4.4493,-0.1098,1.3835,1.0138,60.3659,36.3447,37.365,84.5374,64.1212,84.5374,92.3954,97.2519,100.0,37.5505,37.7274,0.63,37.146,0.0084,62.486,-7.2727,37.4459
2017-03-06,37.5648,3497290.074,31513.9427,13.2651,13.8691,0.0156,25.0,85.0,60.0,36.1454,38.5736,37.3595,-0.6393,74.3951,4.5384,37.6745,7.3636,37.5729,22.6766,79.2113,-0.1486,0.3693,0.9823,0.827,37.3752,1.0,38.2296,-0.0245,0.1539,0.1293,-0.2126,0.2282,0.0156,24.7457,31.8453,52.7297,37.745,37.665,20.6324,3.647,-0.11,2.3443,4722808.0,23.9126,4.2268,0.0416,-0.2909,0.9971,52.2692,36.3717,37.3595,71.6751,73.2518,71.6751,44.683,76.6045,38.0578,37.5072,37.7393,1.58,37.1687,0.0103,59.1214,-48.7273,37.4778
2017-03-07,37.4652,3490963.1692,25122.4656,12.97,13.3763,0.0896,20.0,80.0,60.0,36.1452,38.5718,37.3585,-0.2698,48.7498,3.2596,37.6697,7.3636,37.5755,22.4508,102.3401,-0.1317,1.8789,0.9769,0.5397,37.3899,1.0,38.2268,0.0033,0.1112,0.1144,-0.1718,0.2614,0.0896,24.7815,31.9028,53.3172,37.745,37.665,19.8863,3.4647,-0.02,2.3168,4696235.0,23.0479,4.0155,0.2396,-0.0532,0.9995,51.6298,36.3984,37.3585,52.0598,69.4241,52.0598,19.1011,46.0193,0.0,37.4759,37.7218,0.63,37.2039,0.0119,56.3877,-52.3636,37.5007
2017-03-08,36.967,3477706.2892,16005.8117,12.3303,12.9314,0.1043,15.0,75.0,60.0,36.1181,38.5359,37.327,-0.11,-5.4809,-3.3375,37.5691,0.1742,37.5274,22.8505,111.799,1.115,2.5814,0.9285,0.394,37.3903,0.0,38.2104,0.0144,0.0447,0.0592,-0.129,0.2333,0.1043,24.8174,31.9545,48.8294,37.745,37.665,21.6591,3.8014,-0.63,2.3673,4672562.0,21.7347,3.8147,0.2789,-1.6711,0.9833,48.3313,36.4248,37.327,24.787,49.5073,24.787,10.5769,12.6859,0.0,37.4524,37.5686,1.0,37.2416,0.0118,53.0076,-71.6364,37.4732
2017-03-09,36.608,3465258.3419,6860.4872,11.8332,12.5641,0.0776,10.0,70.0,60.0,36.0758,38.5432,37.3095,-0.5,-53.0855,-7.5601,37.4168,2.389,37.4495,23.8991,121.0975,1.7944,0.3167,0.8563,0.2403,37.3729,0.0,38.1966,0.0089,-0.0223,-0.0135,-0.0889,0.1665,0.0776,24.8533,32.002,50.3326,37.745,37.665,21.8047,3.8014,-0.35,2.3745,4658228.0,20.7872,3.624,0.2075,-0.9444,0.9906,46.2199,36.4509,37.3095,10.6269,29.1579,10.6269,2.2026,0.0,0.0,37.4321,37.3491,0.76,37.2814,0.0098,51.3435,-84.7273,37.4145
2017-03-10,37.2462,3474582.7103,5462.3819,11.2426,12.3203,0.0805,5.0,65.0,60.0,36.0842,38.5498,37.317,0.4605,-4.3508,0.5683,37.4019,0.0204,37.4401,25.4606,129.5569,1.4549,-2.0795,0.771,0.0949,37.3589,0.0,38.1916,0.0032,-0.0225,-0.0192,-0.0475,0.128,0.0805,24.8893,32.0555,50.6869,37.745,37.665,20.7046,3.6113,0.15,2.3349,4683537.0,20.7131,3.6128,0.2154,0.4032,1.004,50.2841,36.4768,37.317,16.8972,17.437,16.8972,37.9121,22.3949,67.1848,37.4146,37.3357,0.88,37.3261,0.0079,47.1219,-61.4545,37.4183
2017-03-13,38.3631,3517858.5322,18163.4293,11.4042,12.4429,0.2069,0.0,60.0,60.0,36.0432,38.7058,37.3745,0.7945,111.5896,12.7186,37.5923,14.4762,37.5381,26.7756,126.8818,0.5405,-4.1334,0.7999,0.1412,37.3828,0.0,38.1977,0.0158,0.0501,0.0659,0.0102,0.1967,0.2069,24.9254,32.1197,58.8562,37.745,37.725,19.028,3.4307,1.15,2.3434,4753740.0,25.4696,4.5921,0.5532,3.0815,1.0308,56.3593,36.5025,37.3745,42.2392,23.2544,42.2392,86.6029,55.7283,100.0,37.4034,37.616,1.46,37.3894,0.0086,51.0126,-21.673,37.5281
2017-03-14,43.758,3519245.5362,22149.4109,13.4449,13.5028,0.5484,45.0,100.0,55.0,34.5805,40.8365,37.7085,0.8227,409.1847,46.1667,38.7376,52.2173,38.1421,27.0152,128.1191,-0.765,-3.4037,0.7867,0.1198,37.4857,1.0,38.9461,0.1253,0.4381,0.5633,0.1003,0.4481,0.5484,24.962,32.2373,57.05,40.265,40.59,13.9113,3.2592,6.68,2.6696,4755889.0,44.316,10.3825,1.4575,17.957,1.1796,73.0833,36.5278,37.7085,71.1803,43.4389,71.1803,89.0259,89.0616,100.0,37.4211,39.2488,6.3,37.5235,0.0237,64.4479,-10.6459,38.1477
2017-03-15,43.4688,3443149.891,-2445.7938,15.3835,14.5693,0.8971,40.0,95.0,55.0,34.017,42.059,38.038,-0.5051,317.0673,43.0729,39.6692,52.2173,38.661,27.0685,127.8716,-1.2859,-1.0995,0.7894,0.1241,37.6486,1.0,39.5378,0.2849,0.6386,0.9235,0.2199,0.6772,0.8971,24.9989,32.3508,68.2334,40.265,40.59,13.063,3.0962,6.59,2.7188,4619325.0,41.6136,9.8634,2.3698,17.8108,1.1781,71.5365,36.6927,38.038,87.0263,66.8153,87.0263,85.4501,98.0806,94.2417,37.48,40.5051,1.4454,37.7069,0.0484,63.4945,-14.1148,38.7079
2017-03-16,42.4716,3358925.538,-39083.7813,16.7608,15.218,1.1949,35.0,90.0,55.0,33.8674,42.7656,38.3165,-0.8366,205.5517,32.8653,40.2859,42.9298,39.0352,28.001,126.5268,-1.5613,3.0566,0.8036,0.1473,37.8296,1.0,39.8035,0.451,0.6644,1.1155,0.3572,0.8377,1.1949,25.0362,32.4532,60.5567,40.265,40.59,15.5586,3.7414,5.57,2.8231,4519431.0,38.9659,9.3702,3.1408,15.0459,1.1505,66.4326,36.8542,38.3165,82.34,80.1822,82.34,72.5441,88.357,70.8293,37.582,41.2616,1.53,37.9134,0.0772,58.9758,-26.0766,39.1414
2017-03-17,43.0999,3344080.6444,-55242.3532,18.0693,15.8911,1.3429,30.0,85.0,55.0,33.7598,43.5102,38.635,0.383,166.9537,35.8982,40.926,42.9298,39.4337,29.6123,125.1284,-0.1266,7.9819,0.8179,0.1714,38.0105,1.0,40.1534,0.6215,0.6819,1.3034,0.5047,0.8383,1.3429,25.0738,32.5608,66.2639,40.265,40.59,14.6542,3.5544,6.37,2.806,4658973.0,36.7007,8.9017,3.5082,17.2863,1.1729,67.9491,37.0125,38.635,79.0907,82.819,79.0907,79.2781,78.1237,69.3001,37.7284,42.0272,1.41,38.1465,0.1097,59.4169,-18.5407,39.6084
2017-03-20,42.711,3292431.8281,-73264.3602,19.214,16.4814,1.4906,25.0,80.0,55.0,33.7947,44.0643,38.9295,-0.6849,129.4595,32.012,41.3999,40.9642,39.7572,29.9756,130.4538,1.8391,12.5889,0.7609,0.0793,38.1827,1.0,40.3882,0.7781,0.6265,1.4046,0.6603,0.8302,1.4906,25.1118,32.6635,60.5848,40.265,40.59,14.3943,3.5416,5.89,2.8723,4551714.0,34.3703,8.4566,3.8719,15.9448,1.1594,66.006,37.1677,38.9295,71.0589,77.4966,71.0589,61.3546,46.7098,0.0,37.9157,42.5325,1.5623,38.4083,0.143,58.3312,-23.2057,40.0079
2017-03-21,41.1453,3227677.8749,-94580.1336,19.6075,16.5479,1.5407,20.0,75.0,55.0,33.9791,44.2959,39.1375,-0.9143,78.318,17.7441,41.5161,27.0834,39.9003,31.2326,134.3035,5.9121,12.4857,0.7156,0.0122,38.3207,1.0,40.4283,0.891,0.4517,1.3427,0.82,0.7208,1.5407,25.15,32.7495,55.3554,40.265,40.59,18.2201,4.6096,4.16,3.0658,4481090.0,31.7551,8.0338,3.9865,11.2129,1.1121,58.8721,37.3197,39.1375,47.6318,65.9272,47.6318,2.2628,23.1,0.0,38.1334,42.5164,1.925,38.6964,0.1723,51.6038,-41.9856,40.2299
2017-03-22,40.6966,3248473.1832,-88085.3398,19.2573,16.1995,1.661,15.0,70.0,55.0,34.1765,44.4485,39.3125,-0.2566,36.7153,14.0259,41.5273,12.603,39.9869,31.339,141.2917,8.6672,0.4914,0.6254,-0.1096,38.4401,1.0,40.4419,0.9614,0.2816,1.243,0.9959,0.6651,1.661,25.1884,32.8301,51.2196,40.265,40.59,23.0056,5.9237,3.5,3.1547,4424904.0,29.6406,7.6321,4.2824,9.3809,1.0938,57.0129,37.4687,39.3125,30.1765,49.6224,30.1765,26.912,0.0,0.0,38.3703,42.364,1.7146,39.0139,0.1966,51.4594,-47.3684,40.3891
2017-03-23,42.691,3318444.9451,-55156.8781,19.442,16.1532,1.8717,10.0,65.0,55.0,34.385,44.833,39.609,0.8655,73.823,25.0926,41.8927,22.9528,40.2558,32.4515,145.1821,6.0305,-10.2289,0.571,-0.1768,38.5598,1.0,40.5985,1.0312,0.279,1.3102,1.1949,0.6768,1.8717,25.2271,32.9299,56.0564,40.265,40.59,21.052,5.6275,5.93,3.1221,4517224.0,33.5951,8.9804,4.798,16.0792,1.1608,62.5463,37.6148,39.609,33.97,37.2594,33.97,72.7352,16.8656,50.5969,38.6252,42.7371,2.2699,39.3891,0.221,45.8954,-23.445,40.7222
2017-03-24,43.3791,3354882.5114,-25078.111,19.8571,16.2817,2.1583,5.0,60.0,55.0,34.5955,45.2745,39.935,0.3916,90.4838,28.4378,42.3253,27.7435,40.5648,32.441,150.7598,3.1355,-12.0058,0.4885,-0.2716,38.7022,1.0,40.8098,1.1056,0.2975,1.403,1.4117,0.7466,2.1583,25.2661,33.0356,60.1455,40.265,40.59,19.7604,5.3461,6.52,3.1097,4608870.0,34.9347,9.4515,5.4975,17.6312,1.1763,64.2189,37.7579,39.935,62.7305,42.2923,62.7305,88.5442,43.575,80.1282,38.8979,43.2012,1.66,39.8217,0.2462,50.3356,-15.1914,41.0928
2017-03-27,42.5813,3350156.7596,-11996.9809,20.1442,16.2033,2.4325,0.0,55.0,55.0,34.992,45.483,40.2375,-0.1971,68.8442,21.7994,42.545,25.5992,40.7681,31.7278,155.9678,0.8248,-10.7495,0.4072,-0.3578,38.8641,1.0,40.9284,1.1636,0.2323,1.3959,1.6211,0.8114,2.4325,25.3055,33.1323,59.9303,40.295,40.6938,19.6251,5.3188,6.05,3.1735,4570786.0,33.13,8.9789,6.1606,16.5075,1.1651,60.8997,37.8981,40.2375,77.1648,57.9551,77.1648,70.2149,61.5543,53.9379,39.1837,43.3522,1.4,40.2895,0.2692,52.7624,-25.3913,41.3561
2017-03-28,43.1398,3407655.0742,12739.9435,20.4224,16.5425,2.6819,0.0,50.0,50.0,35.4146,45.7104,40.5625,0.4644,67.9488,24.6684,42.8278,25.7086,41.0055,30.5905,162.7718,-1.5698,-6.7202,0.2962,-0.466,39.0669,1.0,41.0858,1.2147,0.2044,1.4192,1.8194,0.8625,2.6819,25.3451,33.2335,61.9535,40.295,40.715,18.6577,5.0529,6.5,3.1301,4658512.0,31.5708,8.55,6.7507,17.6823,1.1768,62.3342,38.0355,40.5625,80.6015,73.4989,80.6015,83.0454,69.3036,73.8447,39.48,43.5993,1.335,40.735,0.2909,56.0641,-18.619,41.644
2017-03-29,43.4389,3480071.6136,44743.0438,20.7461,16.8944,2.8576,30.0,45.0,15.0,35.5873,46.0337,40.8105,0.2303,65.415,26.1952,43.1176,26.8965,41.2487,29.378,171.4352,-2.5735,0.9112,0.1489,-0.5939,39.3461,1.0,41.2121,1.2608,0.1843,1.4451,2.0042,0.8535,2.8576,25.3851,33.3368,63.2575,40.295,40.715,17.5333,4.8002,4.96,3.1425,4745729.0,30.4351,8.3325,7.1483,12.8497,1.1285,63.0976,38.1702,40.8105,79.764,79.1768,79.764,86.0317,64.6669,66.2182,39.7847,43.8578,1.65,41.1155,0.3116,62.4374,-14.9199,41.9295
2017-03-30,44.2866,3549707.4776,75924.5376,21.2817,17.4287,2.6287,25.0,40.0,15.0,35.7775,46.4385,41.108,0.688,84.7801,30.4025,43.5131,31.4566,41.5498,28.3828,177.5997,-0.7206,6.2323,0.0419,-0.6769,39.6737,1.0,41.4137,1.312,0.2048,1.5168,2.147,0.4817,2.6287,25.4254,33.4475,64.3906,40.56,40.715,16.7293,4.5602,5.95,3.069,4831912.0,32.0843,8.7458,6.531,15.4706,1.1547,65.2013,38.3022,41.108,88.0795,82.815,88.0795,95.1613,80.021,100.0,40.0982,44.2682,1.25,41.4673,0.3325,70.3481,-4.439,42.2723
2017-03-31,45.9419,3648927.3193,113348.3222,22.3122,17.7886,2.4819,20.0,100.0,80.0,35.8315,47.1075,41.4695,0.5468,118.0958,37.7029,44.1461,41.8915,41.9803,27.4179,183.0383,1.5584,4.1052,-0.053,-0.7436,40.0575,1.0,41.7709,1.3872,0.3008,1.688,2.2572,0.2248,2.4819,25.4661,33.5737,68.7052,41.39,41.73,15.1074,4.3322,7.23,3.1122,5040875.0,36.8899,10.5786,6.1126,18.6148,1.1861,68.8515,38.4316,41.4695,88.6082,85.4839,88.6082,84.6316,88.7394,100.0,40.4256,45.0125,2.78,41.8074,0.3564,70.717,-7.1992,42.7449
2017-04-03,45.0046,3629544.1716,112186.2942,23.2911,18.1306,2.3801,15.0,95.0,80.0,36.2667,47.4153,41.841,-0.3068,102.0485,29.5998,44.5112,41.8915,42.2803,26.3614,188.1236,1.6024,0.696,-0.1413,-0.7999,40.4791,1.0,42.0438,1.4554,0.2726,1.728,2.3504,0.0297,2.3801,25.5072,33.6893,64.8276,41.39,41.73,14.1906,4.1156,7.43,3.2132,4909666.0,34.6513,10.0496,5.817,19.7082,1.1971,64.7999,38.6826,41.841,81.545,86.0776,81.545,64.8421,79.2778,37.8333,40.7648,45.3541,1.76,42.1285,0.3794,64.2508,-16.4694,43.0935
2017-04-04,44.7054,3613632.0429,96449.215,24.2185,18.2744,2.1997,10.0,90.0,80.0,36.8415,47.5635,42.2025,-0.2158,90.9361,27.0874,44.7613,41.8388,42.5231,25.2858,192.1925,1.3652,0.5421,-0.2112,-0.8405,40.9352,1.0,42.2575,1.5074,0.2083,1.7157,2.4103,-0.2106,2.1997,25.5487,33.8007,63.0628,41.39,41.73,13.6134,3.9148,7.23,3.2073,4844669.0,33.1993,9.5471,5.335,19.2287,1.1923,63.5437,38.9262,42.2025,69.3333,79.8288,69.3333,58.5263,48.5286,7.7526,41.1118,45.5304,1.205,42.4355,0.4,62.6604,-19.428,43.3781
2017-04-05,43.4688,3566265.4148,66172.0087,24.5449,18.189,2.0003,5.0,85.0,80.0,37.6879,47.3691,42.5285,-0.3967,65.277,17.202,44.7417,30.7464,42.6247,24.2578,199.3182,1.4528,0.3443,-0.3308,-0.9012,41.3492,1.0,42.3406,1.5235,0.0641,1.5876,2.4246,-0.4243,2.0003,25.5904,33.8986,61.4069,41.39,41.73,16.154,4.8041,6.52,3.4112,4781687.0,30.4977,9.0698,4.8208,17.5883,1.1759,58.601,39.1624,42.5285,44.0584,64.9789,44.0584,8.8068,15.1953,0.0,41.4576,45.3278,2.42,42.7345,0.4151,57.3582,-31.6568,43.5103
2017-04-06,44.6854,3673947.484,82032.7182,24.6391,17.9409,2.0573,0.0,80.0,80.0,38.8049,47.0621,42.9335,0.47,65.8751,23.3748,44.9365,26.4298,42.8328,23.3027,207.8021,1.5391,1.2221,-0.4664,-0.9553,41.7663,1.0,42.5421,1.5321,0.0344,1.5664,2.4133,-0.356,2.0573,25.6325,34.0077,64.7236,41.71,41.815,16.4809,5.0139,8.1,3.3946,4913704.0,28.3223,8.6163,4.9297,22.0648,1.2206,61.6874,39.3915,42.9335,39.0269,50.8062,39.0269,49.7475,12.6207,30.1095,41.7999,45.4548,2.17,43.0177,0.4281,60.2773,-19.9599,43.7276
2017-04-07,45.0544,3667985.484,79166.6705,24.9148,18.1595,2.163,0.0,75.0,75.0,39.9774,46.6726,43.325,0.4583,113.5387,25.156,45.1619,30.1518,43.0564,22.4441,209.7947,2.5683,0.2896,-0.4969,-0.965,42.2431,1.0,42.7502,1.538,0.0236,1.5615,2.3834,-0.2204,2.163,25.675,34.1194,65.7337,42.27,42.045,15.9511,4.7632,7.83,3.3047,4985248.0,29.7225,8.8755,5.1511,20.9639,1.2096,62.578,39.6138,43.325,43.1545,42.0799,43.1545,70.9091,31.4221,64.1569,42.1374,45.6326,0.96,43.2607,0.4396,57.8307,-17.0347,43.9415
2017-04-10,43.9974,3633688.1425,59884.4359,24.7893,19.1171,2.0691,0.0,70.0,70.0,41.0976,46.1174,43.6075,-0.6585,66.1865,16.9569,45.1543,22.4051,43.1577,21.6834,206.5985,2.0903,-2.7397,-0.4477,-0.9489,42.6709,1.0,42.8172,1.5214,-0.0661,1.4554,2.3153,-0.2462,2.0691,25.7177,34.2195,62.9035,43.44,43.2177,17.8119,5.345,5.65,3.4007,4939887.0,28.0981,8.4317,4.9038,14.6868,1.1469,58.4785,39.8293,43.6075,55.0853,45.7555,55.0853,44.5993,31.4221,0.0,42.4646,45.4817,1.64,43.4607,0.4469,52.6974,-37.4061,44.0172
2017-04-11,44.5558,3681249.7804,61685.4578,24.482,19.9327,1.899,30.0,65.0,35.0,41.0964,46.1986,43.6475,0.4362,45.6691,19.8759,45.2403,18.6431,43.3027,21.0286,186.9844,0.68,-3.3813,-0.1216,-0.7878,43.1584,1.0,42.8333,1.4972,-0.097,1.4002,2.2088,-0.3098,1.899,25.7607,34.3241,61.1212,43.44,43.2177,18.48,5.4928,0.8,3.3262,4990801.0,26.9495,8.0101,4.4721,1.8232,1.0182,59.938,40.0385,43.6475,59.8733,52.7043,59.8733,64.1115,33.2528,35.6016,42.7792,45.4831,1.215,43.6352,0.4518,52.5422,-29.5899,44.1194
2017-04-12,43.3292,3673321.2958,54291.771,23.8275,20.2942,1.7365,25.0,60.0,35.0,41.088,46.193,43.6405,-0.5619,-1.7627,10.866,45.0825,11.3922,43.3167,20.5208,189.624,-0.5346,-2.2878,-0.1672,-0.8154,43.446,1.0,42.8362,1.4464,-0.2034,1.243,2.1097,-0.3732,1.7365,25.804,34.4153,56.714,43.44,43.2177,20.0126,6.0531,-0.14,3.4806,4950324.0,25.1586,7.6096,4.0679,-0.3212,0.9968,55.433,40.2413,43.6405,44.8178,53.2588,44.8178,25.7426,11.8672,0.0,43.0748,45.1467,2.01,43.8143,0.4515,50.6689,-46.7577,44.1006
2017-04-13,42.5115,3659653.7365,41982.6965,23.0031,20.5362,1.4701,20.0,55.0,35.0,41.0932,46.1918,43.6425,-0.6186,-57.5553,5.3114,44.7898,7.34,43.2513,20.2177,207.6412,-0.8334,0.3142,-0.4639,-0.9545,43.5891,0.0,42.8353,1.3651,-0.3249,1.0402,1.9972,-0.5271,1.4701,25.8475,34.4975,58.0943,43.44,43.2177,20.7986,6.2405,0.04,3.5191,4892725.0,24.0937,7.2291,3.4267,0.0939,1.0009,52.6557,40.4381,43.6425,34.2127,46.3013,34.2127,12.7841,11.8672,0.0,43.3439,44.6422,1.27,43.9775,0.4454,49.9546,-58.2028,44.0043
2017-04-17,43.0899,3708803.4207,48769.0931,22.22,20.717,1.191,15.0,50.0,35.0,41.0924,46.1916,43.642,0.7789,-42.2016,8.7165,44.6358,7.34,43.2474,20.0822,225.5484,0.1383,0.5322,-0.7138,-1.0,43.643,0.0,42.8369,1.2752,-0.3595,0.9157,1.8651,-0.6741,1.191,25.8911,34.5846,55.946,43.44,43.2177,20.1278,5.9284,-0.01,3.4082,4947657.0,23.3166,6.8677,2.76,-0.0231,0.9998,54.3583,40.6289,43.642,23.0,34.0102,23.0,30.4734,7.7932,23.3797,43.5842,44.3664,0.95,44.0981,0.436,57.8923,-50.1075,43.9631
