date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2014-06-09,22.76,71737667.3349,-88664.0759,10.0843,10.5265,0.0531,0.0,30.0,30.0,67.2347,71.1593,69.197,-0.2041,-87.4324,-0.7628,68.5952,17.4615,68.4675,17.799,6.5295,-0.997,0.0154,0.7829,0.1137,69.1868,0.0,68.714,0.213,0.0313,-0.1818,0.9022,0.0531,-0.8491,65.3592,61.1431,52.6222,68.645,68.78,21.2843,6.064,1.29,2.0863,-64571725.0,14.9562,4.261,0.0775,1.9257,1.0193,49.6186,66.2824,69.197,50.7076,63.6929,63.6929,87.7729,73.2276,100.0,68.5219,68.4781,0.49,69.2056,0.0379,47.5383,-59.9602,68.7433
2014-06-10,23.3,72710471.4444,310549.3917,9.6091,10.0471,-0.0165,75.0,25.0,-50.0,67.2412,71.1328,69.187,0.7078,17.5438,10.4093,68.8429,0.5802,68.6039,18.147,20.0506,-1.3531,-1.0744,0.9067,0.3429,69.1245,0.0,68.7208,0.1993,0.1441,-0.0551,0.7107,-0.0165,-0.7272,65.4046,61.1644,51.3847,68.645,68.78,19.691,5.7608,-0.2,2.0927,-63231825.0,19.9209,5.828,-0.024,-0.2853,0.9971,55.2047,66.4326,69.187,64.2983,77.9624,77.9624,91.018,90.1033,100.0,68.5923,68.8376,2.19,69.0709,0.0378,52.9418,-27.6892,68.8103
2014-06-11,23.34,72685294.7728,437621.4701,9.3777,9.7725,-0.1219,70.0,20.0,-50.0,67.2427,71.1273,69.185,0.4681,80.1475,11.1772,69.077,4.9819,68.7388,18.551,30.905,0.8229,-1.2927,0.9699,0.5136,69.112,0.0,68.7266,0.2075,0.2405,0.033,0.5229,-0.1219,-0.6448,65.4507,61.1859,50.5869,68.645,68.78,18.7815,5.4727,-0.04,2.0808,-62235125.0,20.7509,6.0466,-0.1773,-0.0571,0.9994,55.5886,66.5784,69.185,75.706,85.4628,85.4628,77.5974,100.0,100.0,68.6584,69.1621,1.346,68.9634,0.0391,54.1626,-25.2988,68.8896
2014-06-12,23.5433,73368940.3424,667345.3225,9.2094,9.5374,-0.1339,65.0,15.0,-50.0,67.2183,71.1817,69.2,0.5316,109.7915,15.0723,69.3879,6.0125,68.9189,18.9568,48.6454,1.7311,-0.4579,0.998,0.7506,69.1202,0.0,68.7389,0.2384,0.3619,0.1235,0.3498,-0.1339,-0.4838,65.5025,61.2075,54.6322,68.685,68.78,18.0105,5.1991,0.3,2.0435,-61203125.0,20.3148,5.8643,-0.1942,0.4266,1.0043,57.5361,66.7197,69.2,83.5628,87.2631,87.2631,93.1741,100.0,100.0,68.7262,69.5831,1.185,68.8849,0.0423,64.7062,-13.1474,69.0272
2014-06-13,22.9566,73126317.3377,623457.2767,9.1957,9.3337,-0.2425,60.0,10.0,-50.0,67.2051,71.0569,69.131,-0.5305,-15.5032,1.5478,69.3344,8.9339,68.9142,19.3467,64.5913,1.8035,-0.0215,0.9421,0.9033,69.0984,0.0,68.741,0.2532,0.3125,0.0593,0.1867,-0.2425,-0.4292,65.5362,61.2291,52.2511,68.685,68.78,22.1153,6.6641,-1.38,2.1877,-63450025.0,18.4878,5.5711,-0.351,-1.9644,0.9804,50.7739,66.8568,69.131,80.1772,67.8058,67.8058,32.646,71.5306,14.5918,68.7928,69.4668,2.71,68.8137,0.0444,55.6926,-48.2072,68.9958
2014-06-16,23.46,74392513.829,951705.8437,8.9195,9.0108,-0.293,55.0,5.0,-50.0,67.2203,71.0247,69.1225,0.693,69.3989,10.995,69.5602,3.6715,69.0538,19.6104,75.7448,2.3091,0.6038,0.8595,0.9692,69.1073,0.0,68.7495,0.2807,0.3907,0.11,0.0545,-0.293,-0.3475,65.5847,61.2509,53.5675,68.685,68.78,20.4838,6.3309,-0.17,2.1957,-61809725.0,19.0329,5.8825,-0.4231,-0.241,0.9976,55.4975,66.9898,69.1225,75.0626,70.1187,70.1187,84.5361,61.4816,69.8529,68.8619,69.7581,2.28,68.763,0.0476,62.406,-18.1275,69.1148
2014-06-17,23.4133,75062688.4769,1212708.0233,8.6571,8.7869,-0.3463,50.0,0.0,-50.0,67.2371,70.9869,69.112,0.169,88.6412,9.9652,69.7272,3.6715,69.1668,19.7131,93.0667,1.6676,1.4216,0.6683,0.9986,69.1073,0.0,68.7575,0.3118,0.4363,0.1245,-0.0551,-0.3463,-0.2912,65.6312,61.2728,53.973,68.685,68.55,19.5389,6.0144,-0.21,2.1912,-62801025.0,18.1549,5.5884,-0.4992,-0.2981,0.997,54.9826,67.1188,69.112,67.8534,65.6357,65.6357,79.7251,48.8944,62.2384,68.9349,69.9551,1.42,68.7582,0.0513,65.3322,-12.9386,69.2212
2014-06-18,23.7933,75717726.764,1417656.7314,8.6597,8.5984,-0.1972,45.0,100.0,55.0,67.091,71.326,69.2085,0.6096,181.2492,16.5979,70.0753,8.7101,69.3776,19.8229,110.8149,0.4378,1.8231,0.4097,0.9347,69.1471,1.0,68.8128,0.3611,0.558,0.197,-0.1189,-0.1972,-0.0783,65.6887,61.2949,58.8473,69.06,69.1175,18.2969,5.7137,1.93,2.1874,-61205625.0,21.7883,6.804,-0.2841,2.779,1.0278,58.2989,67.244,69.2085,73.0069,83.2663,83.2663,85.5377,77.3638,100.0,69.0167,70.4057,1.985,68.8169,0.0566,65.6697,-10.2722,69.4372
2014-06-19,24.25,76159999.3447,1513344.594,9.1042,8.6422,0.2001,40.0,100.0,60.0,66.7419,71.9721,69.357,0.2016,258.8939,23.7076,70.6206,17.5502,69.6988,19.8416,125.8222,-1.3074,1.7605,0.1595,0.8108,69.24,1.0,68.9407,0.4401,0.7563,0.3162,-0.122,0.2001,0.3221,65.7593,61.3172,60.69,69.745,69.755,17.2174,5.428,2.97,2.1667,-59096325.0,24.5471,7.7388,0.2878,4.2562,1.0426,61.8538,67.4328,69.357,78.0843,85.3508,85.3508,90.7895,87.4128,100.0,69.1148,71.1224,1.86,68.9309,0.0647,64.1881,-7.0301,69.7745
2014-06-20,24.23,77032253.616,1692448.2973,9.4985,8.679,0.4919,35.0,95.0,60.0,66.5319,72.5151,69.5235,-0.2111,196.6319,23.2233,71.0755,16.989,69.9836,19.6155,137.7478,-1.8962,0.6825,-0.0479,0.6724,69.3694,1.0,69.0868,0.5318,0.8983,0.3665,-0.0733,0.4919,0.5651,65.8286,61.3397,58.7681,69.745,69.755,16.8577,5.2166,3.33,2.1285,-60814925.0,23.7578,7.3518,0.7064,4.801,1.048,61.6116,67.7232,69.5235,85.6564,88.3522,88.3522,88.7295,98.8254,96.4762,69.2329,71.6832,0.995,69.1011,0.0745,66.0428,-7.891,70.0919
2014-06-23,24.4166,78041317.616,1932924.8762,10.0221,8.9244,0.8123,30.0,100.0,70.0,66.2974,73.1076,69.7025,0.51,180.4346,26.0667,71.564,19.9717,70.2947,19.2959,152.4865,0.2269,0.1834,-0.3005,0.462,69.5522,1.0,69.2618,0.6342,1.0439,0.4097,0.0188,0.8123,0.7935,65.9028,61.3626,60.0244,69.995,69.825,16.3031,4.9557,3.58,2.0749,-59451325.0,24.4402,7.4292,1.1647,5.1385,1.0514,63.0333,67.999,69.7025,88.6251,92.1722,92.1722,96.9977,98.8254,100.0,69.374,72.2744,1.0,69.3264,0.086,68.4945,-1.8284,70.4468
2014-06-24,23.74,76737346.1874,1440681.2152,9.9602,8.9138,1.0324,25.0,95.0,70.0,66.3995,73.2615,69.8305,-0.9714,100.2226,10.4575,71.611,8.7842,70.3828,19.1151,161.5583,1.1973,0.793,-0.4471,0.3163,69.7285,1.0,69.3112,0.7042,0.9842,0.28,0.1471,1.0324,0.8853,65.956,61.3855,59.62,69.995,69.825,19.1163,5.918,2.56,2.1734,-60834325.0,22.7981,7.0578,1.4797,3.7285,1.0373,55.2287,68.3219,69.8305,84.8635,74.0659,74.0659,36.4706,65.4921,0.0,69.5308,72.2165,2.08,69.5763,0.0957,63.4552,-30.3797,70.5913
2014-06-25,23.4833,76194706.1874,935679.607,9.5122,8.7092,1.2132,20.0,90.0,70.0,66.5473,73.3117,69.9295,-0.6609,41.3643,5.254,71.5062,1.0004,70.3892,19.555,167.9897,1.9253,1.174,-0.5445,0.2081,69.8463,1.0,69.3319,0.7363,0.8648,0.1285,0.2968,1.2132,0.9165,66.0009,61.4086,60.2524,69.995,69.825,21.5056,6.5721,1.98,2.1689,-61738725.0,21.9402,6.7049,1.7389,2.8918,1.0289,52.627,68.6254,69.9295,71.0512,46.9156,46.9156,7.2785,33.3333,0.0,69.6945,71.9535,1.15,69.8188,0.1029,57.1488,-41.2096,70.6503
2014-06-26,23.29,75535739.5208,434355.0455,9.1418,8.4741,1.1946,15.0,85.0,70.0,66.6153,73.3287,69.972,-0.9206,7.4347,1.4642,71.3056,2.1042,70.3398,20.5245,175.4729,1.2596,2.3537,-0.6491,0.0789,69.9057,0.0,69.3367,0.7321,0.7151,-0.017,0.4564,1.1946,0.7381,66.0396,61.4318,57.5049,69.995,69.825,22.3973,6.6435,0.85,2.1226,-62522025.0,21.4742,6.3696,1.7118,1.2315,1.0123,50.7321,68.9106,69.972,45.3442,15.0512,15.0512,1.4045,0.0,0.0,69.856,71.5736,0.63,70.0404,0.1071,52.3089,-49.3671,70.6447
2014-06-27,23.0833,74328438.6358,-194360.2881,9.0558,8.3032,1.1508,10.0,80.0,70.0,66.6037,73.3273,69.9655,-0.5664,-19.6829,-2.4866,71.016,7.4212,70.236,21.9163,183.8979,-1.5744,2.2404,-0.7535,-0.068,69.9125,0.0,69.3363,0.6937,0.5402,-0.1535,0.6168,1.1508,0.5339,66.0717,61.455,52.8607,69.995,69.825,23.9563,7.0213,-0.13,2.1162,-64127025.0,20.6462,6.0512,1.6495,-0.1874,0.9981,48.7567,73.38,69.9655,21.9847,3.9872,3.9872,3.2787,0.0,0.0,70.0067,71.0902,1.13,70.2507,0.1082,45.9841,-58.0872,70.5759
2014-06-30,23.6766,75999447.6246,97791.7798,8.6414,8.431,1.1199,5.0,75.0,70.0,66.7054,73.4286,70.067,0.9157,24.7092,8.3036,71.0857,0.7676,70.3116,23.6324,185.971,-3.8483,1.6071,-0.7768,-0.104,69.9006,0.0,69.365,0.6628,0.539,-0.1237,0.7798,1.1199,0.3401,66.1213,61.4783,57.6512,69.995,69.825,22.494,6.6702,2.03,2.0874,-62397725.0,22.1513,6.5686,1.6037,2.942,1.0294,54.1518,73.3373,70.067,12.4658,18.359,18.359,50.3937,27.7868,83.3603,70.1476,71.1476,1.81,70.4716,0.109,49.3288,-33.052,70.6773
2014-07-01,23.38,75651727.9665,97780.3001,8.2477,8.5524,1.2076,0.0,70.0,70.0,67.2416,73.2324,70.237,-0.641,9.1492,2.6173,70.9809,0.7676,70.2953,24.4743,196.9963,-6.7996,0.1027,-0.8829,-0.2923,69.9183,0.0,69.391,0.6224,0.461,-0.1614,0.9359,1.2076,0.2718,66.1615,61.5017,62.8078,70.635,70.12,21.5456,6.3367,3.4,2.0966,-63263325.0,21.2174,6.2402,1.729,5.0944,1.0509,51.3086,73.295,70.237,18.4762,33.0825,33.0825,45.5752,43.5539,47.3013,70.2761,70.9567,1.24,70.6791,0.1085,45.7075,-49.6933,70.6842
2014-07-02,23.2833,74867268.7665,-160714.1689,7.8444,8.5658,1.1177,0.0,65.0,65.0,67.4858,73.1632,70.3245,-0.12,-2.6301,0.802,70.8348,0.1807,70.2529,25.1168,203.2668,-4.8747,-2.0787,-0.9289,-0.395,69.932,1.0,69.3987,0.5722,0.3714,-0.2008,1.0378,1.1177,0.0799,66.1984,61.5252,58.189,70.635,70.505,20.623,6.0199,1.75,2.0895,-64146725.0,20.5486,5.9982,1.5992,2.5698,1.0257,50.401,73.2532,70.3245,32.0269,44.6392,44.6392,37.9487,53.7133,30.4781,70.3896,70.7192,1.25,70.8408,0.1066,38.7719,-61.3913,70.6474
2014-07-03,23.3833,74490638.3317,-371688.4838,7.4612,8.5786,1.0456,0.0,60.0,60.0,67.7934,73.0686,70.431,0.1739,-9.4509,2.6767,70.7607,0.1807,70.2431,26.4191,208.5716,-1.7,-2.7042,-0.9592,-0.4783,69.9466,1.0,69.414,0.522,0.321,-0.201,1.0993,1.0456,-0.0538,66.2379,61.5488,57.2021,70.76,70.64,20.0658,5.7189,2.13,2.0314,-63107225.0,19.9934,5.6983,1.4946,3.1314,1.0313,51.3384,73.2117,70.431,41.1136,45.6191,45.6191,53.3333,41.8772,47.8523,70.4876,70.5979,0.77,70.9491,0.1038,43.6803,-58.9416,70.6308
2014-07-07,23.3233,74263025.9721,-496628.4103,7.2228,8.6535,0.8915,0.0,55.0,55.0,68.0591,72.9729,70.516,-0.2022,-30.2925,1.4656,70.6619,2.6927,70.2171,27.642,208.8623,2.3063,-3.0058,-0.9606,-0.4827,69.934,1.0,69.423,0.4702,0.2634,-0.2068,1.1081,0.8915,-0.2166,66.2752,61.5724,53.7631,70.765,70.65,20.4285,5.7129,1.7,1.9984,-63917525.0,19.3572,5.4133,1.2737,2.4901,1.0249,50.7328,73.1707,70.516,44.5357,43.3487,43.3487,38.764,29.0589,8.8464,70.5699,70.4487,0.89,70.9896,0.1003,43.7023,-62.4542,70.5869
2014-07-08,23.1166,73533334.4071,-734766.75,7.2076,8.4083,0.6094,20.0,50.0,30.0,68.268,72.871,70.5695,-0.6718,-79.7435,-2.6957,70.4622,6.9196,70.1345,27.8053,219.7102,5.6367,-1.1652,-0.9957,-0.6389,69.9319,0.0,69.4222,0.4094,0.1659,-0.2435,1.0611,0.6094,-0.4518,66.306,61.5961,52.6754,71.06,70.65,21.5822,5.9073,1.07,1.9734,-65239125.0,18.7887,5.1427,0.8706,1.5671,1.0157,48.6521,73.1301,70.5695,40.9642,33.9249,33.9249,9.6774,18.8996,0.0,70.6343,70.1634,0.8038,70.9545,0.0954,43.0674,-73.8095,70.4758
2014-07-09,22.9933,72508599.3555,-1091442.0644,7.3183,8.348,0.301,15.0,45.0,30.0,68.1352,72.9118,70.5235,-0.3918,-99.0363,-5.1397,70.2216,9.4219,70.0245,27.3018,238.0231,1.9044,0.1586,-0.9743,-0.8483,69.9392,0.0,69.4178,0.3391,0.058,-0.2811,0.9598,0.301,-0.6588,66.3327,61.6197,47.7725,71.06,70.65,21.8812,5.9019,-0.92,1.9551,-66530025.0,18.113,4.8855,0.43,-1.3162,0.9868,47.4302,73.0899,70.5235,31.6571,17.6975,17.6975,4.6512,2.9488,0.0,70.6786,69.833,0.97,70.8539,0.0891,41.5851,-80.5861,70.3244
2014-07-10,23.62,73914281.3127,-690870.2463,7.9018,8.5556,-0.0567,100.0,40.0,-60.0,68.1845,72.9465,70.5655,0.792,-52.5459,7.3116,70.3544,18.9872,70.1041,26.3921,257.2626,0.1584,-0.3121,-0.8456,-0.9754,70.024,0.0,69.4304,0.2958,0.1228,-0.173,0.8207,-0.0567,-0.8774,66.378,61.6435,48.695,71.06,70.525,23.5926,6.8168,0.84,2.0388,-65052025.0,16.0631,4.6413,-0.0808,1.1997,1.012,53.6558,73.0057,70.5655,29.6388,37.294,37.294,97.5535,33.3333,100.0,70.7094,70.051,3.27,70.745,0.0842,49.1694,-44.1331,70.3565
2014-07-11,23.6666,73830548.8803,-490835.7086,7.9281,8.5619,-0.1865,95.0,35.0,-60.0,68.1956,72.9724,70.584,-0.2054,37.5858,8.1642,70.4931,8.4284,70.1894,25.3042,278.6988,0.036,-0.1246,-0.592,-0.9885,70.17,0.0,69.4399,0.2734,0.1834,-0.09,0.6722,-0.1865,-0.8587,66.4242,61.6674,48.7154,71.06,70.525,22.1029,6.476,0.37,2.0633,-64019325.0,18.6667,5.4692,-0.2655,0.5239,1.0052,54.0821,72.8456,70.584,38.2316,59.7033,59.7033,76.9053,66.6667,100.0,70.7319,70.2668,1.85,70.6425,0.0805,49.9358,-41.6813,70.3979
2014-07-14,23.4366,72859356.9528,-673397.583,7.9531,8.4363,-0.2863,90.0,30.0,-60.0,68.3952,72.9168,70.656,-0.5519,0.5971,3.2379,70.486,8.4284,70.2009,24.3005,308.0866,-0.6627,-0.3507,-0.1204,-0.7871,70.3398,0.0,69.4522,0.2534,0.1737,-0.0797,0.5159,-0.2863,-0.8022,66.4631,61.6914,50.5712,71.115,70.525,21.1792,6.1522,1.44,2.0657,-65229825.0,17.8866,5.1957,-0.4069,2.0909,1.0209,51.6189,72.6904,70.656,58.4912,78.4763,78.4763,60.97,87.657,62.971,70.7473,70.2646,1.214,70.5565,0.0769,49.2428,-53.7653,70.3718
2014-07-15,23.0233,72613156.5122,-765200.5279,8.7323,8.6947,-0.3837,85.0,25.0,-60.0,68.2279,72.9531,70.5905,-0.4097,-110.861,-4.9511,70.2537,23.536,70.0932,23.4514,-20.4359,-0.2099,-0.6512,0.4157,-0.3492,70.4453,0.0,69.4471,0.2158,0.0652,-0.1506,0.3391,-0.3837,-0.7228,66.4891,61.7154,43.3345,71.115,70.525,26.7013,7.9746,-1.31,2.162,-67465325.0,16.5271,4.936,-0.5452,-1.8613,0.9814,47.5244,72.5398,70.5905,64.9718,56.736,56.736,32.3326,54.7961,1.4173,70.752,69.9406,2.27,70.4492,0.0718,49.9336,-75.4816,70.2207
2014-07-16,22.35,70810628.3715,-1306724.2748,9.7766,9.2181,-0.5197,100.0,20.0,-80.0,67.6092,73.2528,70.431,-0.7387,-195.3477,-16.3316,69.6864,29.6187,69.8034,22.7302,-10.9014,1.3055,-0.776,0.5606,-0.1891,70.4331,1.0,69.3745,0.1363,-0.1817,-0.318,0.1572,-0.5197,-0.6769,66.4947,61.7393,38.3933,70.15,70.19,28.3677,8.6358,-3.19,2.2701,-69363225.0,15.4033,4.6892,-0.739,-4.5416,0.9546,41.8342,72.3937,70.431,55.5488,31.4342,31.4342,1.0,21.4628,0.0,70.7365,69.152,2.07,70.3079,0.0632,44.7458,-99.2163,69.8835
2014-07-17,22.0933,69214782.2177,-1917232.8316,10.9729,10.0386,-0.7763,100.0,15.0,-85.0,66.8641,73.4879,70.176,-0.9103,-231.6079,-20.167,69.0583,33.7037,69.4678,22.1153,5.2705,2.3904,0.2845,0.7691,0.0919,70.3531,1.0,69.191,0.0221,-0.4344,-0.4566,-0.0453,-0.7763,-0.7311,66.4926,61.7631,32.2877,69.765,69.8,30.1981,8.9841,-5.1,2.2443,-71249225.0,14.9736,4.4547,-1.106,-7.1449,0.9286,39.9165,72.1779,70.176,33.209,11.4569,11.4569,1.0381,0.4724,0.0,70.6927,68.3103,0.83,70.1351,0.0513,43.8897,-99.162,69.4882
2014-07-18,22.6033,70308517.2177,-1644685.8475,11.6922,10.5953,-0.8855,95.0,10.0,-85.0,66.6857,73.1723,69.929,0.6938,-160.3249,-9.6534,68.7966,25.3576,69.3099,21.6521,7.8305,-0.1289,1.251,0.7969,0.1362,70.2407,1.0,69.114,-0.0834,-0.5055,-0.4221,-0.2427,-0.8855,-0.6428,66.5058,61.7868,29.5253,69.765,69.8,28.5801,8.5349,-4.94,2.202,-70097925.0,17.0176,5.082,-1.2631,-6.7904,0.9321,45.1733,71.88,69.929,17.9314,10.9031,10.9031,30.6713,14.9734,44.9203,70.6225,68.0258,1.6,69.9549,0.039,50.9636,-77.7933,69.2629
2014-07-21,21.58,68031251.8331,-2108256.8993,12.7931,11.4076,-1.0848,100.0,5.0,-95.0,65.8237,73.2393,69.5315,-0.6923,-223.3802,-23.7449,68.0165,33.7104,68.8747,21.4138,0.7262,-3.1888,0.5195,0.716,0.0127,69.9917,1.0,68.7203,-0.2268,-0.8003,-0.5735,-0.431,-1.0848,-0.6538,66.4881,61.8103,28.8481,68.995,69.0,30.8561,9.7381,-7.95,2.4374,-72672225.0,15.2975,4.8279,-1.5523,-10.9369,0.8906,38.1276,71.597,69.5315,11.2101,11.2703,11.2703,2.1016,14.9734,0.0,70.5171,67.0071,3.19,69.7508,0.0229,33.9472,-98.6301,68.7687
2014-07-22,21.8166,67872922.91,-2156617.2688,13.8389,11.8996,-1.3449,95.0,0.0,-95.0,65.4394,72.8436,69.1415,0.4431,-178.166,-19.2182,67.477,33.7104,68.5485,21.4485,-16.2173,-4.5072,-0.8677,0.4815,-0.2793,69.6874,1.0,68.4379,-0.3745,-0.9655,-0.591,-0.6138,-1.3449,-0.7311,66.4777,61.8336,29.19,67.98,68.77,29.2697,9.2512,-7.8,2.4146,-71012325.0,14.511,4.5865,-1.9282,-10.6485,0.8935,40.3909,71.1784,69.1415,13.1429,17.2553,17.2553,18.9931,25.6814,32.1238,70.3756,66.3706,1.625,69.536,0.0053,34.0127,-90.0,68.38
2014-07-23,21.8066,67723000.8996,-2028047.3988,14.8325,12.1724,-1.5333,90.0,0.0,-90.0,64.9432,72.7598,68.8515,-0.052,-146.2157,-19.3494,67.0115,33.7104,68.2506,22.1138,-18.8352,-4.553,-2.6974,0.441,-0.3228,69.4135,1.0,68.244,-0.5169,-1.0863,-0.5695,-0.7779,-1.5333,-0.7554,66.4672,61.8568,29.525,67.885,68.31,28.1864,8.7886,-5.8,2.3831,-72197325.0,13.974,4.3571,-2.2043,-8.1438,0.9186,40.3253,70.7849,68.8515,14.6044,15.2875,15.2875,24.7678,21.1055,31.1926,70.1992,65.8589,1.154,69.3243,-0.0131,36.2585,-89.1599,68.0255
2014-07-24,22.2233,68655654.2329,-1494329.3552,15.3834,12.2626,-1.6194,85.0,55.0,-30.0,64.7163,72.6087,68.6625,0.6889,-93.924,-11.4119,66.8428,25.8501,68.1,23.3339,-17.7315,-0.6167,-3.905,0.4582,-0.3046,69.2037,1.0,68.1904,-0.6273,-1.0689,-0.4416,-0.9371,-1.6194,-0.6822,66.4692,61.8798,33.6281,67.885,68.31,26.8884,8.3492,-3.78,2.3287,-70925525.0,15.8424,4.9193,-2.3326,-5.3655,0.9463,44.2941,70.415,68.6625,22.7619,35.7428,35.7428,63.4675,50.2793,87.5213,69.996,65.7835,1.43,69.0948,-0.03,39.83,-72.2222,67.8178
2014-07-25,22.3366,69132047.9643,-988562.2087,15.7179,12.3868,-1.6154,80.0,50.0,-30.0,64.5514,72.4876,68.5195,0.5731,-64.0375,-9.33,66.7648,22.0732,67.9962,24.9086,-11.5445,1.9162,-2.6315,0.5513,-0.2001,69.1267,1.0,68.1615,-0.705,-1.0159,-0.3109,-1.0848,-1.6154,-0.5306,66.4746,61.9028,37.024,67.885,68.31,26.146,7.9318,-2.86,2.2636,-69868625.0,16.6906,5.0633,-2.3326,-4.0933,0.9591,45.335,70.0673,68.5195,36.9497,59.8189,59.8189,91.2214,72.9046,100.0,69.7743,65.8298,0.8375,68.8254,-0.0449,45.3267,-67.6152,67.6604
2014-07-28,21.6666,68296334.6309,-957696.9631,16.5536,12.5975,-1.8057,100.0,45.0,-55.0,64.072,72.542,68.307,-0.103,-110.3918,-18.775,66.3385,32.4313,67.7109,25.3516,-11.4134,0.5767,-2.5078,0.5532,-0.1979,68.9834,1.0,68.0452,-0.7886,-1.1232,-0.3346,-1.2428,-1.8057,-0.5629,66.4598,61.9256,36.5937,67.885,68.255,30.1016,9.4277,-4.25,2.4092,-71926725.0,15.3583,4.8102,-2.6186,-6.1372,0.9386,40.6125,69.7405,68.307,51.0359,57.5459,57.5459,17.9487,64.418,5.7328,69.5338,65.3651,2.5,68.4974,-0.0604,42.8896,-93.4579,67.3252
2014-07-29,21.6966,67898376.7996,-984629.8578,17.3474,12.7976,-2.0059,95.0,40.0,-55.0,63.7474,72.2726,68.01,0.012,-99.4035,-18.1947,65.9938,32.4313,67.4613,25.0766,-11.727,3.1139,-2.6634,0.5486,-0.2032,68.7625,1.0,67.8474,-0.8684,-1.1873,-0.3189,-1.4079,-2.0059,-0.598,66.4461,61.9482,31.1762,67.87,68.255,29.2846,8.9563,-5.94,2.3493,-70861225.0,14.9415,4.5697,-2.9213,-8.3627,0.9164,40.9027,69.3743,68.01,53.6122,43.4718,43.4718,21.2454,39.0858,11.5246,69.2762,65.027,0.83,68.1235,-0.0759,38.1257,-92.2563,67.0188
2014-07-30,21.62,67657325.0755,-982834.3308,18.2306,13.0375,-2.1374,100.0,35.0,-65.0,63.3908,72.1012,67.746,-0.5287,-98.0637,-19.2559,65.6616,35.0107,67.2135,24.3584,-10.682,3.9307,-1.2013,0.5638,-0.1854,68.4707,1.0,67.6703,-0.9432,-1.2423,-0.2991,-1.5592,-2.1374,-0.5782,66.4303,61.9706,30.6914,67.87,68.16,29.7057,9.0185,-5.28,2.3404,-72259325.0,14.2993,4.3412,-3.1275,-7.5278,0.9247,40.372,69.0338,67.746,40.0823,19.2291,19.2291,18.4932,5.7525,0.0,69.0035,64.7106,1.305,67.7476,-0.0911,41.9592,-92.9687,66.7188
2014-07-31,21.32,66087538.283,-1392228.8372,19.1928,13.327,-2.284,100.0,30.0,-70.0,62.9125,71.9905,67.4515,-0.5283,-111.2883,-23.3515,65.2192,37.474,66.9037,23.4468,-3.2598,3.3421,-0.242,0.6658,-0.0569,68.1483,1.0,67.4241,-1.0231,-1.343,-0.3199,-1.7145,-2.284,-0.5694,66.4056,61.9928,29.541,67.48,67.91,30.3248,9.0675,-5.89,2.3375,-74392625.0,13.7924,4.1241,-3.3557,-8.4324,0.9157,38.3242,68.6567,67.4515,25.7705,14.6107,14.6107,4.0936,3.8415,0.0,68.7151,64.2388,1.06,67.3787,-0.1068,39.0555,-98.2885,66.3582
2014-08-01,21.7366,66834204.9497,-1195566.3926,19.7285,13.4756,-2.2358,95.0,25.0,-70.0,62.7428,71.6662,67.2045,0.6667,-78.4862,-14.8357,65.0724,29.9068,66.7424,22.7397,2.5542,0.6285,1.1619,0.7379,0.0446,67.8534,1.0,67.3184,-1.0799,-1.3069,-0.227,-1.8424,-2.2358,-0.3933,66.3936,62.0148,30.7931,67.48,67.91,28.6601,8.6142,-4.94,2.3046,-72712625.0,15.464,4.6479,-3.2946,-7.0421,0.9296,42.5822,68.2214,67.2045,20.3898,27.3295,27.3295,59.4017,33.3333,100.0,68.4171,64.1985,1.65,67.0186,-0.1209,43.5625,-83.0073,66.1448
2014-08-04,21.85,67003065.1647,-952697.4702,20.0667,13.6372,-2.1304,90.0,20.0,-70.0,62.6558,71.3112,66.9835,0.0645,-55.6865,-12.6098,65.0152,26.4932,66.6288,22.5065,8.7169,-3.1009,0.0242,0.8061,0.1516,67.6019,1.0,67.2468,-1.1112,-1.2366,-0.1254,-1.9297,-2.1304,-0.2007,66.3852,62.0366,34.3024,67.48,67.91,27.756,8.1835,-4.42,2.2489,-71504625.0,16.1294,4.7555,-3.1471,-6.317,0.9368,43.6951,67.8253,66.9835,30.0596,48.2386,48.2386,81.2207,66.6667,100.0,68.1162,64.2754,0.93,66.6872,-0.1329,40.905,-78.8509,65.9872
