date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-02-22,6239.77,0.0,0.0,,,485.6854,90.0,40.0,-55.0,10019.1685,-2888.6245,3565.272,0.0,55.5669,1.489,,1.7693,4025.754,11.6729,,1429.7963,1117.0926,,,,0.0,6458.7023,403.104,-284.1383,118.9656,-32.0597,485.6854,517.7451,763.0918,44.0333,0.0,3328.77,3328.77,65.1123,33575.0222,-371.3501,1.0068,0.0,34.8877,427.2624,14.9108,-5.6171,0.9438,50.7445,6332.8221,3565.272,65.1934,64.2128,96.6016,64.2128,98.6602,67.411,,,36.48,3505.8758,,25.0966,-6.2751,3850.5145
2000-02-23,0.0,0.0,0.0,,,-66.7038,100.0,35.0,-55.0,10019.1685,-2888.6245,3565.272,0.0,-74.0741,-7.1995,,7.1518,3642.3488,11.6233,,2099.5267,1182.5281,,,,0.0,6442.3258,54.3842,-270.5423,-216.1581,21.8724,-66.7038,-88.5762,755.4609,47.5904,0.0,3328.77,3328.77,65.5782,38136.0411,0.0,0.9715,0.0,34.4218,405.8992,-2.0478,-5.7934,0.9421,46.4002,6269.4939,3565.272,64.4829,64.2128,0.0,64.2128,4.4568,67.1077,,,6239.77,3433.836,,27.6687,-100.0,3510.9648
2000-02-24,0.0,0.0,0.0,,,-616.3971,100.0,30.0,-70.0,9702.7058,-3236.6469,3233.0295,0.0,-66.6667,-7.1995,,7.1518,3295.4585,11.4283,,-979.4748,3190.1162,,,,0.0,6416.4289,-164.571,-311.685,-476.2561,-13.2373,-616.3971,-603.1598,747.9063,51.092,0.0,3328.77,3328.77,67.1475,36229.239,-6644.8501,0.9743,0.0,32.8525,385.6043,-18.9237,-7.1385,0.9286,46.4002,6239.77,3233.0295,53.5421,32.2005,0.0,32.2005,4.4717,35.8629,,,0.0,3361.7961,,22.8949,-100.0,3171.4151
2000-02-25,6094.9102,0.0,0.0,,,-342.9076,95.0,25.0,-75.0,9943.4607,-2867.9107,3537.775,0.0,53.5414,1.891,,2.1333,3562.0729,11.2193,,-3182.2462,-207.8018,,,,0.0,6382.3517,98.6236,-287.0291,-188.4055,11.7011,-342.9076,-354.6087,801.3763,54.8434,0.0,3328.77,3328.77,69.2335,34417.7771,6094.9102,0.9991,0.0,30.7665,366.3241,-9.8207,-8.0318,0.9197,50.9455,6177.3723,3537.775,42.991,32.5595,97.6784,32.5595,100.0,36.3095,,,6094.9102,3405.5723,,13.7392,-8.451,3443.9751
2000-02-28,0.0,0.0,0.0,,,-82.4237,100.0,20.0,-75.0,9648.5204,-3219.8814,3214.3195,0.0,-66.6667,-6.4588,2650.4227,6.404,3222.8279,11.0249,,585.3074,-441.843,,,,0.0,6372.6798,-127.9272,-319.0109,-446.9381,37.2257,-82.4237,-119.6494,793.3626,58.536,0.0,3328.77,3328.77,64.5399,38791.7984,-6469.1099,1.0031,0.0,35.4601,430.2676,-2.5509,-4.5128,0.9549,46.7706,6115.5986,3214.3195,32.4398,32.5595,0.0,32.5595,8.1484,37.54,,,6094.9102,3391.2449,,26.8146,-100.0,3107.0442
2000-02-29,6266.4199,0.0,0.0,4.5038,,198.7618,95.0,15.0,-75.0,9915.3595,-2860.0785,3527.6405,0.0,57.5094,2.2137,3257.063,2.4233,3512.6938,10.7509,,-1083.7837,1177.2197,,,,0.0,6367.1799,139.598,-284.1114,-144.5135,92.6593,198.7618,106.1025,848.0931,62.4838,0.0,3328.77,3328.77,59.9019,36852.2085,6266.4199,1.0106,0.0,40.0981,498.0042,5.7243,-4.6789,0.9532,51.1069,0.0,3527.6405,43.6706,65.8928,100.0,65.8928,100.0,69.3828,,,6266.4199,3434.5913,,36.6132,-5.8748,3397.7204
2000-03-01,6338.7402,0.0,0.0,4.4047,,204.8496,90.0,10.0,-75.0,10128.9044,-2439.7494,3844.5775,0.0,54.0624,2.3104,3794.0703,2.5216,3781.8411,10.3794,,-2831.461,-1293.5902,,,,0.0,6366.0212,307.1651,-207.3202,99.8449,87.6524,204.8496,117.1972,902.9996,66.6864,0.0,3328.77,3328.77,56.4423,35009.5981,6338.7402,1.0061,0.0,43.5577,545.4243,5.9175,-4.0586,0.9594,51.1552,0.0,3844.5775,55.0397,66.6667,100.0,66.6667,100.0,69.3828,,,72.3203,3476.842,,54.273,-4.7886,3665.4442
2000-03-02,6360.1001,0.0,0.0,4.312,,490.2387,85.0,5.0,-75.0,10094.1553,-2430.8323,3831.6615,0.0,54.99,2.3404,4260.617,2.5521,4027.3895,9.9614,,999.8839,-2615.1819,,,,0.0,6365.7944,399.344,-107.4841,291.8599,85.4046,490.2387,404.8341,957.5706,71.1408,0.0,3328.77,3328.77,55.4467,33259.1182,-258.3198,0.9694,0.0,44.5533,539.513,13.2269,-3.903,0.961,51.1702,126.7748,3831.6615,77.5198,100.0,100.0,100.0,100.0,100.0,,,21.3599,3460.0384,,54.4672,-4.4677,3905.0178
2000-03-03,0.0,0.0,0.0,4.4268,,207.5366,100.0,0.0,-75.0,9832.4097,-2834.8407,3498.7845,0.0,-74.0741,-6.6501,3507.8126,6.6077,3643.8286,9.5568,,1980.9459,-126.6869,,,,0.0,6368.157,31.2789,-99.6644,-68.3855,53.1822,207.5366,154.3544,947.9949,75.5251,0.0,3314.335,3314.335,51.2233,37956.2623,-6657.54,0.9809,0.0,48.7767,607.3874,6.0142,-3.043,0.9696,46.6749,6360.1001,3498.7845,77.7778,66.6667,0.0,66.6667,0.0,66.6667,,,6360.1001,3445.2495,,63.8611,-100.0,3540.0976
2000-03-06,6386.7402,0.0,0.0,4.3349,,-38.9447,95.0,0.0,-60.0,9797.2382,-2823.8622,3486.688,0.0,61.6111,2.4119,4018.3469,2.5891,3905.0583,9.1759,,960.5693,-26.4051,,,,0.0,6368.7476,207.4386,-47.8048,159.6339,-5.11,-38.9447,-33.8347,1002.3824,80.1594,0.0,3298.1599,3298.1599,53.8824,36058.4492,-241.9297,0.9952,0.0,46.1176,577.0181,-1.0536,-3.6497,0.9635,51.206,0.0,3486.688,77.7778,66.6667,100.0,66.6667,100.0,66.6667,,,6386.7402,3492.6516,,61.169,-3.1772,3815.141
2000-03-07,6223.3799,0.0,0.0,4.2358,,489.1214,90.0,0.0,-60.0,9743.8348,-2807.7527,3468.041,0.0,58.8514,2.1782,4428.1147,2.3514,4125.8508,8.804,,1936.7607,797.0653,,,,0.0,6361.4802,296.9884,26.4423,323.4307,56.6483,489.1214,432.4731,1054.5923,85.0315,0.0,3229.6399,3229.6399,59.4548,34418.8871,-372.9399,1.1015,0.0,40.5452,548.1672,13.2661,-5.6538,0.9435,51.0891,0.0,3468.041,66.3825,65.8141,97.4422,65.8141,97.4205,65.8068,,,163.3604,3543.7717,,51.2904,-3.6521,4075.7784
2000-03-08,6251.5098,0.0,0.0,4.1436,,252.697,85.0,25.0,-60.0,9956.2826,-2395.0496,3780.6165,0.0,54.4641,2.2186,4784.9347,2.3924,4328.2945,8.4489,,425.2025,2483.7103,,,,0.0,6355.2327,339.1019,111.2178,450.3197,153.2144,252.697,99.4827,1106.5615,90.1392,0.0,3229.6399,3229.6399,58.1805,32697.9428,6251.5098,1.0642,0.0,41.8195,548.8887,6.4342,-6.0107,0.9399,51.1093,63.8674,3780.6165,76.9741,98.4416,97.8826,98.4416,97.8669,98.4291,,,28.1299,3654.965,,50.4126,-3.2166,4340.8706
2000-03-09,0.0,0.0,0.0,4.2747,,-267.2838,100.0,20.0,-55.0,9956.2826,-2395.0496,3780.6165,0.0,-83.3333,-6.7982,3956.267,6.765,3916.076,8.1368,,-1829.3258,1521.4372,,,,0.0,6355.5773,-52.2491,98.1555,45.9064,161.617,-267.2838,-428.9008,1095.4959,95.166,0.0,3229.6399,3229.6399,52.9006,37314.5554,0.0,1.0889,0.0,47.0994,645.8945,-6.8056,-2.2659,0.9773,46.6009,6386.7402,3780.6165,76.4547,65.1083,0.0,65.1083,0.0,65.0958,,,6251.5098,3766.1584,,55.3417,-100.0,3980.8119
2000-03-10,0.0,0.0,0.0,4.3992,,-12.7292,100.0,15.0,-50.0,9956.2826,-2395.0496,3780.6165,0.0,-83.3333,-6.7982,3242.04,6.765,3543.1164,7.8982,,-1401.0107,-463.6032,,,,0.0,6355.251,-295.6962,24.2315,-271.4648,169.3608,-12.7292,-182.09,1084.5409,100.1128,0.0,3229.6399,3229.6399,54.2594,35448.8276,0.0,1.0713,0.0,45.7406,613.5997,-0.3466,-2.456,0.9754,46.6009,6322.8728,3780.6165,65.3925,32.6275,0.0,32.6275,0.0,32.6223,,,0.0,3821.9435,,50.9388,-100.0,3620.7532
2000-03-13,6287.25,0.0,0.0,4.3248,,525.4502,95.0,10.0,-35.0,9942.4299,-2391.6119,3775.409,0.0,55.443,2.7604,3768.516,2.9112,3804.4625,7.753,,358.1556,-605.8607,,,,0.0,6354.4074,-31.7666,16.2898,-15.4768,205.6595,525.4502,319.7907,1136.568,105.2951,0.0,3229.6399,3229.6399,55.9866,33676.3862,-104.1499,1.0656,0.0,44.0134,582.9197,14.3619,-1.6295,0.9837,51.3802,0.0,3775.409,43.6897,33.3333,100.0,33.3333,100.0,33.3333,,,6287.25,3879.4771,,45.7337,-2.6633,3859.4802
2000-03-14,0.0,0.0,0.0,4.4111,,272.4899,100.0,5.0,-35.0,9942.4299,-2391.6119,3775.409,0.0,-83.3333,-6.0873,3081.7875,6.0516,3442.1327,7.6983,,161.9506,663.8806,,,,0.0,6351.7932,-266.0615,-50.2255,-316.287,213.1751,272.4899,59.3148,1125.2024,110.3947,0.0,3229.6399,3229.6399,58.1597,38279.8169,0.0,1.0754,0.0,41.8403,553.7738,8.0057,-2.7533,0.9725,46.9563,6287.25,3775.409,33.0981,33.3333,0.0,33.3333,7.4371,35.8124,,,6287.25,3938.1469,,36.0415,-100.0,3499.9174
2000-03-15,0.0,0.0,0.0,4.4931,,526.1945,100.0,0.0,-35.0,9699.4471,-2794.557,3452.445,0.0,-74.0741,-6.0873,2491.683,6.0516,3114.3105,7.6964,,-1024.1409,347.557,,,,0.0,6352.1555,-398.5077,-149.8525,-548.3601,217.1702,526.1945,309.0243,1113.9503,115.4124,0.0,3198.395,3198.395,51.0391,36365.8261,-6459.2798,1.1308,0.0,48.9609,701.505,16.7047,-0.9592,0.9904,46.9563,6287.25,3452.445,33.3333,33.3333,0.0,33.3333,7.4371,38.2914,,,0.0,3882.2244,,52.3369,-100.0,3140.3547
2000-03-16,0.0,0.0,0.0,4.5711,,3.9928,100.0,0.0,70.0,9398.8554,-3133.6443,3132.6055,0.0,-66.6667,-6.0873,1986.0265,6.0516,2817.7095,7.7334,,-1932.9343,-880.8046,,,,0.0,6362.591,-459.2658,-264.6689,-723.9347,194.5542,3.9928,-190.5614,1102.8108,120.3494,0.0,3193.3701,3193.3701,41.5444,34547.5348,-6396.79,1.2563,0.0,58.4556,977.5098,0.1268,4.8713,1.0487,46.9563,6224.3775,3132.6055,22.2222,0.0,0.0,0.0,7.4371,7.4371,,,0.0,3769.5786,,74.0556,-100.0,2811.5504
2000-03-17,0.0,0.0,0.0,4.6451,,-524.2355,100.0,55.0,70.0,9398.8554,-3133.6443,3132.6055,0.0,-66.6667,-6.0873,1554.0853,6.0516,2549.3562,7.8065,,-195.6051,-2664.7936,,,,0.0,6373.3983,-470.8594,-382.3838,-853.2432,140.633,-524.2355,-664.8686,1091.7827,125.2066,0.0,3193.3701,3193.3701,42.1071,32820.158,0.0,1.2077,0.0,57.8929,928.6343,-16.6425,5.2756,1.0528,46.9563,6162.1337,3132.6055,11.1111,0.0,0.0,0.0,0.0,4.9581,,,0.0,3657.2663,,72.0628,-100.0,2513.207
2000-03-20,6673.5,0.0,0.0,4.6507,,-754.7919,95.0,100.0,70.0,9471.6082,-3159.3762,3156.116,0.0,74.2977,4.6152,2397.017,4.7579,2942.1318,7.9855,,1281.0152,-799.5853,,,,0.0,6390.8817,-24.0695,-388.4011,-412.4706,2.4204,-754.7919,-757.2124,1147.5999,130.3186,0.0,3336.75,3336.75,42.837,31179.1501,470.21,1.1653,0.0,57.163,882.2026,-22.1564,7.58,1.0758,52.3076,0.0,3156.116,11.1111,33.3333,100.0,33.3333,100.0,35.8124,,,6673.5,3547.5609,,67.3176,-0.0,2850.4351
2000-03-21,0.0,0.0,0.0,4.6878,,-508.9689,100.0,95.0,85.0,9135.9098,-3447.6547,2844.1275,0.0,-60.6061,-5.4278,1915.2127,5.3926,2661.9288,8.381,,-568.786,-530.2744,,,,0.0,6418.9977,-165.1147,-429.6798,-594.7945,-82.2091,-508.9689,-426.7598,1136.1239,135.3476,0.0,3336.75,3336.75,39.5167,36293.6926,-6239.77,1.1776,0.0,60.4833,961.2824,-16.1024,8.9253,1.0893,47.2861,6673.5,2844.1275,22.2222,33.3333,0.0,33.3333,6.1625,35.3875,,,6673.5,3379.6116,,73.2032,-100.0,2549.8526
2000-03-22,6801.4502,0.0,0.0,4.68,,-736.0039,95.0,100.0,90.0,9559.0094,-3190.6094,3184.2,0.0,75.7333,4.4163,2737.2621,4.5314,3056.1689,8.7904,,369.4767,-1629.5511,,,,0.0,6447.2694,193.1065,-381.4032,-188.2967,-134.2891,-736.0039,-601.7148,1192.7772,140.6347,0.0,3400.7251,3400.7251,39.3925,34479.008,6801.4502,1.1214,0.0,60.6075,917.9786,-21.5053,9.2774,1.0928,52.2081,0.0,3184.2,44.4444,66.6667,100.0,66.6667,98.1418,68.1014,,,6801.4502,3216.8108,,76.4808,-0.0,2926.7404
2000-03-23,6897.3501,0.0,0.0,4.6792,,-696.6886,90.0,100.0,95.0,9923.7631,-2865.628,3529.0675,0.0,70.6992,4.5486,3464.4471,4.6646,3421.9957,9.2226,,813.2948,-737.4163,,,,0.0,6493.1008,417.1069,-277.1265,139.9804,-210.2846,-696.6886,-486.404,1249.8229,146.1807,0.0,3448.675,3448.675,36.9311,32755.0576,6897.3501,1.12,0.0,63.0689,967.9795,-20.2568,11.7793,1.1178,52.2743,0.0,3529.0675,55.5556,66.6667,100.0,66.6667,99.3777,67.894,,,95.8999,3059.8813,,82.5015,-0.0,3280.3738
2000-03-24,6899.3599,0.0,0.0,4.6787,,-662.0307,85.0,100.0,100.0,10037.7307,-2899.1506,3569.29,0.0,69.1095,4.5515,4091.2184,4.6676,3753.1733,9.7323,,2109.0384,-973.6354,,,,0.0,6545.4286,538.2953,-142.5526,395.7427,-342.2269,-662.0307,-319.8038,1306.3183,151.9814,0.0,3449.6799,3449.6799,36.8803,31117.3047,804.4497,1.0652,0.0,63.1197,921.5903,-19.1415,13.1987,1.132,52.2757,137.947,3569.29,77.7778,100.0,100.0,100.0,99.3659,98.9618,,4701.823,2.0098,2965.6732,,82.7701,-0.0,3601.354
2000-03-27,6863.8301,0.0,0.0,4.6751,19.5469,-354.0383,80.0,95.0,95.0,10315.015,-2490.052,3912.4815,0.0,62.8618,4.4921,4623.3151,4.6076,4049.4263,10.1739,,2962.7617,1703.02,,,,0.0,6578.6746,585.0678,3.7143,588.7821,-411.8412,-354.0383,57.8028,1361.8934,158.0309,0.0,3449.6799,3449.6799,38.4567,29596.9693,6863.8301,1.0431,0.0,61.5433,875.5108,-9.5105,11.1161,1.1112,52.2461,340.7894,3912.4815,88.8317,99.8283,99.485,99.8283,99.4051,99.3829,,5389.1493,35.5298,2932.115,-0.5479,74.7506,-0.515,3915.1197
2000-03-28,6824.9199,0.0,0.0,4.6683,19.3827,190.7961,75.0,90.0,40.0,10388.4737,-2507.6607,3940.4065,0.0,61.0029,4.4238,5072.15,4.5386,4313.759,10.669,,414.8346,1968.0242,,,,0.0,6598.2158,581.1966,149.0134,730.21,-449.1077,190.7961,639.9038,1416.5236,164.3234,0.0,3449.6799,3449.6799,40.1791,28156.031,558.5,1.0251,0.0,59.8209,831.7353,5.0926,8.9126,1.0891,52.2119,537.5465,3940.4065,91.4379,74.4853,23.9708,74.4853,5.536,68.1024,,5931.978,38.9102,2903.4447,-0.2911,70.6963,-1.0789,4192.4948
2000-03-29,6866.1602,0.0,0.0,4.6653,19.2378,214.9467,70.0,85.0,40.0,10458.0328,-2524.4777,3966.7775,0.0,60.9097,4.4935,5462.9429,4.6088,4556.8448,11.3859,,1699.4042,1731.4297,,,,0.0,6618.3053,549.5763,286.4075,835.9838,-425.6683,214.9467,640.6151,1471.02,170.8569,0.0,3449.6799,3449.6799,38.9626,26748.2294,527.4199,0.998,0.0,61.0374,831.3887,5.7006,8.3206,1.0832,52.2467,728.4009,3966.7775,77.9775,59.6188,55.4007,59.6188,54.5738,53.1717,,6374.5222,41.2402,2994.1616,-0.0158,74.7353,-0.4812,4471.138
2000-03-30,6827.1401,0.0,0.0,4.6587,18.7996,521.2928,65.0,80.0,40.0,10518.9081,-2538.6491,3990.1295,0.0,59.2506,4.4176,5788.4928,4.5323,4773.0634,11.9173,,336.243,3584.6408,,,,0.0,6631.1209,495.8463,410.3691,906.2153,-309.4985,521.2928,830.7913,1524.5812,177.6255,0.0,3449.6799,3449.6799,40.7492,25449.838,467.04,0.9821,0.0,59.2508,789.8193,12.9251,7.3433,1.0734,52.2088,913.5297,3990.1295,53.8518,27.4513,2.9826,27.4513,0.0,20.0366,,6712.1739,39.02,3204.5682,0.2641,62.5083,-1.0468,4743.5535
2000-03-31,6848.6099,0.0,0.0,4.6544,18.5503,828.6022,60.0,75.0,40.0,10704.8336,-2039.7136,4332.56,0.0,55.3077,4.4578,6068.3016,4.5727,4970.7345,12.3266,,-1809.6675,2239.1676,,,,0.0,6642.2975,433.8051,518.8204,952.6255,-133.5658,828.6022,962.168,1577.8215,184.6265,0.0,3449.6799,3449.6799,40.0699,24177.3461,6848.6099,0.9457,0.0,59.9301,771.7981,19.2851,6.0986,1.061,52.2289,1093.1046,4332.56,41.8931,38.609,57.4438,38.609,52.9568,35.8435,,6978.3281,21.4697,3535.054,0.5385,65.238,-0.7356,5015.7897
2000-04-03,6975.0698,0.0,0.0,4.6628,18.7797,1376.0057,55.0,100.0,70.0,10777.1966,-2053.2437,4361.9765,0.0,57.0535,4.706,6327.3696,4.8228,5161.6236,12.8839,201.9297,-1347.2218,1811.0953,-0.92,-0.3735,4401.083,1.0,6671.7699,375.5186,612.7,988.2186,75.8758,1376.0057,1300.1299,1631.794,191.8623,0.0,3487.5349,3487.5349,36.3161,22968.4788,588.3296,0.9728,0.0,63.6839,859.6681,31.7752,9.2117,1.0921,52.353,1267.2922,4361.9765,39.8453,53.4754,100.0,53.4754,100.0,50.9856,,7212.4127,126.46,3868.2814,0.8017,70.12,-0.0,5267.4573
2000-04-04,6897.2402,0.0,0.0,4.6619,18.7517,1685.4973,50.0,95.0,70.0,10856.5562,-2065.2172,4395.6695,0.0,54.1999,4.5301,6531.1973,4.6451,5326.9204,13.4511,214.365,-2042.9089,983.5117,-0.9828,-0.5645,4693.4351,1.0,6698.9821,308.7476,689.8869,998.6345,344.9315,1685.4973,1340.5658,1684.4484,199.3252,0.0,3487.5349,3487.5349,39.96,21897.8844,673.8604,0.991,0.0,60.04,816.6847,36.6754,10.8279,1.1083,52.265,1495.6033,4395.6695,53.4538,68.2771,47.3874,68.2771,38.9912,63.9827,,7366.8118,77.8296,4261.604,1.0445,59.8103,-1.1158,5508.911
2000-04-05,6878.5298,0.0,0.0,4.6588,18.4183,1679.0404,45.0,90.0,70.0,10929.575,-2075.534,4427.0205,0.0,52.7391,4.4857,6697.9753,4.6003,5474.6927,14.0232,225.3063,-1186.7208,184.5872,-1.0,-0.7109,5053.2444,1.0,6718.4735,243.2282,750.694,993.9222,608.9013,1679.0404,1070.139,1736.3893,207.0106,0.0,3487.5349,3487.5349,40.8169,20821.7006,627.02,0.9576,0.0,59.1831,775.8505,36.3487,10.0299,1.1003,52.2428,1714.782,4427.0205,60.8205,60.7089,34.7392,60.7089,23.5851,54.1921,,7471.2032,18.7104,4712.2036,1.262,57.5753,-1.3841,5745.3739
2000-04-06,6965.8701,0.0,0.0,4.6659,18.3033,2235.4092,40.0,85.0,70.0,11033.7029,-1483.0749,4775.314,0.0,50.9694,4.6847,6851.9806,4.8008,5616.7096,14.7084,233.9702,-467.5466,89.2375,-0.9878,-0.8087,5485.7483,1.0,6743.8807,188.1414,797.7293,985.8707,930.8391,2235.4092,1304.5701,1788.6841,214.9189,0.0,3487.5349,3487.5349,38.142,19780.6156,6965.8701,0.961,0.0,61.858,824.3983,48.1418,9.2521,1.0925,52.3424,1925.1935,4775.314,62.4233,58.284,92.7252,58.284,91.4174,51.3312,,7562.4143,87.3403,5158.4266,1.4533,67.8487,-0.1319,5987.1691
2000-04-07,6972.6401,0.0,0.0,4.6735,18.2905,2226.1158,35.0,80.0,70.0,11047.3047,-799.4126,5123.946,0.0,48.106,4.7009,6980.3095,4.8171,5745.8459,15.4437,236.527,-193.2372,-7.8145,-0.9798,-0.8341,5788.3787,1.0,6771.3756,136.9107,831.957,968.8676,1217.5229,2226.1158,1008.5929,1840.5236,223.0469,0.0,3487.5349,3487.5349,37.9391,18791.5848,6972.6401,0.9169,0.0,62.0609,789.9484,47.6996,10.0261,1.1003,52.3505,2127.1886,5123.946,64.6585,74.9826,97.4832,74.9826,97.6862,70.8962,,7622.3525,6.77,5542.6126,1.617,66.5635,-0.0348,6196.4383
2000-04-10,0.0,0.0,0.0,5.0204,18.3916,1651.3366,100.0,75.0,95.0,11108.0906,-1488.9236,4809.5835,0.0,-111.1111,-11.5956,5820.4112,11.6126,5198.6225,16.1379,245.1432,-27.705,58.057,-0.9388,-0.9074,5804.8687,1.0,6801.052,-354.9392,743.2222,388.2829,1379.8052,1651.3366,271.5314,1822.1184,231.0423,0.0,3487.5349,3487.5349,37.8465,24824.6457,-6287.25,0.8728,0.0,62.1535,753.4109,35.3837,10.9483,1.1095,44.2022,6975.0698,4809.5835,65.5564,63.4028,0.0,63.4028,0.0,63.0345,,5846.9823,6972.6401,5801.6787,1.5988,69.0837,-100.0,5708.4434
2000-04-11,0.0,0.0,0.0,5.35,18.1572,1322.0338,100.0,70.0,100.0,11108.0906,-1488.9236,4809.5835,0.0,-111.1111,-11.5956,4818.1325,11.6126,4703.5156,16.7803,262.8272,-200.4358,69.9786,-0.7899,-0.9922,5758.0229,1.0,6836.6408,-651.3906,580.3745,-71.016,1502.8148,1322.0338,-180.781,1803.8972,238.9066,0.0,3487.5349,3487.5349,37.3358,23583.4134,0.0,0.8386,0.0,62.6642,731.4904,29.9015,12.3668,1.1237,44.2022,6972.6401,4809.5835,56.9599,32.4944,0.0,32.4944,0.0,32.5621,,4383.3033,0.0,5993.4584,1.4526,68.9751,-100.0,5250.3878
2000-04-12,0.0,0.0,0.0,5.6632,18.1106,989.4087,100.0,65.0,95.0,11108.0906,-1488.9236,4809.5835,0.0,-111.1111,-11.5956,3953.9711,11.6126,4255.5617,17.3906,284.1234,-1313.7957,21.0114,-0.5132,-0.9698,5536.6746,1.0,6845.7747,-808.3447,378.2884,-430.0563,1554.8277,989.4087,-565.419,1785.8582,246.6413,0.0,3487.5349,3487.5349,41.2305,22404.2428,0.0,0.8583,0.0,58.7695,694.9159,23.6591,8.1368,1.0814,44.2022,6902.9137,4809.5835,31.9657,-0.0,0.0,-0.0,0.0,0.0,,3183.9855,0.0,6060.7737,1.2206,46.4871,-100.0,4792.3323
2000-04-13,6815.9302,0.0,0.0,5.6455,17.7938,966.9511,95.0,60.0,80.0,11098.9336,-798.1735,5150.38,0.0,43.1179,5.2235,4447.16,5.3097,4499.4063,18.0645,294.9228,-2096.6018,-441.0211,-0.3433,-0.9069,5417.9903,1.0,6845.2484,-432.8178,270.0839,-162.7339,1570.1998,966.9511,-603.2487,1836.1589,254.5889,0.0,3487.5349,3487.5349,46.1196,21284.0306,6815.9302,0.9023,0.0,53.8804,660.1701,23.0027,1.6029,1.016,52.6117,6833.8846,5150.38,21.6929,32.5842,97.7525,32.5842,100.0,33.3333,,3976.1035,6815.9302,6065.5676,1.0782,42.3072,-2.2815,4983.4129
2000-04-14,6465.73,0.0,0.0,5.5859,17.6913,684.9,90.0,55.0,-15.0,10951.6205,-4.2874,5473.6665,0.0,30.2072,4.3727,4808.8385,4.4532,4686.6752,19.1573,305.0908,-5136.2034,-811.1586,-0.1721,-0.8182,5388.7636,1.0,6834.1291,-199.567,220.1922,20.6251,1493.4103,684.9,-808.5103,1882.4547,262.7283,0.0,3487.5349,3487.5349,58.581,20570.0293,6465.73,1.1744,0.0,41.419,627.1616,15.383,-3.3951,0.966,52.1864,6815.9302,5473.6665,32.263,64.2048,94.862,64.2048,94.9417,64.9806,,4540.4438,350.2002,6004.8157,0.9947,26.6788,-7.3023,5108.6843
2000-04-17,6557.9302,0.0,0.0,5.54,17.5835,410.2378,85.0,50.0,-15.0,10941.0088,-5.2327,5467.888,0.0,33.2256,4.5865,5136.6606,4.6681,4864.89,20.5949,-44.6999,-6550.6129,-4145.1599,0.0052,-0.7034,5407.2668,1.0,6830.4222,-39.0318,210.4342,171.4024,1351.7148,410.2378,-941.4771,1929.2094,271.0607,0.0,3487.5349,3487.5349,55.0524,19541.5278,-115.5698,1.1703,0.0,44.9476,688.0037,8.72,-1.7318,0.9827,52.2933,6815.9302,5467.888,64.3551,96.2764,96.2147,96.2764,96.2128,97.0515,,5029.1863,92.2002,5878.0117,0.9564,29.2832,-5.9804,5211.9475
2000-04-18,0.0,0.0,0.0,5.7838,17.2462,81.3376,100.0,45.0,-15.0,10941.0088,-5.2327,5467.888,0.0,-166.6667,-10.41,4228.258,10.4161,4401.5671,22.3341,309.7759,844.8584,-6201.6957,-0.0911,-0.7686,5367.3186,1.0,6829.2137,-356.7956,121.2353,-235.5602,1174.1923,81.3376,-1092.8547,1909.9173,279.2549,0.0,3487.5349,3487.5349,49.7687,25122.3816,0.0,1.2012,0.0,50.2313,807.9834,1.8226,-1.2415,0.9876,44.795,6747.7709,5467.888,74.7245,63.6923,0.0,63.6923,7.0496,66.068,,3728.328,6557.9302,5685.7638,0.8159,39.814,-100.0,4691.1963
2000-04-19,6696.0298,0.0,0.0,5.7142,17.0523,-199.4554,95.0,40.0,-15.0,10930.7912,-5.5572,5462.617,0.0,37.6319,4.3335,4660.9927,4.3929,4620.0874,24.3528,301.6615,11126.204,-4446.1488,-0.2307,-0.8512,5262.3287,1.0,6827.6048,-111.0402,93.4753,-17.565,903.6518,-199.4554,-1103.1071,1957.7784,287.6476,0.0,3487.5349,3487.5349,50.2982,23866.2625,-105.4204,1.1561,0.0,49.7018,767.5842,-4.2255,-1.55,0.9845,52.1668,0.0,5462.617,74.9291,64.8185,98.2409,64.8185,94.3073,65.8566,,4402.4881,6696.0298,5429.1547,0.7419,39.6179,-4.0005,4808.1622
