date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-02-11,9.6999,-15438675.5156,-3834219.0443,,,-0.9938,20.0,-70.0,21.0318,-0.0438,-118.9177,-26.968000000000004,,40.2479,24.0863,,,,,,0.0,23.8363,,,,44.3345,24.75,24.905,35.5984,11.368,-2.19,7.3906,-5440700.0,15.1666,4.8433,-4.058,-8.8916,0.9111,36.516,24.7899,24.2825,10.7502,11.7333,34.0035,,,1.37,24.295,,,-86.1968,23.6137
1998-02-12,9.3195,-16541679.5156,-3661085.8367,,,-0.9982,15.0,-85.0,20.6737,-0.752,-135.6477,-29.9431,,41.6867,23.8457,,,,,,0.0,23.7604,,,,39.5529,24.75,24.78,35.3927,11.1796,-3.69,7.5975,-7629200.0,14.5664,4.6011,-4.1059,-14.6139,0.8539,35.0285,24.5596,24.09800000000001,11.5462,15.4909,49.6195,,,1.25,24.108,,29.1063,-95.6091,23.3544
1998-02-13,9.5097,-16186629.5156,-3144462.1757,,,-0.9371,10.0,-85.0,20.4458,0.6607,-115.4908,-27.2155,,41.6867,23.6699,,,,,,0.0,23.7062,,,,38.9594,24.75,24.78,34.6649,10.6206,-3.5,7.2165,-6524600.0,14.2669,4.3711,-3.8877,-13.7255,0.8627,36.3923,24.2949,23.923000000000002,16.9176,23.5287,72.9293,,,0.63,23.9022,,30.0936,-89.3768,23.1546
1998-02-17,9.0774,-17332522.029,-3011858.0982,,,-1.1313,5.0,-95.0,20.1529,-0.8021,-131.6599,-30.6957,,45.5125,23.4156,,,,,,0.0,23.555,,,,35.5116,24.5,24.47,35.8005,11.0896,-5.44,7.6274,-8420900.0,13.4056,4.1525,-4.727,-20.5749,0.7943,34.6522,24.0513,23.651,19.7989,20.377,47.4751,,,1.87,23.680999999999997,,31.3381,-95.1823,22.8762
1998-02-18,9.5097,-15969332.3738,-2250063.5309,,,-1.1992,0.0,-95.0,20.4118,0.9309999999999999,-100.3034,-24.4328,,45.5125,23.2808,,,,,,0.0,23.45,,,,34.9364,24.095,24.315,34.5558,10.5351,-6.0,7.1575,-6839600.0,12.9395,3.9449,-5.0301,-21.4286,0.7857,37.7836,23.7434,23.351,26.5979,35.8881,65.1925,,,1.06,23.4615,,37.2789,-81.4111,22.719
1998-02-19,9.4578,-17056247.2674,-2079705.6258,,,-1.3536,0.0,-90.0,20.6684,-0.6596,-71.8081,-24.8874,,39.1402,23.1474,15.6467,,-0.7681,,,0.0,23.3565,,,0.2497,38.5811,23.19,23.315,33.4695,10.0084,-5.31,7.0518,-8342100.0,14.6396,4.3777,-5.6881,-19.5292,0.8047,37.5563,23.4632,23.0855,33.6547,44.6991,64.2468,,,0.94,23.2569,,38.9469,-76.7225,22.5789
1998-02-20,9.2936,-16865515.192,-1760262.1291,,,-1.4415,0.0,-85.0,20.506999999999998,-0.3585,-100.6545,-26.3642,,42.7825,22.9905,17.0668,,-0.5856,,,0.0,23.2982,0.0698,-1.1557,0.2714,40.6722,23.19,23.13,35.218,10.3779,-2.88,7.0641,-9465300.0,14.113,4.1588,-6.0885,-11.812999999999999,0.8819,36.8179,23.2082,22.9415,44.72,53.5728,87.3003,,,1.06,23.058000000000003,,41.6425,-82.6,22.4279
1998-02-23,8.7792,-18234984.5253,-1905297.1112,,,-1.5799,25.0,-75.0,20.135,-0.7533,-132.3847,-30.8461,,46.428999999999995,22.7352,18.2476,,-0.3585,,,0.0,23.2228,0.0069,-1.1858,0.2938,40.8088,22.845,22.785,36.5396,10.799000000000001,-2.32,7.4881,-12168200.0,13.368,3.9508,-6.7267,-10.2519,0.8975,34.5769,22.9761,22.8255,45.687,38.7891,53.967,,,1.56,22.8398,,36.7227,-93.4974,22.1773
1998-02-24,8.8613,-18541632.5253,-1888990.5938,,,-1.6634,20.0,-75.0,19.8539,0.24,-118.8542,-29.5212,,46.428999999999995,22.5223,19.2325,,-0.414,,,0.0,23.0704,-0.0086,-1.2553,0.3168,37.0055,22.845,22.785,35.9003,10.2591,-3.81,7.1698,-10890500.0,13.1341,3.7533,-7.1408,-15.6726,0.8433,35.2394,22.6725,22.635,39.2374,25.3504,29.9399,,,0.5,22.6092,,37.604,-90.1582,21.9558
1998-02-25,9.2936,-18212537.5673,-1605881.2959999999,,,-1.5984,15.0,-75.0,19.7489,0.6303,-67.1978,-22.6411,,34.9716,22.425,20.0361,,-0.4091,,,0.0,23.0287,0.0581,-1.3225,0.3406,36.3794,22.845,22.785,34.0919,9.7461,-2.25,6.8293,-9627200.0,16.4253,4.6956,-6.9182,-9.4737,0.9053,38.6795,22.3993,22.5225,31.4404,30.1818,40.2197,,,1.44,22.4006,,40.314,-72.5835,21.8477
1998-02-26,10.1062,-17319637.5673,-1059970.1018,,,-1.264,10.0,-75.0,19.7586,-0.16,38.1548,-10.9752,,20.1691,22.5159,20.6842,,0.0869,,,0.0,23.0309,0.22899999999999998,-1.3521,0.3651,42.0783,22.845,22.785,31.6126,9.2588,-0.37,6.4217,-6948500.0,21.0009,6.1508,-5.5134,-1.5579,0.9844,44.5124,19.94,22.504,37.4347,56.7719,73.5531,,,2.13,22.2176,,52.5262,-39.5431,21.9294
1998-02-27,9.8901,-18158537.5673,-1007204.6041,,,-1.0149,5.0,-75.0,19.9606,-0.8929,45.1941,-13.2845,21.2487,17.2067,22.5506,21.3603,,-0.22399999999999998,,,0.0,23.0266,0.3037,-1.3607,0.3904,38.4386,22.28,22.785,30.3893,8.7959,-2.5,6.4787,-7787400.0,21.4666,6.2133,-4.4591,-9.8503,0.9015,43.3578,19.9769,22.379,53.6919,74.122,96.1263,,,1.12,22.0585,,45.033,-48.3304,21.9652
