date,Share Price
18/06/1999,39.269344
21/06/1999,40.469559
22/06/1999,40.105446
23/06/1999,37.691559
24/06/1999,38.460247
25/06/1999,37.313976
28/06/1999,37.826439
29/06/1999,37.300484
30/06/1999,37.543209
01/07/1999,38.433254
02/07/1999,39.700867
05/07/1999,42.883457
06/07/1999,42.249592
07/07/1999,41.400063
08/07/1999,41.440502
09/07/1999,44.582588
12/07/1999,46.416576
13/07/1999,44.299408
14/07/1999,45.796265
15/07/1999,42.397949
16/07/1999,42.492378
19/07/1999,40.496521
20/07/1999,40.01104
21/07/1999,40.186386
22/07/1999,39.215397
23/07/1999,39.269344
26/07/1999,38.514194
27/07/1999,39.12101
28/07/1999,37.597157
29/07/1999,37.637608
30/07/1999,37.448822
02/08/1999,36.127262
03/08/1999,35.426048
04/08/1999,37.32748
05/08/1999,36.235138
06/08/1999,35.965469
09/08/1999,38.190517
10/08/1999,37.017296
11/08/1999,38.716476
12/08/1999,38.527641
13/08/1999,37.206085
16/08/1999,37.003845
17/08/1999,36.936394
18/08/1999,39.525574
19/08/1999,38.541145
20/08/1999,39.134506
23/08/1999,42.276592
24/08/1999,43.382378
25/08/1999,41.413506
26/08/1999,41.939476
27/08/1999,44.636543
30/08/1999,46.389614
31/08/1999,44.784882
01/09/1999,44.124084
02/09/1999,42.2631
03/09/1999,42.465378
06/09/1999,43.6656
07/09/1999,43.409363
08/09/1999,41.777634
09/09/1999,41.548393
10/09/1999,41.494434
13/09/1999,null
14/09/1999,39.498634
15/09/1999,39.444691
16/09/1999,38.311909
17/09/1999,38.500702
20/09/1999,37.435364
21/09/1999,36.895947
22/09/1999,37.219585
23/09/1999,37.35442
24/09/1999,38.419792
27/09/1999,37.044296
28/09/1999,36.990345
29/09/1999,38.74342
30/09/1999,39.471638
01/10/1999,38.298401
04/10/1999,37.947777
05/10/1999,38.028721
06/10/1999,37.691559
07/10/1999,39.633476
08/10/1999,42.57328
11/10/1999,42.438435
12/10/1999,42.519337
13/10/1999,41.346107
14/10/1999,42.087807
15/10/1999,38.864826
18/10/1999,38.797371
19/10/1999,null
20/10/1999,41.669735
21/10/1999,40.064999
22/10/1999,43.11269
25/10/1999,44.960159
26/10/1999,44.906223
27/10/1999,42.465378
28/10/1999,41.359612
29/10/1999,40.038048
01/11/1999,36.895947
02/11/1999,39.849201
03/11/1999,37.32748
04/11/1999,38.298401
05/11/1999,38.419792
08/11/1999,null
09/11/1999,38.177071
10/11/1999,38.675987
11/11/1999,38.325401
12/11/1999,37.907337
15/11/1999,37.448822
16/11/1999,37.866894
17/11/1999,37.489315
18/11/1999,37.785946
19/11/1999,38.028721
22/11/1999,37.448822
23/11/1999,null
24/11/1999,40.456074
25/11/1999,41.507946
26/11/1999,39.552528
29/11/1999,38.810875
30/11/1999,38.136574
01/12/1999,38.662544
02/12/1999,38.972664
03/12/1999,38.271465
06/12/1999,38.716476
07/12/1999,39.700867
08/12/1999,39.107552
09/12/1999,39.080559
10/12/1999,38.918716
13/12/1999,38.217514
14/12/1999,37.529751
15/12/1999,38.338844
16/12/1999,38.096127
17/12/1999,37.664604
20/12/1999,38.177071
21/12/1999,38.069172
22/12/1999,40.644852
23/12/1999,39.862709
24/12/1999,38.999657
27/12/1999,37.799446
28/12/1999,37.758999
29/12/1999,38.568142
30/12/1999,38.392811
31/12/1999,null
03/01/2000,41.116871
04/01/2000,40.67186
05/01/2000,42.222649
06/01/2000,45.378239
07/01/2000,46.376125
10/01/2000,49.153996
11/01/2000,45.2299
12/01/2000,44.582588
13/01/2000,42.937405
14/01/2000,42.802509
17/01/2000,44.987164
18/01/2000,46.605404
19/01/2000,46.618858
20/01/2000,43.989235
21/01/2000,43.800434
24/01/2000,40.766251
25/01/2000,40.038048
26/01/2000,null
27/01/2000,39.997551
28/01/2000,38.972664
31/01/2000,37.58371
01/02/2000,37.893833
02/02/2000,38.042175
03/02/2000,37.758999
04/02/2000,37.785946
07/02/2000,37.489315
08/02/2000,38.055676
09/02/2000,38.945721
10/02/2000,38.257961
11/02/2000,37.812943
14/02/2000,36.31609
15/02/2000,35.533894
16/02/2000,36.504875
17/02/2000,36.639729
18/02/2000,35.924969
21/02/2000,35.91151
22/02/2000,35.399055
23/02/2000,34.724792
24/02/2000,34.76524
25/02/2000,34.657352
28/02/2000,35.26421
29/02/2000,32.513203
01/03/2000,31.218576
02/03/2000,31.097237
03/03/2000,28.710344
06/03/2000,27.739359
07/03/2000,26.202063
08/03/2000,24.583818
09/03/2000,25.905386
10/03/2000,24.786102
13/03/2000,24.368032
14/03/2000,26.323404
15/03/2000,28.440613
16/03/2000,29.411549
17/03/2000,null
20/03/2000,null
21/03/2000,29.26321
22/03/2000,29.546432
23/03/2000,28.116983
24/03/2000,28.54851
27/03/2000,28.049541
28/03/2000,28.683346
29/03/2000,28.278774
30/03/2000,29.276709
31/03/2000,31.056793
03/04/2000,33.079548
04/04/2000,30.787056
05/04/2000,31.892891
06/04/2000,33.062191
07/04/2000,35.372547
10/04/2000,34.612011
11/04/2000,33.621883
12/04/2000,33.49271
13/04/2000,32.201221
14/04/2000,null
17/04/2000,32.832626
18/04/2000,33.291821
19/04/2000,33.277451
20/04/2000,33.320492
21/04/2000,null
24/04/2000,32.129459
25/04/2000,31.340199
26/04/2000,33.148335
27/04/2000,31.957289
28/04/2000,31.024502
01/05/2000,null
02/05/2000,29.27383
03/05/2000,29.575174
04/05/2000,30.249611
05/05/2000,30.751894
08/05/2000,30.479233
09/05/2000,30.020046
10/05/2000,29.905239
11/05/2000,29.460409
12/05/2000,28.771606
15/05/2000,29.245153
16/05/2000,29.331238
17/05/2000,30.163532
18/05/2000,31.985971
19/05/2000,32.574322
22/05/2000,32.832626
23/05/2000,33.133957
24/05/2000,33.937584
25/05/2000,32.846992
26/05/2000,32.68914
29/05/2000,33.291821
30/05/2000,33.449665
31/05/2000,35.071209
01/06/2000,34.224552
02/06/2000,38.342972
05/06/2000,37.39587
06/06/2000,38.443417
07/06/2000,37.482002
08/06/2000,38.213856
09/06/2000,38.070309
12/06/2000,37.065857
13/06/2000,36.090034
14/06/2000,36.821877
15/06/2000,36.491852
16/06/2000,37.410236
19/06/2000,37.008461
20/06/2000,36.549271
21/06/2000,35.429947
22/06/2000,35.803051
23/06/2000,35.401268
26/06/2000,34.956394
27/06/2000,34.712456
28/06/2000,34.999435
29/06/2000,34.827278
30/06/2000,33.99498
03/07/2000,36.276611
04/07/2000,36.821877
05/07/2000,36.491852
06/07/2000,36.707115
