date,Share Price
06/06/1989,214.395004
07/06/1989,219.880005
08/06/1989,219.389999
09/06/1989,218.794998
12/06/1989,218.600006
13/06/1989,216.544998
14/06/1989,216.664993
15/06/1989,213.089996
16/06/1989,212.815002
19/06/1989,212.285004
20/06/1989,211.039993
21/06/1989,210.910004
22/06/1989,212.220001
23/06/1989,214.259995
26/06/1989,213.615005
27/06/1989,213.934998
28/06/1989,211.070007
29/06/1989,206.770004
30/06/1989,204.585007
03/07/1989,205.464996
05/07/1989,206.365005
06/07/1989,207.669998
07/07/1989,209.580002
10/07/1989,209.330002
11/07/1989,209.940002
12/07/1989,210.869995
13/07/1989,211.479996
14/07/1989,212.865005
17/07/1989,213.735001
18/07/1989,211.384995
19/07/1989,213.610001
20/07/1989,211.095001
21/07/1989,210.865005
24/07/1989,208.115005
25/07/1989,208.014999
26/07/1989,209.895004
27/07/1989,212.755005
28/07/1989,213.145004
31/07/1989,214.274994
01/08/1989,212.835007
02/08/1989,212.839996
03/08/1989,214.559998
04/08/1989,215.139999
07/08/1989,218.759995
08/08/1989,219.729996
09/08/1989,217.850006
10/08/1989,217.419998
11/08/1989,216.304993
14/08/1989,214.809998
15/08/1989,215.869995
16/08/1989,214.869995
17/08/1989,216.149994
18/08/1989,216.720001
21/08/1989,214.184998
22/08/1989,215.384995
23/08/1989,217.490005
24/08/1989,220.395004
25/08/1989,220.820007
28/08/1989,221.460007
29/08/1989,220.300003
30/08/1989,221.399994
31/08/1989,222.005005
01/09/1989,223.514999
05/09/1989,223.580002
06/09/1989,221.669998
07/09/1989,221.199997
08/09/1989,222.654999
11/09/1989,222.960007
12/09/1989,224.324997
13/09/1989,224.615005
14/09/1989,222.410004
15/09/1989,221.960007
18/09/1989,221.75
19/09/1989,221.934998
20/09/1989,222.304993
21/09/1989,222.654999
22/09/1989,223.889999
25/09/1989,223.889999
26/09/1989,223.869995
27/09/1989,223.804993
28/09/1989,226.25
29/09/1989,226.389999
02/10/1989,228.110001
03/10/1989,228.735001
04/10/1989,230.899994
05/10/1989,231.740005
06/10/1989,234.404999
09/10/1989,236.785004
10/10/1989,236.085007
11/10/1989,235.085007
12/10/1989,234.544998
13/10/1989,224.664993
16/10/1989,224.945007
17/10/1989,224.244995
18/10/1989,226.524994
19/10/1989,231.529999
20/10/1989,231.050003
23/10/1989,228.759995
24/10/1989,226.175003
25/10/1989,226.115005
26/10/1989,222.054993
27/10/1989,218.839996
30/10/1989,219.074997
31/10/1989,222.615005
01/11/1989,223.309998
02/11/1989,219.449997
03/11/1989,219.054993
06/11/1989,215.184998
07/11/1989,217.649994
08/11/1989,220.369995
09/11/1989,220.649994
10/11/1989,222.529999
13/11/1989,222.755005
14/11/1989,221.369995
15/11/1989,222.345001
16/11/1989,221.699997
17/11/1989,222.630005
20/11/1989,223.414993
21/11/1989,222.759995
22/11/1989,223.625
24/11/1989,224.835007
27/11/1989,223.645004
28/11/1989,223.585007
29/11/1989,223.494995
30/11/1989,224.445007
01/12/1989,225.315002
04/12/1989,226.720001
05/12/1989,227.304993
06/12/1989,224.154999
07/12/1989,224.764999
08/12/1989,224.024994
11/12/1989,220.264999
12/12/1989,217.804993
13/12/1989,217.910004
14/12/1989,216.354996
15/12/1989,214.139999
18/12/1989,210.850006
19/12/1989,211.184998
20/12/1989,213.235001
21/12/1989,216.229996
22/12/1989,217.625
26/12/1989,217.615005
27/12/1989,221.574997
28/12/1989,221.580002
29/12/1989,223.835007
02/01/1990,227.725006
03/01/1990,226.100006
04/01/1990,224.714996
05/01/1990,223.139999
08/01/1990,223.539993
09/01/1990,221.179993
10/01/1990,216.554993
11/01/1990,213.505005
12/01/1990,208.794998
15/01/1990,207.615005
16/01/1990,211.914993
17/01/1990,210.604996
18/01/1990,210.570007
19/01/1990,213.910004
22/01/1990,208.059998
23/01/1990,207.479996
24/01/1990,206.744995
25/01/1990,205.774994
26/01/1990,203.244995
29/01/1990,202.054993
30/01/1990,197.654999
31/01/1990,201.940002
01/02/1990,203.044998
02/02/1990,205.615005
05/02/1990,206.490005
06/02/1990,205.074997
07/02/1990,206.804993
08/02/1990,207.244995
09/02/1990,208.494995
12/02/1990,206.880005
13/02/1990,207.199997
14/02/1990,208.059998
15/02/1990,209.929993
16/02/1990,208.354996
20/02/1990,205.065002
21/02/1990,204.75
22/02/1990,204.190002
23/02/1990,201.794998
26/02/1990,204.625
27/02/1990,205.785004
28/02/1990,207.914993
01/03/1990,209.104996
02/03/1990,211.539993
05/03/1990,210.389999
06/03/1990,210.960007
07/03/1990,210.154999
08/03/1990,213.110001
09/03/1990,213.820007
12/03/1990,213.524994
13/03/1990,211.509995
14/03/1990,212.270004
15/03/1990,213.479996
16/03/1990,217.960007
19/03/1990,219.869995
20/03/1990,216.925003
21/03/1990,215.850006
22/03/1990,212.539993
23/03/1990,214.490005
26/03/1990,216.434998
27/03/1990,217.470001
28/03/1990,214.229996
29/03/1990,213.110001
30/03/1990,213.145004
02/04/1990,212.669998
03/04/1990,216.809998
04/04/1990,215.479996
05/04/1990,214.059998
06/04/1990,212.475006
09/04/1990,212.115005
10/04/1990,213.225006
11/04/1990,214.524994
12/04/1990,216.044998
16/04/1990,216.925003
17/04/1990,216.5
18/04/1990,213.145004
19/04/1990,210.869995
20/04/1990,208.619995
23/04/1990,205.630005
24/04/1990,204.759995
25/04/1990,205.580002
26/04/1990,205.785004
27/04/1990,203.669998
30/04/1990,205.815002
01/05/1990,207.039993
02/05/1990,208.5
03/05/1990,210.089996
04/05/1990,212.705002
07/05/1990,215.029999
08/05/1990,215.169998
09/05/1990,215.429993
10/05/1990,216.809998
11/05/1990,220.889999
14/05/1990,223.860001
