date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2016-11-04 00:00:00,35.5589,656667965.6874,-4682432.6015,12.8669,14.5058,0.296,70.0,30.0,40.0,39.6922,38.6605,37.6288,-0.6665,-47.7767,-2.5898,38.8598,1.6948,38.6365,13.8186,253.0364,-0.2865,0.2328,-0.8826,-0.9565,38.7587,0.0,38.1827,0.2226,0.1479,-0.0746,0.2868,0.296,0.0092,36.8865,36.5246,46.9363,38.38,38.5125,21.9249,2.5885,-0.64,1.5433,220974329.0,21.1941,2.5022,0.7668,-1.6457,0.9835,48.7051,37.5302,38.6605,8.3334,21.3263,1.5888,8.3334,0.0,0.0,38.6527,38.8099,0.4801,38.7038,0.0755,40.212,-61.7978,38.7393
2016-11-07 00:00:00,36.5722,662345988.6874,-3101691.0215,12.7248,14.4981,0.2653,65.0,25.0,40.0,39.717,38.668,37.619,0.7391,81.6526,14.8722,38.9662,10.0261,38.7035,13.7835,271.7942,-0.3504,0.0762,-0.6846,-0.9995,38.8316,0.0,38.1898,0.2155,0.1872,-0.0283,0.2856,0.2653,-0.0203,36.911,36.5266,48.1235,38.385,38.5125,19.9828,2.459,0.15,1.564,226652352.0,24.4363,3.0071,0.6863,0.3828,1.0038,57.4361,37.5512,38.668,33.8671,20.7833,92.5006,33.8671,100.0,33.3333,38.6907,38.9566,1.09,38.7503,0.0751,50.201,-12.809,38.804
2016-11-08 00:00:00,36.4235,661882509.2472,-2320522.8314,12.4056,14.3986,0.2231,60.0,20.0,40.0,39.727,38.6745,37.622,-0.3554,33.8238,6.797,38.9732,6.34,38.7203,13.831,297.9668,-0.4963,-0.0568,-0.2929,-0.8832,38.8819,0.0,38.1939,0.2082,0.1791,-0.0291,0.2856,0.2231,-0.0625,36.9307,36.5286,49.0823,38.385,38.5125,20.4054,2.5161,0.13,1.5857,221266967.0,23.168,2.8567,0.5765,0.3355,1.0034,53.3985,37.5719,38.6745,50.8839,31.0281,58.5623,50.8839,53.7552,51.2517,38.7266,38.9556,0.64,38.7992,0.0746,46.6078,-33.4831,38.8242
2016-11-09 00:00:00,38.0442,668927088.0836,451459.4971,13.3213,14.586,0.2744,100.0,15.0,85.0,40.1188,38.7695,37.4202,0.6909,213.4486,27.0881,39.2919,30.7192,38.9003,13.9434,-6.2072,-0.361,-0.35,0.6265,-0.1081,38.958,1.0,38.2965,0.2283,0.3088,0.0804,0.2905,0.2744,-0.0162,36.9675,36.5308,55.824,39.02,39.145,17.4169,2.3903,1.9,1.6897,231930779.0,32.8622,4.51,0.7072,4.9083,1.0491,63.544,37.5924,38.7695,80.179,54.9767,89.4741,80.179,100.0,84.5851,38.7667,39.4016,2.01,38.861,0.0777,57.8044,-8.0229,39.0085
2016-11-10 00:00:00,38.803,663914135.5971,-50619.8412,14.7384,14.9707,0.3868,100.0,10.0,90.0,40.661,38.947,37.233,0.2606,321.8868,34.1533,39.7117,41.665,39.1402,14.1242,84.218,-0.0069,-0.4338,0.7747,0.9949,39.0801,1.0,38.6368,0.277,0.4715,0.1945,0.3082,0.3868,0.0786,37.012,36.5332,63.2572,39.425,39.76,15.6091,2.2708,3.55,1.7561,246198413.0,37.9062,5.5145,0.9944,9.3742,1.0937,67.0766,37.6584,38.947,76.6807,69.2479,82.0056,76.6807,100.0,84.5851,38.818,39.9736,1.51,38.9386,0.0852,57.6732,-14.8305,39.261
2016-11-11 00:00:00,39.2058,670032498.1971,1695337.606,16.0848,15.444,0.5081,95.0,5.0,90.0,41.2049,39.145,37.0851,0.7067,258.9452,37.5356,40.1488,41.665,39.3983,14.3215,112.6417,0.7149,-0.4425,0.3804,0.9229,39.2444,1.0,39.0223,0.3471,0.6278,0.2807,0.3327,0.5081,0.1755,37.0604,36.5358,64.1697,39.64,39.76,14.8056,2.1572,3.96,1.7408,256395684.0,35.955,5.2388,1.3027,10.4513,1.1045,68.7678,37.7922,39.145,87.8616,81.5738,92.1053,87.8616,100.0,100.0,38.8858,40.5478,0.75,39.0275,0.0967,60.9086,-5.7203,39.5374
2016-11-14 00:00:00,40.1426,674300770.9461,3613558.1085,17.7878,16.1057,0.6492,100.0,0.0,100.0,41.8871,39.416,36.9449,0.6883,253.7151,44.5129,40.7035,50.1444,39.727,14.4315,128.182,1.3605,0.125,0.1187,0.7861,39.4698,1.0,39.7207,0.4423,0.823,0.3807,0.3708,0.6492,0.2783,37.1183,36.5387,69.217,40.37,40.3225,13.4943,2.0494,5.42,1.7721,266067825.0,40.6393,6.1718,1.6577,14.4804,1.1448,72.2564,37.9221,39.416,88.8119,84.4514,92.3248,88.8119,100.0,100.0,38.9765,41.2689,1.345,39.1382,0.113,64.6933,-6.0052,39.8903
2016-11-15 00:00:00,40.2644,682874942.9461,6797925.0315,19.396,16.8314,0.8226,95.0,0.0,95.0,42.4851,39.6705,36.8559,0.5243,188.0999,45.3482,41.2006,49.9524,40.0368,14.4512,141.0652,1.3763,0.5856,-0.1057,0.6284,39.7274,1.0,40.2902,0.5492,0.9768,0.4276,0.4225,0.8226,0.4001,37.1769,36.5419,63.4359,40.615,40.4025,12.6599,1.9569,5.09,1.7982,274641997.0,37.9313,5.8632,2.0927,13.4336,1.1343,72.6741,38.133,39.6705,92.998,89.8905,94.5638,92.998,100.0,100.0,39.0931,41.8817,1.03,39.2686,0.1325,70.0495,-3.8496,40.2297
2016-11-16 00:00:00,40.1145,688461322.2794,9260111.7395,20.5865,17.4396,0.9677,90.0,0.0,90.0,42.9681,39.873,36.7779,0.7821,145.6037,42.5675,41.5947,43.2057,40.3019,14.5284,149.8341,1.8058,1.1602,-0.256,0.5025,39.9642,1.0,40.6389,0.6541,1.0735,0.4194,0.4881,0.9677,0.4796,37.2333,36.5454,55.9193,40.615,40.7125,13.5987,2.209,4.05,1.8968,264738870.0,34.2887,5.5701,2.4522,10.4462,1.1045,71.2838,38.3355,39.873,89.7082,90.506,82.2359,89.7082,75.161,91.7203,39.2355,42.3275,1.56,39.4269,0.1535,69.4187,-7.5527,40.5297
2016-11-17 00:00:00,41.2293,696401992.7991,11952118.5819,22.0409,18.1739,1.1788,100.0,55.0,45.0,43.6725,40.1255,36.5785,0.8661,164.7192,50.0491,42.1442,49.6749,40.6551,14.6592,160.2338,1.1567,2.0864,-0.4263,0.3382,40.2298,1.0,41.1899,0.7696,1.2319,0.4623,0.5862,1.1788,0.5926,37.3011,36.5492,56.7787,41.13,41.17,12.5496,2.0986,5.05,1.8998,274163778.0,37.3246,6.2416,2.9719,12.962,1.1296,75.0246,38.5298,40.1255,91.1011,91.2691,96.5035,91.1011,100.0,91.7203,39.4063,42.985,1.29,39.6365,0.1775,73.7128,-1.7007,40.9237
2016-11-18 00:00:00,41.679,702751238.5288,13987052.4239,23.555,19.0364,1.4134,100.0,50.0,50.0,44.3743,40.41,36.4457,0.6622,158.0965,52.6671,42.6981,52.3226,41.0203,15.016,169.3108,0.1147,2.086,-0.5637,0.1855,40.5313,1.0,41.8118,0.8918,1.3803,0.4885,0.7138,1.4134,0.6996,37.373,36.5533,61.5658,41.37,41.3899,11.9911,1.9937,5.69,1.8685,281741910.0,38.3098,6.3695,3.5405,14.6649,1.1466,76.3336,38.8088,40.41,92.2352,91.0148,97.9661,92.2352,100.0,91.7203,39.6068,43.6294,0.74,39.907,0.204,74.5512,-0.9494,41.3393
2016-11-21 00:00:00,41.8008,705537338.3195,14434461.436,25.0462,19.7872,1.6637,100.0,45.0,55.0,44.9952,40.695,36.3948,0.0465,140.8083,53.3639,43.1913,53.3788,41.3631,15.6197,172.799,-0.1663,2.0957,-0.6129,0.1253,40.8134,1.0,42.3417,1.0117,1.4912,0.4795,0.8739,1.6637,0.7899,37.4455,36.5577,62.2207,41.435,41.48,11.6733,1.894,5.7,1.8181,287446781.0,38.4039,6.231,4.1407,14.6454,1.1465,76.682,39.1533,40.695,96.9851,93.4404,96.4856,96.9851,100.0,100.0,39.8366,44.17,0.43,40.2305,0.2317,78.023,-1.6923,41.7403
2016-11-22 00:00:00,41.6884,704895288.0732,13100979.9138,26.5072,20.5601,1.9126,100.0,40.0,60.0,45.494,40.976,36.458,-0.2899,120.8446,51.2011,43.5862,54.2676,41.6619,16.1456,180.7159,-0.9744,1.8986,-0.7159,-0.0125,41.1189,1.0,42.7335,1.1196,1.5515,0.4319,1.0559,1.9126,0.8567,37.516,36.5625,60.6556,41.435,41.555,11.1731,1.7993,5.62,1.8094,281118000.0,37.6899,6.0695,4.7282,14.4547,1.1445,75.6005,39.5437,40.976,94.2888,94.503,88.4146,94.2888,79.9667,93.3222,40.0925,44.5588,0.69,40.6012,0.259,76.3844,-5.7142,42.1027
2016-11-23 00:00:00,41.7914,704719209.9898,11308441.727,27.8953,21.4587,2.0933,95.0,35.0,60.0,45.9451,41.2535,36.5619,0.0,109.6133,51.8562,43.9378,54.2676,41.9426,16.7395,183.9636,-0.7823,1.2483,-0.7543,-0.0691,41.3758,1.0,43.0712,1.2137,1.5899,0.3762,1.2455,2.0933,0.8478,37.587,36.5677,60.8358,41.435,41.555,10.8332,1.7093,5.55,1.7685,285343874.0,36.5433,5.766,5.1421,14.2089,1.1421,75.9281,39.9706,41.2535,90.555,93.9429,86.7647,90.555,54.5154,78.1607,40.3706,44.8817,0.48,41.0083,0.2853,76.2939,-4.0601,42.4488
2016-11-25 00:00:00,41.8289,705364594.6565,9752440.1602,29.2139,22.1448,2.348,90.0,30.0,60.0,46.3461,41.5195,36.6929,0.1905,98.9111,52.1023,44.2389,54.2676,42.2005,17.7296,186.7762,0.1335,1.2799,-0.7856,-0.118,41.5894,1.0,43.3472,1.2919,1.605,0.313,1.4499,2.348,0.8981,37.6576,36.5731,60.2434,41.45,41.555,10.6835,1.6239,5.32,1.7021,287280028.0,36.0384,5.4777,5.7358,13.5266,1.1353,76.0512,40.3633,41.5195,84.5613,89.8017,78.5047,84.5613,41.6707,58.7176,40.6667,45.1321,0.21,41.4306,0.3099,74.7363,-3.4586,42.7722
2016-11-28 00:00:00,41.2574,701805676.5695,7096925.5679,29.9146,22.5473,2.4385,85.0,25.0,60.0,46.5811,41.764,36.9469,-0.5913,78.2014,40.5659,44.3784,43.2279,42.3757,19.0104,189.7994,-0.1764,1.552,-0.8171,-0.1702,41.7582,1.0,43.4445,1.3435,1.5499,0.2063,1.6487,2.4385,0.7897,37.7214,36.5788,60.3982,41.45,41.555,13.6604,2.0627,4.89,1.7143,282971864.0,34.4632,5.2038,5.9284,12.4904,1.1249,70.283,40.7247,41.764,56.9625,77.3596,5.618,56.9625,0.0,32.062,40.9737,45.1543,0.66,41.8539,0.331,66.6942,-12.6314,43.0123
2016-11-29 00:00:00,41.3605,701619177.2166,5306062.9344,30.5802,22.6515,2.4602,80.0,20.0,60.0,46.7847,42.0115,37.2383,0.0294,70.0224,41.4094,44.5096,43.2279,42.5447,20.3624,192.9435,-0.8859,1.3551,-0.8475,-0.224,41.8914,1.0,43.5446,1.3744,1.4978,0.1234,1.8307,2.4602,0.6295,37.7857,36.5849,57.9944,41.45,41.555,13.3441,1.9595,4.95,1.663,286142353.0,33.6652,4.9436,5.9515,12.6276,1.1263,70.7047,41.0571,42.0115,34.0334,58.5191,17.9775,34.0334,7.3119,16.3275,41.2859,45.1773,0.34,42.2645,0.3488,60.2301,-10.9773,43.2395
2016-11-30 00:00:00,42.391,707415724.7166,5935423.9767,31.5817,22.8111,2.5001,100.0,15.0,85.0,47.0886,42.3225,37.5564,0.9028,90.8371,49.025,44.8132,50.6088,42.8023,21.7719,191.2778,-1.385,1.0105,-0.8317,-0.1956,41.9736,1.0,43.8482,1.405,1.5277,0.1227,2.001,2.5001,0.4991,37.8603,36.5913,62.2786,41.75,41.77,12.3197,1.8616,6.22,1.6697,293098210.0,37.5664,5.6764,6.0125,15.9365,1.1594,74.5125,41.3629,42.3225,39.6834,43.5597,95.4545,39.6834,73.3249,26.8789,41.6023,45.459,1.16,42.6625,0.3658,63.2538,-0.8474,43.548
2016-12-01 00:00:00,42.9437,710255074.6292,6556735.3774,32.7923,23.1236,2.4815,100.0,10.0,90.0,47.3662,42.6835,38.0008,0.4854,105.9589,52.51,45.1728,55.7941,43.0916,23.2737,192.7311,-1.5006,0.5402,-0.8456,-0.2204,42.0801,1.0,44.2926,1.4402,1.5808,0.1406,2.1457,2.4815,0.3358,37.9401,36.598,66.5595,42.045,42.1899,11.4949,1.7685,7.22,1.6781,300231211.0,40.5113,6.2326,5.9298,18.695,1.1869,76.255,41.7182,42.6835,66.3601,46.6923,85.6481,66.3601,100.0,60.2123,41.9233,45.8206,1.03,43.052,0.3827,64.5487,-3.9141,43.883
2016-12-02 00:00:00,42.3535,707764507.1292,5422388.0752,33.8613,23.3641,2.4308,95.0,5.0,90.0,47.4084,43.0185,38.6286,-0.75,86.7917,41.6267,45.3588,54.1715,43.2934,24.8989,190.4374,-1.2283,0.2332,-0.8235,-0.1812,42.1444,1.0,44.4586,1.463,1.5541,0.0911,2.2588,2.4308,0.1721,38.0128,36.6051,66.7028,42.045,42.1899,11.4173,1.76,6.7,1.7049,295512241.0,38.4089,5.921,5.776,17.3981,1.174,70.8133,42.1614,43.0185,79.1947,61.746,56.4815,79.1947,8.8811,60.7353,42.2454,45.9308,0.8,43.4143,0.3972,60.7655,-11.8685,44.1236
2016-12-05 00:00:00,42.6533,705582144.9928,3771004.5831,34.9016,23.8132,2.4182,90.0,0.0,90.0,47.3138,43.3825,39.4512,-0.2955,91.08,43.772,45.5679,54.6685,43.5064,26.5666,188.4386,-0.7032,-0.1672,-0.8032,-0.1467,42.186,1.0,44.6799,1.4786,1.541,0.0624,2.3426,2.4182,0.0756,38.088,36.6125,69.9454,42.36,42.425,10.9464,1.672,7.28,1.6774,300846904.0,37.3485,5.7049,5.7136,19.0327,1.1903,71.886,42.5602,43.3825,71.142,72.2323,71.2963,71.142,21.2836,43.3883,42.5664,46.0817,0.63,43.736,0.41,60.417,-8.3221,44.3628
2016-12-06 00:00:00,43.0936,709327836.5484,3944430.9602,35.9498,24.1777,2.3206,85.0,5.0,80.0,47.3368,43.7155,40.0942,0.4444,98.0966,46.7952,45.8239,55.8651,43.7439,28.282,189.418,1.3451,-0.3195,-0.8133,-0.1636,42.2616,1.0,44.938,1.493,1.5507,0.0577,2.3879,2.3206,-0.0673,38.1671,36.6203,69.7992,42.44,42.425,10.5537,1.5884,6.66,1.636,305060807.0,37.2709,5.6097,5.449,16.9293,1.1693,73.3976,42.9192,43.7155,72.7208,74.3525,90.3846,72.7208,47.4903,25.885,42.8856,46.3056,0.54,44.0135,0.4217,62.0958,-2.0134,44.612
2016-12-07 00:00:00,43.5526,713241634.8014,4902092.9258,37.0987,25.21,2.2069,100.0,0.0,100.0,47.1616,44.096,41.0304,0.5904,116.7136,49.7596,46.124,58.9282,44.0054,30.0717,187.5104,3.4143,0.5184,-0.7935,-0.1307,42.3169,1.0,45.3179,1.5103,1.5797,0.0693,2.4005,2.2069,-0.1937,38.2504,36.6284,73.2542,43.55,42.89,9.9747,1.509,7.61,1.6271,309510742.0,38.5972,5.8392,5.1481,19.573,1.1957,74.8798,43.2423,44.096,86.1159,76.6595,96.6667,86.1159,74.7284,47.8341,43.2034,46.5946,0.83,44.2612,0.4329,69.2133,-0.6849,44.8763
2016-12-08 00:00:00,44.0117,713572247.5661,4953413.8891,38.3918,26.5651,2.0978,100.0,0.0,100.0,47.2824,44.4145,41.5466,0.4853,153.0954,52.543,46.4618,62.9607,44.2887,31.3549,188.026,2.0565,1.5713,-0.7989,-0.1396,42.4137,1.0,45.6884,1.533,1.6235,0.0905,2.3727,2.0978,-0.275,38.3376,36.637,72.5008,44.2,44.192,9.4425,1.4336,6.37,1.6158,315131159.0,41.5439,6.3072,4.8589,15.6858,1.1569,76.2715,43.605,44.4145,90.964,83.2669,85.8407,90.964,100.0,74.0729,43.5209,46.937,0.81,44.4793,0.4442,68.0868,-5.148,45.151
2016-12-09 00:00:00,44.2646,718624350.5661,6131585.7932,39.3265,27.7057,1.995,95.0,0.0,95.0,47.4808,44.706,41.9312,0.4309,142.6799,54.0204,46.792,57.0863,44.5707,32.1212,188.4169,-0.4049,1.4469,-0.803,-0.1464,42.5365,1.0,46.0193,1.5585,1.6608,0.1023,2.3234,1.995,-0.3284,38.4268,36.6459,66.4214,44.55,44.275,10.6791,1.6369,5.83,1.622,320183262.0,39.091,5.9919,4.5857,14.0753,1.1408,77.0102,44.0484,44.706,93.2919,90.1239,97.3684,93.2919,100.0,91.5761,43.8387,47.2656,0.905,44.6846,0.4552,68.5776,-0.8264,45.421
2016-12-12 00:00:00,43.9086,715279657.2518,4991927.7183,40.3174,29.0526,1.8618,100.0,0.0,100.0,47.5556,44.957,42.3584,-0.1257,134.0312,47.2298,46.9976,59.144,44.7897,31.9894,191.341,0.0342,1.0393,-0.8324,-0.1966,42.711,1.0,46.1604,1.575,1.6409,0.0659,2.257,1.8618,-0.3952,38.5112,36.6552,65.1486,45.035,44.6075,10.0738,1.555,5.02,1.6467,315424552.0,39.2397,6.0573,4.2481,11.9952,1.12,73.6149,44.4386,44.957,82.7168,88.9909,64.9412,82.7168,6.0144,68.6715,44.1547,47.4139,0.875,44.8864,0.4645,61.9173,-12.3857,45.6271
2016-12-13 00:00:00,44.0866,716100560.7001,4333088.9013,41.2259,30.3109,1.7238,95.0,10.0,85.0,47.7312,45.1675,42.6038,-0.0345,117.413,48.4265,47.1992,58.4865,45.0059,31.2101,196.8548,0.881,1.2327,-0.8818,-0.2899,42.9769,1.0,46.291,1.5843,1.6217,0.0373,2.1707,1.7238,-0.4469,38.5967,36.6649,59.927,45.035,44.6075,9.8873,1.5073,4.21,1.6197,319392252.0,37.7468,5.7544,3.903,9.825,1.0982,74.2133,44.8515,45.1675,77.7252,84.578,70.8661,77.7252,17.6236,41.2127,44.4673,47.5626,0.58,45.0946,0.4722,65.8099,-9.2269,45.8274
2016-12-14 00:00:00,43.8243,714166947.6456,3054406.2405,41.7167,31.1516,1.666,90.0,5.0,85.0,47.8051,45.3575,42.9099,0.1727,98.6276,43.3823,47.3121,51.0424,45.1749,30.0427,202.1334,0.9984,1.5072,-0.9214,-0.3768,43.3096,1.0,46.3491,1.5806,1.5658,-0.0148,2.0801,1.666,-0.4141,38.6785,36.675,60.0394,45.035,44.6075,11.3713,1.7719,3.8,1.6655,311795915.0,35.0822,5.4667,3.7478,8.8413,1.0884,71.6912,45.2108,45.3575,56.6864,72.3761,34.252,56.6864,0.0,7.8793,44.7733,47.5902,1.1,45.305,0.4775,62.9351,-13.882,45.981
2016-12-15 00:00:00,43.9929,713747350.0989,2120127.1835,42.183,32.1119,1.5894,85.0,0.0,85.0,47.8107,45.5645,43.3183,-0.0667,96.8645,44.6551,47.4324,51.0424,45.3449,28.6579,205.0913,0.4457,1.9189,-0.9402,-0.4241,43.7129,1.0,46.4324,1.5682,1.5186,-0.0496,1.9866,1.5894,-0.3972,38.7613,36.6854,66.9749,45.63,45.2275,10.8229,1.6833,4.14,1.656,316291603.0,33.3905,5.1934,3.5507,9.6684,1.0967,72.3275,45.5233,45.5645,51.1811,61.8643,48.4252,51.1811,11.9643,9.8626,45.0707,47.639,0.75,45.5049,0.4808,59.7376,-13.7173,46.1336
2016-12-16 00:00:00,43.6463,709317064.663,135547.0048,42.5346,33.0448,1.471,80.0,0.0,80.0,47.8628,45.6935,43.5242,-0.7692,78.2203,37.9453,47.4594,49.2151,45.4635,27.2383,200.7651,-1.4771,1.9029,-0.9119,-0.3545,44.2415,1.0,46.4444,1.5415,1.4347,-0.1068,1.8813,1.471,-0.4103,38.8396,36.6962,60.6793,45.645,45.7125,10.7945,1.6792,2.58,1.6694,311209805.0,31.7162,4.9337,3.2695,5.8623,1.0586,68.9726,45.7953,45.6935,33.4493,47.1056,17.6707,33.4493,0.0,3.9881,45.3561,47.5636,0.78,45.6899,0.4813,52.1689,-26.9382,46.2312
2016-12-19 00:00:00,43.8993,711895950.5353,131905.4361,42.7116,33.8789,1.3468,75.0,0.0,75.0,47.9642,45.812,43.6598,0.4681,64.2274,40.0802,47.5227,46.076,45.5965,25.8878,195.5586,-2.385,1.089,-0.8709,-0.2682,44.7274,1.0,46.4734,1.5081,1.3742,-0.1338,1.7731,1.3468,-0.4264,38.9198,36.7073,55.9935,45.645,45.8025,11.3472,1.7302,2.37,1.627,313964524.0,30.7386,4.687,2.9795,5.327,1.0533,70.0401,46.0318,45.812,36.8804,40.5036,44.5455,36.8804,20.3691,10.7778,45.6279,47.5538,0.47,45.8761,0.4798,54.2282,-20.8276,46.3423
2016-12-20 00:00:00,44.6393,715003373.5353,1107149.8001,43.184,34.8456,1.3271,100.0,25.0,75.0,48.1843,45.9635,43.7427,0.8644,103.9264,45.8211,47.7118,52.158,45.7921,24.7882,192.3536,-1.8645,0.4377,-0.842,-0.2139,45.1523,1.0,46.578,1.4813,1.3742,-0.1071,1.6754,1.3271,-0.3483,39.0071,36.7188,54.9204,45.845,45.82,10.7603,1.6437,3.03,1.6029,317071947.0,34.2224,5.2277,2.9214,6.7907,1.0679,72.9106,46.2376,45.9635,54.072,41.4673,100.0,54.072,100.0,40.123,45.8877,47.734,0.79,46.0678,0.4781,53.2816,-0.0,46.5174
2016-12-21 00:00:00,44.4051,713636883.5353,970671.1491,43.7038,35.7995,1.3079,100.0,20.0,80.0,48.3067,46.1085,43.9103,-0.6154,96.65,41.3111,47.8206,53.5802,45.9452,24.1185,191.7037,-1.2287,0.0143,-0.8358,-0.2028,45.5114,1.0,46.6445,1.4527,1.3386,-0.1142,1.5876,1.3079,-0.2797,39.0911,36.7307,60.335,45.845,45.92,10.299,1.5615,2.9,1.5993,313519073.0,34.0743,5.1663,2.8682,6.5169,1.0652,70.6556,46.405,46.1085,71.1345,54.029,68.8581,71.1345,42.7364,54.3685,46.1352,47.8007,0.65,46.2553,0.4753,54.4179,-11.658,46.6542
2016-12-22 00:00:00,44.3208,714682248.8267,1159212.371,44.0215,36.6177,1.2505,95.0,15.0,80.0,48.388,46.2435,44.099,-0.0497,75.9902,39.6741,47.8896,50.0585,46.0752,23.8428,193.7245,-0.3337,-0.1814,-0.8547,-0.2373,45.7579,1.0,46.6929,1.4198,1.2882,-0.1316,1.5049,1.2505,-0.2544,39.1732,36.7429,56.1707,45.845,45.92,11.0323,1.6334,2.7,1.5648,309946002.0,33.1485,4.908,2.7324,6.0525,1.0605,69.8371,46.6217,46.2435,77.1626,67.4564,62.6298,77.1626,21.9513,54.8959,46.3698,47.8164,0.4023,46.4276,0.4711,55.2314,-13.9896,46.7686
2016-12-23 00:00:00,44.5363,717100723.9637,1900474.7443,44.364,37.1393,1.1565,90.0,10.0,80.0,48.4721,46.388,44.3039,0.411,81.6653,41.4972,47.9825,50.8704,46.2147,23.7701,196.8133,0.1702,-0.1518,-0.8814,-0.2893,45.942,1.0,46.7589,1.3864,1.2524,-0.1339,1.4265,1.1565,-0.2701,39.2569,36.7555,56.5655,45.845,45.92,10.7532,1.5518,2.89,1.5177,312581057.0,33.0217,4.7653,2.5169,6.4726,1.0647,70.7486,46.806,46.388,70.0115,72.7696,78.5467,70.0115,29.6585,31.4487,46.5915,47.8741,0.365,46.5811,0.4661,60.0125,-8.0311,46.8921
2016-12-27 00:00:00,44.6956,718222237.3637,2387793.1839,44.7704,37.6753,1.075,85.0,5.0,80.0,48.4305,46.5715,44.7125,0.52,96.6106,42.8412,48.0854,52.4932,46.3571,23.715,200.7174,1.027,-0.1079,-0.9115,-0.3538,46.0888,1.0,46.8772,1.3538,1.2237,-0.1301,1.3545,1.075,-0.2795,39.3414,36.7684,60.0678,45.93,45.92,10.5607,1.4742,3.67,1.4629,314450246.0,33.8989,4.732,2.3324,8.3333,1.0833,71.4206,46.9626,46.5715,74.5588,73.911,82.5,74.5588,51.5223,34.3773,46.801,47.9516,0.25,46.7185,0.4604,61.7092,-3.6269,47.018
2016-12-28 00:00:00,44.2178,716258395.1483,1745219.7331,44.6721,38.1269,0.9666,80.0,0.0,80.0,48.2303,46.724,45.2177,-0.8154,69.6009,33.1796,48.0737,42.8048,46.4374,23.5994,205.493,1.2931,0.5417,-0.9426,-0.4304,46.2116,1.0,46.9047,1.3124,1.1465,-0.1658,1.2767,0.9666,-0.3101,39.42,36.7817,60.2318,46.46,46.22,12.9426,1.8005,3.05,1.4736,311734294.0,32.315,4.4954,2.0925,6.9083,1.0691,66.5898,47.0957,46.724,59.9322,68.1675,18.75,59.9322,0.0,27.0603,46.9964,47.8694,0.65,46.8315,0.453,61.4558,-19.9387,47.0779
2016-12-29 00:00:00,43.7681,714833375.6277,870277.1345,43.9575,38.3749,0.8733,75.0,0.0,75.0,48.1439,46.7975,45.4511,-0.6849,7.9804,24.8157,47.9692,30.3795,46.4643,23.4151,214.5038,-0.0012,0.771,-0.9833,-0.5665,46.3497,1.0,46.8985,1.2568,1.0347,-0.2221,1.1972,0.8733,-0.3239,39.493,36.7952,55.1168,46.46,46.445,16.3524,2.2804,1.47,1.4925,308922769.0,30.6234,4.2706,1.8873,3.2486,1.0325,62.4078,47.85,46.7975,38.668,57.7197,14.7541,38.668,0.0,17.1741,47.1748,47.6654,0.73,46.9175,0.4432,53.4891,-40.2135,47.0775
2016-12-30 00:00:00,44.0492,716440242.7009,944505.8553,43.2786,38.5699,0.7731,70.0,5.0,65.0,48.1314,46.8565,45.5816,0.1707,16.7641,27.7988,47.9266,30.3795,46.5172,23.1781,219.427,-0.5241,0.4735,-0.9953,-0.6351,46.4864,1.0,46.9018,1.1973,0.9593,-0.238,1.1196,0.7731,-0.3466,39.5683,36.8091,53.2014,46.46,46.445,15.8615,2.1664,1.18,1.4524,312390219.0,29.7042,4.0571,1.6671,2.5742,1.0257,63.8994,47.8369,46.8565,24.2828,40.961,39.3443,24.2828,16.5496,5.5165,47.3356,47.5654,0.41,46.9902,0.4319,47.4798,-29.5374,47.0987
2017-01-03 00:00:00,44.0117,714230278.6588,185837.6044,42.9101,38.9058,0.6986,65.0,0.0,65.0,47.9721,46.945,45.9179,-0.4947,31.8572,27.0911,47.8764,35.9081,46.5613,22.947,223.2635,-0.5356,0.3664,-0.9995,-0.6854,46.6187,1.0,46.9058,1.1351,0.886,-0.249,1.0476,0.6986,-0.349,39.6424,36.8232,59.3629,46.62,46.625,14.7794,2.0581,1.77,1.4821,306715987.0,31.3401,4.3642,1.5035,3.9151,1.0392,63.5455,47.8239,46.945,30.0546,31.0018,36.0656,30.0546,12.6232,9.7243,47.4783,47.4642,0.95,47.0562,0.4195,46.9211,-35.5102,47.1104
