date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2008-10-21,11.6167,89420964.7814,304940.5383,11.2688,13.9606,-1.1906,20.0,65.0,-45.0,37.9494,35.383,32.8166,0.2264,-32.9824,-8.3086,34.3873,1.3381,35.5232,21.0478,29.1242,1.4686,0.915,0.9619,0.4867,35.5049,1.0,35.7416,-0.802,-0.9063,0.1043,-1.1906,-1.5985,0.4079,34.8922,32.8951,44.3614,35.12,34.435,16.4082,7.4283,-1.65,6.4952,-20668379.0,16.8533,7.6298,-3.3147,-4.5205,0.9548,45.8457,30.54,35.383,47.4691,55.3817,47.4691,57.5758,27.9642,14.0878,35.9305,34.1977,1.59,35.1115,-0.2642,53.1884,-45.1348,34.9757
2008-10-22,11.4333,89679636.5206,217973.0427,10.9726,13.726,-1.1446,15.0,60.0,-45.0,37.8597,35.285,32.7103,-0.2174,-83.4603,-11.0525,34.2736,5.3449,35.4067,22.1116,31.9916,1.7228,0.7311,0.9743,0.5298,35.4404,1.0,35.7198,-0.8027,-0.8856,0.0829,-1.1446,-1.5379,0.3934,34.8863,32.905,43.5148,35.12,34.435,17.9871,8.0668,-1.96,6.5376,-22498979.0,16.1619,7.2483,-3.2051,-5.4054,0.9459,44.4737,30.6118,35.285,48.2801,50.5695,48.2801,44.7552,16.4003,0.0,35.7249,34.1046,1.84,34.9612,-0.2699,49.7498,-51.5826,34.8726
2008-10-23,11.5433,90597011.5206,454471.7452,10.5813,13.4481,-0.9985,10.0,55.0,-45.0,37.6283,35.166,32.7037,0.0223,-64.4575,-8.9925,34.2406,3.1472,35.3327,22.5355,34.8479,0.0689,1.9467,0.9843,0.5714,35.3938,1.0,35.6993,-0.7677,-0.862,0.0943,-0.9985,-1.4533,0.4548,34.8837,32.9149,44.9049,35.12,34.435,17.0886,7.6635,-2.38,6.475,-19563379.0,16.0458,7.1959,-2.8058,-6.4307,0.9357,45.5037,30.6829,35.166,53.243,49.6641,53.243,57.398,29.721,75.0751,35.5319,34.1248,2.24,34.8365,-0.274,56.7173,-47.714,34.8102
2008-10-24,11.5667,92083609.2664,982913.9749,10.776,13.6295,-0.9218,5.0,50.0,-45.0,37.2147,35.02,32.8253,0.7573,-106.3226,-8.5429,34.2298,14.4759,35.2725,22.3946,49.5614,-3.5361,0.8283,0.9968,0.7611,35.3175,1.0,35.675,-0.726,-0.8348,0.1088,-0.9218,-1.3619,0.4401,34.8819,32.9247,41.6086,34.71,34.435,19.5839,9.1502,-2.92,6.7325,-17294912.0,14.631,6.8361,-2.6004,-7.7618,0.9224,45.7285,30.7533,35.02,58.8149,53.446,58.8149,74.2914,55.5115,91.4594,35.352,34.1698,4.1199,34.7697,-0.2766,59.8586,-46.8933,34.7658
2008-10-27,11.4667,91713037.5521,991829.8893,10.7715,13.6745,-0.6512,0.0,45.0,-45.0,36.9499,34.9,32.8501,0.0962,-32.4038,-10.2137,34.1708,10.6861,35.1894,21.9437,59.0236,-1.8057,-0.4393,0.9702,0.8574,35.2214,1.0,35.6493,-0.709,-0.8096,0.1007,-0.6512,-1.2356,0.5845,34.8771,32.9345,41.7029,34.53,33.945,18.5003,8.6927,-2.4,6.8295,-19388912.0,14.9281,7.0143,-1.8433,-6.5217,0.9348,44.8931,30.8229,34.9,66.2382,59.432,66.2382,67.0252,65.7015,30.5699,35.1846,34.1384,2.5999,34.7351,-0.2783,55.2892,-43.9735,34.7068
2008-10-28,12.31,94013216.0137,1637185.9203,10.4034,13.4574,-0.3258,50.0,40.0,10.0,37.0725,34.9285,32.7845,0.6585,103.2028,5.1658,34.5836,3.4094,35.3552,21.1835,78.6303,-0.8002,-0.3808,0.8326,0.9804,35.1126,0.0,35.6577,-0.4857,-0.7448,0.2591,-0.3258,-1.077,0.7512,34.8976,32.9443,46.4531,34.775,33.945,17.2447,8.2581,0.57,6.4836,-17015712.0,16.1076,7.7135,-0.9215,1.5677,1.0157,52.5829,30.8919,34.9285,80.1459,68.3997,80.1459,99.1212,74.0098,100.0,35.0386,34.7777,3.25,34.7357,-0.2733,60.8356,-10.4636,34.9001
2008-10-29,12.84,94665280.0805,1959835.0524,10.5687,13.3554,-0.1726,100.0,35.0,65.0,37.6616,35.048,32.4344,0.4318,300.7622,13.1803,35.2312,13.7089,35.6566,20.2902,107.2619,-0.3038,-0.7948,0.4654,0.955,35.0631,1.0,35.7057,-0.1784,-0.6316,0.4531,-0.1726,-0.917,0.7444,34.9338,32.9543,51.8149,35.57,35.08,15.9834,7.8452,2.39,6.3711,-13414312.0,21.0619,10.3379,-0.4873,6.615,1.0662,56.5902,30.9602,35.048,83.0832,76.4891,83.0832,83.1033,76.8566,100.0,34.9254,35.72,3.59,34.7897,-0.2594,63.977,-14.9695,35.2421
2008-10-30,12.8667,94501698.8305,1861612.4767,10.7257,13.445,0.1124,95.0,30.0,65.0,38.241,35.2045,32.168,-0.4844,260.9587,13.5672,35.8057,13.7089,35.9369,19.4549,129.9987,1.4234,-0.5568,0.0872,0.7661,35.1049,1.0,35.7726,0.0707,-0.4911,0.5618,0.1124,-0.739,0.8514,34.9705,32.9644,55.2038,35.61,35.08,15.3513,7.4529,3.13,6.2887,-11170912.0,20.229,9.821,0.3164,8.8244,1.0882,56.7836,31.1408,35.2045,88.7491,83.9927,88.7491,84.0228,100.0,100.0,34.8517,36.5141,1.92,34.8745,-0.2389,64.0288,-14.1548,35.5804
2008-10-31,12.6733,93543433.107,1347290.2858,10.7396,13.1105,0.3327,90.0,25.0,65.0,38.6171,35.3415,32.0659,-0.2927,196.723,9.8322,36.1961,11.0032,36.1353,18.7328,139.5677,1.5759,0.1495,-0.0796,0.6485,35.1871,1.0,35.8165,0.2189,-0.3491,0.568,0.3327,-0.5511,0.8838,35.001,32.9745,50.4925,35.61,35.08,15.3973,7.4803,2.74,6.389,-13437579.0,19.2046,9.3299,0.9357,7.7664,1.0777,54.9161,31.3178,35.3415,79.182,83.6714,79.182,70.42,94.7648,84.2943,34.8177,37.0107,2.46,34.9811,-0.215,60.3659,-20.0611,35.8486
2008-11-03,12.67,93004495.607,842924.7044,10.7528,12.7927,0.4485,85.0,20.0,65.0,38.8885,35.43,31.9715,-0.0833,145.966,9.7667,36.5304,11.0032,36.3138,18.1393,150.2947,2.2022,0.3145,-0.2638,0.4955,35.3287,1.0,35.8456,0.3317,-0.213,0.5446,0.4485,-0.369,0.8175,35.0311,32.9848,51.6348,35.61,35.08,15.0836,7.1063,1.77,6.1974,-15162179.0,18.8133,8.8634,1.2609,4.8841,1.0488,54.8833,31.4912,35.43,74.2711,80.7341,74.2711,68.3706,79.686,54.7637,34.822,37.4083,0.96,35.1241,-0.1891,60.5489,-20.1629,36.1027
2008-11-04,12.6633,93749865.2094,797126.867,10.4774,12.339,0.6819,80.0,15.0,65.0,39.2045,35.612,32.0195,-0.2711,108.038,9.629,36.8138,5.2453,36.4735,17.66,154.9288,3.4054,1.5814,-0.3409,0.4237,35.5405,1.0,35.9144,0.4146,-0.0874,0.5021,0.6819,-0.166,0.848,35.0607,32.9952,51.5073,35.61,35.08,16.3323,7.5809,3.64,6.1091,-17157846.0,18.1405,8.4203,1.9145,10.5968,1.106,54.8145,31.6612,35.612,61.0268,71.4933,61.0268,44.2897,46.3526,0.0,34.8615,37.7202,1.66,35.3101,-0.1621,58.1498,-20.3666,36.3465
2008-11-05,11.86,91957951.5171,135770.9525,10.1292,12.1361,0.7894,75.0,10.0,65.0,39.2103,35.6185,32.0267,-0.6282,33.5896,-5.4182,36.6193,3.5139,36.3884,17.2863,162.0814,1.6466,3.1454,-0.4553,0.3077,35.7462,1.0,35.9129,0.2827,-0.0134,0.2961,0.7894,0.0326,0.7568,35.0659,33.0056,46.0099,35.61,35.08,18.4097,8.5819,0.13,6.5509,-19135713.0,17.1598,7.9992,2.2182,0.3667,1.0037,47.2909,31.8278,35.6185,38.4061,57.9013,38.4061,2.5581,18.2546,0.0,34.9235,37.3404,2.52,35.5032,-0.1406,52.4596,-44.9084,36.3435
2008-11-06,12.7633,93077272.1472,209020.9196,9.9189,12.2765,0.993,70.0,5.0,65.0,39.3961,35.902,32.4079,0.5856,99.5846,9.3149,36.9423,5.9224,36.5695,17.1832,171.9633,-1.2109,3.0932,-0.6013,0.1398,35.9749,1.0,36.0415,0.3922,0.0677,0.3245,0.993,0.2454,0.7476,35.0981,33.016,53.8863,35.665,35.08,16.9514,8.1528,5.67,6.2804,-14596246.0,19.0856,9.1793,2.7838,17.382,1.1738,54.6575,31.991,35.902,37.4764,45.6364,37.4764,65.5814,32.2027,96.6081,35.0085,37.723,3.81,35.74,-0.1172,50.6041,-17.3116,36.5979
2008-11-07,12.6333,93048976.1472,210981.6408,9.7191,12.0731,1.1996,65.0,0.0,65.0,39.4358,36.1605,32.8852,-0.3733,82.2241,7.0486,37.1481,5.9224,36.6962,17.1307,182.7969,-3.0623,2.0235,-0.7408,-0.0488,36.183,1.0,36.128,0.4425,0.1427,0.2998,1.1996,0.451,0.7485,35.1261,33.0266,54.3491,36.35,35.6401,16.4125,7.7452,5.17,6.2257,-16718446.0,18.479,8.7203,3.354,15.7959,1.158,53.5243,32.151,36.1605,43.3764,39.753,43.3764,61.9898,59.5693,82.0997,35.1138,37.9261,1.5,35.9876,-0.0938,49.5341,-24.0233,36.7882
2008-11-10,12.6133,92826953.1207,121959.9145,9.5561,11.6774,1.3686,60.0,45.0,15.0,39.6138,36.265,32.9162,-0.6026,74.5155,6.6904,37.3126,6.4606,36.8051,16.9196,196.16,-2.8404,0.6371,-0.876,-0.2783,36.3349,1.0,36.1596,0.4721,0.2085,0.2635,1.3686,0.6393,0.7293,35.1533,33.0372,53.8511,36.35,35.6401,15.8778,7.3579,2.09,6.1233,-17799913.0,18.0711,8.3743,3.8162,5.8462,1.0585,53.3452,32.3078,36.265,62.6768,47.8432,62.6768,60.4592,86.3927,80.4703,35.2365,38.0667,1.51,36.2486,-0.071,49.1786,-24.7129,36.9481
2008-11-11,12.8067,93121141.3679,168060.0221,9.639,11.4204,1.5947,55.0,40.0,15.0,39.8005,36.481,33.1615,0.2915,78.8756,9.7629,37.5572,11.2132,36.9589,16.6494,207.2409,-2.3691,-0.0307,-0.9523,-0.4577,36.5084,1.0,36.2706,0.5361,0.2741,0.262,1.5947,0.8356,0.7591,35.1859,33.0479,58.6213,36.45,35.6401,14.957,6.99,4.32,6.082,-16028246.0,18.735,8.7556,4.4364,12.6686,1.1267,54.8814,32.4614,36.481,64.9176,56.9903,64.9176,72.3039,87.5233,100.0,35.3754,38.3217,2.71,36.5355,-0.0479,52.2563,-18.0462,37.1534
2008-11-12,12.4767,91171448.6982,-448715.7854,9.7177,11.2937,1.7288,50.0,35.0,15.0,39.8692,36.607,33.3448,-0.9541,52.5198,3.6317,37.5857,11.2132,37.0038,16.4657,226.6556,-1.0524,-1.2471,-0.9996,-0.7272,36.7245,1.0,36.2985,0.5012,0.3195,0.1817,1.7288,1.0152,0.7135,35.2084,33.0587,59.2619,36.45,35.6401,14.5986,6.6405,2.52,6.0763,-18091513.0,18.286,8.3178,4.7935,7.2186,1.0722,51.8158,32.612,36.607,54.644,60.7461,54.644,31.1688,60.1568,0.0,35.5249,38.2625,1.09,36.7866,-0.0274,50.3079,-29.4256,37.2438
2008-11-13,13.3333,94865034.0641,514990.8902,10.2417,11.2792,1.8096,100.0,30.0,70.0,40.3644,36.785,33.2056,0.4824,86.7582,16.3933,38.0738,20.1983,37.2891,16.5229,226.1033,1.8302,-0.7873,-0.9998,-0.7206,36.935,1.0,36.4253,0.6731,0.3902,0.2829,1.8096,1.1794,0.6303,35.2563,33.0697,60.1042,37.15,35.69,13.4501,6.3085,3.56,5.8629,-14208513.0,20.2587,9.5019,4.9934,9.7695,1.0977,58.1967,32.7596,36.785,67.0112,62.191,67.0112,97.561,66.6667,100.0,35.6899,38.8696,3.69,37.0177,-0.0032,55.8915,-1.0227,37.5669
2008-11-14,12.8433,93602222.8409,460613.6056,10.8405,11.316,1.5831,100.0,25.0,75.0,40.4937,36.9795,33.4653,-0.6488,87.4346,7.7983,38.2242,22.218,37.4073,16.7275,230.1302,1.1915,0.5332,-0.996,-0.7675,37.1679,1.0,36.5084,0.6829,0.4488,0.2342,1.5831,1.3054,0.2777,35.289,33.0808,65.7186,37.15,35.885,12.7572,5.9931,3.89,6.0963,-16273380.0,20.0453,9.4168,4.3412,11.2298,1.1123,53.8992,32.9795,36.9795,60.3119,60.6557,60.3119,52.2059,44.2166,32.6499,35.8671,38.9733,2.42,37.2338,0.0195,56.9138,-21.2189,37.7331
2008-11-17,12.5167,91123749.6015,-392110.733,11.1573,11.213,1.3103,95.0,20.0,75.0,40.4779,37.1245,33.7711,-0.3944,48.4515,2.4874,38.1723,17.1754,37.4209,16.8285,232.6331,0.6824,0.3009,-0.9911,-0.7948,37.3757,1.0,36.5349,0.6046,0.4799,0.1247,1.3103,1.3752,-0.065,35.3116,33.092,60.0913,37.15,35.885,13.5234,6.3234,2.9,6.2262,-19066580.0,19.1322,8.946,3.5748,8.3694,1.0837,51.2437,33.2795,37.1245,59.3177,62.2136,59.3177,28.1863,44.2166,0.0,36.0492,38.7908,2.13,37.415,0.0383,48.3121,-31.8828,37.7874
2008-11-18,12.5267,91112277.4985,-708956.2922,11.0768,11.0247,1.2032,90.0,15.0,75.0,40.4512,37.261,34.0708,0.1416,18.4393,2.6419,38.1296,9.5479,37.4361,16.7998,231.0462,0.3814,0.8511,-0.9944,-0.7777,37.5625,1.0,36.5599,0.5388,0.4917,0.0471,1.2032,1.4212,-0.218,35.3343,33.1032,55.3143,37.15,35.885,15.0098,7.0172,2.73,6.2202,-16393580.0,18.1787,8.4987,3.2764,7.8336,1.0783,51.321,33.5675,37.261,36.4379,52.0225,36.4379,28.9216,11.2538,1.1115,36.2309,38.6369,2.33,37.5619,0.0536,48.4151,-31.5564,37.8308
2008-11-19,12.3067,87369372.7366,-1965048.6004,11.0004,10.7908,1.0039,85.0,10.0,75.0,40.2866,37.392,34.4974,-0.3393,6.4756,-0.9923,37.9699,9.5479,37.3869,16.7042,221.9547,-0.3044,0.3706,-0.9986,-0.6685,37.7319,1.0,36.568,0.4284,0.479,-0.0506,1.0039,1.4224,-0.4185,35.3502,33.1144,52.9806,37.2,35.885,14.4628,6.6664,2.62,6.2423,-20181580.0,17.5161,8.0737,2.7257,7.6385,1.0764,49.5039,33.844,37.392,23.2843,39.68,23.2843,12.7451,0.3705,0.0,36.4057,38.3289,1.68,37.6925,0.0645,45.0283,-38.7382,37.7983
2008-11-20,11.3933,82836612.8759,-3742505.5367,10.8911,10.8336,0.7145,80.0,5.0,75.0,40.3552,37.3695,34.3838,-0.7307,-130.1802,-14.2589,37.3326,8.8152,37.0815,16.5619,236.4385,0.3865,0.7317,-0.9801,-0.8333,37.7627,1.0,36.5536,0.1185,0.4069,-0.2884,0.7145,1.3685,-0.654,35.3385,33.1255,45.9482,37.09,35.885,19.4668,9.1531,-0.45,6.8781,-24981847.0,16.3128,7.6701,1.9413,-1.2995,0.987,42.8706,40.48,37.3695,14.3584,24.6935,14.3584,1.4085,0.3705,0.0,36.5587,37.3572,3.23,37.774,0.0652,37.6218,-68.5535,37.4924
2008-11-21,11.76,86584345.2533,-2936958.9327,12.1024,11.437,0.7341,75.0,100.0,-25.0,40.2897,37.3985,34.5073,0.0719,-250.0623,-8.1357,36.9819,35.1177,36.9099,16.3628,267.9701,-1.658,0.976,-0.7317,-0.9994,37.6579,1.0,36.5454,-0.0379,0.318,-0.3559,0.7341,1.298,-0.5639,35.3379,33.1366,44.5749,37.09,34.0455,28.7737,15.1743,0.58,7.474,-20821647.0,13.8169,7.2866,1.9971,1.6715,1.0167,45.9322,40.4161,37.3985,26.1115,21.2514,26.1115,64.1808,12.0767,36.2301,36.6851,36.842,8.0689,37.7985,0.0609,54.8472,-40.4075,37.2934
2008-11-24,12.76,89658214.4602,-1362371.5804,12.3818,11.3926,0.5933,70.0,95.0,-25.0,40.1548,37.5925,35.0302,0.6527,-12.6272,6.2826,37.2236,17.6888,37.0404,16.0866,291.2585,-2.5093,-0.5135,-0.4026,-0.932,37.5698,1.0,36.5897,0.0793,0.2702,-0.191,0.5933,1.1868,-0.5935,35.3673,33.1478,46.8506,37.09,34.0455,26.6168,14.4156,3.88,7.0742,-16576780.0,18.6157,10.0822,1.6078,11.2791,1.1128,53.1413,40.16,37.5925,53.534,31.3346,53.534,95.0129,45.41,100.0,36.7939,37.1977,4.06,37.7978,0.0601,55.1067,-17.0955,37.3774
2008-11-25,13.9267,95310117.0625,1203962.399,11.9831,11.2759,0.6424,100.0,90.0,10.0,40.9574,37.835,34.7126,0.4148,199.9028,19.4691,38.0659,4.4093,37.4918,15.9138,-44.3315,-1.3583,-1.0703,0.0117,-0.6988,37.6013,1.0,36.7564,0.4494,0.3061,0.1433,0.6424,1.066,-0.4237,35.4314,33.1592,50.3385,37.98,34.7056,24.9124,13.6948,4.85,6.5787,-10859913.0,22.8083,12.5381,1.728,13.133,1.1313,59.7345,27.6111,37.835,86.3509,55.3321,86.3509,99.859,78.7434,100.0,36.9045,38.3962,3.52,37.7965,0.07,62.6407,-0.141,37.7762
2008-11-26,13.87,96996628.0745,2680992.3127,11.5588,11.1422,0.6965,100.0,85.0,15.0,41.5123,37.9895,34.4667,0.6566,214.0013,18.6158,38.7583,3.4957,37.884,16.0564,-2.0165,-1.3161,-1.4714,0.6818,-0.0352,37.7401,1.0,36.8541,0.7207,0.389,0.3317,0.6965,0.9424,-0.2458,35.4932,33.1709,50.3341,37.98,34.8156,24.1449,13.0101,3.09,6.4748,-14192780.0,22.5139,12.1312,1.8607,8.0218,1.0802,59.3079,27.753,37.9895,97.3421,79.0757,97.3421,97.1545,99.1567,97.47,37.0289,39.3287,1.66,37.8195,0.0872,65.9532,-2.8455,38.1357
2008-11-28,14.0967,97611433.2559,3237125.0794,11.0103,10.875,0.7117,100.0,80.0,20.0,42.1613,38.174,34.1867,0.1503,210.6059,20.9919,39.4743,0.5897,38.3036,16.1301,64.7992,0.4119,-2.375,0.9409,0.9048,38.0244,1.0,36.9841,0.9793,0.507,0.4722,0.7117,0.8455,-0.1338,35.5612,33.1828,49.4071,38.235,35.1606,23.2677,12.3596,3.69,6.2803,-13104180.0,22.9949,12.2147,1.8858,9.5596,1.0956,60.4959,28.0383,38.174,98.0773,93.9235,98.0773,97.2183,99.1567,100.0,37.1763,40.2586,1.93,37.8734,0.1108,67.9911,-2.7817,38.5453
2008-12-01,13.0433,94743601.2559,2257857.8404,10.8322,10.7925,0.6803,95.0,75.0,20.0,42.2375,38.2295,34.2215,-0.9567,98.1568,5.8717,39.5127,7.4482,38.3823,15.9284,96.2031,4.209,-1.8082,0.6266,0.9941,38.2401,1.0,37.0011,0.9186,0.5893,0.3293,0.6803,0.7755,-0.0952,35.5969,33.1949,48.6455,38.235,35.1606,25.0853,13.4716,1.11,6.8621,-16133580.0,21.6075,11.6039,1.7944,2.9195,1.0292,52.9359,28.4785,38.2295,83.076,92.8318,83.076,54.855,65.8233,0.0,37.3391,40.1858,3.24,37.9199,0.131,64.2485,-23.7103,38.6363
2008-12-02,12.7133,92046213.0206,793728.8186,10.9216,10.6995,0.393,90.0,70.0,20.0,42.243,38.236,34.229,-0.6209,32.5252,1.6812,39.3611,12.6202,38.3592,15.4553,122.2672,6.4626,0.7863,0.2204,0.8456,38.3842,1.0,37.0063,0.7817,0.6278,0.1538,0.393,0.6855,-0.2925,35.6223,33.207,46.7649,38.235,35.1606,26.2732,14.208,0.13,7.0894,-20140380.0,20.3849,11.0237,1.033,0.342,1.0034,50.8406,28.9054,38.236,53.9784,78.3772,53.9784,9.8619,33.3333,0.0,37.5075,39.8538,3.06,37.9672,0.1457,64.3197,-30.2671,38.6278
2008-12-03,13.4967,95243125.3129,1139809.1465,11.0283,10.5788,0.3221,85.0,65.0,20.0,42.4838,38.361,34.2382,0.9867,59.4663,10.5298,39.6522,13.0554,38.5622,14.9942,143.5172,4.3056,3.9311,-0.1481,0.5946,38.5082,1.0,37.0514,0.8529,0.6728,0.1801,0.3221,0.6098,-0.2877,35.671,33.2193,51.152,38.235,35.1606,25.0397,13.6176,2.5,6.7157,-16856180.0,19.2566,10.4725,0.8415,6.5807,1.0658,55.2649,29.3196,38.361,40.6474,59.2339,40.6474,57.2254,15.2741,45.8222,37.683,40.1778,3.01,38.0451,0.1613,62.5708,-14.7031,38.8425
2008-12-04,13.3633,94169393.9955,836126.6663,10.848,10.3834,0.4122,80.0,60.0,20.0,42.5671,38.5865,34.6059,-0.25,87.4214,8.7757,39.8256,7.4227,38.7077,14.9412,161.956,-0.3386,4.8172,-0.4533,0.3097,38.6367,1.0,37.1289,0.8671,0.7117,0.1554,0.4122,0.5762,-0.1639,35.7152,33.2318,55.5136,38.235,35.1606,23.8752,12.9367,4.51,6.7579,-20416447.0,20.5757,11.1489,1.0735,12.6757,1.1268,54.3879,29.7213,38.5865,38.8686,44.4981,38.8686,49.5183,27.5204,36.739,37.8641,40.3263,2.52,38.1555,0.176,56.04,-17.3523,39.0071
2008-12-05,14.1,97195993.9955,1598890.5002,10.5462,10.1326,0.6602,75.0,55.0,20.0,43.0794,38.787,34.4946,0.5211,107.6225,16.4837,40.3708,4.8118,39.0498,14.969,178.5651,-3.9639,3.5365,-0.6892,0.025,38.7843,1.0,37.2463,1.0446,0.7783,0.2664,0.6602,0.568,0.0922,35.781,33.2446,54.6194,38.24,35.1606,22.3349,12.2899,4.01,6.5042,-17389847.0,20.2841,11.1615,1.7127,10.4727,1.1047,58.2418,30.1109,38.787,68.9146,49.4769,68.9146,100.0,60.8537,100.0,38.0573,41.0075,3.55,38.3276,0.1948,58.0954,-2.7154,39.3608
2008-12-08,13.4533,95370576.1066,1184761.7857,10.0344,9.7952,0.8792,100.0,50.0,50.0,43.2346,38.91,34.5854,-0.453,97.339,8.0478,40.4826,0.3093,39.1746,14.7331,195.3195,-5.618,0.9594,-0.8688,-0.2642,38.9284,1.0,37.2871,1.0171,0.826,0.191,0.8792,0.5997,0.2794,35.8268,33.2575,58.5006,38.24,35.4556,20.9295,11.6754,2.46,6.9108,-20093314.0,20.8004,11.6034,2.2767,6.4908,1.0649,54.0239,30.4889,38.91,66.2178,58.0003,66.2178,49.1349,59.9165,43.0104,38.2583,41.0471,3.51,38.5833,0.2113,52.5946,-18.7394,39.5106
2008-12-09,13.3367,93304258.0157,250175.0295,9.5571,9.598,1.2885,95.0,45.0,50.0,43.3391,39.0185,34.6979,-0.2071,64.1446,6.582,40.5096,0.4893,39.2542,14.3913,224.0927,-2.4157,-1.6494,-0.9999,-0.6958,39.1261,1.0,37.3191,0.956,0.852,0.1039,1.2885,0.6715,0.6169,35.8687,33.2705,55.171,38.24,35.4556,20.2485,11.1316,2.17,6.8702,-22895581.0,20.0513,11.0232,3.3301,5.7347,1.0573,53.291,31.0014,39.0185,64.0715,66.4013,64.0715,43.0796,47.6701,0.0,38.4619,40.9727,1.98,38.8785,0.2247,48.4837,-20.9702,39.6154
2008-12-10,13.7067,94050241.651,82459.3286,9.1037,9.4107,1.6555,90.0,40.0,50.0,43.5588,39.1535,34.7482,0.1941,73.9646,10.6296,40.7285,0.4893,39.4319,14.2407,238.846,1.1412,-1.0135,-0.9709,-0.8558,39.3704,1.0,37.372,0.9858,0.8788,0.107,1.6555,0.7781,0.8774,35.9212,33.2838,55.6725,38.24,35.4556,19.6102,10.575,2.7,6.5572,-20547114.0,19.4192,10.4721,4.2656,7.0276,1.0703,55.3148,31.4933,39.1535,48.1008,59.4634,48.1008,52.0879,27.9628,40.878,38.6681,41.1848,1.7,39.1636,0.2378,54.2424,-13.8952,39.8155
2008-12-11,13.62,95188932.7818,368662.8719,8.673,9.4574,1.7601,85.0,35.0,50.0,43.7156,39.325,34.9344,0.2056,58.2225,9.4602,40.8641,0.4893,39.5679,14.2847,248.1007,1.7188,-0.0036,-0.9198,-0.9278,39.7198,1.0,37.4347,0.9771,0.8984,0.0787,1.7601,0.8946,0.8656,35.9706,33.2972,55.332,38.24,35.4556,19.209,10.0463,3.43,6.3999,-22845981.0,19.0219,9.9485,4.5222,9.1638,1.0916,54.7301,31.9656,39.325,47.1804,53.1176,47.1804,46.3736,23.3154,29.0682,38.8751,41.2765,1.07,39.4115,0.2495,60.085,-15.5524,39.978
2008-12-12,13.87,96804016.277,966121.536,8.3861,9.6133,1.514,80.0,30.0,50.0,43.9004,39.4055,34.9106,0.8786,66.0014,12.2758,41.1111,2.9344,39.7624,14.3776,241.6499,1.4263,1.0424,-0.9581,-0.8801,40.132,1.0,37.4759,1.019,0.9226,0.0965,1.514,0.9872,0.5268,36.0269,33.3109,54.0805,38.24,35.4556,18.4442,9.544,1.61,6.2179,-20865581.0,19.5594,10.121,3.8669,4.025,1.0402,56.1379,32.4189,39.4055,50.3299,48.537,50.3299,52.5281,56.6487,100.0,39.0838,41.5318,2.06,39.6151,0.2613,56.9302,-10.7719,40.1957
2008-12-15,13.6367,96094601.918,896984.463,8.2127,9.685,1.3549,75.0,25.0,50.0,44.0464,39.5245,35.0026,-0.3282,62.8057,8.9472,41.1908,4.9193,39.8717,14.4543,169.3649,-0.8878,1.236,-0.5645,0.1846,40.4682,1.0,37.5233,0.9844,0.9349,0.0495,1.3549,1.0941,0.2608,36.0758,33.3247,54.3137,38.24,35.4556,17.7405,9.0668,2.38,6.2464,-23133381.0,19.5762,10.005,3.4517,6.177,1.0618,54.4736,32.8542,39.5245,48.8856,48.7986,48.8856,47.7551,56.8697,41.541,39.2913,41.5447,1.95,39.8141,0.2711,55.9143,-15.2337,40.339
2008-12-16,14.18,97771941.677,1320856.087,8.1658,9.6213,1.1973,70.0,20.0,50.0,44.3824,39.774,35.1656,0.5843,90.0965,15.1155,41.5493,7.2736,40.1258,14.5117,166.8395,-1.0148,-0.0979,-0.5275,0.2277,40.7101,1.0,37.6732,1.0761,0.9632,0.1129,1.1973,1.1913,0.006,36.1404,33.3388,58.1675,38.36,35.4556,17.1267,8.6134,4.99,5.9112,-21199781.0,19.8136,9.9647,3.0363,13.2889,1.1329,57.5577,33.272,39.774,65.501,54.9055,65.501,96.2199,80.5137,100.0,39.5013,41.9638,1.74,40.0476,0.2826,51.8281,-4.8442,40.6261
2008-12-17,14.5833,100477417.9482,2235013.648,8.4551,9.7277,1.355,100.0,15.0,85.0,44.8841,40.0825,35.2809,0.75,121.5864,19.383,42.0711,13.9528,40.4709,14.5586,147.4503,0.2021,0.0802,-0.2156,0.538,40.8809,1.0,37.8996,1.2322,1.017,0.2152,1.355,1.2961,0.0589,36.2165,33.3532,63.0028,38.965,35.8156,16.3206,8.1828,6.17,5.73,-17691581.0,21.6134,10.8365,3.4165,16.4183,1.1642,59.6915,33.6731,40.0825,79.2222,64.5363,79.2222,93.6916,80.5137,100.0,39.7198,42.6061,2.36,40.3055,0.2975,61.5442,-1.6454,41.0048
