date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2007-12-21,14.7085,-18194033.2615,-2512564.2525,25.761,20.4711,-2.1919,85.0,25.0,-60.0,21.8686,17.6605,13.4524,-0.1075,-89.7601,-32.7323,14.76,35.9047,17.5095,19.0609,5.5166,-1.7536,0.9834,0.7718,0.0961,17.6958,1.0,17.9422,-2.0186,0.0157,-2.0343,-2.1919,-0.3079,-1.884,35.9268,30.4643,32.0456,17.865,17.925,32.7628,9.4921,-4.95,9.4065,-71076940.0,15.4516,4.4767,-11.8984,-24.3243,0.7568,33.6338,16.3862,17.6605,52.4459,35.3737,65.5629,52.4459,92.741,97.5803,17.6256,14.5498,0.93,17.686,-1.1588,47.4786,-85.9175,16.606
2007-12-24,15.2624,-16382652.2508,-618794.6521,26.0358,21.0048,-2.0431,80.0,20.0,-60.0,21.6571,17.482,13.3069,0.8817,-63.8116,-27.4276,14.7444,31.2559,17.3638,20.532,5.5727,-1.5373,1.2141,0.7724,0.0971,17.6177,1.0,17.8475,-1.8973,0.1096,-2.0069,-2.0431,-0.1011,-1.942,35.8988,30.3195,33.8023,17.865,17.925,31.692,9.0175,-3.57,8.9029,-68704286.0,16.5984,4.7228,-11.2609,-18.2609,0.8174,36.2862,16.1096,17.482,68.7338,51.7631,93.4524,68.7338,100.0,97.5803,17.2926,14.6719,0.93,17.3401,-1.1759,48.0059,-77.6671,16.4459
2007-12-26,15.0141,-15167413.1981,598850.306,26.2968,21.2774,-1.9966,75.0,15.0,-60.0,21.4261,17.2925,13.1589,-0.3421,-60.7164,-28.7709,14.6957,31.2559,17.2073,21.7264,9.3872,-1.1151,2.2053,0.813,0.1631,17.5528,1.0,17.7381,-1.8014,0.1644,-1.9658,-1.9966,0.001,-1.9976,35.8701,30.1735,35.5161,17.865,17.925,30.8253,8.5666,-3.79,8.8393,-72552543.0,16.1444,4.4867,-11.1631,-19.4259,0.8057,35.6146,16.09,17.2925,78.4324,66.5374,76.2821,78.4324,74.9508,89.2306,16.9728,14.7276,0.76,16.9844,-1.1884,54.0814,-81.3656,16.2781
2007-12-27,14.4983,-17654197.1241,251287.4209,26.5831,21.5556,-2.0861,70.0,10.0,-60.0,20.8681,17.003,13.1379,-0.463,-66.6117,-31.5411,14.5671,32.0234,17.0142,22.5117,12.8761,-0.3397,2.365,0.8469,0.2228,17.4791,1.0,17.4602,-1.7487,0.1736,-1.9224,-2.0861,-0.0265,-2.0596,35.8409,30.0236,30.1657,17.765,17.925,30.6134,8.2783,-5.79,8.9069,-76502141.0,15.7624,4.2623,-11.8012,-27.6109,0.7239,34.2294,16.09,17.003,68.2448,71.8037,35.0,68.2448,22.4552,65.802,16.6672,14.6544,0.64,16.6449,-1.1983,58.5158,-89.0469,16.0769
2007-12-28,14.0494,-20216663.8841,-729072.0394,26.9788,21.7279,-2.1526,65.0,5.0,-60.0,20.4551,16.7355,13.0159,-0.7467,-75.2516,-33.8965,14.3822,34.4975,16.7947,23.2974,19.251,0.231,1.4765,0.9007,0.3297,17.3497,1.0,17.1821,-1.7251,0.1578,-1.8829,-2.1526,-0.0432,-2.1094,35.811,29.8704,31.4196,17.74,17.925,31.447,8.3144,-5.35,8.9868,-79759514.0,15.3152,4.0492,-12.2983,-26.67,0.7333,33.0517,15.98,16.7355,38.9205,61.8659,5.4795,38.9205,0.0,32.4687,16.3748,14.4923,0.75,16.3475,-1.2073,53.9154,-95.7326,15.8585
2007-12-31,14.0494,-22298445.1729,-1726233.8615,27.3769,21.9949,-2.0015,60.0,0.0,-60.0,19.7541,16.4325,13.1109,-0.3111,-78.0387,-33.8965,14.2337,34.9407,16.5962,24.2189,21.0492,0.4172,0.7488,0.9139,0.3592,17.2167,1.0,16.8462,-1.6869,0.1568,-1.8437,-2.0015,0.1231,-2.1246,35.7806,29.7188,27.4854,17.32,17.81,31.2065,7.9786,-6.06,8.6904,-79759514.0,15.0457,3.8468,-11.5677,-29.1767,0.7082,33.0517,15.7602,16.4325,16.9564,41.3739,10.3896,16.9564,0.0,7.4851,16.0955,14.3788,0.45,16.0808,-1.2147,47.9377,-95.5882,15.6656
2008-01-02,12.7219,-31672792.7519,-4959980.3037,28.0925,22.5059,-1.9328,100.0,0.0,-100.0,19.278,16.102,12.926,-0.9248,-124.1707,-40.5944,13.8644,41.6884,16.2842,24.9273,21.5916,0.629,-0.1076,0.9177,0.368,17.0735,1.0,16.3326,-1.7486,0.0761,-1.8247,-1.9328,0.1707,-2.1034,35.7495,29.5548,27.2127,16.47,16.625,34.4858,8.8797,-6.61,9.6655,-90236726.0,14.1926,3.6544,-11.3478,-33.1661,0.6683,29.7028,15.5712,16.102,6.1444,20.6737,2.5641,6.1444,0.0,0.0,15.8243,13.9438,1.46,15.8475,-1.2255,40.4856,-98.963,15.3692
2008-01-03,12.1488,-42544620.4838,-9291187.1899,28.9121,23.2038,-1.9151,100.0,0.0,-100.0,18.8268,15.757,12.6872,-0.5979,-160.322,-43.209,13.4483,44.4857,15.9447,25.271,24.7023,0.4608,-1.7027,0.9379,0.4179,16.878,1.0,15.7884,-1.8249,-0.0002,-1.8247,-1.9151,0.1519,-2.0669,35.7176,29.3865,26.4796,15.74,16.065,35.5297,9.0357,-6.9,9.9967,-102942356.0,13.6512,3.4717,-11.4201,-35.1682,0.6483,28.3955,15.223,15.757,5.1035,9.4014,2.3569,5.1035,0.0,0.0,15.5564,13.4508,0.97,15.6421,-1.2406,35.016,-98.9751,15.0471
2008-01-04,11.8527,-39610715.1505,-9284875.8382,29.8452,24.0004,-1.8378,100.0,0.0,-100.0,18.6856,15.4755,12.2654,-0.3867,-187.0158,-44.5366,13.0448,47.5742,15.6081,25.2156,25.446,-0.2678,-2.7633,0.9423,0.4297,16.6192,1.0,15.3566,-1.8886,-0.0511,-1.8375,-1.8378,0.1797,-2.0175,35.6851,29.2167,26.9659,15.585,15.425,37.2402,9.2839,-5.63,10.0443,-115886056.0,13.2296,3.2981,-11.1409,-31.2084,0.6879,27.7317,14.8113,15.4755,6.1107,5.7862,13.4111,6.1107,0.0,0.0,15.2883,12.9866,0.77,15.4529,-1.2592,31.1983,-93.3813,14.7283
2008-01-07,11.6808,-46888395.5298,-10753839.8752,30.5924,24.6606,-1.7167,95.0,10.0,-85.0,18.5681,15.21,11.8519,-0.1954,-167.6179,-45.3179,12.6762,44.7882,15.2864,24.7825,24.3446,-1.0492,-2.383,0.9357,0.4122,16.3218,1.0,14.9763,-1.9314,-0.0751,-1.8563,-1.7167,0.248,-1.9647,35.6519,29.0469,32.9036,15.495,15.425,35.9207,8.8197,-5.31,10.0382,-127832437.0,13.6976,3.3632,-10.6229,-30.2737,0.6973,27.341,14.3249,15.21,8.3161,6.5101,9.1803,8.3161,0.0,0.0,15.018,12.581,0.87,15.2576,-1.2804,27.8801,-95.9712,14.4192
2008-01-08,10.5156,-59849124.6306,-14501026.2519,31.5418,25.3776,-1.7378,100.0,5.0,-95.0,18.3739,14.848,11.3221,-0.938,-192.6051,-50.3117,12.149,49.5802,14.8791,24.0971,16.6991,-1.4218,-2.0402,0.8805,0.2873,15.9041,1.0,14.225,-2.0402,-0.1471,-1.8931,-1.7378,0.193,-1.9308,35.618,28.8665,25.63,14.885,14.93,38.5069,9.4788,-7.24,11.1788,-141882303.0,12.9797,3.1951,-10.9902,-39.6712,0.6033,24.8441,13.9212,14.848,7.9909,7.4726,1.3812,7.9909,0.0,0.0,14.7408,11.9544,1.29,15.041,-1.3076,25.967,-99.3703,14.0192
2008-01-09,10.401,-59350627.127,-14557078.1774,32.5971,26.1576,-1.7419,100.0,0.0,-100.0,17.902,14.4545,11.007,-0.2302,-180.2245,-50.7772,11.6854,52.6478,14.4992,23.2155,1.8487,-2.0743,-2.0101,0.7296,0.0323,15.439,1.0,13.4524,-2.1118,-0.175,-1.9368,-1.7419,0.1605,-1.9025,35.5834,28.6867,20.6318,14.24,14.37,39.4948,9.7848,-7.87,11.3751,-164979354.0,12.2515,3.0353,-11.2878,-41.951,0.5805,24.6114,13.3882,14.4545,10.4004,8.9024,20.6395,10.4004,0.0,0.0,14.4544,11.4336,1.39,14.804,-1.3387,29.9326,-91.5274,13.6423
2008-01-10,11.9864,-45641266.2452,-8894568.3957,32.8077,26.7656,-1.6956,95.0,0.0,-95.0,17.4259,14.2025,10.9791,0.6453,-100.6661,-32.6801,11.5997,36.8092,14.3135,22.1956,-8.754,-2.6748,-0.674,0.5913,-0.1522,14.9949,1.0,13.3598,-2.0114,-0.0596,-1.9517,-1.6956,0.1635,-1.8591,35.5481,28.5254,29.3493,13.435,14.19,36.2737,9.2956,-5.04,10.2096,-141193027.0,16.7545,4.2935,-11.1933,-28.6526,0.7135,33.66,10.18,14.2025,35.5545,17.9819,84.6429,35.5545,100.0,33.3333,14.1652,11.4624,2.09,14.5635,-1.3646,38.1896,-70.4489,13.4609
2008-01-11,11.3561,-55877854.2246,-9026586.1698,33.0078,27.3857,-1.7391,90.0,0.0,-90.0,17.3628,14.0315,10.7002,-0.7423,-88.4496,-35.9,11.4186,36.8092,14.0827,21.1703,-17.4393,-2.4831,0.663,0.4627,-0.2997,14.5376,1.0,13.2561,-1.9624,-0.0086,-1.9539,-1.7391,0.074,-1.8131,35.5121,28.359,31.3025,13.435,13.45,34.8838,8.8308,-3.42,10.6455,-154088469.0,16.1125,4.0789,-11.7105,-22.3383,0.7766,32.05,10.18,14.0315,55.4513,33.8021,61.0714,55.4513,82.2076,60.7359,13.8762,11.3392,0.97,14.31,-1.3879,38.5917,-73.8532,13.2407
2008-01-14,11.4993,-54390883.6246,-7786867.6892,33.2634,27.879,-1.815,85.0,5.0,-80.0,17.1887,13.8465,10.5043,-0.0353,-84.8946,-34.3626,11.3017,38.121,13.8882,20.2193,-12.6968,-2.0696,1.042,0.5344,-0.2198,14.1731,1.0,13.1551,-1.8897,0.0513,-1.941,-1.815,-0.0226,-1.7924,35.4755,28.1958,33.1384,13.435,13.45,34.7372,8.6493,-3.7,10.3402,-146653616.0,15.5625,3.8749,-12.4145,-23.507,0.7649,32.8187,10.208,13.8465,70.7143,53.9067,66.4286,70.7143,90.7032,90.9703,13.5909,11.3002,0.85,14.0335,-1.4075,41.8936,-71.5596,13.051
2008-01-15,11.9482,-42393613.119,-2754499.7236,33.3586,28.3404,-1.844,80.0,0.0,-80.0,16.9708,13.689,10.4072,0.7416,-63.7506,-29.5294,11.298,35.1673,13.7569,19.4118,0.4351,-1.8616,0.9963,0.7125,0.0076,13.8818,1.0,13.1155,-1.7738,0.1338,-1.9076,-1.844,-0.0615,-1.7825,35.4384,28.039,34.5392,13.435,13.135,33.4776,8.2168,-3.15,9.8098,-129705091.0,16.0575,3.9412,-12.7823,-20.1149,0.7989,35.2353,10.2357,13.689,70.2381,65.4679,83.2143,70.2381,100.0,90.9703,13.3142,11.4121,0.89,13.7463,-1.421,43.5993,-60.5753,12.9237
2008-01-16,11.9769,-33394714.079,2417891.3863,33.5628,28.8628,-1.8053,75.0,25.0,-50.0,16.8576,13.578,10.2984,0.1933,-60.1044,-29.2171,11.3115,37.4421,13.641,18.7823,12.5301,-1.6883,2.1964,0.8437,0.217,13.6736,1.0,13.0912,-1.6603,0.1978,-1.8581,-1.8053,-0.0349,-1.7703,35.4006,27.884,34.0068,13.435,13.135,33.1465,8.226,-2.22,9.8951,-115032973.0,15.0869,3.7441,-12.7069,-15.0407,0.8496,35.3915,10.2632,13.578,75.9893,72.3139,78.3251,75.9893,100.0,96.9011,13.0502,11.5317,1.5,13.4606,-1.4285,49.6416,-60.0677,12.8143
2008-01-17,11.9482,-38520442.267,2683147.7454,33.484,29.132,-1.7482,70.0,20.0,-50.0,16.723,13.463,10.203,-0.1111,-37.4614,-29.3963,11.3282,31.9869,13.5333,18.3373,30.181,-0.3078,2.7824,0.9667,0.5027,13.4611,1.0,13.0653,-1.5549,0.2426,-1.7975,-1.7482,0.0122,-1.7604,35.3622,27.7302,40.0687,13.435,13.135,31.5793,7.8147,-2.3,9.8905,-129660051.0,16.2729,4.0269,-12.5171,-15.53,0.8447,35.3019,10.2903,13.463,73.8126,73.3467,59.8985,73.8126,97.3187,99.1062,12.8017,11.64,1.17,13.1862,-1.4306,52.4203,-60.5753,12.7126
2008-01-18,12.3398,-33999673.4696,3986165.6237,33.4091,29.3181,-1.6019,65.0,15.0,-50.0,16.4741,13.337,10.1999,0.7215,-26.3431,-24.8494,11.4269,31.9869,13.4749,18.1966,42.7376,0.4562,1.1767,0.9992,0.6786,13.2788,1.0,13.0577,-1.4219,0.3005,-1.7224,-1.6019,0.1457,-1.7476,35.3233,27.5821,40.333,13.435,13.135,30.5526,7.4239,-2.52,9.4036,-119456030.0,15.7438,3.8256,-11.6191,-16.3212,0.8368,37.5753,10.3505,13.337,72.9781,74.26,80.7107,72.9781,100.0,99.1062,12.5724,11.8512,0.79,12.9354,-1.4256,54.845,-53.6379,12.6609
2008-01-22,11.4802,-38841410.5993,2616286.976,33.5583,29.6596,-1.5337,60.0,10.0,-50.0,16.1848,13.163,10.1412,-0.1832,-51.7436,-30.493,11.358,36.3914,13.3363,18.3775,53.8498,0.3888,0.6146,0.9881,0.8075,13.0829,1.0,12.9807,-1.3732,0.2793,-1.6525,-1.5337,0.1913,-1.725,35.2839,27.4265,35.2632,13.435,13.135,31.9454,7.7927,-3.48,10.1472,-132400266.0,14.8983,3.6343,-11.2275,-22.4516,0.7755,34.7535,10.4095,13.163,58.5448,68.4452,35.0254,58.5448,0.0,65.7729,12.3611,11.805,1.31,12.7102,-1.4187,48.4836,-68.8663,12.5354
2008-01-23,12.5499,-29948366.4377,4647642.7646,33.3996,29.7177,-1.3729,55.0,5.0,-50.0,15.8925,13.05,10.2075,0.6587,-16.9388,-18.8058,11.5108,30.3859,13.3176,18.6229,59.0847,0.6806,0.3647,0.9699,0.8579,12.9674,1.0,12.9863,-1.2301,0.3379,-1.5681,-1.3729,0.3111,-1.684,35.2439,27.2836,40.2195,13.435,13.135,29.7981,7.4031,-2.26,9.4537,-119020641.0,15.9094,3.9526,-10.1242,-14.6753,0.8532,40.5971,10.4673,13.05,67.4463,66.3231,86.6029,67.4463,100.0,66.6667,12.1713,12.0704,1.67,12.5341,-1.4041,57.5454,-49.9154,12.5332
2008-01-24,12.0915,-35765627.5915,3205192.2415,33.249,29.7729,-1.2217,50.0,0.0,-50.0,15.3905,12.884,10.3775,0.033,-6.597,-21.959,11.5636,30.3859,13.255,18.8117,71.0921,0.5813,-0.4444,0.8981,0.946,12.8493,0.0,12.9665,-1.1423,0.3406,-1.4829,-1.2217,0.4096,-1.6313,35.2033,27.1374,42.2293,13.305,13.08,28.6918,7.0329,-3.32,9.6809,-129824126.0,15.3188,3.7549,-9.0864,-20.776,0.7922,39.0205,10.5559,12.884,59.8798,61.957,58.011,59.8798,73.0204,57.6735,12.0032,12.1743,0.91,12.414,-1.3854,55.9591,-57.2414,12.4961
2008-01-25,11.7381,-39663982.1787,1083332.1824,33.2553,29.9192,-1.02,45.0,0.0,-45.0,14.8636,12.7125,10.5614,-0.3394,-25.7,-24.343,11.5496,33.3763,13.1631,18.9733,84.5692,0.3582,-0.1724,0.7709,0.9955,12.7209,0.0,12.9241,-1.09,0.3143,-1.4043,-1.02,0.5314,-1.5514,35.1623,26.9889,41.569,13.035,12.9,29.2959,7.1413,-3.43,9.9172,-138495976.0,14.6338,3.5672,-7.6404,-21.8193,0.7818,37.8285,10.6418,12.7125,60.7277,62.6846,37.5691,60.7277,52.622,75.2141,11.855,12.1727,1.09,12.3378,-1.3649,51.1813,-61.2132,12.4395
2008-01-28,12.7314,-30606433.7852,2998760.994,33.0457,30.0123,-0.7597,40.0,0.0,-40.0,14.4778,12.62,10.7622,0.7705,34.1828,-14.036,11.7336,29.0628,13.179,19.0776,101.8817,0.4863,-0.4123,0.5464,0.9786,12.6153,1.0,12.9345,-0.9536,0.3606,-1.3142,-0.7597,0.6744,-1.4342,35.1207,26.8523,44.9411,12.8,12.78,27.8298,6.7842,-1.85,9.1439,-127870775.0,15.2962,3.7288,-5.7153,-12.1871,0.8781,42.982,10.7252,12.62,63.5359,61.3811,95.0276,63.5359,100.0,75.2141,11.7293,12.4493,1.22,12.3035,-1.3371,53.3979,-39.4231,12.4983
2008-01-29,12.5117,-32503639.8378,2906074.4008,32.7448,30.0609,-0.6239,35.0,0.0,-35.0,14.1513,12.5395,10.9277,-0.0789,71.9708,-15.6634,11.8569,27.0278,13.1715,19.1444,124.3951,0.0496,-0.6306,0.184,0.8252,12.5131,1.0,12.9382,-0.8542,0.368,-1.2222,-0.6239,0.6747,-1.2986,35.0787,26.7148,47.2699,12.8,12.59,26.9455,6.445,-1.61,9.1293,-135080158.0,15.4791,3.7024,-4.7255,-10.9449,0.8906,42.1683,10.806,12.5395,68.7891,64.3509,73.7705,68.7891,84.2106,78.9442,11.626,12.6229,0.76,12.3088,-1.3047,55.3992,-39.4191,12.544
2008-01-30,12.7792,-30342919.4276,3291470.5249,32.3873,30.2399,-0.4182,30.0,0.0,-30.0,13.8069,12.473,11.1391,0.5128,115.4102,-12.9239,12.0199,25.5947,13.1913,19.2611,149.2446,0.0533,0.3676,-0.2461,0.5114,12.4592,1.0,12.9461,-0.7443,0.3823,-1.1266,-0.4182,0.7263,-1.1445,35.0362,26.5815,51.1349,12.135,12.38,26.0513,6.1228,-1.33,8.7828,-124546646.0,15.4334,3.6273,-3.1872,-9.0415,0.9096,43.5381,10.917,12.473,83.5209,71.9486,81.7647,83.5209,100.0,94.7369,11.5459,12.8425,0.78,12.3463,-1.2669,54.9113,-27.2727,12.6241
2008-01-31,13.2185,-26362051.7003,4416547.7139,31.7939,30.353,-0.2082,25.0,0.0,-25.0,13.9157,12.499,11.0823,0.5455,167.8994,-8.4806,12.2492,20.5202,13.2531,19.3913,168.013,0.3756,-0.1722,-0.5448,0.2077,12.4595,1.0,12.9539,-0.613,0.4109,-1.0239,-0.2082,0.7652,-0.9734,34.9933,26.454,55.2751,12.365,12.13,25.0634,5.8166,0.52,8.3843,-115788737.0,16.5287,3.8359,-1.594,3.9039,1.039,45.7597,11.0556,12.499,81.3506,77.8869,88.5167,81.3506,100.0,94.7369,11.4902,13.1449,0.88,12.4155,-1.2225,57.8069,-6.1538,12.7543
2008-02-01,14.6989,-10928621.5794,9385939.083,30.3977,30.1215,0.0545,20.0,100.0,80.0,14.5292,12.6325,10.7358,0.6558,252.2553,4.8051,12.7324,3.8692,13.4566,19.5504,162.7484,-0.1213,0.0646,-0.4656,0.2966,12.5274,1.0,13.0536,-0.3795,0.5155,-0.895,0.0545,0.8438,-0.7893,34.95,26.3434,61.6836,13.14,12.865,22.8365,5.5258,2.67,7.8613,-97656565.0,21.1351,5.1141,0.4179,20.9906,1.2099,52.4025,11.2371,12.6325,88.5018,84.4578,95.2239,88.5018,100.0,100.0,11.4647,13.7959,2.15,12.5181,-1.1647,62.6778,-2.9795,13.0296
2008-02-04,13.8107,-20040638.6346,7666326.5725,28.9057,29.7491,0.2629,15.0,100.0,85.0,14.7877,12.735,10.6823,-0.6933,214.4814,-2.7196,12.9834,0.5579,13.5522,19.7912,168.5658,0.3276,1.0789,-0.5529,0.1982,12.6241,1.0,13.0919,-0.2664,0.5029,-0.7693,0.2629,0.8526,-0.5897,34.9064,26.2246,66.4674,13.14,13.09,21.3244,5.2495,2.05,8.5122,-107899729.0,21.5637,5.3084,2.0242,16.5189,1.1652,48.6402,11.539,12.735,78.4377,82.7634,51.5723,78.4377,63.238,87.746,11.4684,14.0863,1.63,12.6365,-1.1019,56.7298,-26.4605,13.2037
2008-02-05,13.8966,-16937770.7497,7253186.0932,27.791,29.6664,0.4572,10.0,95.0,85.0,15.0345,12.851,10.6675,0.1727,136.8319,-1.9738,13.2186,6.6115,13.6472,20.0665,171.2559,0.6393,0.6662,-0.5914,0.152,12.7361,1.0,13.1386,-0.1676,0.4813,-0.649,0.4572,0.8435,-0.3863,34.8624,26.1078,62.4649,13.14,13.09,23.2358,5.757,2.32,8.5143,-99442893.0,20.3539,5.043,3.5259,18.9697,1.1897,49.0131,11.8959,12.851,66.6235,77.8543,53.0744,66.6235,61.7642,75.0007,11.4998,14.3432,1.39,12.7734,-1.0353,59.6098,-24.9141,13.3765
2008-02-06,14.6512,-8221558.7812,9198133.6968,26.4098,29.5035,0.6346,5.0,90.0,85.0,15.3349,13.0675,10.8001,0.3648,160.7286,4.4372,13.5665,0.168,13.8084,20.5778,169.3421,0.671,0.7999,-0.5641,0.1849,12.8534,1.0,13.3187,-0.0253,0.499,-0.5242,0.6346,0.8147,-0.1801,34.8181,26.0001,67.9132,13.14,13.09,21.7656,5.4692,4.33,8.1902,-85155494.0,21.6926,5.4508,4.8853,39.3279,1.3933,52.2186,12.2242,13.0675,60.3584,68.4732,76.4286,60.3584,97.2312,74.0778,11.5593,14.7529,1.59,12.9321,-0.962,59.2869,-11.3402,13.6136
2008-02-07,14.7085,-15105694.5783,6967193.2631,25.4354,29.1215,0.8897,0.0,100.0,100.0,15.5463,13.293,11.0397,-0.2464,174.1161,4.9151,13.8783,6.9202,13.96,21.3529,168.6103,1.016,1.3534,-0.5535,0.1975,13.006,1.0,13.5016,0.0913,0.4924,-0.4011,0.8897,0.8576,0.0321,34.7735,25.8941,75.2001,13.645,13.695,20.5761,5.1957,4.51,8.1985,-71583912.0,23.6356,5.9683,6.8353,41.4141,1.4141,52.4576,12.5263,13.293,65.0975,64.0265,65.7895,65.0975,100.0,86.3318,11.6462,15.0966,1.38,13.0964,-0.8841,57.0708,-18.9435,13.8357
2008-02-08,14.4888,-12479198.1783,6256858.0073,24.2552,28.6315,0.9878,0.0,95.0,95.0,15.7911,13.424,11.0569,-0.2526,113.4224,2.8399,14.1055,1.8315,14.0752,22.0203,169.579,1.6761,0.8287,-0.5675,0.1809,13.1402,1.0,13.5809,0.1633,0.4515,-0.2882,0.9878,0.7615,0.2263,34.7285,25.7869,70.1255,13.645,13.885,21.9175,5.4659,2.62,8.2198,-79145038.0,22.7352,5.6699,7.547,20.8765,1.2088,51.4199,12.8785,13.424,65.8332,63.7631,55.2817,65.8332,72.818,90.0164,11.7574,15.3092,0.95,13.2707,-0.8051,57.6358,-24.8532,14.0145
2008-02-11,14.4315,-11132497.6361,5825956.6653,23.134,28.1987,1.1,15.0,90.0,75.0,15.9509,13.585,11.2191,-0.0723,98.4434,2.2843,14.2904,1.8315,14.1738,22.6409,171.5171,1.6041,-1.1039,-0.5951,0.1475,13.253,1.0,13.6881,0.213,0.401,-0.188,1.1,0.6822,0.4178,34.6833,25.6801,73.8561,13.71,13.885,21.1756,5.1926,3.22,8.1144,-86596781.0,21.9657,5.3864,8.346,27.0816,1.2708,51.1421,13.199,13.585,58.0801,63.0036,53.169,58.0801,61.8104,78.2095,11.8893,15.4575,0.83,13.4636,-0.7266,57.5881,-26.0274,14.175
2008-02-12,14.2309,-13727884.4283,4294241.5311,22.0883,27.7235,1.2217,10.0,85.0,75.0,16.0483,13.728,11.4077,-0.5065,86.0148,0.2882,14.411,2.2206,14.243,23.292,173.1237,0.81,-1.029,-0.6174,0.1197,13.3858,1.0,13.7587,0.2328,0.3366,-0.1038,1.2217,0.6217,0.6,34.6377,25.5723,74.2546,13.71,13.885,20.4981,4.933,2.86,8.0757,-91471044.0,21.4291,5.1571,9.2027,23.7542,1.2375,50.1441,13.4907,13.728,47.9149,57.2761,35.2941,47.9149,0.0,44.8761,12.0375,15.5135,0.77,13.6598,-0.6511,49.8752,-30.137,14.3003
2008-02-13,14.6321,-11567317.6892,3964698.254,21.0949,27.3289,1.2687,5.0,80.0,75.0,16.2169,13.8685,11.5201,0.3913,86.7299,4.2231,14.5904,2.2206,14.3455,23.6089,176.469,0.9252,-0.259,-0.6622,0.0616,13.4931,1.0,13.848,0.2792,0.3064,-0.0272,1.2687,0.5046,0.7641,34.5919,25.4698,72.7859,13.71,13.885,20.0594,4.6864,2.81,7.6248,-88158175.0,20.9705,4.8992,9.4719,22.462,1.2246,52.1116,13.7562,13.8685,43.2748,49.7566,41.3613,43.2748,85.044,48.9514,12.1993,15.6574,0.5,13.864,-0.5766,57.5173,-21.9178,14.4519
2008-02-14,13.4095,-17060606.6738,1721593.3042,20.4303,26.9572,1.2305,0.0,75.0,75.0,16.2119,13.9435,11.6751,-0.8077,31.7859,-7.4886,14.5116,7.8027,14.3164,23.502,181.7861,0.8607,-0.9975,-0.7288,-0.0312,13.5833,1.0,13.8521,0.2102,0.1899,0.0203,1.2305,0.3357,0.8948,34.5457,25.3555,75.1622,13.71,14.025,23.0944,5.442,1.5,8.3918,-94534314.0,19.7513,4.6543,9.1074,11.9617,1.1196,46.2557,16.44,13.9435,27.4998,39.5632,5.8442,27.4998,0.0,28.348,12.3672,15.4321,1.37,14.0621,-0.5116,49.9984,-49.6894,14.4682
2008-02-15,13.7629,-13308631.0216,1841261.4137,19.8228,26.616,1.181,10.0,70.0,60.0,16.2161,14.0385,11.8609,0.4348,20.1828,-3.9348,14.51,8.2808,14.3253,23.2503,189.5194,0.5011,-1.041,-0.8143,-0.1654,13.7063,1.0,13.8675,0.1833,0.1304,0.0529,1.181,0.1842,0.9968,34.4992,25.2461,70.1713,13.71,14.025,22.6205,5.2199,1.9,8.007,-86689274.0,19.1607,4.4215,8.6539,15.1878,1.1519,48.0326,16.4151,14.0385,26.427,32.4005,32.0755,26.427,30.3435,38.4625,12.5369,15.3333,0.69,14.2395,-0.4528,46.5027,-42.029,14.5127
2008-02-19,13.2854,-17104570.974,515030.0724,19.3002,26.4292,1.1345,5.0,65.0,60.0,16.2059,14.088,11.9701,-0.8095,-1.8133,-8.2498,14.4171,9.3693,14.2858,23.0695,198.5693,0.2439,-1.3179,-0.8955,-0.3185,13.8046,1.0,13.8681,0.1202,0.0539,0.0663,1.1345,0.0624,1.0721,34.4524,25.1327,66.2976,13.71,14.025,22.4764,5.0689,0.99,8.1065,-92821177.0,18.6255,4.2005,8.2816,7.6625,1.0766,45.8751,16.3648,14.088,14.9928,22.9732,7.0588,14.9928,0.0,10.1145,12.703,15.1137,0.63,14.3856,-0.4026,47.4076,-52.381,14.5004
2008-02-20,13.5719,-12907748.7789,1261012.4883,18.9481,26.1739,0.9469,0.0,60.0,60.0,16.0909,14.1975,12.3041,0.5366,-11.9924,-5.2636,14.3908,12.2588,14.2786,23.0307,208.2713,-0.2479,-1.0105,-0.9577,-0.4736,13.8941,1.0,13.88,0.0934,0.0216,0.0717,0.9469,-0.1598,1.1068,34.4052,25.0235,68.3585,13.845,14.095,22.9515,5.1055,2.19,7.8271,-87085520.0,17.9389,3.9904,6.8677,18.2196,1.1822,47.3682,16.2876,14.1975,25.5009,22.3069,37.3684,25.5009,23.9413,18.0949,12.863,15.0039,0.82,14.5147,-0.3581,49.2302,-47.548,14.512
