date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2015-05-07,24.6371,538926548.6216,-2198353.9915,13.6406,14.0306,0.9147,65.0,30.0,35.0,57.7947,60.0765,55.513,0.5109,0.4241,1.383,58.3071,2.6796,58.0498,21.888,179.2958,-1.8559,-0.4933,-0.6984,0.0123,57.6702,0.0,58.0284,0.2039,0.2132,-0.0093,0.9147,0.3688,0.5459,55.6711,52.3621,62.4175,57.635,57.771,24.1976,5.2804,0.95,1.8825,572151503.0,22.9346,5.0048,1.5876,1.6664,1.0167,50.6915,56.4928,57.7947,21.826,29.1379,21.826,40.3922,8.1194,24.3582,57.6973,58.4266,0.92,57.9503,0.0251,48.5749,-46.011,58.158
2015-05-08,25.0027,540854661.0216,-1017045.0217,13.1905,13.6257,1.0222,60.0,25.0,35.0,57.8687,60.1825,55.555,0.38,54.689,9.2903,58.4223,4.6401,58.1232,21.2568,196.4113,0.0852,-0.358,-0.8781,-0.2825,57.7484,0.0,58.0451,0.2398,0.2185,0.0213,1.0222,0.5031,0.519,55.7026,52.3788,62.3783,57.635,57.771,23.0734,5.0164,1.48,1.8481,576971784.0,25.3189,5.5045,1.7722,2.5811,1.0258,54.6451,56.6022,57.8687,45.4902,31.1587,45.4902,74.1176,32.7734,73.9619,57.7479,58.5683,1.01,58.106,0.0279,53.7263,-27.8599,58.2556
2015-05-11,24.7986,537682220.2254,-1450736.6037,12.6205,13.2771,0.9213,55.0,20.0,35.0,57.9387,60.2203,55.6572,-0.5178,39.0541,4.3735,58.4331,1.7895,58.1438,20.7503,209.2251,-0.6644,0.0168,-0.9623,-0.4882,57.8202,0.0,58.0509,0.2269,0.2202,0.0067,0.9213,0.6131,0.3082,55.729,52.3956,63.3692,57.635,57.771,23.3168,5.0454,1.4,1.8545,572411082.0,24.1665,5.2293,1.5959,2.4587,1.0246,52.1867,56.7083,57.9387,59.1053,42.1405,59.1053,62.8062,53.0807,60.922,57.8004,58.5564,0.9849,58.238,0.0303,51.9164,-37.9907,58.3005
2015-05-12,24.7816,539649901.5195,-870190.3296,12.204,12.9469,0.7894,50.0,15.0,35.0,58.0062,60.2463,55.7662,0.451,9.0129,3.9632,58.4339,4.2907,58.1587,20.1818,229.551,-1.2331,-0.6642,-0.9968,-0.761,57.9114,0.0,58.0556,0.211,0.2183,-0.0073,0.7894,0.6916,0.0978,55.7547,52.4124,63.5404,57.635,57.771,25.0884,5.4133,1.35,1.8505,567849639.0,23.024,4.9678,1.366,2.3705,1.0237,51.9816,56.8113,58.0062,65.9828,56.8594,65.9828,61.0245,64.1817,57.6611,57.8533,58.5327,1.02,58.3396,0.0322,48.936,-38.835,58.3349
2015-05-13,24.9984,540506166.7583,-281137.8843,11.7705,12.5852,0.6996,45.0,10.0,35.0,58.096,60.3138,55.8782,0.2015,45.0955,8.7758,58.5259,3.5344,58.2207,19.5983,242.8383,-0.1124,-1.1204,-0.9519,-0.8897,58.0029,0.0,58.0744,0.2368,0.222,0.0148,0.6996,0.7426,-0.043,55.7852,52.4292,63.8778,57.635,57.771,23.549,5.1426,1.795,1.8567,574224058.0,25.2746,5.5195,1.2091,3.1483,1.0315,54.3879,56.9111,58.096,65.3598,63.4827,65.3598,72.2488,70.6924,93.494,57.9075,58.6423,1.34,58.4177,0.0344,49.5104,-28.0709,58.4115
2015-05-14,25.5468,546406112.1344,1862651.4525,11.683,12.7141,0.6362,40.0,5.0,35.0,58.2492,60.5736,55.9249,0.7436,105.9429,19.5147,58.8377,10.0194,58.3997,19.1002,267.2035,1.2856,-0.8966,-0.7408,-0.9988,58.1706,1.0,58.162,0.3573,0.2491,0.1082,0.6362,0.7707,-0.1345,55.8284,52.4462,64.3479,57.945,57.771,22.1503,4.8855,3.065,1.8349,580332851.0,27.0832,5.9735,1.0975,5.3739,1.0537,59.7573,57.008,58.2492,77.4963,69.613,77.4963,99.2157,83.7184,100.0,57.9683,59.0633,1.31,58.4955,0.0387,60.0189,-0.8442,58.6023
2015-05-15,25.2535,540562944.4905,711134.5261,11.8895,12.9814,0.5881,100.0,0.0,100.0,58.4302,60.5115,56.349,-0.5068,113.7956,12.0856,58.9793,15.8135,58.4959,18.6767,284.6599,1.6823,-0.0221,-0.5051,-0.9674,58.3552,1.0,58.2348,0.3925,0.2778,0.1148,0.5881,0.7811,-0.193,55.8642,52.4633,69.6374,58.085,58.12,20.7074,4.6412,3.62,1.8863,574150949.0,28.4868,6.3848,1.0128,6.4886,1.0649,56.0428,57.102,58.4302,75.9687,72.9416,75.9687,56.4417,81.9078,52.2293,58.0358,59.2244,1.46,58.5632,0.0434,53.4045,-26.1993,58.7129
2015-05-18,25.2747,541257694.9023,396467.7757,11.9719,13.105,0.6065,95.0,0.0,95.0,58.5997,60.4203,56.7792,0.4706,76.0044,12.5005,59.1081,13.5373,58.5877,18.2863,53.9481,0.843,0.4418,0.9878,0.8085,58.5812,1.0,58.3016,0.4196,0.3061,0.1135,0.6065,0.775,-0.1684,55.9001,52.4805,65.8978,58.2575,58.43,21.1862,4.6191,3.39,1.8334,578087868.0,27.8204,6.0656,1.0431,6.046,1.0605,56.2502,57.2511,58.5997,71.211,74.892,71.211,57.9755,69.0421,54.897,58.1099,59.3634,0.51,58.6023,0.0483,52.4798,-28.5417,58.8109
2015-05-19,25.1854,538768156.2869,-560427.9794,12.0756,13.1345,0.5139,90.0,0.0,90.0,58.7415,60.279,57.204,-0.7692,70.1613,10.2013,59.1787,14.0454,58.6508,17.9197,89.7472,0.4451,0.3872,0.7102,1.0,58.7335,0.0,58.3424,0.4194,0.3288,0.0906,0.5139,0.7436,-0.2296,55.9336,52.4978,62.6959,58.425,58.5225,20.6674,4.3882,2.835,1.7918,575145686.0,27.4217,5.8223,0.8825,5.0253,1.0503,55.1007,57.3942,58.7415,52.5275,66.5691,52.5275,43.1655,40.1336,13.2744,58.189,59.4164,0.52,58.6256,0.0528,47.9429,-34.2362,58.8729
2015-05-20,25.1429,539195631.8356,-764922.3883,11.8471,13.0831,0.4327,85.0,0.0,85.0,58.8615,60.1051,57.6179,-0.3282,31.8056,9.0839,59.219,7.5063,58.6984,17.5366,110.2468,0.8394,0.5295,0.4187,0.9382,58.8098,0.0,58.3709,0.4064,0.3443,0.0621,0.4327,0.69,-0.2573,55.9658,52.5151,57.3208,58.795,58.88,22.5046,4.7588,2.4,1.7875,570242290.0,26.1573,5.5312,0.7419,4.2291,1.0423,54.5419,57.5317,58.8615,41.7076,55.1487,41.7076,23.9819,22.7238,0.0,58.2714,59.4275,0.975,58.6503,0.0568,51.5413,-43.0769,58.9118
2015-05-21,25.3937,542150727.8356,161217.0252,11.7877,13.1389,0.4783,80.0,45.0,35.0,58.904,60.2054,57.6026,0.7872,84.6761,14.4702,59.3584,10.6594,58.7976,17.109,138.9018,0.5235,1.0953,-0.068,0.6574,58.8402,0.0,58.389,0.4387,0.3632,0.0755,0.4783,0.6296,-0.1513,56.0035,52.5326,53.5887,58.795,58.88,21.4986,4.5208,0.85,1.76,575386346.0,26.6287,5.5996,0.8186,1.4434,1.0144,57.2351,57.6636,58.904,39.2754,44.5035,39.2754,50.6787,37.7581,100.0,58.3577,59.5834,0.94,58.6844,0.0611,51.6625,-27.9487,58.9954
2015-05-22,25.3852,540852865.5499,112479.9648,11.8357,13.1947,0.5608,75.0,40.0,35.0,58.93,60.274,57.586,-0.0143,107.443,14.2287,59.4723,12.7467,58.8854,16.6775,157.4357,-0.6943,1.0755,-0.3816,0.3837,58.8616,0.0,58.4013,0.4574,0.382,0.0753,0.5608,0.5895,-0.0287,56.0407,52.5501,51.9359,58.795,58.88,20.7708,4.2948,0.52,1.7312,570843828.0,26.8395,5.5496,0.9582,0.8784,1.0088,57.1143,57.7903,58.93,48.5428,43.1753,48.5428,70.9677,65.1723,95.5168,58.4475,59.6995,0.7,58.7351,0.0654,49.8995,-28.4615,59.0731
2015-05-26,24.9623,536089257.0201,-1433376.998,11.3713,13.166,0.5117,70.0,35.0,35.0,58.9117,60.2565,57.567,-0.8642,20.8857,2.8649,59.3873,2.549,58.8701,16.2853,185.1992,-0.9647,0.5049,-0.7683,-0.0906,58.8778,0.0,58.4037,0.3874,0.3831,0.0043,0.5117,0.5586,-0.0469,56.0676,52.5677,52.1995,58.795,58.88,23.6846,5.0101,-0.365,1.801,564534136.0,24.9236,5.2722,0.8726,-0.6177,0.9938,51.4325,57.9118,58.9117,44.3321,44.0501,44.3321,11.3497,65.1723,0.0,58.5367,59.5298,1.51,58.7928,0.0681,39.1914,-53.9744,59.0536
2015-05-27,25.2407,538207675.2143,-1261423.8758,10.9302,13.0845,0.4311,65.0,30.0,35.0,58.9067,60.2438,57.5697,0.5049,36.3717,9.1291,59.4305,2.549,58.9187,15.9358,205.1215,-0.8077,0.1965,-0.9404,-0.4245,58.8957,0.0,58.4085,0.3805,0.3826,-0.0021,0.4311,0.5288,-0.0978,56.1007,52.5853,49.9391,58.795,58.88,22.5298,4.7596,-0.1,1.7788,568812510.0,23.7084,5.0085,0.7335,-0.1681,0.9983,54.5646,58.0286,58.9067,44.6171,45.8306,44.6171,51.5337,49.8314,53.9774,58.6245,59.5546,1.03,58.8671,0.0704,47.8808,-37.1795,59.0982
2015-05-28,25.7423,543837412.3658,714875.4839,11.1058,13.1145,0.4566,100.0,25.0,75.0,58.9907,60.5093,57.4722,0.6717,136.0223,19.0312,59.6795,14.4426,59.075,15.6564,216.9347,-0.3947,-0.1778,-0.9901,-0.6009,58.9721,0.0,58.458,0.4648,0.399,0.0658,0.4566,0.5089,-0.0522,56.1453,52.6031,57.256,59.025,58.93,20.5067,4.5216,1.68,1.8205,577801929.0,27.43,6.0481,0.7749,2.8533,1.0285,59.5156,58.1406,58.9907,49.1341,46.0277,49.1341,84.5188,51.3258,100.0,58.7147,59.8757,1.98,58.968,0.0741,53.9031,-9.25,59.2557
2015-05-29,26.0823,552145174.5363,4101751.7777,11.5552,13.3552,0.5343,100.0,20.0,80.0,59.1457,60.9418,57.3497,0.5504,214.05,24.8734,60.0365,20.0928,59.2926,15.5218,215.0043,0.3244,-0.0125,-0.9848,-0.5736,59.1218,1.0,58.6023,0.5894,0.4371,0.1523,0.5343,0.5029,0.0314,56.1974,52.6211,65.5485,59.425,59.285,19.317,4.2955,3.1,1.812,592482769.0,29.0316,6.4557,0.904,5.321,1.0532,62.4367,58.2801,59.1457,75.6734,56.4749,75.6734,90.9677,84.6591,100.0,58.8125,60.34,1.29,59.0811,0.0798,57.7637,-5.9448,59.4813
2015-06-01,26.5924,557289317.0634,6751178.1767,12.4607,13.8555,0.7057,100.0,15.0,85.0,59.309,61.6427,56.9753,0.6824,264.6159,32.557,60.5583,29.6648,59.6038,15.5069,187.95,0.0031,0.2555,-0.7981,-0.1383,59.3438,1.0,58.81,0.776,0.5049,0.2711,0.7057,0.5139,0.1918,56.261,52.6393,67.6961,60.025,59.98,17.9018,4.0807,3.265,1.8219,606581530.0,33.0025,7.5229,1.1911,5.5064,1.0551,66.2785,58.4817,59.309,88.3396,71.049,88.3396,89.5323,100.0,100.0,58.925,61.0236,1.67,59.206,0.0886,60.6331,-7.7049,59.8065
2015-06-02,26.3544,551335547.5812,5326909.7613,13.3209,14.0463,0.7563,100.0,10.0,90.0,59.4535,62.0617,56.8453,-0.0893,205.3481,26.2159,60.9021,29.6648,59.832,15.515,163.256,-0.0453,-0.1104,-0.4734,0.2881,59.5744,1.0,58.9451,0.8687,0.5776,0.2911,0.7563,0.5408,0.2155,56.3184,52.6577,62.8682,60.025,59.98,17.0215,3.8767,2.89,1.8367,599487677.0,31.3796,7.1468,1.2743,4.8892,1.0489,63.1079,58.8001,59.4535,85.7323,83.2484,85.7323,76.6968,90.9778,72.9333,59.0536,61.4276,1.12,59.353,0.0986,54.4347,-16.8852,60.0628
2015-06-03,26.3586,551415487.7832,4285425.4956,13.8995,14.0585,0.8607,95.0,5.0,90.0,59.6572,62.3927,56.9218,-0.3636,154.1418,26.2822,61.1953,24.8944,60.0394,15.52,155.5252,1.2541,-0.0758,-0.3506,0.4143,59.8074,1.0,59.1931,0.9323,0.6486,0.2837,0.8607,0.5884,0.2723,56.3753,52.6763,62.6158,60.025,59.98,18.0446,4.0829,4.075,1.8244,607401757.0,30.0066,6.7894,1.4473,7.0337,1.0703,63.1411,59.0962,59.6572,80.4097,84.8272,80.4097,75.0,75.5138,53.6082,59.1982,61.7483,0.99,59.522,0.109,54.6067,-16.7213,60.3062
2015-06-04,26.5627,558008546.1979,5567570.9283,14.4674,14.054,0.9974,90.0,0.0,90.0,59.9072,62.7176,57.0969,0.878,144.7152,29.4831,61.5298,25.2562,60.2728,15.504,156.1375,1.851,0.8033,-0.3606,0.4045,60.0495,1.0,59.56,1.0097,0.7208,0.2889,0.9974,0.6461,0.3513,56.4365,52.6951,68.0598,60.26,60.165,17.3815,3.8787,5.0,1.7855,615125054.0,29.128,6.5,1.674,8.6972,1.087,64.7415,59.3715,59.9072,77.1825,81.1082,77.1825,79.8507,62.1783,59.9934,59.3591,62.1216,0.82,59.7093,0.1201,60.5593,-9.4241,60.576
2015-06-05,26.8772,566866772.5137,8404468.7123,15.271,14.2308,1.1618,100.0,0.0,100.0,60.1707,63.1824,57.1591,0.6491,151.0135,34.1249,61.9465,30.5398,60.5545,15.7029,159.8567,1.5127,1.5323,-0.4203,0.3444,60.3043,1.0,59.9878,1.1179,0.8002,0.3177,1.1618,0.7128,0.4489,56.5044,52.7141,69.0421,60.765,60.435,16.4945,3.6848,5.27,1.7665,625223432.0,30.9989,6.925,1.9444,9.0925,1.0909,67.0625,59.6276,60.1707,83.6467,80.413,83.6467,96.0894,71.2005,100.0,59.538,62.6042,1.14,59.9132,0.1325,64.4222,-1.2216,60.8925
2015-06-08,25.8656,559297854.7359,6392683.1753,15.0877,13.8541,1.2038,95.0,10.0,85.0,60.2722,63.2314,57.3131,-0.8068,54.5327,9.682,61.8675,11.6054,60.5826,16.3677,169.6252,0.4866,2.155,-0.5682,0.1801,60.4813,1.0,60.0095,1.0001,0.8402,0.1599,1.2038,0.7897,0.4141,56.5479,52.7333,62.0086,60.765,60.435,21.7084,5.2105,2.03,1.9723,612886692.0,27.4086,6.5787,2.0114,3.4512,1.0345,54.841,59.9214,60.2722,63.3251,74.7181,63.3251,14.0351,53.3311,0.0,59.7255,62.3657,2.78,60.1113,0.1417,51.6194,-42.7574,60.9572
2015-06-09,25.6785,561381891.6813,5651629.6497,14.5809,13.3925,1.2168,90.0,5.0,85.0,60.3757,63.199,57.5525,-0.2909,-0.6374,5.9253,61.7139,4.952,60.5662,17.0907,179.0211,-1.2472,1.8984,-0.6949,0.0171,60.5718,1.0,60.0199,0.8613,0.8444,0.0169,1.2168,0.877,0.3397,56.5865,52.7526,59.8729,60.765,60.435,23.6698,5.66,2.07,1.9792,603334856.0,26.1363,6.2498,2.0316,3.5482,1.0355,52.9627,63.3,60.3757,42.9816,63.3178,42.9816,18.8202,33.3333,0.0,59.9128,62.0404,1.11,60.3165,0.1477,50.8083,-50.4363,60.9703
2015-06-10,25.704,558826968.969,4021756.9216,14.1411,12.9558,1.227,85.0,0.0,85.0,60.4842,63.142,57.8265,-0.1233,4.7656,6.3856,61.5871,5.7847,60.557,17.5365,189.3747,-1.796,1.0312,-0.8128,-0.1629,60.6021,1.0,60.0322,0.7475,0.825,-0.0775,1.227,0.9626,0.2643,56.6253,52.7719,63.9231,60.9775,60.675,22.9329,5.377,2.17,1.9387,612216254.0,25.749,6.0373,2.0469,3.7221,1.0372,53.1928,63.2644,60.4842,17.787,41.3645,17.787,20.5056,0.544,1.6321,60.0938,61.7761,0.73,60.528,0.1511,47.4654,-53.9048,60.9793
2015-06-11,25.6955,556852676.9572,2361192.7181,13.6918,12.6874,1.274,80.0,0.0,80.0,60.5662,63.1111,58.0214,-0.2959,-1.3627,6.2033,61.4696,5.1544,60.5468,17.7796,204.8037,-1.1977,0.6222,-0.9385,-0.4195,60.6252,0.0,60.0408,0.6482,0.7897,-0.1414,1.274,1.0448,0.2292,56.6636,52.7914,59.5185,60.9775,60.92,22.3759,5.1732,1.64,1.9123,605117204.0,24.8079,5.7354,2.1219,2.7886,1.0279,53.1016,63.2292,60.5662,19.7566,26.8417,19.7566,19.9438,0.8725,0.9856,60.2638,61.5435,0.845,60.7288,0.1523,48.7853,-59.8739,60.976
2015-06-12,25.5127,550917010.8012,-421403.9347,13.1776,12.5335,1.23,75.0,35.0,40.0,60.5622,63.1103,58.0142,-0.4255,-23.0117,2.2382,61.2861,3.4082,60.4966,17.8347,221.9245,-1.8725,0.6048,-0.9986,-0.6682,60.6523,0.0,60.0407,0.5288,0.7375,-0.2087,1.23,1.1031,0.1269,56.6972,52.8109,55.2897,60.9775,60.92,22.452,5.0895,-0.08,1.8884,598200436.0,24.0364,5.4487,2.0453,-0.1331,0.9987,51.1191,63.1943,60.5622,16.8405,18.128,16.8405,10.0719,0.8725,0.0,60.4185,61.2324,0.705,60.9015,0.151,46.1351,-68.9076,60.924
2015-06-15,25.5042,555745943.8224,15049.2082,12.6952,12.3335,1.1049,70.0,30.0,40.0,60.5917,63.0991,58.0844,0.3936,-49.3626,2.0517,61.1209,3.5299,60.4493,17.6806,239.889,-3.0071,-0.4782,-0.9664,-0.8651,60.6891,0.0,60.0403,0.4275,0.6755,-0.2479,1.1049,1.1418,-0.0369,56.7302,52.8305,50.7117,60.9775,60.92,24.7165,5.555,0.59,1.8729,590094727.0,23.0311,5.1762,1.8348,0.9931,1.0099,51.0259,63.1597,60.5917,24.3731,20.3234,24.3731,43.1034,0.3285,0.0,60.5549,60.9655,0.94,61.0395,0.1479,47.5038,-69.3277,60.8704
2015-06-16,25.7253,552967239.9272,-691902.9462,12.6201,12.3478,0.9695,65.0,25.0,40.0,60.6447,63.0984,58.1911,0.3,6.0854,6.7101,61.0697,11.1921,60.4561,17.5016,257.8768,-1.5529,-1.7616,-0.8398,-0.9777,60.744,0.0,60.0473,0.3849,0.6174,-0.2325,0.9695,1.1539,-0.1844,56.7681,52.8502,54.7938,60.9775,60.92,22.5032,5.2773,1.06,1.9375,599506466.0,28.1751,6.6074,1.6083,1.7827,1.0178,53.3551,63.0815,60.6447,33.8215,25.0117,33.8215,48.289,33.3333,100.0,60.6736,60.8768,2.1,61.1353,0.144,41.8238,-58.4034,60.8636
2015-06-17,25.738,551733563.2213,-1310743.8752,12.5487,12.1979,0.717,60.0,20.0,40.0,60.7097,63.0796,58.3399,0.0588,-5.0666,6.9788,61.0283,11.1921,60.465,17.5633,276.8197,0.2325,-1.6903,-0.6181,-0.9929,60.7963,0.0,60.0563,0.3494,0.5638,-0.2144,0.717,1.1227,-0.4057,56.8059,52.87,54.2317,60.9775,60.92,21.6762,5.0134,1.3,1.9099,604065706.0,27.1397,6.277,1.1877,2.1941,1.0219,53.4894,63.0049,60.7097,46.9407,35.0451,46.9407,49.4297,66.6667,100.0,60.7756,60.8082,0.85,61.1948,0.1397,45.0042,-57.7731,60.8546
2015-06-18,25.7975,546457101.956,-3123621.5783,12.4932,12.1405,0.5159,55.0,15.0,40.0,60.7867,63.0464,58.5271,0.0816,2.3306,8.2764,61.0155,11.4398,60.4864,17.7074,297.2122,0.9574,-1.3519,-0.3055,-0.8893,60.8507,0.0,60.07,0.3288,0.5168,-0.1879,0.5159,1.051,-0.5351,56.8447,52.8899,57.7333,60.9775,60.92,21.1281,4.7627,1.54,1.8572,611053452.0,26.5865,5.9932,0.8533,2.6036,1.026,54.1382,62.9298,60.7867,50.8238,43.862,50.8238,54.7529,100.0,100.0,60.8624,60.7854,0.57,61.2129,0.1352,41.3065,-54.8319,60.8527
2015-06-19,26.0016,549440140.3522,-2632139.1873,12.5811,12.2084,0.3551,50.0,10.0,40.0,60.8582,63.0709,58.6456,0.478,18.563,12.6728,61.0891,14.251,60.5515,17.6668,-38.5422,1.2771,-0.8695,0.1125,-0.6231,60.9378,0.0,60.0921,0.3473,0.4829,-0.1356,0.3551,0.9567,-0.6015,56.888,52.9099,59.1076,60.9775,60.92,20.3718,4.5246,1.43,1.8154,621593521.0,27.1432,6.0285,0.5865,2.3937,1.0239,56.3364,62.8562,60.8582,59.0621,52.2755,59.0621,73.0038,100.0,100.0,60.9373,60.8886,0.795,61.1818,0.1312,42.8446,-44.7479,60.8892
2015-06-22,26.2481,552107132.8684,-1343204.3006,12.8468,12.1091,0.23,45.0,5.0,40.0,60.9597,63.1402,58.7793,0.2581,54.7752,17.6909,61.2553,17.8954,60.6657,17.4626,10.9412,1.2467,-0.5277,0.8285,0.1898,61.0609,0.0,60.1393,0.404,0.4671,-0.0631,0.23,0.847,-0.617,56.9366,52.93,59.2917,60.9775,60.92,19.6906,4.2984,2.03,1.7676,626760819.0,28.274,6.1721,0.3795,3.3992,1.034,58.8454,62.7841,60.9597,73.5604,61.1488,73.5604,92.9245,100.0,100.0,61.005,61.121,0.73,61.1272,0.1286,46.8356,-32.563,60.9741
2015-06-23,26.3246,556257143.1184,626654.5326,13.1401,12.0352,0.0247,40.0,0.0,40.0,61.12,63.0799,59.1601,0.3036,59.3178,19.2075,61.4285,18.7126,60.7861,17.1981,39.6649,1.2544,-0.0691,0.9957,0.6383,61.1572,0.0,60.2437,0.4582,0.4653,-0.0071,0.0247,0.7135,-0.6887,56.9865,52.9503,62.7569,61.305,60.955,19.1728,4.0835,3.205,1.7195,632294166.0,28.0001,5.9635,0.0408,5.4576,1.0546,59.6037,62.7134,61.12,87.317,73.3132,87.317,96.0227,100.0,100.0,61.0693,61.3548,0.56,61.0762,0.127,51.6883,-29.2111,61.0665
2015-06-24,26.1886,549743023.6184,-697137.1068,13.5783,12.3421,0.0054,35.0,0.0,35.0,61.2315,63.0298,59.4332,-0.5682,55.4815,15.2341,61.5168,21.9037,60.8646,16.9512,62.1613,0.8849,0.3197,0.9555,0.8843,61.192,0.0,60.2939,0.4699,0.4662,0.0037,0.0054,0.5725,-0.5671,57.0328,52.9707,63.6926,61.615,61.125,18.3737,3.8793,2.23,1.7135,623864129.0,28.6802,6.0553,0.0089,3.7555,1.0376,57.617,62.6441,61.2315,81.543,80.8068,81.543,55.6818,87.8835,63.6505,61.1314,61.4589,0.88,61.0202,0.1258,44.4508,-38.8506,61.1132
2015-06-25,26.1822,546393863.253,-2240954.0658,13.9752,12.7652,0.0139,30.0,0.0,30.0,61.2832,63.0607,59.5058,-0.1635,36.9336,15.0449,61.5872,21.5174,60.9341,16.7449,82.9488,0.6877,0.4816,0.7886,0.9924,61.1892,0.0,60.3161,0.4726,0.4675,0.0051,0.0139,0.4374,-0.4234,57.0784,52.9912,59.5739,61.615,61.275,18.0552,3.7153,1.035,1.6704,617858738.0,27.9555,5.7526,0.0229,1.709,1.0171,57.5224,62.5762,61.2832,68.5836,79.1479,68.5836,54.0462,66.6499,36.2993,61.192,61.5356,0.52,60.9647,0.1247,44.1803,-42.0988,61.1478
2015-06-26,25.9442,544141555.8074,-3385435.7303,13.8675,13.1641,-0.0115,25.0,55.0,-30.0,61.267,63.0473,59.4867,-0.5594,-13.8311,8.0714,61.5433,11.8204,60.9437,16.5565,103.7905,0.6091,0.7365,0.5182,0.9712,61.1513,0.0,60.3214,0.4246,0.4589,-0.0343,-0.0115,0.3133,-0.3248,57.118,53.0119,53.5138,61.615,61.275,20.9622,4.3096,-0.325,1.6842,611168060.0,26.5821,5.4649,-0.0188,-0.5297,0.9947,54.0357,62.5097,61.267,43.1835,64.4367,43.1835,19.8225,33.3166,0.0,61.2491,61.4482,1.01,60.9194,0.1227,44.9572,-55.9259,61.1242
2015-06-29,25.2365,538801852.3191,-5244862.4547,13.4005,13.3607,-0.0872,20.0,100.0,-80.0,61.1075,62.9658,59.2492,-0.75,-129.0236,-9.1613,61.2007,4.5274,60.7939,16.3721,150.2979,0.2214,0.9684,-0.2638,0.4955,60.9926,0.0,60.2551,0.2493,0.417,-0.1677,-0.0872,0.1959,-0.2832,57.1405,53.0325,46.6946,61.3,61.205,26.4921,5.6841,-3.19,1.807,603514485.0,24.1972,5.1917,-0.1432,-5.0991,0.949,45.4194,62.4445,61.1075,27.2652,46.3441,27.2652,7.9268,12.0998,0.0,61.2953,60.9403,1.925,60.8806,0.1177,38.7501,-93.7947,60.9435
2015-06-30,25.6063,542267752.3191,-4425944.9825,12.9568,13.4282,-0.0889,15.0,95.0,-80.0,61.0195,62.867,59.172,0.1583,-91.5698,-0.3593,61.0615,4.5274,60.7411,16.201,190.794,-0.5246,1.0033,-0.827,-0.1873,60.8651,0.0,60.2547,0.1786,0.3693,-0.1908,-0.0889,0.1064,-0.1953,57.1715,53.0532,51.702,61.3,61.205,24.9844,5.3999,-1.76,1.7939,612179235.0,22.8201,4.9321,-0.1458,-2.8387,0.9716,49.8204,62.3445,61.0195,20.7335,30.3941,20.7335,34.4512,12.0269,36.0806,61.3291,60.7477,1.23,60.8625,0.1118,41.3837,-73.031,60.8609
2015-07-01,25.6849,542549801.4131,-3598831.761,12.3356,13.4015,-0.1189,10.0,90.0,-80.0,60.9402,62.7466,59.1339,-0.4829,-54.716,1.42,60.9736,0.5329,60.711,16.0298,225.2609,-1.3186,0.6004,-1.0,-0.7103,60.7827,0.0,60.259,0.1359,0.3226,-0.1868,-0.1189,0.0359,-0.1547,57.204,53.074,56.8142,61.3,61.205,23.6375,5.1299,-1.585,1.7958,620429171.0,23.3869,5.0755,-0.1948,-2.556,0.9744,50.71,62.2475,60.9402,29.2933,25.764,29.2933,45.5017,26.5979,43.713,61.3508,60.6374,1.17,60.8567,0.1054,40.4293,-68.6158,60.8043
2015-07-02,26.2906,552081436.6575,99492.2948,12.2622,13.7666,-0.103,5.0,85.0,-80.0,60.9082,62.624,59.1925,0.4444,58.5781,13.8094,61.1552,10.8672,60.8195,15.8438,247.6521,-1.404,0.0326,-0.9229,-0.9249,60.7771,0.0,60.2747,0.2145,0.301,-0.0865,-0.103,-0.0151,-0.088,57.2505,53.0948,59.0731,61.3,61.205,21.7346,4.8734,-0.64,1.8126,636926232.0,27.0345,6.0617,-0.1686,-1.0242,0.9898,56.9047,59.11,60.9082,55.9245,35.3171,55.9245,87.8205,59.9312,100.0,61.3665,60.9172,1.805,60.8748,0.1009,45.5337,-34.6062,60.8909
2015-07-06,26.2502,551396165.6829,1385357.5262,12.2517,13.6697,-0.0486,0.0,80.0,-80.0,60.8345,62.2442,59.4248,0.2542,101.937,12.8144,61.293,12.0524,60.9086,15.6353,266.1135,-1.5994,-0.446,-0.7534,-0.9977,60.832,0.0,60.3079,0.2661,0.294,-0.0279,-0.0486,-0.046,-0.0026,57.2955,53.1158,60.482,60.65,60.815,20.5938,4.6297,-1.475,1.8202,620753837.0,26.2382,5.8986,-0.0794,-2.3328,0.9767,56.4072,59.1412,60.8345,71.4857,52.2345,71.4857,81.135,79.7938,95.6685,61.38,61.1216,1.18,60.9145,0.0976,47.3761,-22.434,60.9715
