date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2007-08-14,15.8347,587743127.6741,-8418989.8151,18.6875,14.342,-0.6665,5.0,20.0,-15.0,21.423,19.7816,23.0644,-0.9625,-115.7032,-26.1209,20.6641,21.4573,21.138,20.7198,14.6456,-0.3508,0.1343,0.2528,0.8629,21.551,1.0,21.5061,-0.3839,-0.1061,-0.2778,-0.6665,-0.3355,-0.331,20.1274,21.5744,29.3033,21.435,21.2,34.0306,4.8921,-2.41,3.5813,239632650.0,22.0066,3.1636,-3.0952,-10.7206,0.8928,36.9395,22.7464,21.423,24.9,28.6211,24.9,1.9108,36.8044,0.0,21.5574,20.417,0.8,21.3272,-0.1092,37.312,-75.6818,21.0056
2007-08-15,15.6926,582335718.1503,-9835834.2631,18.9931,14.7516,-0.7284,0.0,15.0,-15.0,21.2875,19.6101,22.9649,-0.7738,-134.5646,-28.5346,20.4828,24.7983,21.0191,20.7965,20.1862,-0.2741,0.4146,0.3451,0.9077,21.4564,1.0,21.3067,-0.4347,-0.1255,-0.3092,-0.7284,-0.4342,-0.2942,20.1346,21.5576,21.8402,21.345,21.0,34.4041,4.9875,-2.71,3.6442,229758250.0,20.7314,3.0054,-3.3912,-11.9912,0.8801,35.7327,22.709,21.2875,19.8017,26.0913,19.8017,10.5556,33.3333,0.0,21.4858,20.2029,0.84,21.2016,-0.1235,32.8903,-77.75,20.8596
2007-08-16,15.6059,588788433.3401,-7468149.0438,19.5113,15.1467,-0.7689,40.0,10.0,30.0,21.1365,19.4874,22.7856,0.2278,-165.1194,-30.0057,20.3091,29.357,20.9011,20.9899,22.8076,-0.0236,0.0189,0.3876,0.9259,21.3423,1.0,21.0754,-0.4783,-0.1353,-0.343,-0.7689,-0.5228,-0.2461,20.1416,21.5398,21.4462,21.25,21.0,35.9026,5.2281,-3.02,3.681,215193550.0,19.6067,2.8551,-3.5917,-13.2456,0.8675,34.9972,22.6719,21.1365,15.202,19.9679,15.202,33.1395,-0.0,0.0,21.4061,20.0054,0.79,21.0746,-0.1391,37.8862,-80.5,20.716
2007-08-17,16.2134,598427472.0498,-2753661.0425,19.5348,15.7646,-0.7679,35.0,5.0,30.0,21.0285,19.5297,22.5273,0.5484,-81.8498,-12.8844,20.3018,19.9823,20.8677,21.3446,24.1201,-0.2497,-0.3443,0.4086,0.9343,21.2255,1.0,21.0366,-0.4456,-0.0821,-0.3635,-0.7679,-0.5961,-0.1718,20.1485,21.5299,27.0101,21.25,21.0,33.8936,4.9667,-2.16,3.5654,226686250.0,22.6041,3.3124,-3.597,-9.5112,0.9049,43.5578,22.6351,21.0285,40.534,25.1792,40.534,77.907,33.3333,100.0,21.3215,20.0507,0.82,20.9598,-0.1521,43.6176,-61.25,20.6601
2007-08-20,16.0792,595046577.9322,-1650413.0756,19.0992,16.1226,-0.7835,30.0,0.0,30.0,20.9115,19.6063,22.2167,-0.7549,-46.9877,-15.4715,20.2672,10.8234,20.8212,21.8221,24.5143,-0.2231,-0.3699,0.4149,0.9368,21.1409,1.0,20.9839,-0.4284,-0.0519,-0.3765,-0.7835,-0.6543,-0.1292,20.1554,21.5184,30.1842,21.09,21.105,31.5797,4.7184,-2.34,3.6656,221896650.0,25.4113,3.7967,-3.6802,-10.2993,0.897,42.2642,22.5988,20.9115,56.1332,37.2897,56.1332,57.3529,61.6299,84.8896,21.234,20.0508,1.02,20.8581,-0.1634,43.6767,-69.1293,20.5984
2007-08-21,16.0556,592342609.5777,-1909400.3768,18.6965,16.5245,-0.7515,25.0,85.0,-60.0,20.809,19.6769,21.9411,-0.8228,-53.2248,-15.9353,20.2345,11.0434,20.7763,22.4486,25.6411,-0.4693,-0.8092,0.4327,0.9435,21.0532,1.0,20.9393,-0.4125,-0.0288,-0.3837,-0.7515,-0.694,-0.0575,20.1621,21.5067,25.1709,20.985,21.105,30.0482,4.5024,-2.05,3.6816,217708150.0,24.0716,3.6069,-3.5406,-9.1518,0.9085,42.0324,22.5628,20.809,63.7141,53.4604,63.7141,55.8824,89.0236,82.181,21.1454,20.0496,0.79,20.7701,-0.1731,39.7351,-69.9208,20.5449
2007-08-22,16.1345,596119716.7206,-639961.0567,18.3138,17.0372,-0.7143,20.0,80.0,-60.0,20.722,19.7756,21.6684,-0.1786,-66.1258,-13.7457,20.2269,11.0434,20.7453,23.171,27.707,-0.8239,-0.1819,0.4649,0.9548,20.9947,1.0,20.9116,-0.3874,-0.0029,-0.3844,-0.7143,-0.7159,0.0016,20.1688,21.4961,26.5185,20.69,21.105,29.4686,4.2773,-1.74,3.5489,223583650.0,23.6072,3.4266,-3.3775,-7.8414,0.9216,43.1272,22.5272,20.722,58.0065,59.2846,58.0065,60.7843,87.3468,94.9698,21.0575,20.0809,0.28,20.6936,-0.1808,39.8809,-67.2823,20.5107
2007-08-23,16.095,597230960.1168,291110.751,17.8534,17.5601,-0.648,15.0,75.0,-60.0,20.662,19.7973,21.5267,-0.1321,-61.4606,-14.5946,20.2136,9.1053,20.7124,23.8087,29.8871,-0.7089,1.0409,0.4983,0.9654,20.954,1.0,20.892,-0.3672,0.0138,-0.381,-0.648,-0.7198,0.0718,20.1754,21.4852,27.8118,20.54,21.105,28.3778,4.0635,-1.2,3.5096,215169950.0,23.6413,3.3852,-3.0764,-5.5556,0.9444,42.7027,22.4919,20.662,49.9125,57.211,49.9125,33.0709,73.6982,43.9438,20.9715,20.0993,0.53,20.6246,-0.187,44.9699,-68.6016,20.48
2007-08-24,16.5132,600918363.1937,1818803.7648,17.18,18.0254,-0.5786,10.0,70.0,-60.0,20.656,19.8005,21.5115,0.5538,3.8016,-3.2551,20.3006,4.3849,20.7331,24.2752,32.4702,-0.1601,1.7057,0.5369,0.9762,20.9022,1.0,20.8922,-0.305,0.0608,-0.3658,-0.5786,-0.712,0.1334,20.1819,21.4796,31.4686,20.54,21.105,27.0837,3.8603,-0.12,3.405,219099150.0,24.8083,3.536,-2.7562,-0.5701,0.9943,48.3724,22.457,20.656,55.343,54.4207,55.343,72.1739,79.6379,100.0,20.8904,20.2571,0.65,20.5665,-0.1896,51.5719,-54.6174,20.5056
2007-08-27,16.4895,599163206.672,1719964.3986,16.4598,17.7557,-0.5015,5.0,65.0,-60.0,20.6375,19.8208,21.4542,-0.3043,43.1373,-3.8222,20.3721,2.7759,20.749,25.3076,36.8509,0.3724,0.9309,0.5997,0.9899,20.8738,1.0,20.8923,-0.2552,0.0885,-0.3437,-0.5015,-0.6936,0.1922,20.1884,21.4738,35.8578,20.54,21.105,26.6313,3.6673,-0.37,3.2944,214613750.0,25.1927,3.4692,-2.3968,-1.7395,0.9826,48.0889,22.4224,20.6375,62.8594,56.0383,62.8594,83.3333,79.8239,95.528,20.8162,20.383,0.23,20.5139,-0.1894,49.4944,-55.409,20.5288
2007-08-28,15.7794,591340490.6226,-965876.3032,16.3284,17.8277,-0.4402,0.0,60.0,-60.0,20.5815,19.7513,21.4117,-0.9012,-79.4965,-18.8438,20.2721,13.8333,20.6777,26.9037,39.2006,0.3274,0.2551,0.632,0.9949,20.8723,1.0,20.8646,-0.285,0.0469,-0.3319,-0.4402,-0.6616,0.2214,20.1947,21.4591,29.5464,20.54,20.665,31.0506,4.3539,-1.12,3.5055,205933750.0,23.5039,3.2957,-2.1145,-5.303,0.947,40.5781,22.3882,20.5815,53.0479,57.0834,53.0479,3.6364,65.176,0.0,20.7465,20.2561,0.94,20.4646,-0.1906,38.1555,-72.8522,20.4681
2007-08-29,16.1187,598419380.0963,275551.5426,16.2448,17.7512,-0.3978,5.0,55.0,-50.0,20.541,19.7661,21.3159,0.6842,-68.6717,-10.1885,20.2658,14.6554,20.6541,27.8176,41.26,0.3646,0.0532,0.6595,0.9979,20.8701,1.0,20.8559,-0.2708,0.0489,-0.3197,-0.3978,-0.6204,0.2226,20.201,21.4488,35.0615,20.54,20.665,30.2804,4.2062,-0.81,3.3996,213845450.0,22.5394,3.1309,-1.9176,-3.8136,0.9619,44.9057,22.3543,20.541,44.3745,53.4273,44.3745,46.1538,50.3503,55.5228,20.6816,20.2669,0.57,20.4298,-0.1909,47.7888,-58.0756,20.4537
2007-08-30,15.8189,593398320.0963,-839251.7517,16.1653,17.7433,-0.3171,0.0,50.0,-50.0,20.4785,19.7589,21.1981,-0.6286,-86.8281,-15.887,20.1932,14.6554,20.5966,27.7837,43.0934,0.2318,-0.1714,0.6832,0.9994,20.8348,1.0,20.8306,-0.2869,0.0262,-0.3132,-0.3171,-0.5703,0.2532,20.2072,21.4348,30.2607,20.37,20.41,29.3679,3.9959,-1.25,3.3931,207785550.0,21.8602,2.9744,-1.535,-5.8685,0.9413,42.0565,22.3208,20.4785,21.1551,39.5258,21.1551,13.6752,24.8301,18.9676,20.6201,20.1806,0.41,20.4097,-0.1919,46.8998,-65.0,20.4069
2007-08-31,15.9609,592598752.5287,-1473419.8934,16.0298,17.7451,-0.2361,15.0,45.0,-30.0,20.4545,19.7353,21.1737,-0.0541,-56.9653,-12.3331,20.1651,13.456,20.5616,27.1573,42.9211,0.3594,0.3558,0.681,0.9993,20.7536,1.0,20.8232,-0.2819,0.025,-0.3069,-0.2361,-0.5095,0.2734,20.2132,21.4228,34.8132,20.37,20.41,28.5078,3.7961,-0.48,3.2912,213702350.0,21.7457,2.8957,-1.1457,-2.3177,0.9768,43.8334,22.2876,20.4545,29.6296,31.7198,29.6296,29.0598,39.2774,43.3419,20.5618,20.1599,0.39,20.4005,-0.1925,45.0006,-57.5,20.3832
2007-09-04,16.4106,597779068.8924,49377.4274,15.5891,17.5908,-0.1415,10.0,40.0,-30.0,20.4475,19.7448,21.1502,0.8909,37.1292,-1.9152,20.2461,7.2159,20.5843,26.1739,47.5213,0.6111,-1.043,0.7375,0.999,20.6745,1.0,20.8231,-0.2293,0.0621,-0.2914,-0.1415,-0.4417,0.3002,20.2193,21.4165,39.1176,20.37,20.41,27.2581,3.6063,-0.14,3.1803,219078150.0,23.589,3.1209,-0.6869,-0.6686,0.9933,49.0424,22.2547,20.4475,47.216,32.6669,47.216,98.913,54.1032,100.0,20.5089,20.2941,0.58,20.3966,-0.1904,51.1452,-33.75,20.4161
2007-09-05,16.0319,594516416.2608,-370265.6358,15.2065,17.1866,-0.1241,5.0,35.0,-30.0,20.4325,19.7324,21.1326,-0.6053,-22.0246,-9.3661,20.2304,7.9361,20.5592,24.9884,59.1469,-0.2401,-1.7032,0.8585,0.9697,20.6009,0.0,20.8189,-0.2238,0.0541,-0.2779,-0.1241,-0.3761,0.252,20.2252,21.4056,39.5411,20.37,20.41,26.4159,3.476,-0.3,3.2379,211329350.0,22.5313,2.9648,-0.6036,-1.4549,0.9855,45.317,22.2221,20.4325,58.2373,45.0277,58.2373,46.7391,63.338,46.672,20.4609,20.2823,0.59,20.3975,-0.1881,43.812,-53.75,20.404
2007-09-06,16.7814,606937411.836,3443857.6701,14.6386,16.7004,-0.0557,0.0,30.0,-30.0,20.448,19.6905,21.2055,0.9204,126.6945,5.5771,20.3906,3.8494,20.6269,23.7317,76.9526,-0.5348,-0.226,0.9742,0.8485,20.5485,0.0,20.8225,-0.1411,0.1094,-0.2505,-0.0557,-0.3103,0.2546,20.2311,21.4042,41.2546,20.525,20.355,24.226,3.3022,0.31,3.2042,225506850.0,26.1657,3.5666,-0.2709,1.479,1.0148,52.7886,22.1899,20.448,80.1164,61.8566,80.1164,94.697,82.224,100.0,20.4208,20.5214,1.13,20.4084,-0.1816,53.0276,-10.0437,20.4838
2007-09-07,16.6473,606098289.8848,4424109.5226,14.0992,16.3893,0.0122,0.0,25.0,-25.0,20.4625,19.6676,21.2574,0.3171,165.8172,2.928,20.499,3.8494,20.6719,22.625,101.7398,-0.4097,0.0942,0.9791,0.5484,20.5222,1.0,20.8247,-0.0883,0.1298,-0.2181,0.0122,-0.2446,0.2568,20.2369,21.4012,48.4917,20.525,20.275,23.4825,3.1371,0.29,3.1657,214038850.0,25.3627,3.3883,0.0592,1.3936,1.0139,51.464,22.158,20.4625,74.1795,70.8444,74.1795,81.1024,77.2937,85.2091,20.39,20.6745,0.41,20.4302,-0.1728,57.7231,-11.2676,20.5459
2007-09-10,16.6,599631039.8848,2365168.5056,13.5867,16.0642,0.0687,90.0,20.0,70.0,20.4855,19.6593,21.3117,-0.75,128.1186,1.0442,20.5713,3.8494,20.7013,21.6556,127.9829,-0.4202,1.0357,0.7882,0.1222,20.508,1.0,20.8263,-0.0555,0.1301,-0.1856,0.0687,-0.1813,0.2499,20.2427,21.397,48.8347,20.525,20.275,23.0466,2.9802,0.46,3.0818,206278150.0,24.892,3.2188,0.3341,2.2417,1.0224,50.5221,22.1264,20.4855,81.3136,78.5365,81.3136,68.1416,84.9582,69.6655,20.3684,20.7691,0.24,20.4562,-0.1628,54.55,-16.9014,20.5951
2007-09-11,16.6553,601508006.5515,1905075.8012,13.0561,15.8718,0.1097,85.0,15.0,70.0,20.4965,19.6467,21.3463,-0.0476,115.2488,2.1439,20.647,2.9751,20.7345,20.7649,151.2954,0.3241,1.1952,0.4803,-0.2806,20.5075,1.0,20.8279,-0.0236,0.1296,-0.1532,0.1097,-0.1202,0.2299,20.2485,21.3935,44.7032,20.525,20.275,23.0595,2.8812,0.22,2.9679,211909050.0,24.4736,3.0579,0.5337,1.0562,1.0106,51.072,22.0952,20.4965,74.5267,76.6733,74.5267,74.3363,77.2999,77.0251,20.3558,20.8643,0.21,20.4798,-0.1516,59.3788,-13.615,20.6489
2007-09-12,16.6158,601232866.5515,1456122.8039,12.4624,15.7277,0.1133,80.0,10.0,70.0,20.543,19.6899,21.3961,-0.05,97.7062,1.2975,20.7035,1.1818,20.7598,19.9949,166.0528,0.384,0.4174,0.241,-0.5158,20.5219,1.0,20.8319,-0.0023,0.1207,-0.123,0.1133,-0.0634,0.1767,20.2542,21.3896,45.6178,20.525,20.275,23.1227,2.8372,0.93,2.9214,206406250.0,23.6758,2.905,0.5508,4.6338,1.0463,50.6487,22.0642,20.543,70.7965,75.5456,70.7965,69.9115,50.7596,5.5881,20.3517,20.9283,0.4,20.5119,-0.1401,59.1658,-15.9624,20.6969
2007-09-13,16.5287,598962454.3563,417681.5334,11.8615,15.6864,0.1021,75.0,5.0,70.0,20.593,19.7827,21.4033,-0.7073,76.907,-0.6099,20.7325,0.4452,20.7722,19.3508,155.0701,0.5647,0.5814,0.4215,-0.3432,20.5699,1.0,20.8335,0.0056,0.1029,-0.0973,0.1021,-0.0168,0.1189,20.2599,21.3846,46.8545,20.525,20.275,22.6685,2.7353,1.0,2.8881,200930550.0,22.8713,2.7598,0.496,5.0277,1.0503,49.6951,22.0336,20.593,55.3553,66.8928,55.3553,21.8182,27.5377,0.0,20.3549,20.9509,0.41,20.5488,-0.1288,53.1189,-21.1268,20.7299
2007-09-14,16.3309,597092219.0622,-640181.2648,11.4757,15.5053,0.1677,70.0,0.0,70.0,20.636,19.9167,21.3553,-0.4706,10.7298,-4.894,20.7123,4.1452,20.7596,18.6543,160.9965,0.8036,-0.2793,0.3256,-0.4383,20.6068,0.0,20.8293,-0.0082,0.0713,-0.0795,0.1677,0.028,0.1397,20.2654,21.3771,49.3453,20.635,20.615,24.0724,2.8485,0.86,2.8666,194571750.0,22.1562,2.6218,0.8155,4.3478,1.0435,47.553,22.0032,20.636,36.3737,54.1751,36.3737,17.3913,1.8627,0.0,20.3631,20.903,0.37,20.5862,-0.1189,53.7292,-48.2759,20.7344
2007-09-17,16.4101,597269105.2691,-958463.0468,11.0892,15.0942,0.1962,65.0,40.0,25.0,20.6455,19.926,21.365,0.4828,22.3331,-3.0242,20.7132,3.746,20.7577,17.9271,171.9984,0.3594,-0.7226,0.1392,-0.6018,20.6443,0.0,20.8287,-0.0109,0.0549,-0.0657,0.1962,0.0656,0.1307,20.271,21.3707,47.022,20.635,20.615,23.4671,2.7061,0.19,2.78,199701450.0,21.7724,2.5107,0.9544,0.9246,1.0092,48.4879,21.9732,20.6455,23.6978,38.4756,23.6978,31.8841,8.8558,26.5675,20.3753,20.8884,0.29,20.6257,-0.1099,43.6666,-41.3793,20.7443
2007-09-18,16.9639,595370018.7575,-1605791.0253,11.8014,15.2489,0.2767,100.0,35.0,65.0,20.6985,19.912,21.485,0.2977,200.1421,8.9366,20.8412,25.332,20.8227,17.2267,185.2303,0.2073,-0.4754,-0.0912,-0.7686,20.6952,1.0,20.8458,0.0429,0.0869,-0.044,0.2767,0.1101,0.1666,20.2765,21.3714,47.9737,20.72,21.35,19.617,2.5708,1.06,3.0562,206621850.0,32.9277,4.3152,1.3434,5.2012,1.052,54.4683,19.0,20.6985,29.8167,29.9627,29.8167,40.1747,42.1892,100.0,20.3929,21.0567,2.15,20.674,-0.0986,42.5963,-46.9178,20.82
2007-09-19,17.3042,601200610.8628,130562.3829,12.4779,15.3959,0.3733,95.0,30.0,65.0,20.7745,19.8549,21.6941,0.3816,178.581,15.2955,21.0294,25.332,20.9224,16.559,192.4014,0.0217,-0.5003,-0.2148,-0.8425,20.7473,1.0,20.8881,0.1189,0.1303,-0.0114,0.3733,0.1578,0.2156,20.282,21.3764,52.7732,20.935,21.35,18.4884,2.4423,1.52,3.02,215484350.0,31.0333,4.0994,1.8092,7.4693,1.0747,57.6477,19.0381,20.7745,43.6702,32.3949,43.6702,58.952,75.5225,100.0,20.4183,21.3045,0.76,20.7325,-0.0842,48.1796,-32.1918,20.9315
2007-09-20,17.1222,595719610.8628,-914935.0758,13.1206,15.487,0.3829,90.0,25.0,65.0,20.834,19.854,21.814,-0.6897,158.431,10.934,21.1494,25.332,20.9908,16.0168,206.038,-0.1377,-0.2255,-0.439,-0.9457,20.8211,1.0,20.9101,0.1587,0.1361,0.0226,0.3829,0.199,0.184,20.2875,21.3791,56.8327,20.935,21.35,18.0708,2.3201,1.19,2.9665,210003350.0,30.3323,3.8944,1.8504,5.8191,1.0582,55.467,19.0758,20.834,49.345,40.944,49.345,48.9083,92.7991,78.3973,20.4518,21.445,0.29,20.7947,-0.0687,45.9779,-40.0685,21.014
2007-09-21,17.5257,605222796.577,1764278.2434,13.9345,15.5572,0.4485,85.0,20.0,65.0,20.9215,19.8087,22.0343,0.3651,179.7148,18.1601,21.3446,29.398,21.1012,15.6579,195.2373,-0.1963,0.0813,-0.2628,-0.8681,20.9116,1.0,20.9653,0.2288,0.165,0.0639,0.4485,0.2412,0.2074,20.2929,21.3868,64.6576,21.075,21.35,17.1833,2.2041,1.75,2.8955,225354650.0,31.4932,4.0397,2.1582,8.5784,1.0858,59.08,19.1132,20.9215,59.3768,50.7974,59.3768,70.2703,92.7991,100.0,20.4949,21.6887,0.63,20.859,-0.0505,49.3385,-22.6027,21.1393
2007-09-24,17.2092,601077683.5336,1381031.5199,14.7077,15.5837,0.4128,80.0,15.0,65.0,20.9625,19.7925,22.1325,-0.7391,129.766,10.7423,21.4391,29.398,21.163,15.4696,163.5867,-0.1421,0.5569,0.2826,-0.4785,21.0349,1.0,20.9795,0.2492,0.1483,0.1009,0.4128,0.2748,0.1379,20.2984,21.3904,60.2566,21.075,21.35,16.493,2.0939,0.82,2.9186,217409850.0,30.2281,3.8377,1.9789,3.9178,1.0392,55.3712,19.1501,20.9625,56.6254,55.1157,56.6254,50.6977,65.9915,19.5772,20.5467,21.7801,0.51,20.9239,-0.0325,47.4307,-36.3014,21.2182
2007-09-25,17.0747,596930027.7813,-221008.1991,15.6652,15.9968,0.4131,75.0,10.0,65.0,20.9965,19.7966,22.1964,-0.7965,109.3297,7.7172,21.4885,33.8583,21.2027,15.4177,161.5904,0.2715,0.9759,0.3158,-0.4476,21.1364,1.0,20.9884,0.2488,0.1183,0.1305,0.4131,0.3081,0.105,20.3039,21.3923,56.2938,21.075,21.35,15.0802,1.9892,0.68,3.0563,210414550.0,30.5193,4.0258,1.977,3.2536,1.0325,53.8586,19.1867,20.9965,49.4624,55.1549,49.4624,27.4194,39.8591,0.0,20.6051,21.8057,1.13,20.9932,-0.0158,44.5026,-42.1233,21.277
2007-09-26,17.4861,603416761.1147,1207664.1764,16.5748,16.4098,0.4403,70.0,5.0,65.0,21.1015,19.9012,22.3018,0.6167,114.9803,15.1778,21.624,33.8583,21.2881,15.4736,162.7359,0.7436,0.5212,0.2968,-0.4654,21.2433,1.0,21.0578,0.2871,0.1253,0.1618,0.4403,0.3457,0.0946,20.3094,21.3994,62.1243,21.1,21.35,14.3692,1.8898,2.1,2.9755,220144650.0,29.0806,3.8245,2.1004,10.5,1.105,57.5889,19.223,21.1015,48.1629,51.4169,48.1629,66.3717,30.3399,71.4423,20.6703,21.9563,0.62,21.0711,0.0018,45.6975,-24.3151,21.3821
2007-09-27,17.4545,602493734.2854,1388643.0501,17.4988,16.8321,0.4587,65.0,0.0,65.0,21.183,19.9551,22.4109,0.0732,112.9012,14.4288,21.7321,35.0546,21.3617,15.6916,169.3657,0.7048,-0.1035,0.1845,-0.5645,21.3237,1.0,21.1051,0.3106,0.1191,0.1916,0.4587,0.3781,0.0806,20.3149,21.406,61.6488,21.1,21.415,13.9127,1.7953,1.63,2.9247,214738350.0,28.9316,3.7333,2.1813,7.9785,1.0798,57.2144,19.2588,21.183,52.2076,49.9443,52.2076,62.8319,45.2372,64.2693,20.7419,22.064,0.41,21.1505,0.0194,47.7144,-26.8817,21.4734
2007-09-28,17.3991,607579514.2854,2954642.3121,18.2135,17.1217,0.482,60.0,0.0,60.0,21.28,20.1209,22.4391,0.48,82.2474,13.0741,21.8108,31.7925,21.4215,15.897,176.4731,0.6193,-0.3243,0.0615,-0.6623,21.384,1.0,21.1628,0.32,0.1027,0.2173,0.482,0.4098,0.0722,20.3203,21.4118,61.4483,21.19,21.44,14.6155,1.8355,1.94,2.8556,208683850.0,28.2404,3.5466,2.2855,9.6758,1.0968,56.537,19.2943,21.28,61.9469,54.1058,61.9469,56.6372,69.1713,71.8022,20.8186,22.1281,0.3,21.2381,0.0361,46.1957,-29.927,21.5502
2007-10-01,17.7235,614572714.2854,5551783.6182,19.1342,17.3617,0.5309,55.0,0.0,55.0,21.3885,20.2366,22.5404,1.0,110.0478,18.9872,21.9512,36.6264,21.5147,15.82,184.3845,0.414,-0.7407,-0.0764,-0.7591,21.4508,1.0,21.2532,0.3563,0.1113,0.2451,0.5309,0.4381,0.0928,20.3259,21.4217,61.8647,21.36,21.51,14.0276,1.7437,2.17,2.7747,215677050.0,30.2419,3.7593,2.5083,10.7266,1.1073,59.4936,19.3295,21.3885,70.7965,61.6503,70.7965,92.9204,78.6905,100.0,20.9007,22.2811,0.5,21.3354,0.0536,53.0222,-15.7692,21.6569
2007-10-02,17.7868,617376603.1743,7001689.3791,20.1311,17.6688,0.6246,50.0,10.0,40.0,21.4725,20.2611,22.6839,0.3611,123.9042,20.1035,22.0847,39.0737,21.6066,15.6771,191.5168,-0.0264,-0.4072,-0.1997,-0.834,21.5261,1.0,21.3222,0.3872,0.1137,0.2735,0.6246,0.466,0.1586,20.3314,21.4323,63.155,21.4,21.51,13.6126,1.6566,1.68,2.7067,225771050.0,31.0729,3.7813,2.9428,8.0769,1.0808,60.0517,19.3643,21.4725,78.8954,70.5463,78.8954,87.1287,90.6007,100.0,20.9882,22.4208,0.36,21.4375,0.0713,51.2319,-12.6923,21.7609
2007-10-03,17.6127,613099450.2331,5597403.1292,21.0381,17.8384,0.699,45.0,5.0,40.0,21.5695,20.4344,22.7046,-0.2059,104.828,15.4967,22.1577,38.2708,21.6689,15.8986,198.6317,0.0887,0.2216,-0.3195,-0.896,21.6053,1.0,21.3921,0.3893,0.0927,0.2967,0.699,0.5011,0.1979,20.3369,21.4406,63.7681,21.56,21.51,13.4758,1.6037,1.94,2.6731,220177850.0,30.1852,3.5923,3.285,9.5472,1.0955,57.7483,19.3988,21.5695,79.6242,76.4387,79.6242,58.8235,78.1545,34.4634,21.0797,22.4716,0.34,21.5373,0.0878,51.2228,-21.1538,21.8359
2007-10-04,17.5494,612940450.2331,4463476.6516,21.5538,17.8265,0.6768,40.0,0.0,40.0,21.615,20.4589,22.7711,-0.1333,77.6343,13.8255,22.2039,31.3522,21.7175,16.3986,205.1209,0.2498,0.0976,-0.4245,-0.9404,21.6843,1.0,21.4178,0.3802,0.0669,0.3134,0.6768,0.5265,0.1503,20.3425,21.448,57.3418,21.56,21.665,15.1716,1.7835,0.91,2.6501,213022850.0,29.0297,3.4127,3.1683,4.2783,1.0428,56.9127,19.4329,21.615,65.1213,74.547,65.1213,49.4118,48.3841,10.6889,21.1735,22.4856,0.45,21.6279,0.1026,57.7896,-27.5109,21.894
2007-10-05,18.2141,619519574.5574,5687184.7729,22.4806,18.0337,0.673,100.0,25.0,75.0,21.711,20.4298,22.9922,0.8514,154.6728,25.707,22.3939,40.0903,21.8416,16.9912,203.4622,0.187,0.1296,-0.3981,-0.9302,21.7606,1.0,21.5421,0.4358,0.0979,0.3379,0.673,0.5554,0.1176,20.3481,21.4637,56.9684,21.83,21.825,13.9822,1.6944,1.92,2.6321,222385450.0,32.6955,3.962,3.136,9.0995,1.091,62.8535,19.4666,21.711,66.4307,70.3921,66.4307,91.0569,48.3841,100.0,21.2713,22.7083,0.95,21.7231,0.1191,61.1312,-4.2146,22.0278
2007-10-08,18.1033,617880641.2241,5149297.0553,23.3611,18.2086,0.6675,100.0,20.0,80.0,21.806,20.4749,23.1371,-0.4167,150.8496,22.7381,22.5296,40.0903,21.9405,17.7703,200.786,0.3226,0.2354,-0.3549,-0.912,21.8283,1.0,21.6438,0.4631,0.1002,0.3629,0.6675,0.5836,0.0839,20.3537,21.4778,61.2371,21.83,21.825,13.5583,1.6096,1.9,2.5944,218171050.0,31.7041,3.7639,3.0946,9.0562,1.0906,61.369,19.5399,21.806,73.0337,68.1953,73.0337,78.6325,61.9004,75.0123,21.373,22.8475,0.36,21.819,0.1356,62.0723,-9.5785,22.1391
2007-10-09,18.2299,618409941.2241,4629547.8021,24.2093,18.3358,0.6336,100.0,15.0,85.0,21.9055,20.5189,23.2921,0.1667,148.7139,24.8726,22.673,40.3241,22.0452,18.6938,197.3527,0.3993,-0.0332,-0.2983,-0.8858,21.8921,1.0,21.7548,0.4921,0.1033,0.3887,0.6336,0.6051,0.0285,20.3594,21.4935,65.2982,21.84,21.835,13.2413,1.5292,1.99,2.5062,224522650.0,31.136,3.5957,2.9227,9.4537,1.0945,62.4363,19.6117,21.9055,86.8152,75.4266,86.8152,90.7563,89.33,92.9776,21.4788,22.9956,0.27,21.9212,0.1524,60.2216,-4.1825,22.2567
2007-10-10,18.2062,620174578.7241,4557530.6938,25.0006,18.4311,0.6536,95.0,10.0,85.0,22.006,20.6052,23.4068,0.375,129.5482,24.1954,22.7882,40.0365,22.1371,19.6722,194.5129,0.2672,-0.2648,-0.2506,-0.8617,21.9504,1.0,21.8567,0.5068,0.0944,0.4123,0.6536,0.6268,0.0268,20.3652,21.5086,65.4506,21.84,21.835,13.1408,1.4627,2.01,2.4187,219816950.0,30.6885,3.4159,3.0032,9.5714,1.0957,62.0977,19.7179,22.006,85.8747,81.9079,85.8747,88.2353,85.0893,87.2779,21.5881,23.1012,0.16,22.0268,0.1686,57.8186,-5.3232,22.3619
