date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-11-28,83.0764,-2530682560.0005,14340199.064,37.2226,33.2112,0.5403,70.0,100.0,30.0,82.3711,85.0029,83.687,0.7788,152.4979,37.6298,84.5872,42.9228,82.9361,25.7321,252.7558,2.1137,-1.1934,-0.9551,-0.8849,82.7677,1.0,83.5801,1.3438,1.1298,-0.214,1.6087,0.5403,-1.0684,60.4809,72.7268,40.6897,83.64,83.65,14.2761,2.8748,0.99,1.1862,-1380123554.0,35.7478,7.1985,0.6514,1.1801,1.0118,68.8149,85.397,83.687,73.4646,82.4429,82.4429,92.2414,68.6775,100.0,83.9559,84.1694,1.19,83.6666,0.2757,63.5899,-6.383,83.6221
2017-11-29,81.5691,-2552858912.4396,7818280.7111,36.9278,33.7789,0.3226,65.0,95.0,30.0,82.3896,85.0004,83.695,-0.7864,25.5858,18.9617,84.5032,31.3266,82.9746,25.79,261.9534,3.1526,0.0961,-0.9902,-0.7991,82.9378,0.0,83.5788,1.2815,1.032,-0.2494,1.3403,0.3226,-1.0177,60.5426,72.8329,40.6138,83.64,83.65,17.1329,3.576,0.16,1.2522,-1407482031.0,32.7639,6.8386,0.3882,0.1924,1.0019,59.4808,85.3023,83.695,73.9189,70.1481,70.1481,24.5614,58.0428,0.0,84.115,84.0145,1.7422,83.608,0.2681,56.5305,-60.9929,83.5891
2017-11-30,82.3814,-2539435831.2192,8710450.7994,36.6477,34.3754,0.1384,60.0,90.0,30.0,82.4459,85.0431,83.7445,0.5593,50.6652,24.7522,84.5745,31.3266,83.0884,25.7601,272.903,1.2576,0.6502,-0.9987,-0.6704,83.1228,0.0,83.5873,1.2271,1.0099,-0.2173,1.0803,0.1384,-0.9419,60.6046,72.9463,47.8641,83.64,83.65,16.1706,3.3972,0.99,1.248,-1374483623.0,30.9236,6.4966,0.1661,1.1902,1.0119,62.3761,85.2104,83.7445,70.6157,59.2559,59.2559,60.9649,43.6727,31.0181,84.2564,84.0938,1.18,83.5523,0.2607,56.893,-31.5603,83.6343
2017-12-01,82.4695,-2530379359.9928,11165174.7895,36.4844,35.0,-0.0606,55.0,85.0,30.0,82.4434,85.0666,83.755,0.4151,61.0021,25.3609,84.6455,33.382,83.2,25.6668,288.3758,0.813,0.5441,-0.949,-0.4481,83.3288,0.0,83.5913,1.1793,0.9882,-0.1912,0.8279,-0.0606,-0.8885,60.6669,73.0594,48.6013,83.64,83.65,14.9774,3.2274,0.21,1.2787,-1345096298.0,29.9877,6.4618,-0.0726,0.2499,1.0025,62.6805,85.1213,83.755,59.0331,47.6953,47.6953,57.5597,21.7657,34.279,84.3825,84.1738,1.59,83.508,0.2534,54.8026,-28.3688,83.6834
2017-12-04,79.3571,-2560618794.3655,1532725.9587,34.8959,34.8899,-0.3082,100.0,80.0,-20.0,81.8618,85.3422,83.602,-0.8955,-189.5608,-3.6341,84.1233,4.7142,82.9981,25.3729,-6.4687,1.2122,0.8924,-0.1127,0.6229,83.4847,0.0,83.4858,1.0847,0.7062,-0.3785,0.5836,-0.3082,-0.8918,60.7293,73.1396,42.1241,82.98,82.88,23.082,5.586,-3.06,1.4924,-1383074030.0,25.3659,6.1387,-0.3685,-3.6368,0.9636,48.183,85.0349,83.602,49.7882,42.4134,42.4134,8.7156,21.7657,0.0,84.4832,83.4067,3.7299,83.4595,0.2428,44.5249,-91.2844,83.4287
2017-12-05,79.8563,-2567824141.04,-4839770.3193,33.3868,34.8024,-0.357,95.0,75.0,-20.0,81.5595,85.3565,83.458,0.1471,-190.1856,0.2604,83.7607,4.7142,82.864,24.8493,7.1499,-0.3076,1.4417,0.1245,0.7896,83.5362,1.0,83.4138,0.9714,0.518,-0.4534,0.3638,-0.357,-0.7208,60.7917,73.2241,37.0404,82.98,82.88,21.4928,5.3067,-2.88,1.5131,-1357561910.0,23.6195,5.8318,-0.4273,-3.4095,0.9659,50.1302,84.8615,83.458,39.7451,29.1264,29.1264,21.1041,15.9035,13.4315,84.5545,82.9056,1.6999,83.4182,0.2304,41.7491,-79.5872,83.237
2017-12-06,81.021,-2553453855.0927,-2434357.7844,32.1517,34.7819,-0.2826,90.0,70.0,-20.0,81.5015,85.2655,83.3835,0.7193,-99.3251,8.6884,83.66,8.6839,82.856,24.2077,24.6925,-2.6869,0.7795,0.4177,0.9378,83.5457,1.0,83.4035,0.869,0.4595,-0.4095,0.1884,-0.2826,-0.471,60.8544,73.3197,42.0833,82.98,82.88,20.0324,5.0414,-1.49,1.5201,-1332740507.0,23.8424,6.0002,-0.3385,-1.7681,0.9823,54.3442,84.695,83.3835,32.783,26.8093,26.8093,50.6083,18.6434,42.4986,84.5995,82.8026,1.71,83.386,0.218,45.0224,-52.2936,83.1725
2017-12-07,80.7371,-2548868779.4427,229867.5762,30.9783,34.4357,-0.2594,85.0,65.0,-20.0,81.441,85.119,83.28,-0.0625,-90.1595,6.3824,83.5171,8.6839,82.8211,23.5111,21.4804,-1.8269,-0.1447,0.3662,0.9169,83.5089,1.0,83.3825,0.7723,0.3853,-0.3869,0.049,-0.2594,-0.3085,60.9172,73.4114,41.8993,82.98,82.88,19.3838,4.7893,-2.07,1.4976,-1353118621.0,23.0704,5.7002,-0.3108,-2.448,0.9755,53.1912,84.5352,83.28,31.4524,38.4215,38.4215,43.5523,30.1586,34.5456,84.6201,82.6435,0.8,83.3532,0.2055,43.1018,-58.945,83.0874
2017-12-08,82.3717,-2541054161.0747,3785350.3793,30.5555,34.4528,-0.2604,80.0,60.0,-20.0,81.4381,85.1289,83.2835,0.424,79.3787,17.0504,83.6937,22.5232,82.9486,22.7495,27.9122,-2.8209,-0.0059,0.4681,0.9559,83.4625,0.0,83.386,0.709,0.456,-0.253,-0.0586,-0.2604,-0.2019,60.9802,73.5189,47.0851,82.98,82.88,17.7989,4.5498,0.07,1.5187,-1329293565.0,28.1475,7.1952,-0.3119,0.0832,1.0008,58.5252,80.7,83.2835,42.1143,61.1119,61.1119,89.1753,59.0147,100.0,84.6247,82.9477,2.09,83.3417,0.1948,50.8277,-20.6422,83.1712
2017-12-11,83.4189,-2525604684.7307,9811485.7828,30.41,34.5971,-0.1292,75.0,100.0,25.0,81.3326,85.3704,83.3515,0.752,153.9858,22.9704,84.0366,27.646,83.1659,21.8746,28.5344,-3.597,-1.961,0.4777,0.959,83.433,0.0,83.4102,0.6855,0.5916,-0.0939,-0.1329,-0.1292,0.0038,61.0435,73.636,51.6052,83.155,83.035,16.9276,4.3223,1.36,1.498,-1309384446.0,29.8635,7.6254,-0.1546,1.6216,1.0162,61.4852,80.7388,83.3515,58.6821,76.5128,76.5128,96.8109,78.1819,100.0,84.6239,83.4753,1.25,83.3502,0.1867,52.8578,-2.9979,83.3566
2017-12-12,83.7615,-2524876799.8028,11616369.4902,30.4763,34.6643,0.0088,70.0,100.0,30.0,81.2035,85.6645,83.434,0.2784,186.0822,24.8179,84.3916,31.7357,83.3958,21.0495,45.534,1.4355,-2.8085,0.7137,1.0,83.435,1.0,83.4437,0.6922,0.719,0.0268,-0.1678,0.0088,0.1766,61.107,73.7554,52.682,83.33,83.375,16.2767,4.1062,1.65,1.4739,-1285849500.0,31.4107,7.9241,0.0105,1.9659,1.0197,62.4089,80.8314,83.434,76.5208,91.9377,91.9377,89.8268,100.0,100.0,84.6256,83.9969,0.97,83.365,0.181,51.1781,-8.785,83.5688
2017-12-13,83.5364,-2536942725.3089,7459539.3012,30.5393,34.6268,0.0983,65.0,95.0,30.0,81.1291,85.8689,83.499,-0.4699,153.274,22.7809,84.6512,31.7357,83.5819,20.4617,72.8617,3.7918,-1.0119,0.9556,0.8841,83.4603,1.0,83.4673,0.7122,0.7922,0.08,-0.1723,0.0983,0.2705,61.1708,73.8714,52.3128,83.33,83.375,15.7319,3.9009,1.3,1.4526,-1307157411.0,30.3593,7.5279,0.1175,1.5467,1.0155,61.3904,80.988,83.499,86.0783,89.7846,89.7846,82.716,96.3169,88.9506,84.6343,84.3607,0.83,83.3895,0.1767,58.7739,-13.0841,83.7513
2017-12-14,82.8904,-2551479610.8907,455505.2387,30.2325,34.4078,0.0663,60.0,90.0,30.0,81.1726,85.9964,83.5845,-0.5506,102.7005,17.0126,84.7504,24.4027,83.6875,19.8283,99.2599,3.6853,0.0342,0.987,0.5841,83.5159,1.0,83.4872,0.7274,0.788,0.0606,-0.1582,0.0663,0.2245,61.2349,73.9796,52.2643,83.33,83.375,17.4531,4.3459,1.71,1.4701,-1326237517.0,28.7208,7.1515,0.0792,2.0607,1.0206,58.5063,81.1398,83.5845,85.3011,74.181,74.181,50.0,62.9835,0.0,84.6498,84.4818,1.3439,83.4251,0.1727,56.1175,-25.4206,83.8647
2017-12-15,85.0045,-2510436991.4744,10607824.2784,30.3197,34.1449,0.2707,55.0,100.0,45.0,80.9765,86.5575,83.767,0.7195,163.3452,28.5728,85.2229,31.9764,83.9887,19.0314,110.3629,3.8776,1.4518,0.9375,0.4169,83.6565,1.0,83.6021,0.7715,0.9479,0.1765,-0.0938,0.2707,0.3646,61.2993,74.1083,55.5622,83.965,83.895,15.8455,4.1286,3.65,1.5,-1273807350.0,30.7426,8.0101,0.3232,4.387,1.0439,64.2864,81.2871,83.767,79.6147,74.8784,74.8784,91.9192,62.9835,100.0,84.6796,85.1348,2.4,83.4735,0.1712,59.6953,-3.7559,84.1757
2017-12-18,84.5445,-2526896861.2377,8559466.7538,30.5192,33.9534,0.3668,50.0,100.0,50.0,81.0299,86.9021,83.966,-0.5827,164.5328,24.5974,85.5391,34.3113,84.2164,18.2506,123.6433,1.5009,2.7229,0.8325,0.1969,83.8423,1.0,83.7111,0.8222,1.025,0.2028,-0.0134,0.3668,0.3802,61.3639,74.231,60.0537,83.965,84.1,15.0722,3.9221,3.98,1.5063,-1295358426.0,30.8176,8.0195,0.4375,4.8301,1.0483,62.2987,81.5193,83.966,72.3766,68.0703,68.0703,62.2917,55.2037,65.6112,84.7259,85.5396,1.2699,83.5604,0.1709,54.7866,-16.4694,84.4246
2017-12-19,84.0062,-2526036047.2006,7217264.346,30.1849,33.7387,0.4222,45.0,95.0,50.0,81.1655,87.0965,84.131,-0.4815,98.5363,20.026,85.7059,23.8323,84.3701,17.6088,136.8885,-0.6614,2.5627,0.6834,-0.033,84.0283,1.0,83.7743,0.8637,1.0298,0.1661,0.0649,0.4222,0.3574,61.4288,74.347,59.0815,83.965,84.1,18.141,4.686,3.3,1.5048,-1318600405.0,29.4933,7.6185,0.5032,3.9985,1.04,60.013,81.8183,84.131,69.6477,65.9945,65.9945,43.7725,63.8926,26.0668,84.7871,85.7181,1.11,83.6978,0.1708,52.2039,-24.5577,84.6021
2017-12-20,83.7028,-2525594065.8987,6152697.0166,29.5842,33.4033,0.7311,40.0,90.0,50.0,81.2021,87.2399,84.221,-0.4277,71.6797,17.469,85.7873,18.1711,84.4796,17.0018,154.9431,-1.8659,1.9456,0.4235,-0.3411,84.2044,1.0,83.8023,0.8904,0.9971,0.1067,0.175,0.7311,0.5561,61.494,74.4587,54.4908,83.965,84.1,19.1802,5.0117,1.8,1.5277,-1342025414.0,27.6986,7.2376,0.8706,2.15,1.0215,58.7345,82.1024,84.221,60.177,46.4662,46.4662,33.3345,31.8751,3.9473,84.8598,85.7728,1.59,83.8687,0.1703,48.8997,-29.1166,84.7344
2017-12-21,83.6832,-2537478638.7559,1376401.1075,29.0136,32.9905,1.0012,35.0,85.0,50.0,81.3178,87.3632,84.3405,-0.7857,72.3525,17.2992,85.8478,18.1711,84.5768,16.3676,179.5009,-1.4742,0.7781,0.0087,-0.7009,84.3436,1.0,83.8403,0.904,0.9585,0.0545,0.3151,1.0012,0.686,61.5594,74.5691,58.2831,83.965,84.1,18.6542,4.7611,2.39,1.4926,-1358663816.0,26.939,6.8757,1.1914,2.8757,1.0288,58.6496,82.3722,84.3405,49.2006,35.1411,35.1411,28.3164,10.0047,0.0,84.9409,85.8017,0.7,84.0755,0.1694,46.3782,-29.4107,84.8562
2017-12-22,83.693,-2528188541.3052,2253274.5966,28.2256,32.574,1.1313,30.0,80.0,50.0,81.432,87.474,84.453,0.1549,49.8418,17.3621,85.8961,13.2537,84.6657,15.8239,197.1124,-0.0656,0.8543,-0.2942,-0.8839,84.4536,0.0,83.8756,0.9068,0.9182,0.0113,0.4552,1.1313,0.6762,61.6249,74.6785,57.4757,83.965,84.1,20.0468,5.0031,2.25,1.4593,-1344629839.0,26.1726,6.5319,1.3448,2.7024,1.027,58.681,82.6286,84.453,37.2386,30.1086,30.1086,28.6749,1.6028,0.861,85.0276,85.8175,0.71,84.3003,0.1681,51.8297,-29.2637,84.9676
2017-12-26,83.5853,-2523645959.4883,3852519.3659,27.477,32.3498,1.2892,25.0,75.0,50.0,81.494,87.565,84.5295,0.1784,43.9416,16.3386,85.9121,13.2537,84.7356,15.4374,223.0253,-0.8369,1.1521,-0.6823,-0.9994,84.6375,0.0,83.898,0.8989,0.8673,-0.0316,0.5975,1.2892,0.6918,61.6908,74.7858,54.7989,83.965,84.1,19.629,4.7529,1.53,1.4177,-1354367251.0,25.6272,6.2053,1.531,1.8243,1.0182,58.1693,82.8722,84.5295,32.7571,33.0215,33.0215,42.0732,0.287,0.0,85.117,85.7923,0.5046,84.5184,0.1662,56.716,-30.8813,85.0578
2017-12-27,83.8887,-2519822186.5471,5373181.856,26.9438,31.9358,1.2911,20.0,70.0,50.0,81.495,87.647,84.571,0.0784,57.0461,18.4484,85.9768,16.8128,84.8284,15.1991,235.051,-1.3649,0.3717,-0.8197,-0.9847,84.8666,1.0,83.9149,0.8876,0.8423,-0.0453,0.73,1.2911,0.5611,61.7568,74.895,54.0434,83.965,84.1,18.9973,4.5153,0.83,1.3865,-1341366423.0,26.6763,6.3404,1.5309,0.9779,1.0098,59.2242,83.1036,84.571,35.8924,44.547,44.547,62.8931,33.6203,100.0,85.2079,85.843,0.765,84.7253,0.1641,50.1353,-26.3224,85.1702
2017-12-28,83.8985,-2520861428.1261,5176132.2035,26.4372,31.5425,1.2092,15.0,65.0,50.0,81.6296,87.7504,84.69,-0.4737,57.7051,18.5181,86.0292,16.8128,84.9133,15.1208,246.2972,-0.9568,-0.0885,-0.9156,-0.9317,85.0973,1.0,83.9651,0.8729,0.8139,-0.0589,0.857,1.2092,0.3522,61.823,75.0032,58.2047,83.965,84.1,18.6828,4.2895,2.38,1.3392,-1331493628.0,26.2347,6.0234,1.4317,2.8558,1.0286,59.2591,83.3234,84.69,45.052,57.5876,57.5876,67.7966,66.6667,100.0,85.2989,85.8787,0.38,84.9292,0.1618,54.2576,-26.1754,85.2796
2017-12-29,83.7223,-2536382348.3624,-313511.1117,26.0063,31.2454,1.1359,10.0,60.0,50.0,81.6864,87.8306,84.7585,-0.1636,51.7559,16.6275,86.0366,17.8194,84.973,15.1951,256.7148,-0.5259,-0.4521,-0.9732,-0.8507,85.3231,0.0,83.9902,0.8519,0.768,-0.0839,0.9531,1.1359,0.1828,61.8894,75.1086,52.7587,83.965,84.1,18.2233,4.075,1.37,1.3071,-1349656407.0,26.1261,5.8422,1.3438,1.6277,1.0163,58.3138,83.5322,84.7585,54.6623,61.8523,61.8523,54.8673,71.0855,13.2564,85.3884,85.8531,0.55,85.1225,0.1591,50.3841,-28.8225,85.3606
2018-01-02,84.1236,-2533938670.4735,-1753239.4022,25.7073,30.3016,1.0767,5.0,55.0,50.0,81.7376,87.9484,84.843,-0.216,60.3405,19.6989,86.1125,20.0264,85.066,15.3772,269.9375,0.1594,-0.4391,-1.0,-0.7079,85.4985,0.0,84.028,0.8327,0.7561,-0.0767,1.032,1.0767,0.0447,61.9561,75.217,52.0225,83.965,84.1,17.554,3.8713,1.69,1.2829,-1327663306.0,26.3455,5.8101,1.2721,2.0057,1.0201,59.8494,83.7306,84.843,61.4287,64.8463,64.8463,71.875,71.0855,100.0,85.4762,85.931,0.81,85.303,0.1564,49.8045,-22.793,85.474
2018-01-03,84.5151,-2524090385.1402,950711.5762,25.5084,29.4476,1.0962,0.0,50.0,50.0,82.4631,87.7499,85.1065,0.5463,80.8245,22.6261,86.2458,21.7284,85.1883,15.6151,270.2155,0.4389,-0.2565,-1.0,-0.7044,85.612,0.0,84.3213,0.8202,0.77,-0.0502,1.1069,1.0962,-0.0107,62.0229,75.3284,59.2463,84.22,84.24,17.097,3.6777,5.27,1.2456,-1303490242.0,26.5894,5.7196,1.2933,6.4998,1.065,61.313,83.9191,85.1065,66.0537,71.4623,71.4623,87.6448,71.0855,100.0,85.5637,86.0915,0.56,85.4596,0.1541,54.7833,-17.637,85.6176
2018-01-04,85.259,-2524284385.0026,1908717.786,25.766,28.9588,0.9932,0.0,100.0,100.0,83.1436,87.6214,85.3825,0.4771,148.7186,27.8838,86.4937,30.6604,85.3713,15.8524,290.3867,0.5649,-0.0342,-0.9374,-0.4165,85.7163,0.0,84.6874,0.8227,0.8327,0.01,1.136,0.9932,-0.1428,62.09,75.4462,64.7558,84.8,84.545,16.0671,3.4938,5.52,1.2482,-1282344257.0,30.276,6.5836,1.1701,6.7655,1.0677,63.9419,84.0981,85.3825,71.4425,78.0189,78.0189,74.537,100.0,100.0,85.6541,86.4128,1.31,85.5797,0.1527,53.5418,-8.8283,85.8084
2018-01-05,86.316,-2511871789.0638,6076571.9627,26.2626,28.6204,1.0167,0.0,100.0,100.0,83.43,87.876,85.653,0.5408,228.0925,34.5377,86.8981,35.6979,85.6398,16.0558,108.4318,0.3634,0.1787,0.9487,0.4473,85.8375,1.0,85.1397,0.8499,0.9585,0.1087,1.1377,1.0167,-0.121,62.1575,75.5736,64.6932,85.34,85.205,15.1158,3.3192,5.41,1.2449,-1259817694.0,31.8992,7.0045,1.196,6.5354,1.0654,67.2689,84.3118,85.653,78.1184,84.8739,84.8739,92.4399,100.0,100.0,85.7533,86.948,1.3,85.6855,0.1532,58.3217,-3.4321,86.0758
2018-01-08,86.4041,-2504061309.9558,9714340.0273,26.7891,28.6723,1.0309,0.0,100.0,100.0,83.946,87.939,85.9425,0.082,211.4665,35.0633,87.2572,36.7935,85.8912,16.2143,120.3642,0.3595,0.1344,0.8628,0.2527,85.9876,1.0,85.6072,0.8906,1.0534,0.1628,1.1266,1.0309,-0.0957,62.2252,75.7007,69.4532,86.22,85.955,14.4406,3.1532,5.79,1.2367,-1239523764.0,31.2528,6.8242,1.21,7.019,1.0702,67.5316,84.5987,85.9425,82.8795,85.7455,85.7455,90.2597,100.0,100.0,85.8645,87.3997,0.9754,85.7917,0.1548,57.3317,-5.7143,86.326
2018-01-09,86.3454,-2507352673.9484,9272143.8718,27.3377,28.8739,1.1001,0.0,100.0,100.0,84.0905,88.2005,86.1455,-0.4958,180.2316,34.3066,87.5496,37.7601,86.113,16.3029,130.5598,0.873,0.2988,0.7597,0.0774,86.1751,1.0,85.8902,0.9346,1.1109,0.1763,1.1056,1.1001,-0.0054,62.2932,75.8259,69.2056,86.485,86.4236,13.8611,2.9955,4.06,1.2248,-1258914191.0,30.6798,6.6302,1.2889,4.8241,1.0482,67.1533,84.9172,86.1455,86.2403,88.1014,88.1014,81.6045,97.972,93.9159,85.9887,87.7424,0.8672,85.8952,0.1572,57.1811,-11.0089,86.5429
2018-01-10,85.9539,-2506422973.7945,8544136.9597,27.5357,29.006,1.1565,0.0,95.0,95.0,84.1421,88.4079,86.275,-0.0513,121.219,29.2259,87.7224,31.2988,86.2756,16.3156,143.5361,1.1204,0.6899,0.5943,-0.1484,86.3185,1.0,86.0074,0.97,1.1114,0.1414,1.0906,1.1565,0.0659,62.3614,75.9458,64.6629,86.485,86.6286,15.4437,3.2958,2.59,1.215,-1277043344.0,29.5153,6.2987,1.3528,3.0388,1.0304,64.613,85.2601,86.275,83.4834,76.6033,76.6033,57.9455,70.87,18.6942,86.1237,87.9061,0.81,86.0084,0.1594,59.3964,-21.6144,86.7023
2018-01-11,86.2084,-2491750394.3339,12138124.2368,27.6037,29.0715,1.1015,10.0,90.0,80.0,84.1547,88.6453,86.4,-0.0562,103.9542,31.0115,87.912,28.8948,86.4474,16.3401,157.1826,1.2448,1.1284,0.3878,-0.3776,86.4416,1.0,86.1288,0.9999,1.1198,0.1199,1.0786,1.1015,0.0228,62.43,76.0672,64.0976,86.485,86.6286,15.5975,3.301,2.5,1.2014,-1260513476.0,28.2741,5.9838,1.2843,2.9212,1.0292,65.5058,85.5721,86.4,76.6829,65.344,65.344,56.482,47.7332,30.5895,86.2682,88.0942,0.89,86.1415,0.1615,63.4574,-15.4198,86.8742
2018-01-12,87.6961,-2474246314.7624,18074405.7832,28.2285,29.2305,1.1434,5.0,100.0,95.0,84.0263,89.1987,86.6125,0.6992,170.3332,40.2832,88.3444,40.1,86.7477,16.4834,167.7009,0.6995,1.7326,0.213,-0.5403,86.6019,1.0,86.4988,1.0469,1.2349,0.188,1.0795,1.1434,0.0639,62.4988,76.2025,69.559,87.145,87.155,14.3815,3.1359,4.25,1.2168,-1236513037.0,33.6368,7.3346,1.3284,4.9795,1.0498,70.1416,85.8561,86.6125,70.3536,69.1136,69.1136,92.9134,49.7612,100.0,86.4259,88.6288,1.7,86.3088,0.165,68.112,-3.4286,87.179
2018-01-16,86.4726,-2501408416.1336,10217269.9992,29.0981,29.7089,1.1492,0.0,100.0,100.0,84.2619,89.3291,86.7955,-0.6296,134.0844,25.6637,88.483,45.6215,86.9003,16.7229,172.6006,-0.6339,1.761,0.1288,-0.6102,86.7368,1.0,86.6411,1.0798,1.2113,0.1315,1.0875,1.1492,0.0616,62.568,76.324,66.5952,87.5,87.75,12.68,2.9791,3.66,1.3296,-1272458465.0,33.9561,7.9779,1.3318,4.3216,1.0432,62.8318,86.2485,86.7955,64.8929,60.221,60.221,31.2676,43.5298,0.0,86.5935,88.7277,2.7796,86.4983,0.168,55.964,-40.1316,87.3445
2018-01-17,88.2246,-2481261788.6826,12484435.0039,29.9243,30.2218,1.2233,15.0,95.0,80.0,84.0364,89.8836,86.96,0.6928,145.5472,35.7558,88.9199,45.6215,87.2088,17.007,179.62,-1.2554,1.2101,0.0066,-0.7024,86.931,1.0,86.8828,1.1282,1.3219,0.1936,1.1016,1.2233,0.1216,62.6374,76.4621,64.373,87.77,87.75,11.6709,2.8302,3.29,1.3451,-1247798993.0,31.2536,7.579,1.4129,3.7881,1.0379,67.8779,86.7481,86.96,65.9861,68.6237,68.6237,81.6901,56.3439,69.0316,86.7743,89.2575,1.93,86.7181,0.1722,59.6141,-10.6908,87.663
2018-01-18,88.1854,-2484213342.5341,11337832.1891,30.8123,30.4986,1.3748,10.0,90.0,80.0,83.9345,90.3575,87.146,0.297,142.0049,35.3236,89.2815,47.6847,87.4842,17.2595,184.38,-1.2773,0.6151,-0.0764,-0.759,87.1628,1.0,87.17,1.1806,1.3902,0.2096,1.144,1.3748,0.2308,62.7072,76.5985,64.5755,87.77,87.75,11.1807,2.6887,3.72,1.3345,-1270730296.0,31.5628,7.59,1.5837,4.3066,1.0431,67.6618,87.1927,87.146,64.4506,64.507,64.507,80.5634,45.0357,66.0756,86.969,89.6649,1.01,86.9802,0.1769,57.5675,-11.3487,87.962
2018-01-19,88.0876,-2494131427.0393,6682301.2232,31.6559,30.6201,1.5288,5.0,85.0,80.0,83.9748,90.7342,87.3545,-0.1474,122.274,34.1994,89.5667,47.6847,87.7238,17.7467,185.1314,0.143,0.1588,-0.0894,-0.7675,87.365,1.0,87.4975,1.2285,1.4199,0.1914,1.2009,1.5288,0.3279,62.7774,76.7325,62.5187,87.77,87.75,10.7343,2.5542,4.17,1.3219,-1305627260.0,30.3026,7.2105,1.7575,4.8584,1.0486,67.0997,87.5884,87.3545,70.3583,77.9441,77.9441,71.5786,64.4977,58.3858,87.1764,89.9548,0.95,87.2688,0.1817,56.7979,-12.9934,88.2339
2018-01-22,89.6633,-2471187436.6138,11470644.4887,32.7142,30.8639,1.7353,0.0,100.0,100.0,83.9173,91.4007,87.659,0.8564,143.8053,42.3202,90.0961,52.8214,88.0939,18.6915,183.7604,0.9198,0.8713,-0.0656,-0.752,87.5746,1.0,88.2118,1.2939,1.5554,0.2615,1.2792,1.7353,0.456,62.8479,76.8813,68.1642,88.505,88.27,9.9101,2.4265,6.09,1.3364,-1282436560.0,32.1009,7.86,1.9894,7.1211,1.0712,71.1601,87.9406,87.659,75.4687,83.955,83.955,99.723,74.8205,100.0,87.4004,90.5915,1.88,87.5769,0.1879,63.0473,-0.1493,88.6391
2018-01-23,89.9472,-2472360245.298,12013559.9261,33.873,31.0493,1.8825,5.0,100.0,95.0,83.9472,92.0108,87.979,0.0,161.8184,43.6391,90.5959,55.8907,88.4564,19.9396,181.7902,0.305,0.8936,-0.0312,-0.7289,87.7769,1.0,88.8791,1.3685,1.667,0.2985,1.3661,1.8825,0.5164,62.9188,77.0315,68.7028,88.65,88.61,9.5966,2.3052,6.4,1.3069,-1260153195.0,33.9161,8.147,2.152,7.4854,1.0749,71.8195,88.3821,87.979,82.859,86.678,86.678,88.7324,86.1286,100.0,87.6429,91.1683,0.76,87.8936,0.195,60.6845,-5.4201,89.043
2018-01-24,89.8689,-2496137346.9467,3578078.4508,35.1993,31.3381,1.9108,0.0,100.0,100.0,84.1006,92.4884,88.2945,-0.3946,153.997,42.6916,91.0023,60.3976,88.7767,21.5174,177.9139,1.4295,1.0191,0.0364,-0.6809,87.9205,1.0,89.3929,1.4406,1.729,0.2884,1.4499,1.9108,0.4608,62.9901,77.1794,73.2395,88.65,89.23,8.8769,2.1899,6.31,1.3434,-1292260960.0,35.9532,8.8696,2.1775,7.3793,1.0738,71.3458,88.8914,88.2945,84.1832,81.9166,81.9166,57.2944,96.6545,89.9635,87.9032,91.5981,1.85,88.2178,0.2024,51.8688,-19.1667,89.4089
2018-01-25,90.368,-2505474276.6719,-3168921.4699,36.4592,31.7015,2.0375,0.0,95.0,95.0,84.3178,92.9642,88.641,-0.1031,140.6992,45.1207,91.4349,60.3976,89.1151,23.3904,176.7139,0.6944,1.7194,0.0573,-0.6654,88.0763,1.0,89.9583,1.5122,1.7986,0.2864,1.5539,2.0375,0.4836,63.0618,77.3309,76.2474,88.935,89.3225,8.3698,2.0804,6.93,1.3461,-1268277866.0,33.8993,8.4262,2.3164,8.1148,1.0811,72.5603,89.5268,88.641,80.2925,72.283,72.283,70.8223,96.6545,100.0,88.1809,92.0592,1.42,88.5584,0.2102,56.2193,-13.3901,89.7932
2018-01-26,92.0613,-2479125277.6719,2742798.378,37.8064,32.1218,2.2288,0.0,100.0,100.0,84.3523,93.7647,89.0585,0.6351,156.6386,52.3346,92.111,63.4041,89.5861,25.5426,170.1654,0.5643,1.249,0.1708,-0.5759,88.1765,1.0,90.8434,1.6039,1.9707,0.3668,1.6745,2.2288,0.5542,63.134,77.4982,77.0246,89.8,89.78,7.7985,1.9764,8.35,1.3472,-1241928867.0,34.8208,8.8249,2.5254,9.7422,1.0974,76.1673,90.0733,89.0585,76.7462,76.0389,76.0389,100.0,96.6545,100.0,88.4805,92.8615,1.73,88.9313,0.2195,57.712,-0.0,90.3093
