date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2015-05-22,95.1406,307504953.6622,810249.7508,8.365,8.3156,-0.5547,40.0,0.0,-40.0,109.6597,103.1643,106.412,0.0189,53.7172,1.6565,106.5365,2.0159,106.8418,17.0824,123.2252,2.1743,1.2838,0.2041,0.8365,106.0842,1.0,107.7943,0.3748,-0.1154,-0.4902,0.6213,-0.5547,-1.1761,106.7226,95.5849,47.5641,106.1,106.2475,20.5749,7.595,-1.91,1.7153,161896552.0,21.4215,7.9075,-0.5195,-1.7441,0.9826,50.8282,103.0072,106.412,73.966,83.4391,73.966,61.991,72.9532,37.104,106.2378,106.9898,1.06,105.7262,-0.0739,65.3639,-32.2156,106.4133
2015-05-26,94.6896,307011120.3546,563392.1656,8.0063,7.9969,-0.2959,35.0,0.0,-35.0,109.4767,103.2133,106.345,-0.4188,50.2333,-1.2866,106.6106,1.1913,106.8655,17.3031,144.0663,0.971,2.0129,-0.1576,0.5868,106.0999,0.0,107.7862,0.3217,-0.088,-0.4097,0.7877,-0.2959,-1.0836,106.7263,95.6406,45.6277,106.1,105.7625,20.2417,7.3352,-1.34,1.6919,160334971.0,20.7299,7.5121,-0.277,-1.2358,0.9876,49.3567,103.2245,106.345,58.0673,72.1821,58.0673,34.466,40.6657,0.0,106.1773,107.0664,1.17,105.7651,-0.0693,63.8434,-29.9925,106.4779
2015-05-27,94.9637,307438230.1546,547086.0748,7.6656,7.6748,-0.1268,30.0,0.0,-30.0,109.2013,103.3307,106.266,0.125,62.5065,0.5555,106.7319,1.1913,106.9164,17.8336,152.0246,-0.4,2.1219,-0.2928,0.4691,106.1365,0.0,107.781,0.2951,-0.0409,-0.336,0.8306,-0.1268,-0.9574,106.733,95.6961,49.6123,105.52,105.6375,19.782,6.9685,-1.58,1.64,161649155.0,20.2591,7.1365,-0.1188,-1.4498,0.9855,50.2778,103.4331,106.266,45.6761,59.2365,45.6761,40.5714,28.6131,48.7354,106.1388,107.2079,0.8,105.8536,-0.0645,61.4577,-22.3962,106.5783
2015-05-28,95.4766,308124912.4703,709170.1313,7.5059,7.7113,0.1004,25.0,15.0,-10.0,109.2537,103.3123,106.283,0.3596,85.4299,3.9942,106.9424,4.4708,107.0177,18.4462,169.3951,-1.8264,1.6319,-0.5649,0.184,106.1945,0.0,107.7822,0.303,0.0428,-0.2602,0.8872,0.1004,-0.7867,106.7455,95.7513,54.7269,105.6,105.6375,19.1304,6.6201,0.34,1.6024,162581081.0,20.921,7.2397,0.0941,0.3159,1.0032,51.9971,103.6334,106.283,49.5839,51.1091,49.5839,73.7143,49.5785,100.0,106.1223,107.4719,1.14,106.0087,-0.0591,61.2036,-13.3125,106.7416
2015-05-29,95.0256,307477910.9647,505143.118,7.3901,7.764,0.2862,20.0,10.0,-10.0,109.3625,103.3335,106.348,-0.5506,75.6181,0.769,107.0316,5.1908,107.0607,18.8426,175.0498,-2.1051,0.7616,-0.6435,0.0863,106.2593,0.0,107.7783,0.2619,0.0672,-0.1947,0.8788,0.2862,-0.5927,106.7527,95.8063,55.6903,105.6,105.6375,18.6261,6.289,1.3,1.5709,161667063.0,20.6657,6.9777,0.268,1.2245,1.0122,50.3845,103.8257,106.348,54.9784,50.0795,54.9784,50.6494,62.5535,38.9252,106.1251,107.5524,0.89,106.213,-0.0538,53.4212,-21.2999,106.8546
2015-06-01,95.1317,307365138.9647,339873.42,7.1819,7.4789,0.601,15.0,5.0,-10.0,109.4451,103.3299,106.3875,0.0952,68.5183,1.5254,107.1304,3.2252,107.1111,19.0378,192.2047,-1.5578,0.2185,-0.8406,-0.2114,106.2939,0.0,107.7767,0.2318,0.0951,-0.1368,0.978,0.601,-0.377,106.7611,95.8611,54.0037,105.6,105.6375,18.642,6.2146,0.79,1.5492,162174537.0,19.8846,6.6288,0.563,0.7397,1.0074,50.7627,104.0103,106.3875,59.4186,54.6603,59.4186,53.8922,64.0582,53.2492,106.1447,107.6454,1.26,106.4305,-0.0485,53.2248,-19.4205,106.9729
2015-06-02,93.9911,307386291.2211,248095.7688,7.325,7.7927,0.7961,10.0,0.0,-10.0,109.2991,103.3249,106.312,-0.3641,-2.6642,-6.5366,106.9814,10.0455,107.0339,19.1458,207.3991,-0.9603,-0.2538,-0.9532,-0.4602,106.3512,0.0,107.7558,0.1198,0.0129,-0.1068,0.9457,0.7961,-0.1496,106.7565,95.9156,49.6569,105.6,105.4425,22.6854,7.7039,-1.51,1.5973,161349599.0,18.5437,6.2974,0.7467,-1.4006,0.986,46.7317,104.1874,106.312,45.7404,53.3791,45.7404,32.6797,30.7248,0.0,106.1739,107.3825,2.29,106.6374,-0.0444,52.3256,-35.6964,106.9646
2015-06-03,92.6294,306864024.8211,21820.5325,7.7872,8.3559,0.7622,5.0,60.0,55.0,109.269,103.398,106.3335,-0.504,-60.6738,-15.0169,106.5739,16.5688,106.8173,19.2934,222.1429,0.2945,-0.3613,-0.9988,-0.671,106.4188,0.0,107.7356,-0.054,-0.1744,-0.1204,0.6902,0.7622,0.0721,106.7365,95.9697,51.8924,105.6,105.4425,24.0457,8.3587,0.43,1.6591,160479155.0,17.2101,5.9825,0.7159,0.4122,1.0041,42.4916,108.44,106.3335,32.9224,46.0271,32.9224,12.1951,17.7497,0.0,106.2016,106.764,2.5,106.8199,-0.0424,46.6153,-61.3845,106.8168
2015-06-04,92.2227,306816449.219,-87867.986,8.4767,9.0162,0.6822,0.0,55.0,55.0,109.125,103.65,106.3875,0.4503,-118.4797,-17.3741,106.1404,21.5767,106.5776,19.4732,237.9354,0.3151,0.1688,-0.9746,-0.8475,106.4734,0.0,107.6936,-0.1884,-0.3559,-0.1675,0.4322,0.6822,0.2501,106.7122,96.0234,53.4857,105.885,105.847,25.2214,8.8107,1.08,1.6747,159469495.0,16.2691,5.6834,0.6418,1.0463,1.0105,41.313,108.3982,106.3875,21.0616,33.2415,21.0616,18.3099,0.0,0.0,106.2188,106.1372,1.91,106.9394,-0.0425,46.9661,-79.8303,106.6231
2015-06-05,91.8425,307759758.9074,175391.4287,9.3972,9.5065,0.4981,100.0,50.0,-50.0,109.114,103.669,106.3915,0.2857,-168.2531,-19.5693,105.6909,26.8866,106.3197,19.5407,250.3733,-0.8995,0.1113,-0.9035,-0.9419,106.455,1.0,107.676,-0.2887,-0.5283,-0.2396,0.131,0.4981,0.3671,106.6837,96.0767,48.4734,105.925,105.415,26.6981,9.3702,0.08,1.6895,158446469.0,15.3837,5.3992,0.4692,0.0771,1.0008,40.2154,108.298,106.3915,18.4319,24.1386,18.4319,24.7906,0.0,0.0,106.2186,105.5145,1.91,106.9829,-0.0443,49.0837,-75.5372,106.3833
2015-06-08,91.1086,306951388.477,9935.0134,10.1044,9.9384,0.226,95.0,45.0,-50.0,109.3363,103.1647,106.2505,-0.8038,-147.4623,-23.6886,105.1558,23.5407,106.0074,19.5159,269.3645,-1.7844,-0.2361,-0.7149,-0.9999,106.3722,1.0,107.4946,-0.3872,-0.7236,-0.3364,-0.1991,0.226,0.425,106.6473,96.1296,42.1696,105.51,105.415,25.4902,8.9017,-2.82,1.6946,157116026.0,15.7759,5.5093,0.2131,-2.6639,0.9734,38.1557,108.1208,106.2505,18.825,19.4395,18.825,13.3745,0.0,0.0,106.1941,104.7947,1.58,106.9495,-0.0481,43.1604,-89.2562,106.0641
2015-06-09,91.1174,306654651.7251,-153071.1242,10.8203,10.4663,-0.0165,90.0,40.0,-50.0,109.5025,102.8045,106.1535,0.0365,-137.3974,-23.6084,104.7004,24.424,105.7257,19.7579,287.2255,-3.0931,-0.9858,-0.466,-0.9551,106.2673,1.0,107.3767,-0.4249,-0.8676,-0.4427,-0.4538,-0.0165,0.4373,106.6113,96.182,42.164,105.51,105.415,24.9425,8.6166,-1.94,1.6762,158107561.0,15.1502,5.2338,-0.0156,-1.8478,0.9815,38.1958,107.9489,106.1535,17.756,18.3376,17.756,15.103,0.3086,0.9259,106.1423,104.2165,1.37,106.8636,-0.0531,42.7737,-89.0909,105.7593
2015-06-10,91.365,305885447.4394,-450586.7147,11.449,10.7862,-0.2,85.0,35.0,-50.0,109.6074,102.4946,106.051,-0.1548,-111.2536,-21.2879,104.3635,23.3924,105.4976,20.5883,295.7273,-2.8873,-2.4364,-0.3301,-0.9009,106.1429,1.0,107.2606,-0.4044,-0.9481,-0.5437,-0.6039,-0.2,0.4039,106.5785,96.234,48.0097,105.51,105.415,24.2049,8.1858,-2.05,1.6364,159184447.0,15.0275,5.0821,-0.1892,-1.9453,0.9805,39.3561,107.7821,106.051,20.26,18.947,20.26,32.3024,12.9818,38.0195,106.0637,103.8273,1.0,106.7216,-0.0587,41.9767,-84.4628,105.4904
2015-06-11,91.9928,305830995.2481,-548660.9067,11.7613,10.9478,-0.443,80.0,30.0,-50.0,109.6198,102.4602,106.04,0.0435,-82.7448,-15.5004,104.2071,17.6964,105.3587,21.8797,303.1451,-0.712,-2.9833,-0.2054,-0.8373,106.0331,1.0,107.2419,-0.32,-0.9438,-0.6238,-0.7659,-0.443,0.3229,106.5531,96.2856,52.4766,105.51,105.415,23.2427,7.7765,-0.22,1.6079,159880225.0,16.2533,5.438,-0.4191,-0.211,0.9979,42.2498,107.6203,106.04,40.0309,26.0156,40.0309,72.6872,46.3151,100.0,105.963,103.706,1.33,106.5255,-0.0639,42.5827,-72.7273,105.2989
2015-06-12,90.9494,305191215.6185,-742470.1486,12.2725,11.038,-0.8075,75.0,25.0,-50.0,109.7449,102.0771,105.911,-0.6574,-106.9724,-22.0108,103.8635,21.9844,105.1208,23.5535,302.7918,0.6598,-2.7138,-0.2115,-0.8406,105.9027,1.0,107.0644,-0.32,-1.0238,-0.7038,-0.9739,-0.8075,0.1664,106.5162,96.3367,48.4145,105.42,105.415,24.4742,8.0777,-2.58,1.6044,159189263.0,15.6525,5.1661,-0.764,-2.4469,0.9755,38.9946,107.4634,105.911,39.6217,33.3042,39.6217,13.8756,52.8369,20.4911,105.8403,103.3146,1.22,106.2535,-0.0696,41.5625,-92.2314,104.996
2015-06-15,90.7107,305152924.3149,-766442.0579,12.9803,11.154,-1.2105,100.0,20.0,-80.0,109.7647,101.6303,105.6975,-0.1696,-111.9204,-23.4317,103.5241,26.4286,104.8797,24.4709,-44.7646,1.7589,-2.4888,0.0041,-0.7042,105.7812,1.0,106.6166,-0.3141,-1.0963,-0.7823,-1.154,-1.2105,-0.0566,106.4769,96.3874,42.1669,105.285,105.25,25.9704,8.4338,-4.27,1.5827,158474492.0,15.1127,4.9078,-1.1458,-3.9959,0.96,38.2842,107.3112,105.6975,35.6491,38.4339,35.6491,20.3846,40.8901,2.1791,105.6963,102.9385,1.12,105.9177,-0.0757,41.8348,-91.6928,104.6798
2015-06-16,90.8964,305777932.4399,-507705.9758,13.7815,11.411,-1.482,100.0,15.0,-85.0,109.6396,101.2934,105.4665,0.4062,-104.6494,-21.6176,103.276,29.0052,104.6817,24.512,-39.0647,2.7654,-1.9204,0.1034,-0.6302,105.663,1.0,106.158,-0.2733,-1.1239,-0.8506,-1.1761,-1.482,-0.3059,106.4402,96.4377,37.9114,105.285,105.02,26.3675,8.4721,-4.62,1.5628,159188787.0,14.5107,4.6624,-1.4044,-4.3009,0.957,39.1912,107.1012,105.4665,24.492,33.2543,24.492,39.2157,15.1808,22.8723,105.5336,102.7008,1.28,105.5435,-0.0817,42.7331,-82.4561,104.4038
2015-06-17,92.2846,306557467.5222,-107670.4182,13.5462,11.2035,-1.7265,95.0,10.0,-85.0,109.3472,101.2408,105.294,0.4978,-41.7926,-9.0095,103.3533,9.0746,104.652,24.0796,-20.1318,3.0344,-1.0669,0.4205,-0.3442,105.5966,1.0,106.0437,-0.1255,-1.0075,-0.882,-1.1529,-1.7265,-0.5735,106.4195,96.4876,43.4129,105.285,105.02,24.4751,8.0485,-3.45,1.5754,161655535.0,20.4027,6.7093,-1.6364,-3.1998,0.968,45.4952,106.8261,105.294,45.8031,35.3147,45.8031,77.809,41.6838,100.0,105.3614,102.9297,2.36,105.1758,-0.0862,48.5405,-59.5029,104.2994
2015-06-18,92.5587,306522676.0936,54698.7115,13.2725,10.9858,-1.8346,90.0,5.0,-85.0,109.0396,101.2414,105.1405,0.3109,-17.7002,-6.7102,103.4821,8.0725,104.6547,23.6172,-6.6325,1.7498,-0.0561,0.6207,-0.1155,105.5545,0.0,105.9724,0.0015,-0.8801,-0.8816,-1.0018,-1.8346,-0.8327,106.4021,96.5372,44.8414,105.285,105.02,23.5771,7.6461,-3.07,1.549,163035595.0,20.0549,6.5038,-1.7393,-2.8492,0.9715,46.6449,106.5648,105.1405,66.8312,45.7087,66.8312,83.4688,74.2908,100.0,105.188,103.2129,1.19,104.8395,-0.089,49.8015,-54.9708,104.2409
2015-06-19,91.9309,305008228.0936,-365719.9819,13.0565,10.7108,-1.8892,85.0,0.0,-85.0,108.7013,101.2077,104.9545,-0.1463,-24.5948,-11.2246,103.4695,8.953,104.5894,23.4578,10.7781,-0.2473,-0.0799,0.8269,0.187,105.4527,0.0,105.8448,0.0438,-0.8268,-0.8706,-0.8215,-1.8892,-1.0677,106.3777,96.5864,39.4683,105.285,104.98,23.0777,7.3938,-3.72,1.5408,161521147.0,19.2849,6.1786,-1.7913,-3.4544,0.9655,44.3877,106.3166,104.9545,75.1685,62.6009,75.1685,64.2276,91.0008,73.0025,105.0168,103.2737,1.23,104.5354,-0.0911,46.8043,-64.9408,104.1294
2015-06-22,91.7983,304499174.9171,-666433.6415,12.9817,10.494,-1.8669,80.0,25.0,-55.0,108.3367,101.1943,104.7655,-0.3039,-35.3432,-12.1698,103.4366,11.5595,104.5162,23.4936,20.3257,0.1343,-0.6668,0.9087,0.3474,105.3155,1.0,105.7137,0.0664,-0.7877,-0.854,-0.5936,-1.8669,-1.2734,106.3522,96.6352,39.1733,105.285,104.98,23.5374,7.4041,-3.78,1.515,160593943.0,18.6596,5.8697,-1.7712,-3.513,0.9649,43.9151,106.0807,104.7655,69.2864,70.4287,69.2864,60.1626,78.7931,63.3768,104.8499,103.2959,1.02,104.2731,-0.0927,44.1684,-67.1598,104.0214
2015-06-23,90.6665,303932740.5325,-909097.1118,13.3325,10.499,-1.8116,75.0,20.0,-55.0,108.0673,101.0087,104.538,-0.3993,-63.7317,-19.8363,103.1809,19.9974,104.328,23.4043,28.0506,1.9334,-0.4305,0.9566,0.4703,105.128,1.0,105.4659,0.0032,-0.8501,-0.8533,-0.3592,-1.8116,-1.4524,106.3141,96.6836,40.8784,105.26,104.98,25.6452,8.3639,-4.55,1.5903,159881332.0,17.0977,5.5762,-1.7215,-4.2488,0.9575,40.0819,105.8567,104.538,44.5437,62.9995,44.5437,9.2409,45.4597,0.0,104.6842,102.9926,2.73,104.0476,-0.0947,41.4812,-86.0947,103.8094
2015-06-24,89.296,302878186.419,-1261263.2847,14.0183,10.7621,-1.7351,100.0,15.0,-85.0,107.8126,100.6224,104.2175,-0.8125,-133.857,-27.8625,102.6847,27.0485,104.0101,23.1949,33.3764,2.7544,0.5945,0.9795,0.5501,104.888,1.0,104.9472,-0.1278,-1.013,-0.8852,-0.1391,-1.7351,-1.596,106.2608,96.7315,34.8666,104.485,104.67,27.9033,9.2257,-6.41,1.6369,158816539.0,16.0221,5.2974,-1.6527,-5.9683,0.9403,36.0687,105.6439,104.2175,23.2118,45.6806,23.2118,0.232,21.1256,0.0,104.5125,102.3529,2.0799,103.8376,-0.0983,35.3442,-99.8645,103.4715
2015-06-25,88.509,301656001.4486,-1679548.0019,15.0531,11.2216,-1.7154,100.0,10.0,-90.0,107.53,100.047,103.7885,-0.8667,-211.2117,-34.9006,101.9746,34.7142,103.571,23.1319,35.0006,0.47,1.6492,0.9848,0.5736,104.5953,1.0,104.0195,-0.2966,-1.2559,-0.9593,-0.0186,-1.7154,-1.6969,106.1922,96.7788,29.7286,103.495,103.86,31.4299,10.3844,-8.58,1.662,157517366.0,15.2317,5.0325,-1.639,-7.9459,0.9205,32.5497,105.364,103.7885,3.386,23.7138,3.386,0.6849,0.0,0.0,104.3249,101.4292,1.63,103.6225,-0.104,27.0119,-99.5556,103.0127
2015-06-26,88.5446,302601020.3841,-1397290.4521,16.1789,11.6804,-1.72,100.0,5.0,-95.0,107.1851,99.5889,103.387,0.0323,-217.8974,-34.553,101.3772,37.5701,103.1776,23.4326,32.6842,-2.7583,1.0901,0.977,0.54,104.2743,1.0,103.2967,-0.3755,-1.4287,-1.0532,0.0335,-1.72,-1.7535,106.1247,96.8255,28.993,103.495,103.525,32.5986,10.5352,-8.03,1.625,159059239.0,14.7934,4.7809,-1.6484,-7.4719,0.9253,32.7235,104.9438,103.387,4.2739,10.2906,4.2739,11.9048,0.5098,1.5294,104.1163,100.6993,0.93,103.412,-0.1112,25.1186,-92.2441,102.5986
2015-06-29,88.4022,301584241.2303,-1478315.6895,16.802,12.0635,-1.7932,95.0,0.0,-95.0,106.656,99.287,102.9715,-0.0064,-173.6074,-35.2555,100.8417,28.6406,102.8064,23.7905,24.0787,-4.5776,-0.0031,0.9341,0.408,103.9965,1.0,102.6282,-0.4059,-1.5606,-1.1547,-0.0051,-1.7932,-1.7881,106.0562,96.8717,31.597,102.79,102.97,31.0223,10.0084,-8.31,1.6248,157667857.0,17.2087,5.5519,-1.7239,-7.7238,0.9228,32.3723,104.4435,102.9715,7.3183,4.9927,7.3183,9.3651,0.5098,0.0,103.8848,100.0796,1.56,103.2134,-0.1193,22.03,-93.1075,102.2074
2015-06-30,88.0994,300925476.1503,-1586677.1131,17.4879,12.6376,-1.7868,100.0,0.0,-100.0,106.3543,98.8527,102.6035,-0.66,-165.1675,-36.7736,100.3274,30.5207,102.4382,23.8282,15.3332,-5.7053,-1.4649,0.8689,0.2644,103.6951,1.0,102.0675,-0.4148,-1.6732,-1.2584,0.008,-1.7868,-1.7948,105.9851,96.9172,30.8663,101.85,102.715,31.306,9.908,-7.36,1.5994,156235759.0,16.6649,5.2743,-1.7232,-6.9238,0.9308,31.6132,103.9832,102.6035,9.1401,6.9108,9.1401,6.1505,0.5098,0.0,103.6297,99.5057,1.0,103.0251,-0.128,23.5024,-96.6625,101.8235
2015-07-01,88.0104,300637321.2614,-1578449.0589,18.1824,13.3295,-1.782,100.0,0.0,-100.0,106.2598,98.3552,102.3075,-0.0667,-144.8242,-37.2292,99.8757,31.3771,102.0955,23.6117,3.6382,-4.834,-3.1787,0.7506,0.0635,103.3649,1.0,101.6557,-0.3936,-1.7504,-1.3568,0.0069,-1.782,-1.7889,105.9136,96.9622,30.3917,101.76,101.895,30.9774,9.5926,-5.92,1.5665,154939062.0,16.1806,5.0106,-1.7239,-5.651,0.9435,31.3854,103.505,102.3075,10.4271,8.9618,10.4271,15.7658,0.0,0.0,103.3522,99.0337,0.9,102.8184,-0.137,23.9457,-94.8605,101.465
2015-07-02,89.3817,301698326.9084,-1093994.9618,18.3555,13.8763,-1.7137,95.0,0.0,-95.0,106.0378,98.1852,102.1115,0.6471,-86.2194,-22.8741,99.7759,21.6441,101.9321,23.3781,-15.1886,-1.7744,-4.3906,0.4971,-0.262,102.9578,1.0,101.5807,-0.249,-1.6681,-1.4191,0.0558,-1.7137,-1.7694,105.8583,97.0067,35.4511,101.76,101.89,29.3227,9.113,-3.92,1.548,156227426.0,18.888,5.87,-1.6621,-3.7584,0.9624,38.5629,103.0035,102.1115,36.7447,18.7706,36.7447,88.3178,33.3333,100.0,103.0608,99.0716,1.66,102.5761,-0.1446,34.5005,-72.2059,101.2815
2015-07-06,88.9631,301356267.3529,-905192.2387,18.3295,14.2169,-1.7749,90.0,45.0,-45.0,105.8645,97.9625,101.9135,-0.3025,-73.7585,-25.3817,99.6144,17.836,101.7395,23.0331,-18.5565,2.053,-4.2388,0.4453,-0.3182,102.5831,1.0,101.4814,-0.1624,-1.6221,-1.4597,-0.0157,-1.7749,-1.7592,105.7988,97.0506,40.0914,101.76,101.89,27.7975,8.6573,-3.96,1.5586,155072975.0,19.3825,6.0365,-1.7267,-3.8125,0.9619,37.3091,102.5521,101.9135,53.8578,33.6765,53.8578,57.4899,60.8439,82.5316,102.7614,99.0053,1.62,102.2935,-0.1512,38.6656,-79.1176,101.0718
2015-07-07,90.1118,301959558.9022,-553708.1555,18.0044,14.4124,-1.8238,85.0,40.0,-45.0,105.7489,97.8941,101.8215,0.4366,-32.7599,-14.6154,99.719,11.8277,101.6881,22.3247,-17.0115,3.9727,-2.9052,0.4693,-0.2926,102.2577,1.0,101.4755,-0.004,-1.4646,-1.4607,-0.0632,-1.8238,-1.7605,105.7528,97.0942,47.5012,101.76,101.89,26.2033,8.2244,-1.84,1.5507,157214660.0,20.6604,6.4847,-1.7784,-1.7857,0.9821,42.6923,102.1459,101.8215,76.6564,55.7529,76.6564,84.1615,94.1772,100.0,102.4637,99.3089,1.8,101.9861,-0.1557,45.7958,-60.1471,101.0039
2015-07-08,90.3255,302154844.5544,-297445.7635,17.5704,14.5097,-1.7981,80.0,35.0,-45.0,105.6302,97.8518,101.741,0.5435,-18.3896,-12.7198,99.8615,9.3241,101.6645,21.3951,-5.0449,3.539,-1.7435,0.6422,-0.0879,102.0079,0.0,101.4748,0.1242,-1.3054,-1.4296,-0.0305,-1.7981,-1.7675,105.7097,97.1372,52.2596,101.76,101.89,25.0443,7.8132,-1.61,1.5377,158562131.0,20.7723,6.4805,-1.7574,-1.5623,0.9844,43.6401,98.49,101.741,74.9949,68.503,74.9949,83.3333,94.1772,100.0,102.1761,99.6408,1.38,101.6616,-0.1583,43.9681,-56.6176,100.9675
2015-07-09,89.159,301001522.6015,-532536.7005,17.3652,14.5633,-1.8683,75.0,30.0,-45.0,105.4588,97.7032,101.581,-0.7406,-37.5342,-20.2937,99.7548,13.4663,101.5184,20.4045,11.5315,3.6672,-0.9199,0.8342,0.1999,101.79,0.0,101.4248,0.1274,-1.2703,-1.3978,-0.0837,-1.8683,-1.7845,105.6539,97.1798,47.4569,101.76,101.89,25.4192,8.0726,-3.2,1.5858,157247592.0,19.3856,6.1564,-1.8303,-3.0969,0.969,39.8531,98.5254,101.581,66.9054,72.8522,66.9054,33.2215,80.0612,40.1836,101.8998,99.5909,2.12,101.334,-0.1603,40.8296,-75.8824,100.8141
2015-07-10,90.0228,301158602.6333,-530317.8282,17.183,14.7277,-1.8475,70.0,25.0,-45.0,105.1472,97.7208,101.434,0.4603,-24.4707,-12.6729,99.8469,13.7216,101.4785,19.5569,24.0944,3.1607,0.502,0.9342,0.4082,101.6056,0.0,101.4143,0.1974,-1.151,-1.3484,-0.0488,-1.8475,-1.7987,105.6083,97.222,47.5485,101.76,101.89,24.0454,7.7089,-2.94,1.5856,158008826.0,18.2428,5.8486,-1.8124,-2.8258,0.9717,43.6635,98.5973,101.434,59.9547,67.285,59.9547,63.3094,80.0612,100.0,101.6394,99.8179,1.89,101.0431,-0.1609,44.4332,-61.6176,100.7683
2015-07-13,90.6015,301451482.356,-388010.3934,16.8847,14.9325,-1.6861,65.0,20.0,-45.0,105.0376,97.7194,101.3785,0.2277,7.8693,-7.8534,100.0515,11.2175,101.5044,18.9522,45.2499,1.3216,1.1678,1.0,0.7102,101.4526,0.0,101.4183,0.2847,-0.9925,-1.2772,0.1007,-1.6861,-1.7868,105.5698,97.2637,51.4705,101.76,101.89,23.2515,7.3235,-1.11,1.5478,159294950.0,18.5611,5.8462,-1.6557,-1.0791,0.9892,46.0733,98.6677,101.3785,59.547,62.1357,59.547,82.1101,80.0612,100.0,101.4006,100.1871,1.04,100.8154,-0.1597,46.1392,-52.0588,100.7984
2015-07-14,90.8063,301542139.9628,-265674.4412,16.4967,15.1391,-1.3984,60.0,15.0,-45.0,104.9762,97.7198,101.348,0.2247,21.7581,-6.162,100.2762,9.1242,101.5497,18.5581,62.0653,0.7755,1.3262,0.956,0.8835,101.348,0.0,101.4228,0.3508,-0.8387,-1.1895,0.3452,-1.3984,-1.7436,105.5339,97.305,54.5908,101.76,101.89,22.5798,6.9573,-0.61,1.5107,160191453.0,18.8039,5.7939,-1.3742,-0.5946,0.9941,46.919,98.7719,101.348,76.2968,65.2662,76.2968,83.4711,100.0,100.0,101.1877,100.5611,0.89,100.6433,-0.1569,44.1513,-48.6765,100.8557
2015-07-15,91.305,302416970.4243,86879.4534,16.0526,14.7994,-1.1208,55.0,10.0,-45.0,104.9441,97.7259,101.335,0.6154,33.597,-2.0599,100.5771,7.6139,101.644,18.2573,89.7442,-0.6935,1.6917,0.7103,1.0,101.18,0.0,101.4291,0.4205,-0.6639,-1.0844,0.5493,-1.1208,-1.6702,105.5039,97.346,57.6609,101.76,101.89,21.8051,6.6094,-0.26,1.478,161083437.0,18.7196,5.6742,-1.1016,-0.2529,0.9975,48.9701,98.9162,101.335,88.3984,74.7474,88.3984,99.6139,100.0,100.0,101.0053,101.0219,1.04,100.534,-0.1524,50.5504,-40.4412,100.9692
2015-07-16,92.516,303592484.3132,597235.061,15.4493,14.3609,-0.7685,50.0,5.0,-45.0,104.8466,97.7764,101.3115,0.8519,91.1853,7.1152,101.088,3.9871,101.8588,18.0066,110.0207,-1.568,0.6306,0.4223,0.9396,101.0706,1.0,101.4463,0.5387,-0.411,-0.9497,0.7966,-0.7685,-1.5652,105.4879,97.3868,55.5541,101.76,101.89,20.6437,6.279,-0.47,1.4637,162352992.0,22.3583,6.8005,-0.7551,-0.4503,0.9955,53.5576,99.0979,101.3115,93.8617,86.1856,93.8617,98.5,100.0,100.0,100.8603,101.7582,1.62,100.5058,-0.1455,54.9666,-20.4412,101.2135
2015-07-17,91.1803,302787631.4622,495633.2605,14.8762,13.9664,-0.4444,45.0,0.0,-45.0,104.4244,97.9706,101.1975,-0.9007,74.5533,-3.008,101.2596,3.9871,101.9104,17.8122,131.8846,0.2013,0.2511,0.0543,0.7445,100.9754,1.0,101.4678,0.4976,-0.3277,-0.8253,0.9729,-0.4444,-1.4173,105.457,97.4271,50.9474,101.405,101.845,19.5927,5.965,-2.28,1.4866,161486700.0,21.22,6.4605,-0.4368,-2.1781,0.9782,48.496,99.3896,101.1975,80.9967,87.7523,80.9967,44.8763,77.4567,32.3702,100.7507,101.9745,1.55,100.5463,-0.1381,48.6728,-41.7288,101.3171
2015-07-20,90.842,302762655.0775,401064.287,14.2514,13.6165,-0.1017,40.0,0.0,-40.0,104.0954,98.1046,101.1,-0.4835,44.5819,-5.3923,101.3414,2.3807,101.9208,17.6679,154.3393,0.8681,0.8221,-0.3312,0.433,100.9103,1.0,101.4785,0.429,-0.2891,-0.7181,1.1243,-0.1017,-1.226,105.4226,97.4671,52.6712,101.37,101.74,21.5762,6.4368,-1.95,1.4621,160729083.0,20.5727,6.1374,-0.1001,-1.8755,0.9812,47.3038,99.6639,101.1,54.9446,76.601,54.9446,21.4575,46.0556,5.7967,100.6721,102.0529,0.91,100.645,-0.1307,55.374,-45.6923,101.3955
