date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-01-31,249.0243,-42486534.5893,834565.8895,21.5484,20.512,10.9884,0.0,75.0,75.0,218.621,261.811,240.216,0.7452,98.6232,23.7592,251.2727,28.3995,242.2646,20.8562,196.2348,5.3292,11.9801,-0.8766,-0.2796,238.308,1.0,242.4447,5.7621,7.054,1.2919,10.2803,10.9884,0.7081,157.0518,213.1288,74.0924,236.305,236.655,15.6095,21.9304,38.56,2.7667,186463698.0,27.9922,39.3272,4.6596,17.9066,1.1791,61.8796,230.566,240.216,63.9942,62.7027,62.7027,79.351,45.073,91.8954,232.1873,256.4677,5.77,240.7917,0.1752,66.9849,-8.9893,245.7151
2017-02-01,248.9458,-42483121.5328,783888.3211,22.048,20.5774,10.9211,0.0,70.0,70.0,222.166,261.832,241.999,-0.4349,102.5726,23.6189,252.511,31.5403,243.3651,22.0973,196.5444,-8.4766,10.9401,-0.8792,-0.2848,239.0131,1.0,243.8589,6.0254,7.0788,1.0534,10.6486,10.9211,0.2725,157.3342,213.5358,74.0694,236.575,237.287,14.9477,20.8339,35.66,2.7456,185793571.0,28.7209,40.0307,4.6035,16.3458,1.1635,61.8094,232.1929,241.999,61.9517,63.9261,63.9261,73.1022,60.0935,88.385,233.9457,257.3359,5.9099,242.3883,0.1982,63.9786,-9.464,247.0108
2017-02-02,251.0741,-41871463.0241,886512.6303,22.4429,20.4046,10.7538,0.0,65.0,65.0,226.2561,261.4709,243.8635,0.5819,95.1533,26.0144,253.9302,29.9469,244.5675,23.0504,197.0208,-11.3128,6.1154,-0.8831,-0.2927,239.7109,1.0,245.425,6.2585,7.1906,0.9322,10.876,10.7538,-0.1221,157.6173,213.9603,73.6418,241.475,238.74,14.7939,20.5012,37.29,2.7067,186476031.0,27.4423,38.0292,4.5094,17.0508,1.1705,63.0072,233.7221,243.8635,69.2499,81.1211,81.1211,90.9102,93.4268,100.0,235.7207,258.4918,6.169,243.9793,0.2198,67.9562,-4.4615,248.3432
2017-02-03,250.1032,-41984421.5953,811961.8814,22.861,20.2618,11.1628,0.0,60.0,60.0,228.2642,262.0418,245.153,-0.5578,94.8393,24.1446,254.931,30.8056,245.5611,23.4624,198.5594,-10.0473,3.802,-0.8954,-0.3183,240.8218,1.0,246.2725,6.4303,7.1173,0.6871,10.9922,11.1628,0.1706,157.9011,214.3707,71.362,241.475,241.475,14.4284,19.4761,25.79,2.6467,185910050.0,27.2756,36.8177,4.6576,11.2517,1.1125,62.0723,235.1596,245.153,75.1324,80.3501,80.3501,77.0379,85.6161,68.4634,237.4954,259.0648,3.3345,245.501,0.2392,70.7166,-8.2691,249.4039
2017-02-06,253.7027,-41878702.7968,741286.9307,23.6244,20.539,11.4671,0.0,100.0,100.0,231.0694,262.4076,246.7385,0.4283,113.761,28.2964,256.4167,38.1289,246.8095,23.6166,199.3702,-5.8355,0.4417,-0.9016,-0.3317,241.8235,1.0,247.7484,6.5985,7.2716,0.673,11.0665,11.4671,0.4006,158.1857,214.8137,72.0845,246.785,245.395,13.3538,18.5023,31.71,2.6782,187001068.0,29.8126,41.3069,4.758,13.9716,1.1397,64.1482,236.5108,246.7385,80.1462,78.9674,78.9674,68.954,89.4878,100.0,239.2669,260.3713,10.32,246.995,0.2576,64.8603,-12.9914,250.6912
2017-02-07,253.075,-41912857.5426,634117.3109,24.3497,21.0361,11.4273,0.0,95.0,95.0,232.4794,263.3106,247.895,-0.3785,103.8249,27.0202,257.5372,38.1289,247.8781,24.0585,199.0402,2.5778,0.7612,-0.8991,-0.3262,243.1104,1.0,248.6353,6.7305,7.2585,0.528,11.0719,11.4273,0.3554,158.471,215.2459,67.1474,247.05,247.735,12.8359,17.5772,23.13,2.6535,186329358.0,28.6566,39.2415,4.7152,9.8467,1.0985,63.5101,238.3881,247.895,75.9733,68.6023,68.6023,59.815,80.3934,72.7168,241.025,261.1621,5.31,248.3249,0.2743,63.339,-16.9926,251.7666
2017-02-08,260.4211,-40871949.1562,863826.2883,25.3166,21.6023,10.9081,10.0,100.0,90.0,232.4174,265.9266,249.172,0.7891,138.6526,34.9868,259.8176,43.6893,249.5583,24.7824,198.449,4.0793,2.7389,-0.8945,-0.3165,244.2555,1.0,250.2363,6.937,7.763,0.826,11.028,10.9081,-0.1198,158.7574,215.7486,67.3873,250.475,249.145,12.0818,16.6983,25.54,2.6026,187567195.0,30.8294,42.6094,4.4654,10.6426,1.1064,67.4934,240.1341,249.172,74.1714,74.9446,74.9446,96.0647,90.9056,100.0,242.7865,263.6404,8.12,249.6037,0.2918,68.2722,-1.8524,253.4451
2017-02-09,252.614,-42764064.5274,277231.7711,26.0429,21.8861,9.6519,5.0,95.0,90.0,233.5992,266.5738,250.0865,-0.4225,101.1843,20.2965,260.2921,39.8421,250.3204,25.3433,196.1956,2.7245,3.4983,-0.8763,-0.2789,245.5308,1.0,250.5936,7.0366,7.4348,0.3983,10.8793,9.6519,-1.2274,159.0444,216.1667,60.6517,250.475,249.145,12.3974,17.4134,18.29,2.7267,185225063.0,28.8189,40.479,3.9268,7.6441,1.0764,60.1482,242.2153,250.0865,69.0164,63.5023,63.5023,34.6271,57.5723,0.0,244.5262,263.4906,9.16,250.8281,0.3062,58.0413,-25.2573,254.244
2017-02-10,252.4767,-43505259.2144,-223776.2746,26.6711,22.1362,8.6485,0.0,90.0,90.0,235.8632,266.5088,251.186,-0.7271,80.898,20.0546,260.6303,38.6072,250.9965,25.6497,197.2695,3.7672,3.8165,-0.8851,-0.2969,246.4937,1.0,251.0656,7.0456,7.0818,0.0362,10.6588,8.6485,-2.0103,159.3321,216.5792,58.8722,250.65,249.825,12.2823,17.0327,21.99,2.6936,183827991.0,27.7299,38.455,3.4974,9.3404,1.0934,60.0273,244.1301,251.186,64.3993,54.7512,54.7512,33.5616,33.3333,0.0,246.2224,263.2185,5.24,251.9785,0.3175,55.4388,-26.7381,254.9424
2017-02-13,255.7722,-42595269.4042,-118848.6015,26.8197,22.2951,8.171,10.0,85.0,75.0,237.8021,266.8799,252.341,0.2194,77.0567,23.9193,261.4876,29.6428,251.9283,25.8002,196.7411,2.6705,4.9712,-0.8808,-0.288,247.496,1.0,251.7715,7.035,6.9926,-0.0424,10.3457,8.171,-2.1748,159.6205,217.0213,53.8728,250.65,249.825,14.0752,19.8261,23.1,2.7007,184955735.0,25.9355,36.5323,3.2881,9.7189,1.0972,61.9597,245.8917,252.341,53.7198,42.906,42.906,60.5292,8.6273,25.8818,247.8701,263.7619,9.115,253.0636,0.3273,57.3616,-16.4472,255.8561
2017-02-14,251.2016,-43053131.8236,-210802.723,26.9609,22.3418,7.3186,5.0,80.0,75.0,239.0151,266.9709,252.993,-0.6078,58.2274,15.7503,261.3376,29.6428,252.3275,25.858,197.3892,2.1914,5.2679,-0.8861,-0.2989,248.5454,1.0,251.9148,6.9223,6.4712,-0.451,9.9455,7.3186,-2.6269,159.9095,217.4122,47.9611,250.65,249.825,13.3482,18.8348,13.04,2.7546,183861160.0,24.5958,34.7057,2.9319,5.3645,1.0536,57.8751,247.5124,252.993,45.9266,40.1227,40.1227,26.2771,8.6273,0.0,249.4452,262.8983,7.289,254.0525,0.3336,55.8364,-30.7198,256.216
2017-02-15,256.8216,-42248474.6482,26770.8488,27.2127,22.4451,7.2287,0.0,75.0,75.0,242.2542,266.3388,254.2965,0.4181,96.1918,22.3737,262.2069,31.9972,253.2344,25.8411,198.8613,-1.236,7.4306,-0.8977,-0.3233,249.5798,1.0,252.8334,6.827,6.4461,-0.3809,9.5538,7.2287,-2.3251,160.1992,217.8566,54.3247,252.25,251.115,12.692,17.8931,26.07,2.692,185100767.0,24.6359,34.7314,2.8839,11.0569,1.1106,61.1869,249.0034,254.2965,45.0979,52.265,52.265,69.9887,35.654,81.0802,250.9517,263.585,6.93,255.0161,0.3389,57.568,-14.3,257.0596
2017-02-16,292.9934,-42214502.448,132335.6602,28.8897,23.3969,8.7049,0.0,100.0,100.0,235.9002,278.6678,257.284,0.7347,410.9603,49.3512,269.6056,60.7532,257.5673,25.5277,195.019,-14.4322,5.0928,-0.8662,-0.2591,251.1403,1.0,261.2082,7.3206,9.295,1.9744,9.2807,8.7049,-0.5758,160.4916,218.6654,52.942,270.535,269.445,9.8966,16.9984,59.75,2.8748,185138140.0,40.5361,69.6248,3.4418,25.0021,1.25,74.6756,250.3751,257.284,52.3793,64.7501,64.7501,97.9845,60.3601,100.0,252.5295,273.6262,37.83,256.2042,0.3566,72.6419,-1.571,261.2913
2017-02-17,291.5418,-40566123.8889,687974.8372,30.4829,24.4733,10.0941,0.0,95.0,95.0,233.536,286.523,260.0295,0.1766,315.8094,47.1903,275.6577,60.7532,261.3466,25.2173,185.5931,-7.3327,-2.1312,-0.7727,-0.0975,253.3452,1.0,267.0974,8.1171,11.303,3.1859,9.1281,10.0941,0.966,160.7864,219.4512,56.1877,273.66,270.845,9.3602,16.1485,54.91,2.902,183177968.0,38.3392,66.1436,3.9562,22.6582,1.2266,73.5952,254.8126,260.0295,68.207,87.6059,87.6059,94.8446,91.5498,93.5692,254.2557,281.3519,9.35,257.6217,0.3819,72.7888,-4.2136,265.0976
2017-02-21,287.805,-40674327.0119,818310.3399,31.9964,25.6908,10.9838,0.0,90.0,90.0,232.6262,291.9178,262.272,-0.3824,218.1161,41.6373,280.1167,60.7532,264.4031,25.8207,174.5858,10.8278,-0.2974,-0.6372,0.0944,255.3834,1.0,270.3082,8.9824,12.4435,3.4611,9.0789,10.9838,1.9049,161.0834,220.1911,49.7806,274.61,272.755,8.9517,15.3411,44.85,2.9201,181913344.0,36.6658,62.8364,4.2675,18.0418,1.1804,70.8187,258.8506,262.272,81.8041,93.0563,93.0563,86.3398,90.204,77.0428,256.1534,286.5374,7.48,259.2403,0.4103,74.6111,-11.5877,268.2796
2017-02-22,298.2308,-39499447.1463,1171062.9718,33.673,26.9668,12.5195,10.0,100.0,90.0,230.2359,299.2701,264.753,0.6737,196.9987,47.4588,285.816,65.5292,268.1809,27.1175,165.9795,20.2575,1.7089,-0.5147,0.2423,257.3375,1.0,274.7895,9.9945,14.0432,4.0487,9.2579,12.5195,3.2616,161.3831,221.0299,52.9498,277.28,276.81,8.1676,14.574,49.62,2.9341,184155514.0,39.2209,69.9846,4.8164,19.5009,1.195,73.7294,262.5253,264.753,90.6621,91.3241,91.3241,92.7879,87.8658,92.9854,258.2625,293.3637,15.63,261.1857,0.4435,76.6852,-6.0039,272.2603
2017-02-23,293.2484,-38816118.7041,1426333.2827,34.813,27.7034,13.7291,5.0,95.0,90.0,230.1265,304.1195,267.123,-0.3356,139.5623,40.4133,289.7254,56.4717,271.1151,27.3384,160.1316,58.6181,5.9229,-0.4247,0.3399,259.3549,1.0,277.6644,10.9419,14.7313,3.7894,9.7109,13.7291,4.0182,161.6852,221.8095,48.1179,277.28,276.81,9.8681,18.4953,47.4,3.1343,181732066.0,35.473,66.4853,5.2384,18.8402,1.1884,70.2067,267.0517,267.123,89.1015,82.9241,82.9241,69.6447,56.6761,0.0,260.5724,297.4366,17.91,263.4029,0.4771,74.0349,-14.2027,275.521
2017-02-24,294.1703,-39187876.9499,1282808.6696,35.9278,28.4392,14.7535,0.0,90.0,90.0,230.6012,308.4438,269.5225,0.2661,126.9353,40.9627,293.1802,57.1092,273.8594,26.8812,158.1058,73.8027,31.6144,-0.3924,0.3729,261.3684,1.0,280.338,11.789,15.1775,3.3885,10.3892,14.7535,4.3642,161.9898,222.5907,53.9453,277.28,278.04,9.2934,17.5705,47.99,3.1518,183459152.0,34.0419,64.361,5.5768,19.0482,1.1905,70.4814,271.1256,269.5225,82.9355,74.5584,74.5584,61.2426,33.5946,7.7982,263.0619,300.7998,11.0099,265.8786,0.5098,73.057,-13.2101,278.6455
2017-02-27,295.9652,-39276644.7066,1079230.799,36.9914,29.0896,15.3588,5.0,85.0,80.0,231.4258,312.5062,271.966,0.453,111.6586,42.0576,296.4014,57.2,276.5166,26.0097,156.159,13.1073,49.7772,-0.361,0.4042,264.0193,1.0,282.9509,12.5312,15.5001,2.9689,11.1879,15.3588,4.171,162.2967,223.3824,55.5598,277.28,278.04,8.8373,16.692,48.87,3.1297,184515150.0,32.4585,61.308,5.7531,19.3246,1.1932,71.0288,274.792,271.966,74.8446,67.0512,67.0512,70.2663,10.3787,23.3379,265.7062,303.8057,9.2707,268.7064,0.541,70.9838,-10.1345,281.7157
2017-02-28,299.2018,-39346577.7759,875585.6209,38.0502,29.7993,16.9049,0.0,100.0,100.0,232.9749,316.4141,274.6945,0.3297,106.2142,44.0279,299.6856,58.1682,279.235,24.8978,157.9016,-28.4161,38.4041,-0.3891,0.3762,267.0091,1.0,286.1387,13.1929,15.8394,2.6466,12.253,16.9049,4.6518,162.6062,224.1992,58.6993,279.44,278.41,8.5174,15.8574,54.57,3.0515,185678908.0,32.2046,59.9576,6.2755,21.7853,1.2179,72.014,278.0918,274.6945,71.1054,71.7067,71.7067,83.6112,27.48,51.3038,268.4851,306.8966,6.74,271.8955,0.5708,63.3125,-5.7162,284.8675
2017-03-01,297.7576,-39312722.4393,723449.6895,38.4667,30.2574,18.5917,0.0,100.0,100.0,234.869,319.388,277.1285,-0.3968,85.9026,40.255,301.9728,46.3804,281.4584,24.6613,162.4365,-35.0621,29.0816,-0.4608,0.3018,269.6589,1.0,288.1324,13.6997,15.727,2.0273,13.5156,18.5917,5.0761,162.9181,224.983,54.4186,279.44,279.4003,11.0209,20.8645,48.68,3.1284,184227512.0,30.0868,56.9597,6.8489,19.1729,1.1917,70.1275,281.4367,277.1285,71.2673,75.0439,75.0439,71.2543,24.8806,0.0,271.3595,308.5549,12.4496,275.4134,0.5973,60.106,-10.3892,287.5233
2017-03-02,284.768,-40169162.6574,322940.4038,37.8617,30.1523,19.6315,5.0,95.0,90.0,237.7412,320.0718,278.9065,-0.5884,43.7716,22.3047,301.4561,26.3658,282.2128,23.9762,170.5661,-43.5522,15.7885,-0.5816,0.1639,272.1997,1.0,288.2093,13.8411,14.4066,0.5656,14.7297,19.6315,4.9019,163.2317,225.6269,48.5956,280.03,279.4003,15.9304,31.5313,35.56,3.4199,181914825.0,27.3385,54.1118,7.1964,14.0099,1.1401,61.1524,308.6596,278.9065,68.3685,58.3549,58.3549,20.199,17.1013,0.0,274.2396,306.2612,18.08,279.1614,0.6153,56.6324,-32.9461,288.6901
2017-03-03,288.7928,-39486842.3656,346839.3884,37.2869,30.074,21.1333,0.0,90.0,90.0,240.5571,321.0039,280.7805,0.6592,40.6292,25.418,301.6655,26.3658,283.2849,23.0252,180.2186,-22.5814,4.763,-0.7098,-0.0038,274.7581,1.0,288.5519,13.7797,13.5343,-0.2454,15.9562,21.1333,5.177,163.547,226.3054,49.4362,280.03,280.6023,15.3162,29.9547,37.48,3.3321,182943764.0,26.2846,51.4062,7.7014,14.6412,1.1464,62.709,308.6596,280.7805,58.7531,42.8605,42.8605,37.1281,4.7771,14.3314,277.0718,305.2325,7.54,282.7885,0.6274,56.1718,-27.0689,290.0771
2017-03-06,287.6218,-39054894.8693,462523.232,36.7408,30.1826,22.1176,30.0,85.0,55.0,243.9464,321.3426,282.6445,-0.2533,34.1384,23.8975,301.5467,26.3658,284.1416,22.2805,191.1851,-9.2425,4.3826,-0.8308,-0.194,277.4028,1.0,288.7922,13.5441,12.6016,-0.9425,17.1933,22.1176,4.9243,163.8641,226.9651,46.8582,280.59,280.6023,14.7762,28.457,37.28,3.2946,182041326.0,25.3578,48.8359,8.0147,14.6196,1.1462,61.9488,308.418,282.6445,43.6862,29.8432,29.8432,32.2025,7.2212,7.3321,279.809,303.8914,6.79,285.982,0.6339,55.1483,-29.1896,291.1723
2017-03-07,287.425,-38955047.4796,499570.4982,36.2445,30.2971,20.0561,25.0,80.0,55.0,247.0426,321.5874,284.315,0.2518,32.613,23.6323,301.3292,26.8143,284.8976,21.786,200.2635,-8.6304,3.2565,-0.9082,-0.3463,279.7071,1.0,288.9805,13.1776,11.7114,-1.4662,18.0307,20.0561,2.0254,164.1829,227.6163,46.739,280.59,280.6023,14.3495,27.0342,33.41,3.2251,181136043.0,24.8645,46.8441,7.2283,12.9161,1.1292,61.8162,308.1788,284.315,35.424,33.5684,33.5684,31.3747,9.6865,7.396,282.4149,302.5697,5.44,288.779,0.6354,56.7855,-29.546,292.0709
2017-03-08,286.7952,-39611737.413,260363.9012,35.8744,30.5955,17.9969,20.0,75.0,55.0,250.6295,321.3415,285.9855,-0.5534,32.7245,22.7474,300.9511,28.842,285.5207,21.408,213.8069,-15.1269,1.7256,-0.981,-0.5564,282.1782,1.0,289.1214,12.7079,10.8294,-1.8785,18.5049,17.9969,-0.508,164.5032,228.2545,49.4335,280.59,280.6023,13.9059,25.6825,33.41,3.1685,180285771.0,25.1787,46.5019,6.4495,12.9481,1.1295,61.3737,307.942,285.9855,33.1763,36.1171,36.1171,44.7742,9.6494,14.2202,284.8607,301.1676,5.71,291.1451,0.6323,54.1529,-30.6865,292.7495
2017-03-09,286.6279,-39309802.2694,234907.4844,35.3216,30.6823,16.3788,15.0,70.0,55.0,253.1375,321.4085,287.273,0.3316,19.3958,22.5023,300.5245,24.8194,286.0683,21.1067,224.1471,-17.4661,-7.158,-0.9999,-0.6965,284.2721,1.0,289.2147,12.1666,10.0014,-2.1652,18.6855,16.3788,-2.3067,164.8252,228.8846,45.9553,280.59,280.6023,14.8415,26.6083,25.75,3.0776,179539699.0,24.6408,44.1768,5.8395,9.698,1.097,61.2511,307.7076,287.273,36.5521,39.9708,39.9708,43.7634,7.2054,0.0,287.1263,299.839,3.83,293.0225,0.6253,52.2432,-30.9894,293.2528
2017-03-10,284.7877,-39463443.5402,154252.4109,34.7432,30.7071,13.7878,10.0,65.0,55.0,257.5692,320.1608,288.865,-0.5249,8.3806,19.7333,299.7521,23.752,286.3856,20.9293,235.6294,-1.8525,-11.0465,-0.9828,-0.8254,285.9334,1.0,289.2265,11.5512,9.0895,-2.4617,18.5109,13.7878,-4.7231,165.1485,229.4898,48.5142,280.59,280.6023,14.8661,25.8579,31.84,3.0052,178861429.0,24.128,41.9679,4.8919,12.3622,1.1236,59.8667,307.4755,288.865,37.7735,37.2326,37.2326,23.1602,4.7401,0.0,289.1923,298.146,3.62,294.4998,0.6145,50.7212,-34.3219,293.4553
2017-03-13,285.2305,-38911929.66,282715.8963,33.9969,30.4083,11.7238,5.0,60.0,55.0,262.7134,318.2596,290.4865,-0.2154,-5.6874,20.1903,299.1076,19.8173,286.7155,20.9224,247.5737,5.4058,-7.7085,-0.9234,-0.9244,287.4899,0.0,289.2674,10.9024,8.3074,-2.5951,17.9353,11.7238,-6.2114,165.4732,230.0934,48.9973,280.59,280.6023,15.6626,26.681,32.43,2.9386,179857901.0,23.4047,39.8695,4.1405,12.5981,1.126,60.0951,307.2458,290.4865,37.3214,34.7608,34.7608,37.3587,3.9066,11.7198,291.0504,296.7728,5.106,295.4837,0.6007,58.8225,-33.52,293.5491
2017-03-14,284.827,-38365940.6548,483291.4696,33.2879,30.1244,9.5251,0.0,55.0,55.0,267.6944,316.1446,291.9195,0.7435,-25.1252,19.5376,298.4216,19.8173,286.975,20.9795,260.4536,7.0523,-5.9773,-0.8146,-0.9862,288.9468,0.0,289.2772,10.2354,7.5672,-2.6682,16.9279,9.5251,-7.4028,165.7993,230.6869,49.5131,280.59,281.3298,15.3015,25.347,28.66,2.8616,179113016.0,22.865,37.8761,3.3483,10.9901,1.1099,59.7688,307.0183,291.9195,34.444,31.3385,31.3385,33.4966,3.9066,0.0,292.697,295.4538,3.82,295.9225,0.5845,57.1864,-35.1624,293.4495
2017-03-15,282.2881,-38385282.1642,515255.4085,32.4476,29.8301,7.1992,0.0,50.0,50.0,275.3954,311.5176,293.4565,-0.4183,-69.0189,15.3872,297.3106,16.4818,286.964,20.9936,275.4822,6.9918,-2.7131,-0.6363,-0.9954,290.3222,0.0,289.1195,9.5274,6.6953,-2.8321,15.5465,7.1992,-8.3473,166.1265,231.2486,49.8532,283.455,282.4348,15.8866,25.7995,30.74,2.8306,178304586.0,22.1568,35.9823,2.5211,12.0022,1.12,57.6936,306.7931,293.4565,33.3086,33.8265,33.8265,30.6241,3.9066,0.0,294.1245,293.6301,5.0299,295.8159,0.5655,53.6913,-41.5629,292.9676
2017-03-16,278.7554,-39152050.954,237518.2768,31.5047,30.1972,4.4126,0.0,45.0,45.0,282.587,306.468,294.5275,-0.9286,-130.2072,9.803,295.6551,13.5896,286.6122,20.9906,294.1365,1.5621,-1.6926,-0.3561,-0.9126,291.6707,1.0,288.8843,8.7518,5.6495,-3.1023,13.6886,4.4126,-9.2761,166.4547,231.7688,45.8354,294.165,293.7298,16.2726,26.0039,21.42,2.8207,177424992.0,21.3909,34.1831,1.54,8.1803,1.0818,54.9015,306.3455,294.5275,29.2985,22.7304,22.7304,4.0704,-0.0,0.0,295.3199,291.1456,5.5243,295.2314,0.5433,48.459,-85.0299,291.9975
2017-03-17,286.8542,-37975316.7394,476721.4024,30.8622,30.6725,2.49,0.0,40.0,40.0,282.3189,306.0131,294.166,0.7625,-60.2774,19.235,295.6805,18.6544,287.0777,21.0071,-40.1198,-0.3281,-2.3405,0.0851,-0.6444,293.0241,1.0,288.9287,8.0859,5.4222,-2.6636,11.5078,2.49,-9.0178,166.7843,232.3661,48.6185,294.165,295.7876,15.3877,24.7037,-7.23,2.7537,178798176.0,22.4452,36.034,0.866,-2.4202,0.9758,59.6175,305.6426,294.166,33.2068,43.0635,43.0635,94.496,30.2678,90.8035,296.3124,291.2024,8.73,294.3786,0.5215,59.8367,-66.655,291.7091
2017-03-20,289.4324,-37875349.2798,563046.7453,30.5611,31.2788,1.4788,90.0,35.0,-55.0,282.2471,305.7719,294.0095,0.4596,3.2586,21.9694,296.1387,24.8415,287.7484,21.0667,-13.3734,-0.2423,-2.4934,0.5244,-0.2313,293.7427,0.0,288.9731,7.547,5.3914,-2.1556,9.4437,1.4788,-7.9648,167.1153,232.9837,47.2352,294.165,295.7876,14.8333,23.4686,-3.13,2.6896,180093209.0,24.6388,38.9823,0.5118,-1.053,0.9895,60.9847,304.9608,294.0095,41.8819,59.8519,59.8519,80.9893,63.6012,100.0,297.137,291.8948,5.7,293.5905,0.5011,58.7372,-56.4778,291.7048
2017-03-21,278.1649,-38878326.2913,228046.5414,29.4206,31.5468,-0.3923,100.0,30.0,-70.0,280.7099,306.2321,293.471,-0.7927,-79.9794,5.5332,294.4184,7.7512,287.2648,21.1804,4.8416,-0.2576,-2.2715,0.7643,0.0844,293.8108,1.0,288.8293,6.9161,4.3924,-2.5236,7.4004,-0.3923,-7.7927,167.4471,233.4805,47.5108,293.865,295.1498,18.9786,31.7051,-10.77,2.955,178949607.0,22.168,37.0332,-0.1353,-3.6703,0.9633,52.7666,304.2994,293.471,54.4866,60.5445,60.5445,6.1483,63.6012,0.0,297.7786,289.4598,16.7525,292.7619,0.478,46.5539,-96.188,290.6248
2017-03-22,281.6288,-38269741.7679,263910.0299,28.2296,31.5213,-1.8771,100.0,25.0,-75.0,280.4204,304.7336,292.577,0.3373,-112.7311,9.4806,293.5421,5.6006,287.1624,21.3372,17.4807,-1.0807,-2.7887,0.8869,0.3004,293.5617,1.0,288.6978,6.301,3.8405,-2.4605,5.372,-1.8771,-7.2491,167.7799,234.0076,40.2648,293.865,294.4848,18.919,31.4498,-17.88,2.9043,180032985.0,21.1639,35.1815,-0.6453,-5.8802,0.9412,54.7403,303.3931,292.577,53.4271,39.885,39.885,32.5173,41.3387,24.0162,298.2465,288.3555,7.5299,291.898,0.4543,49.6009,-79.2592,289.9314
2017-03-23,281.7076,-38597164.744,150409.5982,27.2678,31.5978,-3.5209,95.0,20.0,-75.0,279.8623,304.0197,291.941,-0.0514,-76.7634,9.571,292.7727,8.9936,287.0774,21.5087,19.1236,2.4427,-4.316,0.8997,0.3276,293.1727,1.0,288.6135,5.7149,3.3707,-2.3442,3.4488,-3.5209,-6.9697,168.1137,234.5302,47.2582,293.865,294.4848,18.2443,29.8773,-12.72,2.8603,180979594.0,21.8502,35.7824,-1.2056,-4.2543,0.9575,54.7855,302.2389,291.941,41.4349,23.8751,23.8751,32.9597,16.1941,24.5662,298.5535,287.4607,5.84,291.1035,0.4304,46.0957,-78.9771,289.3307
2017-03-24,284.3744,-38398528.3224,153506.5014,26.4032,31.6973,-4.7694,90.0,15.0,-75.0,279.8312,302.9558,291.3935,0.387,-48.1681,12.6804,292.5754,9.975,287.2586,21.6472,25.8055,10.9844,-1.1796,0.9444,0.4353,292.6664,1.0,288.6236,5.208,3.1804,-2.0276,1.6162,-4.7694,-6.3856,168.4485,235.0747,44.9983,293.865,294.4848,17.6861,28.3834,-10.95,2.7767,181858247.0,21.6054,34.6733,-1.6273,-3.6509,0.9635,56.3402,301.1425,291.3935,33.856,37.8078,37.8078,47.9466,30.689,43.4845,298.7241,287.4269,4.91,290.3753,0.4074,46.2214,-69.4178,289.0487
2017-03-27,284.6401,-38302233.1221,171457.6618,25.7095,31.8799,-4.5731,85.0,10.0,-75.0,280.2064,301.3296,290.768,0.4862,-36.4836,12.9942,292.4303,12.5303,287.4483,21.7724,33.2355,1.1428,4.6847,0.979,0.5481,292.1867,1.0,288.6448,4.7697,3.0166,-1.7531,0.0498,-4.5731,-4.6228,168.7843,235.6165,44.4206,293.865,294.4848,16.8474,26.9642,-12.51,2.7666,182738826.0,21.6743,34.6896,-1.5623,-4.1457,0.9585,56.4971,300.1008,290.768,35.0439,43.4487,43.4487,49.4398,56.0169,100.0,298.781,287.4693,7.59,289.7374,0.3855,49.3624,-68.4654,288.8446
2017-03-28,284.7385,-38813470.2744,547.8915,25.064,31.7654,-4.2734,80.0,5.0,-75.0,281.6983,298.2667,289.9825,-0.6091,6.4482,13.1159,292.3008,12.7983,287.6294,21.967,40.5776,-10.0244,-0.4104,0.997,0.6505,291.6931,1.0,288.6798,4.3881,2.8618,-1.5263,-1.225,-4.2734,-3.0484,169.1212,236.1538,42.9434,292.625,294.4848,16.4219,25.616,-15.71,2.6955,183414757.0,21.2422,33.1352,-1.4614,-5.1498,0.9485,56.5579,299.1113,289.9825,45.9418,56.5687,56.5687,72.3198,81.1615,100.0,298.744,287.5312,3.94,289.2069,0.3647,43.4228,-68.1127,288.7095
2017-03-29,278.8046,-39640081.5322,-332432.2231,23.8942,30.8779,-4.4283,75.0,0.0,-75.0,282.5343,295.5047,289.0195,-0.8785,-121.8302,3.891,291.0741,1.6685,287.219,22.1298,44.8146,-1.2497,-3.8518,1.0,0.7048,291.0565,1.0,288.3516,3.9559,2.2269,-1.729,-2.2073,-4.4283,-2.221,169.4587,236.6255,44.1324,288.395,290.155,19.5666,30.4452,-19.26,2.746,182440959.0,20.2306,31.4784,-1.5164,-6.3653,0.9363,51.9455,298.1712,289.0195,47.4871,42.4439,42.4439,5.5721,66.6667,0.0,298.6074,286.0203,7.41,288.7863,0.3429,37.7309,-84.7135,288.075
