date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-20,15.3756,2027826.7666,651577.7698,,,,,,,0.6509,,,,,,,,,,,0.0,,,,,,,,,,,,2806400.0,,,,,,,29.17,,97.2353,100.0,,,,1.06,,,,,
1998-01-21,15.0307,1955163.3519,574220.3644,,,,,,,-0.6098,,,,,,,,,,,0.0,,,,,,,,,,,,2700000.0,,,,,,,29.5543,,86.4598,61.3402,,,,0.88,,,,,
1998-01-22,15.0583,1896276.8654,471635.6924,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,2867600.0,,,,,,,29.904,,74.4062,61.8785,,,,0.37,,,,,
1998-01-23,15.1181,2172276.8654,474611.4455,,,,,,,0.52,,,,,,,,,,,0.0,,,,,,,,,,,,3143600.0,,,,,,,30.2223,,56.7962,47.1698,,,,0.25,,,,,
1998-01-26,15.0583,2198708.4444,441092.3518,,,,,,,-0.3421,,,,,,,,,,,0.0,,,,,,,,,,,,3059900.0,,,,,,,30.5119,,47.9846,34.9057,,,,0.38,,,,,
1998-01-27,15.0307,2263476.8654,407888.8246,,,,,,,-0.3158,,,,,,,,,,,0.0,,,,,,,,,,,,2884100.0,,,,,,,30.7754,,34.5555,21.5909,,,,0.19,,,,,
1998-01-28,15.0307,2263476.8654,357224.7612,,,,,,,0.5,,,,,,,,,,,0.0,,,,,,,,,,,,2884100.0,,,,,,,31.0152,,31.4989,38.0,,,,0.12,,,,,
1998-01-29,14.9434,2213409.2979,288092.9855,,,,,,,-0.3514,,,,,,,,,,,0.0,,,,,,,,,,,,2741600.0,,,,,,,31.2334,,27.8636,24.0,,,,0.37,,,,,
1998-01-30,15.1181,2255484.6602,247009.1484,,,,,,31.5585,0.4638,62.666000000000004,,,,31.5585,,,,,,0.0,,,,,,31.16,30.69,,1.13,,,2894400.0,,4.38,,,,,31.432,31.5585,42.8889,66.6667,,,,0.69,31.9015,,,-10.1818,32.3042
1998-02-02,15.2009,2081444.6602,152370.3833,,,,100.0,90.0,31.7675,-0.14,75.5884,63.7195,,61.6915,31.7015,,,,,,0.0,32.9162,,,,76.7464,31.25,30.72,9.0309,1.0735,4.18,1.8875,3123400.0,38.1173,4.531000000000001,,14.4737,1.1447,81.8598,31.6127,31.7675,50.4603,60.7143,,,,0.62,32.1326,,,-7.9137,32.4472
1998-02-03,15.1457,2109687.9034,108789.1584,,,,95.0,90.0,31.9615,0.1622,55.3285,60.6266,,51.1852,31.8195,,,,,,0.0,32.9204,,,,80.0131,31.315,30.72,11.8559,1.3898,3.88,1.8649,3081600.0,36.7191,4.3044,,13.3517,1.1335,80.3133,31.8015,31.9615,59.126999999999995,50.0,,,,0.43,32.3218,,,-10.0719,32.5589
1998-02-04,15.2009,2215414.2192,114710.7433,,,,90.0,90.0,32.155,0.8158,59.7033,61.3943,,52.3307,31.9376,,,,,,0.0,32.9455,,,,83.1615,31.535,31.44,11.4647,1.3203,3.87,1.8227,3249000.0,36.6363,4.2192,,13.258,1.1326,80.6971,31.9713,32.155,57.1429,60.7143,,,,0.38,32.4745,,,-10.6796,32.6635
1998-02-05,15.1457,2097800.5829,69282.4399,,,,85.0,85.0,32.3205,-0.2727,59.4236,58.1484,,53.3935,32.0331,,,,,,0.0,32.9447,,,,83.7634,31.565,31.53,11.0214,1.2543,3.31,1.8047,2961500.0,36.2743,4.1283,,11.1711,1.1117,79.0742,32.1242,32.3205,52.628,47.1698,,,,0.44,32.5972,,,-14.2132,32.7383
1998-02-06,15.2606,2228855.1283,86098.9038,,,,80.0,80.0,32.4955,0.5682,66.7855,59.9163,,53.3935,32.1433,,,,,,0.0,32.9831,,,,84.1323,31.785,31.625,10.5905,1.1916,3.5,1.7678,3141700.0,34.8558,3.9219,,11.7885,1.1179,79.9581,32.2618,32.4955,57.4173,64.3678,,,,0.44,32.6943,,,-8.2667,32.8211
1998-02-09,15.3158,2318665.6546,113727.2698,,,0.9971,75.0,75.0,32.6515,0.8158,88.4008,60.7539,,54.6082,32.2544,,,,,,0.0,33.03,,,,82.3768,31.785,31.75,10.2269,1.1320000000000001,3.12,1.7304,3283900.0,34.8336,3.8558,3.1247,10.3345,1.1033,80.3769,32.3856,32.6515,67.4014,90.6667,,,,0.38,32.7675,,,-5.4286,32.8987
1998-02-10,15.4308,2365657.6546,129642.9405,,,0.8738,100.0,100.0,32.823,-0.28,154.8145,62.4736,,56.8831,32.3787,,,,,,0.0,33.1145,,,,82.1011,32.595,32.005,9.9249,1.0754,3.43,1.6793,3390700.0,36.1121,3.9130000000000003,2.7229,11.384,1.1138,81.2368,32.497,32.823,82.36,92.0455,100.0,,,0.32,32.8253,,,-2.1538,32.9852
1998-02-11,15.1181,2173138.3564,63112.0344,,,0.7377,95.0,95.0,32.8855,-0.4386,49.1219,44.3619,,40.0393,32.4265,,,,,,0.0,33.1046,,,,74.40899999999999,32.75,32.565,14.4121,1.5916,1.25,1.7424,3135500.0,33.6597,3.7173,2.2883,3.9519,1.0395,72.181,32.6217,32.8855,63.7496,8.5366,0.0,,,0.75,32.8615,,,-35.2113,32.9906
1998-02-12,14.9158,2127147.0519999997,15523.7911,,,0.5919,90.0,90.0,32.9105,-0.7246,-96.54799999999999,34.1745,,27.4084,32.4277,,,,,,0.0,33.0951,,,,70.0627,33.0,32.63,17.9944,2.0121,0.5,1.7841,3061700.0,31.5826,3.5315,1.8289,1.5654,1.0157,67.0872,33.63,32.9105,36.8102,9.8485,0.0,,,0.69,32.8876,,50.1266,-59.5,32.9482
1998-02-13,14.9158,2127147.0519999997,-5355.3804,,,0.4629,85.0,85.0,32.9045,-0.1579,-148.6397,34.1745,,25.9732,32.4289,,,,,,0.0,33.091,,,,65.8668,33.0,32.94,17.9182,1.9715,-0.12,1.7534,3061700.0,30.4918,3.3549,1.4258,-0.3686,0.9963,67.0872,33.6168,32.9045,10.7177,13.7681,0.0,,,0.38,32.9046,,47.7791,-86.2319,32.9034
1998-02-17,14.7733,2092347.052,-24482.7341,,,0.3383,80.0,-20.0,32.861,-0.1579,-196.3575,27.1687,,20.0423,32.4004,,,,,,0.0,33.0615,,,,58.8548,32.845,32.815,19.4896,2.1229,-0.87,1.7503,2951500.0,29.2601,3.1871,1.0388,-2.6364,0.9736,63.5843,33.5895,32.861,10.5307,7.9755,0.0,,,0.44,32.9103,,46.8747,-92.0245,32.8296
