date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2005-07-29,64.7,164590633.4177,540956.6089,14.0691,14.8607,0.0669,75.0,60.0,-15.0,6.249,6.481,6.713,-0.6,4.067,-5.1012,6.4424,12.4566,6.4942,20.8683,268.48,-0.2122,0.1677,-0.7256,-0.9996,6.4609,0.0,6.443,-0.0463,-0.0329,0.0133,0.0506,0.0669,0.0163,7.9597,10.7734,58.3148,6.46,6.4351,22.5768,0.8942,0.14,3.0608,-20962000.0,17.5752,0.6961,1.0419,2.2117,1.0221,47.4494,6.1402,6.481,72.9254,69.4547,52.381,72.9254,48.2197,82.7399,6.4163,6.4757,0.11,6.5084,-0.1349,50.8001,-44.2696,6.4893
2005-08-01,65.1,165116633.4177,607347.166,14.0457,14.9029,0.0538,70.0,55.0,-15.0,6.2684,6.49,6.7116,0.3333,4.0535,-2.8451,6.4502,13.6004,6.4957,21.174,284.9277,-0.0794,0.2139,-0.5011,-0.9663,6.4726,0.0,6.444,-0.0426,-0.0281,0.0145,0.0589,0.0538,-0.005,7.9452,10.7593,57.5945,6.46,6.4351,22.3941,0.8695,0.18,2.9821,-20173000.0,17.032,0.6613,0.8373,2.8436,1.0284,48.5774,6.1462,6.49,63.4024,69.684,61.9048,63.4024,79.1352,75.785,6.4138,6.4861,0.12,6.5083,-0.1291,59.1436,-37.7111,6.4921
2005-08-02,65.0,165358061.9891,656111.7424,13.9464,14.9046,0.0431,65.0,50.0,-15.0,6.2854,6.4975,6.7096,0.2143,0.4665,-3.3909,6.4553,12.0592,6.4961,21.1438,306.2873,-0.0487,0.2548,-0.1515,-0.8061,6.482,0.0,6.4448,-0.0391,-0.0248,0.0143,0.0623,0.0431,-0.0192,7.9308,10.7451,60.8577,6.46,6.4351,21.5752,0.826,0.15,2.945,-21018000.0,16.9316,0.6482,0.6696,2.3622,1.0236,48.3046,6.1522,6.4975,49.6337,61.9872,34.6154,49.6337,47.6164,58.3237,6.4123,6.492,0.14,6.5045,-0.1231,56.2781,-39.3507,6.493
2005-08-03,64.9,165618600.4507,699312.9667,13.852,14.9781,0.024,60.0,45.0,-15.0,6.31,6.506,6.702,0.0769,-13.4736,-3.9587,6.4581,12.0592,6.4955,20.6841,-26.5948,0.0771,0.2554,0.3157,-0.4477,6.4899,0.0,6.4454,-0.0358,-0.0227,0.0131,0.0618,0.024,-0.0378,7.9164,10.731,57.5795,6.46,6.4351,20.8307,0.7847,0.17,2.9023,-22147000.0,16.3473,0.6158,0.3713,2.6899,1.0269,48.0206,6.158,6.506,42.4298,51.822,30.7692,42.4298,31.8067,52.8527,6.4116,6.4943,0.13,6.497,-0.1172,58.6777,-40.9903,6.4923
2005-08-04,65.2,166656509.5416,983656.0904,13.7624,14.7473,-0.0037,55.0,40.0,-15.0,6.3238,6.5125,6.7012,0.2727,-4.0112,-2.0642,6.4661,12.0592,6.4979,20.1458,32.8137,0.1195,0.004,0.9775,0.5419,6.5005,0.0,6.4463,-0.0323,-0.0185,0.0139,0.0549,-0.0037,-0.0586,7.9024,10.7168,57.6556,6.46,6.4351,20.2095,0.7455,0.13,2.8288,-20516000.0,15.8598,0.585,-0.0575,2.0344,1.0203,48.9679,6.1638,6.5125,47.9853,46.6829,78.5714,47.9853,100.0,59.8077,6.4118,6.504,0.11,6.4903,-0.111,60.8197,-36.0715,6.4937
2005-08-05,65.2,165833731.7638,748762.0671,13.464,14.3296,-0.0154,50.0,35.0,-15.0,6.3241,6.5085,6.6929,0.0,39.8419,-2.0642,6.4731,7.7952,6.5,19.7394,55.6058,0.0644,-0.0935,0.9829,0.8252,6.5056,0.0,6.447,-0.0288,-0.0149,0.0139,0.0445,-0.0154,-0.0599,7.8886,10.7027,53.0233,6.46,6.4351,19.7035,0.7082,-0.08,2.7564,-20516000.0,16.8538,0.6058,-0.2374,-1.2121,0.9879,48.9679,6.1696,6.5085,56.8173,49.0775,61.1111,56.8173,100.0,77.2689,6.4129,6.5119,0.09,6.4855,-0.1046,55.5745,-36.0715,6.4944
2005-08-08,64.0,165272908.2344,406155.9285,13.6751,14.1942,-0.0031,45.0,30.0,-15.0,6.3157,6.497,6.6783,-0.6471,-81.2236,-9.3834,6.4576,17.6863,6.4904,19.3007,78.6364,0.0302,-0.0676,0.8326,0.9804,6.5016,0.0,6.446,-0.0274,-0.0215,0.0059,0.0349,-0.0031,-0.038,7.8737,10.6885,49.3746,6.46,6.4351,22.9536,0.8228,-0.23,2.8005,-21878000.0,16.0545,0.5755,-0.0475,-3.4691,0.9653,45.3083,6.1753,6.497,53.5053,52.7693,20.8333,53.5053,0.0,66.6667,6.4142,6.4872,0.17,6.4819,-0.0997,53.4567,-55.7468,6.484
2005-08-09,63.8,164729308.2344,56111.9692,13.8757,14.08,-0.0125,40.0,25.0,-15.0,6.3036,6.4865,6.6694,-0.3,-98.756,-10.5561,6.4407,17.6863,6.4799,18.7349,93.3817,0.0173,-0.0622,0.6642,0.9983,6.4943,0.0,6.4446,-0.0275,-0.0281,-0.0005,0.025,-0.0125,-0.0375,7.8588,10.6744,49.2506,6.46,6.4351,22.2988,0.7817,-0.21,2.7472,-22784000.0,15.5965,0.5467,-0.1928,-3.1866,0.9681,44.722,6.181,6.4865,31.4815,47.268,12.5,31.4815,0.0,33.3333,6.4155,6.4617,0.1,6.4799,-0.0963,52.3598,-59.0261,6.4729
2005-08-10,63.8,164337249.4109,-216934.9097,14.1927,14.0348,-0.0162,35.0,20.0,-15.0,6.2916,6.479,6.6664,-0.3529,-90.313,-10.5561,6.4263,20.2153,6.4704,18.1309,149.0884,-0.0068,-0.0395,-0.2434,0.5137,6.4839,0.0,6.4436,-0.0286,-0.0329,-0.0043,0.0152,-0.0162,-0.0314,7.844,10.6602,49.0328,6.46,6.4351,22.3585,0.7826,-0.15,2.743,-22784000.0,14.839,0.5194,-0.2491,-2.2971,0.977,44.722,6.1866,6.479,18.5185,34.5018,22.2222,18.5185,0.0,0.0,6.4163,6.4409,0.17,6.4783,-0.0939,49.7268,-59.0261,6.4628
2005-08-11,64.1,164521885.7745,-250166.6164,14.4938,14.1418,-0.0204,30.0,15.0,-15.0,6.2862,6.471,6.6558,0.5455,-75.7963,-8.2281,6.4195,20.2153,6.4647,17.5705,220.8205,0.0009,-0.0114,-0.9973,-0.6537,6.4745,0.0,6.4431,-0.0296,-0.0338,-0.0042,0.0055,-0.0204,-0.026,7.8296,10.6461,48.376,6.46,6.4351,21.6426,0.7434,-0.16,2.6795,-22107000.0,14.3638,0.4934,-0.3151,-2.4353,0.9756,45.8859,6.1921,6.471,22.6852,24.2284,33.3333,22.6852,27.4137,9.1379,6.4168,6.4318,0.11,6.4756,-0.092,48.0531,-54.1072,6.4562
2005-08-12,64.1,165875885.7745,189799.1961,14.8466,14.2769,-0.0296,25.0,10.0,-15.0,6.2805,6.467,6.6535,0.3333,-86.744,-8.2281,6.4139,21.5506,6.4595,17.0588,278.132,0.0048,-0.0788,-0.6,-0.9899,6.4608,0.0,6.4428,-0.0306,-0.0342,-0.0037,-0.0037,-0.0296,-0.0258,7.8154,10.6319,49.1442,6.46,6.4351,21.6581,0.7263,-0.08,2.6157,-22107000.0,13.9783,0.4687,-0.4553,-1.2327,0.9877,45.8859,6.1976,6.467,33.5185,24.9074,45.0,33.5185,100.0,42.4712,6.4168,6.4247,0.09,6.4727,-0.0902,50.9971,-54.1072,6.4504
2005-08-15,63.6,166130804.6934,433641.303,15.3725,14.2416,-0.0353,20.0,5.0,-15.0,6.2692,6.458,6.6468,-0.2703,-109.7593,-11.6632,6.4002,25.3637,6.45,16.5717,299.0295,-0.0581,-0.1186,-0.2751,-0.8744,6.4551,0.0,6.4412,-0.0321,-0.0381,-0.0061,-0.0125,-0.0353,-0.0229,7.8009,10.6178,49.3975,6.46,6.4351,22.4364,0.748,-0.18,2.6208,-22893000.0,13.3577,0.4453,-0.545,-2.7523,0.9725,44.1684,6.203,6.458,40.4386,32.2141,42.9825,40.4386,0.0,42.4712,6.4162,6.4061,0.148,6.4686,-0.0893,50.5125,-62.3053,6.4402
2005-08-16,62.5,165495804.6934,291927.501,15.9111,14.2347,-0.039,15.0,0.0,-15.0,6.2606,6.4355,6.6104,-1.0,-153.6893,-18.7095,6.3687,26.1455,6.4309,16.1441,-32.9647,-0.1052,-0.0353,0.2085,-0.5441,6.4482,1.0,6.4286,-0.0356,-0.0495,-0.014,-0.0195,-0.039,-0.0196,7.7854,10.6036,43.1566,6.38,6.4101,21.9824,0.7226,-0.45,2.6296,-23528000.0,12.8701,0.423,-0.6037,-6.7164,0.9328,40.6453,6.2084,6.4355,29.3275,34.4282,0.0,29.3275,0.0,33.3333,6.4145,6.3627,0.12,6.4625,-0.0904,46.3772,-78.5855,6.4204
2005-08-17,63.0,165720661.8363,278960.2637,16.4229,14.5514,-0.0454,10.0,0.0,-10.0,6.246,6.4235,6.601,0.4286,-136.5203,-14.3454,6.3508,26.1455,6.4185,15.8316,-17.6584,-0.0905,0.0437,0.4593,-0.3033,6.4414,1.0,6.4246,-0.0392,-0.0539,-0.0147,-0.0241,-0.0454,-0.0213,7.7705,10.5895,51.794,6.38,6.4001,21.4333,0.6864,-0.24,2.5418,-21954000.0,12.5486,0.4019,-0.7031,-3.6697,0.9633,42.8273,6.2137,6.4235,22.6608,30.809,25.0,22.6608,41.6366,13.8789,6.4116,6.3406,0.08,6.4565,-0.0922,49.2202,-68.5312,6.4075
2005-08-18,63.2,165460786.8363,165607.9609,16.456,14.7354,-0.0523,5.0,25.0,20.0,6.2696,6.4285,6.5874,0.0625,-104.912,-12.6024,6.3394,17.0858,6.4091,15.599,-7.1577,-0.0551,0.0646,0.6135,-0.1246,6.433,1.0,6.423,-0.0424,-0.0551,-0.0127,-0.0282,-0.0523,-0.0241,7.756,10.5753,61.6109,6.395,6.4001,20.3625,0.6521,0.1,2.5336,-19875000.0,14.4197,0.4618,-0.8113,1.6077,1.0161,43.6988,6.2189,6.4285,22.9167,24.9683,43.75,22.9167,58.2659,33.3008,6.4077,6.3283,0.16,6.4492,-0.0942,50.5398,-64.8268,6.3976
2005-08-19,64.4,166237453.5029,351302.5072,16.2234,14.778,-0.0515,0.0,20.0,20.0,6.2691,6.427,6.5849,0.75,-12.292,-2.714,6.3517,11.8031,6.412,15.4054,9.0928,-0.0197,0.0315,0.81,0.158,6.4229,0.0,6.4231,-0.0431,-0.0459,-0.0028,-0.0336,-0.0515,-0.0179,7.7429,10.5611,58.9466,6.395,6.46,19.4667,0.6195,-0.03,2.4708,-18710000.0,15.3565,0.4887,-0.799,-0.4637,0.9954,48.643,6.2242,6.427,53.0754,32.8843,90.4762,53.0754,100.0,66.6341,6.4034,6.35,0.14,6.4384,-0.0946,55.8749,-54.7619,6.3987
2005-08-22,64.9,166119253.5029,357722.7755,15.4782,14.654,-0.054,90.0,15.0,-75.0,6.271,6.431,6.591,0.2,71.7509,1.0955,6.3716,1.3193,6.4195,15.3586,26.1004,-0.0263,-0.0499,0.9461,0.4399,6.4163,0.0,6.4241,-0.0413,-0.0341,0.0072,-0.0382,-0.054,-0.0158,7.7303,10.547,58.3941,6.395,6.46,18.2588,0.5885,0.08,2.4833,-17528000.0,18.747,0.6043,-0.8378,1.248,1.0125,50.5477,6.2293,6.431,67.5992,47.8638,68.5714,67.5992,100.0,86.0886,6.3992,6.3813,0.2,6.4279,-0.093,53.4569,-42.8571,6.4047
2005-08-23,66.5,167104889.8666,641440.5668,15.1703,14.7362,-0.0474,85.0,100.0,15.0,6.2564,6.4425,6.6286,0.5455,159.9502,12.0792,6.4179,9.3216,6.4414,15.5288,45.5712,-0.083,-0.0341,1.0,0.7141,6.4187,1.0,6.4333,-0.0354,-0.0118,0.0236,-0.0417,-0.0474,-0.0057,7.7195,10.5328,64.7628,6.45,6.475,17.0349,0.5591,0.23,2.4678,-15721000.0,20.5372,0.6741,-0.7348,3.5826,1.0358,56.0396,6.2344,6.4425,82.6455,67.7734,88.8889,82.6455,100.0,100.0,6.3962,6.4489,0.22,6.42,-0.0878,54.7105,-11.1111,6.4256
2005-08-24,67.6,168359505.2512,1098389.9614,15.2014,14.6777,-0.0197,80.0,100.0,20.0,6.2242,6.455,6.6858,0.4615,225.6228,18.6196,6.478,15.7909,6.4718,15.7614,74.5641,-0.0823,0.0918,0.8698,0.9639,6.4284,1.0,6.4478,-0.0254,0.0147,0.04,-0.0416,-0.0197,0.0219,7.7099,10.5187,66.5078,6.505,6.52,16.3029,0.5311,0.25,2.4098,-13391000.0,22.4172,0.7304,-0.3052,3.8402,1.0384,59.3098,6.2395,6.455,83.9683,78.071,94.4444,83.9683,100.0,100.0,6.3954,6.5328,0.14,6.4159,-0.0786,55.8225,-5.5556,6.4558
2005-08-25,67.5,168045755.2512,1085640.6263,15.2657,14.6674,0.0031,75.0,100.0,25.0,6.2032,6.4655,6.7278,-0.625,208.2804,17.7812,6.5279,16.4877,6.4983,15.9341,99.9967,-0.0226,0.1997,0.5736,0.9848,6.4426,1.0,6.4586,-0.0134,0.0344,0.0478,-0.0379,0.0031,0.041,7.7003,10.5046,66.533,6.505,6.525,15.8921,0.5046,0.21,2.3519,-14646000.0,22.1673,0.7038,0.0477,3.211,1.0321,58.8906,6.2505,6.4655,90.8213,85.8117,89.1304,90.8213,96.0699,98.69,6.3973,6.5987,0.08,6.4161,-0.0666,58.7825,-9.0909,6.4839
2005-08-26,67.0,168838255.2512,1233889.4778,14.6937,14.3697,0.0113,70.0,95.0,25.0,6.1955,6.477,6.7585,0.0,129.0934,13.5567,6.5616,3.8261,6.5175,16.1704,120.4666,0.0703,0.2589,0.2509,0.8619,6.4567,1.0,6.4687,-0.0017,0.0455,0.0471,-0.0328,0.0113,0.044,7.6903,10.4906,65.1538,6.505,6.525,19.438,0.6194,0.23,2.3779,-16231000.0,20.9846,0.6686,0.1742,3.5549,1.0355,56.7784,6.267,6.477,86.1916,86.9937,75.0,86.1916,71.1088,89.0596,6.402,6.6389,0.17,6.4201,-0.0535,60.3988,-18.1818,6.5062
2005-08-29,66.2,169923655.2512,1527719.5099,14.0863,14.0163,0.023,65.0,90.0,25.0,6.1944,6.4825,6.7706,-0.2,68.8963,7.0877,6.576,2.5455,6.5272,16.7546,131.5098,0.1694,0.2307,0.0609,0.7488,6.4685,1.0,6.4712,0.0081,0.0473,0.0391,-0.0259,0.023,0.0489,7.6796,10.4765,59.6947,6.505,6.525,20.7124,0.6684,0.11,2.4373,-18040000.0,19.684,0.6352,0.3551,1.6897,1.0169,53.5439,6.283,6.4825,69.2935,82.1021,43.75,69.2935,0.0,55.7262,6.409,6.6501,0.2,6.427,-0.0409,62.3967,-32.7273,6.5199
2005-08-30,66.0,169681116.7897,1431867.7844,13.388,13.62,0.0315,60.0,85.0,25.0,6.1949,6.4875,6.7801,-0.3077,73.0106,5.5061,6.5846,0.1202,6.5342,17.6685,141.2038,0.2398,0.1621,-0.1081,0.6266,6.4777,1.0,6.4732,0.0158,0.0465,0.0307,-0.0173,0.0315,0.0489,7.6688,10.4625,60.0297,6.505,6.525,19.8698,0.635,0.1,2.421,-19091000.0,19.8221,0.6334,0.4861,1.5385,1.0154,52.753,6.2985,6.4875,50.6944,68.7265,33.3333,50.6944,0.0,23.7029,6.4179,6.6531,0.13,6.4385,-0.0292,59.9194,-36.3636,6.531
2005-08-31,66.5,170474809.0973,1515024.3778,12.8061,13.2843,0.0469,55.0,80.0,25.0,6.1945,6.4955,6.7965,0.0,67.3925,9.0415,6.6008,1.7509,6.5452,18.4559,157.1182,0.2934,-0.0122,-0.3765,0.3888,6.4855,1.0,6.4773,0.0225,0.0494,0.0269,-0.0063,0.0469,0.0532,7.6586,10.4484,63.9497,6.505,6.525,19.6856,0.6232,0.16,2.3804,-18153000.0,19.0081,0.6018,0.7212,2.4653,1.0247,54.5207,6.3135,6.4955,42.3611,54.1163,50.0,42.3611,28.8012,9.6004,6.4284,6.6674,0.13,6.4554,-0.0179,64.1411,-27.2727,6.5465
2005-09-01,67.0,170989475.764,1575071.0711,12.4435,12.9537,0.0771,50.0,75.0,25.0,6.1906,6.5045,6.8184,0.0667,93.1509,12.4879,6.6236,5.5532,6.5599,18.8363,164.3936,0.242,-0.2467,-0.4908,0.269,6.4943,1.0,6.4833,0.029,0.0551,0.0261,0.008,0.0771,0.0691,7.6491,10.4344,63.8926,6.505,6.525,18.7505,0.5921,0.18,2.3564,-16609000.0,20.9554,0.6617,1.1846,2.7607,1.0276,56.244,6.3281,6.5045,54.4444,49.1667,80.0,54.4444,86.7244,38.5085,6.4403,6.6912,0.15,6.4775,-0.0064,62.6322,-18.1818,6.566
2005-09-02,66.5,170701475.764,1364810.9846,12.099,12.8871,0.102,45.0,70.0,25.0,6.1908,6.511,6.8312,-0.7143,78.6809,8.1734,6.6339,5.5532,6.5685,18.7879,177.7478,0.1278,-0.347,-0.6788,0.0393,6.505,1.0,6.4862,0.0342,0.0549,0.0207,0.0253,0.102,0.0767,7.6391,10.4205,60.1477,6.505,6.525,17.9144,0.5625,0.13,2.3607,-17281000.0,20.021,0.6286,1.5669,1.9939,1.0199,54.0867,6.3423,6.511,63.3333,53.3796,60.0,63.3333,38.2043,51.2433,6.4534,6.6965,0.14,6.5033,0.0043,57.7126,-27.2727,6.5799
2005-09-06,66.7,169918253.5418,905514.6981,11.7717,12.8237,0.1235,40.0,65.0,25.0,6.2014,6.5245,6.8476,-0.2222,80.3411,9.6328,6.646,5.5532,6.5782,18.5002,189.7241,-0.006,-0.3,-0.8164,-0.1689,6.5179,1.0,6.495,0.0385,0.0558,0.0172,0.0443,0.1235,0.0792,7.6294,10.4065,64.8843,6.505,6.525,17.3333,0.5343,0.27,2.3109,-16274000.0,19.3716,0.5972,1.8946,4.2187,1.0422,54.8164,6.356,6.5245,67.8788,61.8855,63.6364,67.8788,59.1068,61.3452,6.4674,6.705,0.1,6.5315,0.0144,56.665,-23.6364,6.595
2005-09-07,69.1,171045586.8751,993998.2144,12.2016,13.1971,0.1472,35.0,100.0,65.0,6.1944,6.551,6.9076,0.75,136.9172,24.7412,6.6998,20.3692,6.6098,18.2786,204.0466,-0.0924,-0.1025,-0.9339,-0.4075,6.5407,1.0,6.5364,0.0458,0.0749,0.0291,0.0628,0.1472,0.0844,7.6222,10.3926,69.3969,6.58,6.6,15.8207,0.5076,0.53,2.3217,-14583000.0,23.9143,0.7673,2.2542,8.3072,1.0831,62.3706,6.3693,6.551,71.3709,67.5277,90.4762,71.3709,100.0,65.7704,6.4829,6.7732,0.28,6.5612,0.0269,60.9618,-5.7143,6.6317
2005-09-08,69.7,170877364.6529,886307.29,12.8275,13.6606,0.1692,30.0,100.0,70.0,6.1894,6.5805,6.9716,-0.2222,165.8702,27.9128,6.7565,24.7199,6.6441,18.2975,208.9784,-0.0671,0.0947,-0.9612,-0.4845,6.5684,1.0,6.5841,0.0554,0.0939,0.0385,0.0813,0.1692,0.0879,7.6157,10.3787,74.6057,6.61,6.635,15.2696,0.4822,0.59,2.2655,-13069000.0,25.2979,0.7989,2.5827,9.2476,1.0925,63.9564,6.3925,6.5805,80.7359,73.3285,88.0952,80.7359,100.0,86.3689,6.5005,6.8433,0.11,6.5904,0.0416,61.0346,-6.4935,6.6716
2005-09-09,70.4,171455764.6529,945714.8854,13.6542,14.2504,0.1805,25.0,100.0,75.0,6.1814,6.612,7.0426,-0.2,169.735,31.4601,6.8177,29.3628,6.6818,18.4317,208.4062,0.0078,0.155,-0.9584,-0.4757,6.6016,1.0,6.6373,0.067,0.1133,0.0463,0.1001,0.1805,0.0804,7.6099,10.3649,76.7258,6.645,6.675,14.5426,0.4581,0.63,2.2374,-10177000.0,26.6328,0.839,2.747,9.8284,1.0983,65.73,6.4239,6.612,88.7755,80.2941,87.7551,88.7755,100.0,100.0,6.5206,6.9173,0.15,6.6187,0.0586,61.9669,-7.0588,6.7154
2005-09-12,70.8,171455764.6529,884043.9122,14.5774,14.9749,0.1856,20.0,100.0,80.0,6.1802,6.6455,7.1108,-0.3571,165.7186,33.4304,6.877,32.1172,6.7197,18.4792,198.9504,0.0429,0.1194,-0.8984,-0.3247,6.6412,1.0,6.6917,0.0797,0.1303,0.0507,0.1182,0.1856,0.0675,7.6046,10.3511,81.4088,6.665,6.7,13.8927,0.4352,0.67,2.2124,-8702000.0,27.0386,0.8471,2.8159,10.4524,1.1045,66.7152,6.4645,6.6455,87.1882,85.5665,85.7143,87.1882,100.0,100.0,6.5434,6.9865,0.14,6.6475,0.0772,59.1151,-7.7778,6.76
2005-09-13,69.3,170867431.3196,591250.2796,14.7301,15.3206,0.1849,15.0,95.0,80.0,6.2123,6.674,7.1357,-0.6667,111.3731,19.8321,6.9001,17.6323,6.7397,18.3665,186.2716,0.0515,0.2115,-0.7801,-0.1092,6.6797,1.0,6.712,0.0898,0.1302,0.0405,0.1352,0.1849,0.0497,7.5979,10.3373,79.4192,6.665,6.7,17.5199,0.5635,0.57,2.3204,-10114000.0,25.0209,0.8047,2.7975,8.9623,1.0896,59.9161,6.5125,6.674,74.4898,83.4845,50.0,74.4898,0.0,66.6667,6.5684,7.002,0.24,6.6764,0.0945,53.3254,-24.4444,6.787
2005-09-14,69.2,170722431.3196,371584.6772,14.8752,15.6491,0.1832,10.0,90.0,80.0,6.2776,6.7075,7.1374,-0.2,87.6854,18.9812,6.9176,17.6323,6.7569,18.0761,176.3368,0.1753,0.2982,-0.6605,0.0639,6.7166,1.0,6.7376,0.0974,0.1279,0.0305,0.1503,0.1832,0.0329,7.5911,10.3236,79.0097,6.69,6.7,16.9647,0.5353,0.67,2.2798,-10839000.0,24.2279,0.7645,2.7639,10.72,1.1072,59.4906,6.5571,6.7075,52.1346,71.2709,20.6897,52.1346,0.0,33.3333,6.595,7.01,0.1,6.7058,0.1101,53.5728,-25.5556,6.8105
2005-09-15,69.0,170722431.3196,247941.051,14.7405,15.5983,0.1865,5.0,85.0,80.0,6.3432,6.7375,7.1318,-0.125,68.5434,17.2287,6.9282,12.1812,6.7705,17.695,173.6993,0.2847,0.1141,-0.6252,0.1097,6.7484,1.0,6.7549,0.1025,0.123,0.0205,0.1625,0.1865,0.024,7.5842,10.3099,75.4937,6.7,6.7,18.0053,0.5685,0.6,2.2881,-11718000.0,23.0002,0.7262,2.8057,9.5238,1.0952,58.6144,6.5986,6.7375,31.644,52.7562,24.2424,31.644,0.0,0.0,6.6225,7.0092,0.16,6.7344,0.1237,55.1008,-27.7778,6.8288
2005-09-16,69.2,171418056.3196,396154.6993,14.5673,15.3954,0.1924,0.0,80.0,80.0,6.4159,6.7675,7.1191,-0.1875,60.3534,18.4924,6.9403,11.2765,6.7848,17.3726,174.6761,0.2764,-0.0653,-0.6384,0.0928,6.7793,1.0,6.7724,0.1059,0.1194,0.0135,0.1726,0.1924,0.0199,7.5775,10.2962,68.889,6.76,6.745,17.41,0.5501,0.6,2.283,-9863000.0,21.8355,0.6899,2.8854,9.4937,1.0949,59.2462,6.6372,6.7675,25.7617,36.5134,32.3529,25.7617,7.8,2.6,6.6503,7.0116,0.16,6.7617,0.1356,51.825,-28.3951,6.8462
2005-09-19,69.0,171588256.3196,474928.0373,14.4028,14.9405,0.1944,0.0,75.0,75.0,6.4687,6.7905,7.1123,0.1,49.8478,16.6182,6.9464,11.2765,6.7957,17.018,186.8269,0.2399,-0.2503,-0.7861,-0.1189,6.8009,1.0,6.7825,0.1074,0.1136,0.0061,0.1804,0.1944,0.014,7.5708,10.2826,65.5993,6.785,6.775,16.8487,0.5226,0.46,2.2476,-10714000.0,21.1315,0.6554,2.907,7.1429,1.0714,58.3091,6.6731,6.7905,29.2099,28.8719,31.0345,29.2099,0.0,2.6,6.6781,7.0065,0.1,6.7879,0.1456,52.1659,-33.3333,6.8588
2005-09-20,68.2,171435079.849,415240.2497,13.8323,14.5013,0.1887,0.0,70.0,70.0,6.5161,6.807,7.0979,-0.4118,14.9693,9.3366,6.9364,2.9938,6.7981,16.5663,202.7318,0.0775,-0.3617,-0.9254,-0.3864,6.8141,0.0,6.7843,0.1062,0.1014,-0.0049,0.185,0.1887,0.0036,7.5632,10.269,62.1934,6.84,6.815,18.8174,0.5865,0.33,2.2849,-11582000.0,19.9789,0.6227,2.8141,5.0847,1.0508,54.6683,6.7065,6.807,31.2741,28.7486,30.4348,31.2741,0.0,2.6,6.7051,6.9797,0.17,6.8135,0.1527,50.5765,-49.2537,6.8616
2005-09-21,67.2,170874079.849,174573.4048,13.2059,14.2036,0.1806,0.0,65.0,65.0,6.5257,6.8105,7.0953,-0.6,-34.0206,1.0357,6.9091,1.3024,6.7906,16.2184,229.8367,-0.0551,-0.2119,-0.9964,-0.7642,6.8259,0.0,6.7836,0.1015,0.0826,-0.0189,0.1863,0.1806,-0.0057,7.5548,10.2554,57.6611,6.84,6.825,19.7074,0.6071,0.07,2.2922,-12517000.0,19.2007,0.5915,2.689,1.0526,1.0105,50.5178,7.15,6.8105,22.8707,27.7849,7.1429,22.8707,0.0,0.0,6.7304,6.9303,0.12,6.8358,0.1561,46.8975,-66.1538,6.8533
2005-09-22,65.9,170281668.0843,-128246.1755,13.1851,14.2254,0.1609,15.0,60.0,45.0,6.5019,6.802,7.1021,-0.5294,-88.8615,-8.4732,6.8614,12.7902,6.7715,16.1468,250.7495,-0.0818,-0.0772,-0.9007,-0.9441,6.8314,1.0,6.7796,0.0925,0.0567,-0.0359,0.1841,0.1609,-0.0232,7.5452,10.2419,51.5216,6.835,6.825,23.4694,0.7268,-0.17,2.3496,-13636000.0,18.1466,0.562,2.3905,-2.5148,0.9749,45.7634,7.1455,6.802,15.7005,23.2818,9.5238,15.7005,0.0,0.0,6.7528,6.8547,0.17,6.8523,0.1547,45.6401,-86.1538,6.8323
2005-09-23,65.6,171146868.0843,34822.7394,13.6413,14.1675,0.1217,100.0,55.0,-45.0,6.4749,6.7925,7.1101,0.15,-121.6931,-10.5188,6.8145,22.3088,6.7514,16.2262,273.2325,-0.0795,-0.0106,-0.6661,-0.9984,6.8322,1.0,6.7744,0.0807,0.0333,-0.0474,0.177,0.1217,-0.0553,7.5353,10.2283,46.5117,6.82,6.775,26.7496,0.8404,-0.19,2.3947,-15078000.0,16.9915,0.5339,1.8059,-2.8148,0.9719,44.7406,7.1336,6.7925,15.4321,18.0011,29.6296,15.4321,0.0,0.0,6.7718,6.7842,0.2,6.8625,0.1494,51.0268,-78.6667,6.8093
2005-09-26,66.1,170767868.0843,-22223.8626,13.5208,13.8036,0.0806,95.0,50.0,-45.0,6.4628,6.788,7.1132,-0.2778,-69.7952,-6.3487,6.7828,11.2331,6.7379,16.286,295.5191,-0.0539,-0.0342,-0.3335,-0.9024,6.8295,1.0,6.7725,0.0683,0.0186,-0.0497,0.1655,0.0806,-0.0849,7.5261,10.2148,51.6066,6.82,6.775,25.2282,0.7984,-0.09,2.3939,-13941000.0,20.1328,0.6372,1.1934,-1.3433,0.9866,46.8256,7.1116,6.788,26.5127,19.2151,40.3846,26.5127,21.0024,7.0008,6.787,6.739,0.18,6.8657,0.1418,49.545,-72.0,6.7919
