date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2012-06-29,62.3958,-306624914.3724,4128027.7068,16.1955,14.1922,1.6325,0.0,65.0,65.0,74.052,70.676,67.3,0.1936,87.4356,17.697,72.1044,19.3035,71.106,18.2258,203.5031,-0.1457,-1.5776,-0.9304,-0.3988,70.6608,1.0,70.2369,0.788,0.6491,0.1389,1.6325,0.9333,0.6992,58.5837,65.5045,55.8107,70.405,70.695,18.2489,4.3793,5.16,1.6457,155137833.0,26.9795,6.4744,2.3222,7.6162,1.0762,58.8485,69.7804,70.676,58.4601,35.9257,93.9815,58.4601,100.0,57.0252,70.3293,72.5296,1.62,70.8385,0.0869,50.613,-13.748,71.4293
2012-07-02,63.6367,-302006809.4773,5381999.6861,16.815,14.5636,1.7586,30.0,100.0,70.0,74.566,70.959,67.352,0.9301,127.9038,25.242,72.5996,28.5845,71.4159,18.2244,210.5214,-0.5104,-1.1857,-0.9682,-0.5079,70.903,1.0,70.5179,0.9486,0.709,0.2396,1.7586,1.111,0.6475,58.6188,65.593,56.0233,71.075,71.01,17.1434,4.1603,5.66,1.6318,159888833.0,30.867,7.4907,2.4943,8.2387,1.0824,62.621,69.9789,70.959,75.3134,54.4033,99.4286,75.3134,100.0,66.6667,70.487,73.1519,1.47,71.1275,0.0956,61.4358,-0.2967,71.7801
2012-07-03,64.3214,-299008998.0112,6359564.6272,17.6414,14.7575,1.8461,25.0,100.0,75.0,75.1451,71.2948,67.4444,0.8968,152.6616,29.021,73.1661,33.3421,71.7725,18.2906,213.9091,-0.9295,0.6006,-0.9813,-0.5579,71.1899,1.0,70.9099,1.1275,0.7927,0.3348,1.8461,1.2716,0.5744,58.6541,65.6887,59.0202,71.475,71.405,16.2625,3.9523,6.715,1.6168,162935433.0,32.5314,7.9062,2.6097,9.8108,1.0981,64.5105,70.243,71.2948,97.7257,77.1664,99.7669,97.7257,100.0,100.0,70.6648,73.8557,1.2489,71.4058,0.1065,63.0682,-0.1328,72.1802
2012-07-05,63.6111,-298576515.3341,6318943.4434,18.2472,15.0522,1.8443,20.0,95.0,75.0,75.5288,71.5123,67.4957,0.2126,121.9121,22.271,73.4973,29.7588,72.0161,18.4207,213.3149,-0.0082,1.6703,-0.9793,-0.5492,71.4857,1.0,71.071,1.1886,0.8719,0.3167,1.8443,1.4066,0.4378,58.6897,65.7751,55.7208,71.475,71.405,16.5021,4.0658,4.35,1.6573,159704533.0,30.4848,7.5109,2.6001,6.2161,1.0622,61.1355,70.5879,71.5123,93.205,88.748,80.4196,93.205,66.7801,88.9267,70.8613,74.2005,1.55,71.6565,0.1175,64.1832,-11.1554,72.4693
2012-07-06,63.2003,-300903840.3341,4987363.7824,18.8228,15.1792,1.7496,15.0,90.0,75.0,75.7293,71.7498,67.7702,-0.4773,105.2267,18.4971,73.6889,29.7588,72.1907,18.5029,207.6516,0.2028,1.4043,-0.9545,-0.4641,71.7117,1.0,71.2244,1.1846,0.9344,0.2501,1.7496,1.5143,0.2353,58.7256,65.8558,52.0988,71.475,71.405,15.9041,3.8625,4.75,1.6443,156601433.0,29.3802,7.1353,2.461,6.8741,1.0687,59.2485,70.9086,71.7498,79.0159,89.9822,56.8613,79.0159,7.0655,57.9485,71.0724,74.3405,0.88,71.9016,0.1277,63.3309,-17.5299,72.692
2012-07-09,64.0133,-297644580.1399,5026267.2754,19.4323,15.2778,1.7141,10.0,85.0,75.0,76.0069,72.0463,68.0856,0.699,112.7327,23.4213,74.0196,31.0134,72.4392,18.4291,192.2956,0.7337,2.6643,-0.8415,-0.213,72.0672,1.0,71.4823,1.2437,0.9963,0.2474,1.7141,1.6006,0.1135,58.7617,65.9453,55.9874,71.475,71.405,15.2244,3.6694,5.93,1.6111,159925233.0,28.913,6.9686,2.4041,8.6104,1.0861,61.7106,71.2069,72.0463,73.5381,81.9197,83.3333,73.5381,46.7905,40.212,71.2974,74.6834,1.03,72.1448,0.1381,64.4782,-4.9137,72.9825
2012-07-10,64.1245,-300477819.1009,3683763.8281,20.2318,15.5096,1.7112,5.0,100.0,95.0,76.0388,72.4033,68.7677,0.1039,129.6144,24.082,74.3209,35.4225,72.6765,18.1898,176.5758,2.099,2.1391,-0.6636,0.0597,72.4265,1.0,71.8449,1.2863,1.0543,0.232,1.7112,1.6724,0.0389,58.798,66.0351,61.1517,71.89,71.57,14.7291,3.4859,7.14,1.5793,165821433.0,30.8878,7.3101,2.3908,10.5325,1.1053,62.041,71.4843,72.4033,70.012,74.1887,69.8413,70.012,53.0685,35.6415,71.535,74.9796,0.77,72.3876,0.1484,64.4919,-7.2519,73.2571
2012-07-11,65.1172,-294109298.8478,4826017.6049,21.1894,15.7758,1.7295,0.0,100.0,100.0,76.3144,72.7768,69.2391,0.8291,142.5438,29.773,74.7835,39.3824,73.0016,17.8771,167.1858,2.5601,-0.1004,-0.5327,0.2218,72.7795,1.0,72.3099,1.3975,1.1229,0.2746,1.7295,1.7169,0.0126,58.8347,66.1357,62.5106,72.455,72.34,13.762,3.3116,7.47,1.5812,172907533.0,31.644,7.6146,2.4068,10.886,1.1089,64.8865,71.8056,72.7768,83.3499,75.6333,96.875,83.3499,100.0,66.6197,71.7872,75.5039,1.58,72.6399,0.1595,66.6793,-1.0444,73.6082
2012-07-12,64.8776,-291606196.0545,5651016.1656,22.0063,16.2972,1.815,0.0,100.0,100.0,76.4028,73.1263,69.8497,0.4078,122.513,27.3474,75.1233,37.5275,73.269,17.5424,165.9631,1.9735,-2.0186,-0.5145,0.2425,73.0995,1.0,72.6522,1.4463,1.1876,0.2587,1.815,1.7557,0.0593,58.8717,66.2324,58.2544,73.255,72.468,13.3306,3.286,6.99,1.6258,168089733.0,29.3461,7.2339,2.5159,10.1569,1.1016,63.6737,72.1984,73.1263,83.1721,78.8446,82.8,83.1721,78.489,77.1858,72.0528,75.8404,1.79,72.8975,0.1706,67.2805,-5.6999,73.8971
2012-07-13,65.8618,-288576686.5307,6438721.6829,23.0031,17.0464,2.0049,0.0,100.0,100.0,76.8858,73.4533,70.0207,0.9524,152.4326,32.7793,75.6162,41.9425,73.6205,17.1377,172.3331,0.6747,-1.8072,-0.6064,0.1334,73.3965,1.0,73.0478,1.5599,1.2621,0.2978,2.0049,1.797,0.2078,58.909,66.3397,57.9329,74.125,73.76,12.65,3.1217,6.54,1.6033,171324633.0,30.9275,7.6322,2.7687,9.2871,1.0929,66.3896,72.6025,73.4533,92.8109,86.4443,98.7578,92.8109,100.0,92.8297,72.3336,76.3931,1.26,73.1733,0.1826,67.2266,-0.6173,74.2622
2012-07-16,66.1228,-287821783.252,6415823.012,24.1437,17.9898,2.0987,0.0,100.0,100.0,77.412,73.752,70.092,0.5779,157.7957,34.1537,76.0873,45.8144,73.9676,16.7859,179.4502,0.3964,-0.2728,-0.7003,0.0096,73.677,1.0,73.4028,1.6554,1.3407,0.3147,2.0987,1.8348,0.2639,58.9467,66.449,55.8985,74.325,74.305,12.0242,2.9656,5.975,1.5961,174500433.0,32.3574,7.9806,2.8859,8.3813,1.0838,67.0768,73.0863,73.752,89.127,88.37,85.8232,89.127,100.0,92.8297,72.6305,76.9023,1.22,73.4796,0.1951,69.9883,-6.7883,74.6252
2012-07-17,67.4022,-284252564.502,6958859.2479,25.5012,19.2057,2.33,40.0,100.0,60.0,78.2552,74.089,69.9228,0.8906,184.4756,40.4371,76.7548,51.2943,74.4241,16.7101,182.999,0.594,0.6807,-0.7431,-0.0523,74.0107,1.0,73.909,1.8306,1.4387,0.3919,2.33,1.8886,0.4414,58.9849,66.5721,56.3173,75.0725,74.89,11.2399,2.8174,6.74,1.5913,179069033.0,34.9145,8.7516,3.1872,9.3585,1.0936,70.2185,73.6435,74.089,93.8116,91.9165,96.8539,93.8116,100.0,100.0,72.9477,77.6832,1.635,73.8111,0.2093,76.5549,-1.7456,75.1022
2012-07-18,68.1382,-281149967.9702,7535576.6728,26.9939,20.5308,2.4342,35.0,100.0,65.0,79.1951,74.419,69.6429,0.5954,182.3251,43.6908,77.4754,55.3564,74.9189,17.0639,183.773,1.1477,1.0705,-0.7521,-0.0658,74.3884,1.0,74.4381,2.0156,1.5541,0.4616,2.4342,1.9541,0.48,59.0235,66.7025,56.5063,75.5025,75.39,10.4786,2.6765,6.6,1.604,183656633.0,36.4648,9.314,3.3091,9.0386,1.0904,71.8454,74.3269,74.419,92.5132,91.8173,94.8624,92.5132,100.0,100.0,73.2891,78.5196,1.73,74.162,0.2252,76.4084,-3.1042,75.629
2012-07-19,68.151,-280649769.43,7245608.1847,28.4786,21.5469,2.4501,30.0,100.0,70.0,79.9817,74.7613,69.5408,0.1715,163.6912,43.7472,78.0874,56.6872,75.3681,17.8878,180.9961,1.4366,0.7381,-0.7193,-0.0174,74.7324,1.0,74.9588,2.1388,1.671,0.4678,2.4501,2.032,0.4181,59.0625,66.8319,57.0116,75.51,75.565,9.9186,2.5427,6.845,1.6095,188551433.0,35.8814,9.1983,3.3117,9.4038,1.094,71.8736,75.1071,74.7613,92.6933,93.006,86.3636,92.6933,100.0,100.0,73.6553,79.1796,1.37,74.5415,0.2418,77.3607,-6.5635,76.1257
2012-07-20,66.555,-286041309.2359,4752803.1209,29.06,22.0216,2.3234,25.0,95.0,70.0,80.2396,75.0673,69.8949,-0.8981,107.1794,27.0829,78.2642,40.1064,75.5968,19.0853,181.069,1.522,0.9185,-0.7202,-0.0187,74.9961,1.0,75.1796,2.0622,1.7493,0.3129,2.3234,2.0997,0.2237,59.1019,66.9413,56.319,75.51,75.565,14.1345,3.7355,6.12,1.6991,181779133.0,33.0642,8.7384,3.1259,8.5415,1.0854,63.5415,75.8785,75.0673,71.6386,85.615,33.6898,71.6386,0.0,66.6667,74.0367,79.2052,2.075,74.9428,0.2559,66.1766,-26.4674,76.4123
2012-07-23,66.3496,-282094410.2359,4556777.7201,28.6619,21.9975,2.3166,20.0,90.0,70.0,80.454,75.3208,70.1875,0.33,57.6269,25.1181,78.3608,21.0988,75.7809,20.5977,180.762,1.8673,1.1505,-0.7164,-0.0133,75.1268,1.0,75.3258,1.9595,1.7913,0.1682,2.3166,2.1669,0.1497,59.1416,67.0471,64.7879,75.51,75.565,19.9019,5.4088,5.07,1.7527,177023833.0,30.5458,8.3014,3.1053,6.997,1.07,62.5591,80.25,75.3208,53.4244,72.5855,40.2198,53.4244,0.0,33.3333,74.4245,79.1331,2.07,75.3488,0.2672,67.6461,-29.0288,76.6468
2012-07-24,65.3611,-285318775.5538,3036398.5714,28.3464,22.0345,2.3314,15.0,85.0,70.0,80.3895,75.5703,70.751,-0.8873,46.4455,16.0305,78.2229,22.3508,75.8375,22.392,184.482,2.2468,0.9623,-0.7602,-0.0781,75.1979,1.0,75.3891,1.7646,1.786,-0.0214,2.3314,2.2338,0.0976,59.1816,67.1404,64.375,75.5275,75.565,18.6521,5.1383,4.99,1.8035,172861033.0,29.3898,8.0964,3.117,6.9903,1.0699,58.0153,80.2045,75.5703,29.5816,51.5482,14.8352,29.5816,0.0,-0.0,74.8067,78.7457,1.73,75.7467,0.2746,58.9972,-41.3554,76.7472
2012-07-25,66.7176,-283957703.7228,2571457.3594,28.2843,22.2252,2.3663,10.0,80.0,70.0,80.4302,75.8953,71.3603,0.0798,70.2471,24.0039,78.3808,27.1049,76.0396,24.4534,185.1348,2.7679,-0.567,-0.7676,-0.0895,75.2099,1.0,75.5918,1.7182,1.7724,-0.0542,2.3663,2.2951,0.0712,59.2219,67.2486,64.9968,75.5275,75.565,17.1122,4.8814,6.5,1.8295,177774733.0,29.8381,8.5116,3.154,9.096,1.091,62.002,80.1595,75.8953,34.9084,39.3048,49.6703,34.9084,28.7675,9.5892,75.1804,78.8137,2.355,76.1294,0.2806,60.1778,-24.4397,76.9748
2012-07-26,67.8601,-283605635.7228,2259506.9218,28.5561,22.294,2.4887,5.0,75.0,70.0,80.7039,76.2415,71.7791,0.1967,110.3026,29.9051,78.7483,33.7207,76.3497,25.4947,187.7613,2.3539,-4.8447,-0.7961,-0.135,75.2734,1.0,75.9024,1.7688,1.7717,-0.0029,2.4887,2.3488,0.1399,59.2627,67.3691,66.0633,75.5275,75.565,15.9142,4.6373,6.925,1.8374,183642533.0,32.1075,9.356,3.3065,9.5689,1.0957,64.9525,80.1149,76.2415,49.37,37.9534,83.6047,49.37,100.0,42.9225,75.5479,79.1921,2.04,76.5017,0.2866,59.0359,-10.1921,77.2986
2012-07-27,71.8181,-271669117.4371,5724464.2044,29.5779,22.8867,2.7131,0.0,100.0,100.0,81.9155,76.8665,71.8175,0.9743,207.1286,45.3738,79.8932,48.9921,77.0707,25.6041,187.4123,0.3568,-6.5822,-0.7924,-0.129,75.4523,1.0,77.2082,2.1572,1.8488,0.3084,2.7131,2.4171,0.296,59.304,67.5346,73.3332,78.415,78.0451,13.6108,4.4055,12.5,1.9285,196002833.0,39.7564,12.8682,3.5843,17.5021,1.175,72.6869,75.7,76.8665,77.5168,53.9318,99.2754,77.5168,100.0,76.2558,75.9273,80.6782,4.685,76.906,0.2979,66.2248,-0.5055,78.0299
2012-07-30,71.4244,-273866952.9926,5922229.5792,30.6108,23.7129,2.8964,0.0,100.0,100.0,82.8661,77.394,71.9219,0.2148,200.5599,42.0909,80.7834,50.2354,77.6792,26.1357,187.3124,-1.485,-4.1435,-0.7914,-0.1273,75.7618,1.0,78.0392,2.4002,1.9591,0.4411,2.8964,2.48,0.4164,59.346,67.6938,73.7734,78.885,78.67,13.0383,4.1852,10.55,1.923,190185033.0,39.3617,12.6348,3.8036,14.4699,1.1447,71.0454,75.7828,77.394,90.5175,72.4681,88.6724,90.5175,88.8121,96.2707,76.3266,81.7486,1.35,77.3162,0.3118,64.6686,-8.1294,78.6578
2012-07-31,70.6885,-278404752.9926,4020903.6345,31.3907,24.516,2.9764,0.0,95.0,95.0,83.537,77.806,72.075,-0.6309,151.5424,36.0449,81.3805,46.2094,78.1478,27.3899,184.2689,-2.4095,1.693,-0.7578,-0.0744,76.0758,1.0,78.4652,2.4947,2.0662,0.4285,2.9764,2.5403,0.4361,59.3885,67.8429,69.0604,78.885,79.0,14.084,4.4159,8.24,1.898,185647233.0,38.2821,12.003,3.8887,11.0812,1.1108,68.0224,75.9549,77.806,88.3232,85.4525,77.0218,88.3232,56.3455,81.7192,76.7456,82.3698,0.86,77.7217,0.326,65.651,-16.6048,79.1536
2012-08-01,70.0209,-282145845.4658,1687204.1761,31.7539,25.0005,2.9546,5.0,90.0,85.0,83.989,78.139,72.289,-0.8602,120.1055,30.734,81.7387,38.6536,78.4976,29.2181,180.5545,-0.9405,9.0731,-0.7139,-0.0097,76.2808,1.0,78.6912,2.478,2.1486,0.3295,2.9546,2.5963,0.3583,59.4314,67.9827,65.2767,78.885,79.0,15.9422,5.0451,6.66,1.9339,181601633.0,36.0321,11.4029,3.8402,8.8611,1.0886,65.367,76.1236,78.139,74.0203,84.287,56.3667,74.0203,5.3589,50.1722,77.1788,82.6416,1.86,78.1073,0.3387,57.9823,-23.8404,79.5359
2012-08-02,69.3534,-284059768.9952,-29848.9231,31.5251,25.1739,2.7762,0.0,85.0,85.0,84.1801,78.4745,72.7689,0.1303,82.4816,25.5739,81.8913,27.1775,78.7397,31.5297,176.8414,1.968,13.8007,-0.6671,0.0551,76.3513,1.0,78.8519,2.3745,2.1938,0.1808,2.7762,2.6467,0.1295,59.4749,68.1132,64.1606,78.885,79.065,19.1186,6.2029,6.71,2.0017,176953533.0,33.3889,10.8327,3.591,9.0273,1.0903,62.787,76.289,78.4745,50.2242,70.8559,17.284,50.2242,0.0,20.5681,77.6175,82.6271,2.38,78.465,0.3487,56.8833,-31.4554,79.8122
2012-08-03,70.3547,-286322498.4069,-1449525.5563,31.3696,25.401,2.6136,0.0,80.0,80.0,84.4033,78.8925,73.3817,-0.3235,98.5964,29.9402,82.2207,28.416,79.0702,33.9878,176.4326,5.9068,12.6118,-0.6617,0.0622,76.3759,1.0,79.1581,2.3597,2.227,0.1328,2.6136,2.6796,-0.0661,59.5187,68.2542,67.4456,79.36,79.085,17.9755,5.8927,8.36,1.9938,181074933.0,32.2467,10.5711,3.3642,11.3202,1.1132,64.9701,76.451,78.8925,39.9412,54.7285,46.1728,39.9412,26.4348,10.5979,78.0585,82.8854,1.96,78.815,0.3576,56.3466,-20.5467,80.168
2012-08-06,70.543,-285532153.5794,-1647053.9559,31.1209,25.6764,2.423,0.0,75.0,75.0,84.6536,79.274,73.8944,0.2155,87.9365,30.7443,82.5301,26.3957,79.3902,34.7857,177.3093,7.9682,-1.7453,-0.6731,0.0469,76.4462,1.0,79.4313,2.3388,2.2493,0.0894,2.423,2.6898,-0.2668,59.5631,68.396,63.9021,79.425,79.42,18.104,5.8481,7.63,1.9594,184894933.0,31.0887,10.0425,3.102,10.2005,1.102,65.3722,76.6098,79.274,42.4571,44.2075,63.9144,42.4571,49.3785,25.2711,78.4988,83.122,1.16,79.1738,0.3652,55.3411,-19.7183,80.5049
2012-08-07,69.807,-289019102.9127,-2687612.7295,30.7898,25.9896,2.4066,10.0,70.0,60.0,84.6833,79.606,74.5287,-0.9533,70.2447,24.8476,82.6265,24.4989,79.5978,36.2176,178.2886,5.1175,-12.6268,-0.6857,0.0299,76.5555,1.0,79.5683,2.2271,2.2449,-0.0178,2.4066,2.6943,-0.2877,59.608,68.5277,59.46,79.865,79.42,17.9749,5.7857,6.64,1.973,181049033.0,29.6399,9.5404,3.0679,8.8616,1.0886,62.4238,76.7654,79.606,49.234,43.8774,37.6147,49.234,0.0,25.2711,78.932,83.0614,1.5,79.555,0.3705,39.0452,-28.3702,80.7235
2012-08-08,69.6358,-290280904.7532,-3270449.838,30.3149,26.1606,2.457,5.0,65.0,60.0,84.7331,79.87,75.0069,0.2577,47.758,23.4842,82.6595,21.2916,79.7666,36.3248,180.5814,1.8631,-15.1161,-0.7142,-0.0101,76.7402,1.0,79.6568,2.0983,2.2155,-0.1173,2.457,2.6908,-0.2338,59.6532,68.6561,54.6264,79.865,79.42,18.7346,5.8814,5.28,1.929,177677333.0,28.8705,9.0634,3.1214,6.9392,1.0694,61.7421,76.9179,79.87,46.7503,46.1471,38.7218,46.7503,0.0,16.4595,79.3518,82.9302,0.815,79.9541,0.3731,38.7714,-30.3823,80.8915
2012-08-09,70.1493,-287819900.4797,-2428522.7646,29.9184,26.4607,2.6613,0.0,60.0,60.0,84.7448,80.178,75.6112,0.8291,47.616,26.0349,82.7837,22.3849,79.9764,35.6007,183.8189,-1.4457,-9.0171,-0.7526,-0.0666,76.9627,1.0,79.7955,2.0213,2.1767,-0.1554,2.6613,2.685,-0.0237,59.6989,68.7893,58.7909,80.1475,80.045,18.0274,5.5873,6.16,1.8905,181064833.0,28.4259,8.8102,3.3698,8.1256,1.0813,63.0174,77.0673,80.178,41.9488,45.9777,49.5098,41.9488,35.1326,11.7109,79.7554,82.9511,1.17,80.3605,0.3743,44.939,-27.8481,81.0915
2012-08-10,70.7997,-285249850.4797,-1045580.0742,29.7178,26.9307,2.7357,30.0,55.0,25.0,84.9111,80.4665,76.0219,0.7407,63.6898,29.1825,83.0159,25.9061,80.2387,34.3722,189.9447,-1.5547,0.9944,-0.8186,-0.1727,77.3413,1.0,79.96,1.9985,2.1411,-0.1425,2.7357,2.6672,0.0686,59.745,68.9287,58.7151,80.1475,80.045,17.3895,5.308,5.77,1.8448,183897133.0,29.5496,9.0197,3.4499,7.4974,1.075,64.5913,77.2138,80.4665,58.3321,49.0104,86.7647,58.3321,78.4876,37.8734,80.1434,83.1401,1.08,80.7244,0.3747,51.6481,-19.1024,81.3346
2012-08-13,70.3718,-284461965.2338,-134087.2977,29.5272,27.5142,2.658,25.0,50.0,25.0,84.9668,80.7148,76.4627,-0.2295,51.6733,25.4844,83.1126,25.9061,80.4283,33.2033,192.9328,0.0387,1.8864,-0.8474,-0.2238,77.8038,1.0,80.0614,1.9181,2.0965,-0.1784,2.658,2.6318,0.0262,59.7916,69.0617,55.1448,80.1475,80.045,16.883,5.0426,4.965,1.8161,180200133.0,28.6889,8.5687,3.3383,6.4259,1.0643,62.7422,77.3573,80.7148,66.1765,55.4858,62.2549,66.1765,35.1017,49.574,80.5136,83.141,0.87,81.0139,0.3737,54.9304,-24.8562,81.5025
2012-08-14,71.801,-281208825.2338,1286075.8653,29.6487,28.3213,2.2902,20.0,45.0,25.0,85.2762,80.9538,76.6313,0.8062,76.5458,30.9369,83.4215,31.9575,80.7247,31.8033,194.5343,-0.1068,-0.1709,-0.8619,-0.251,78.3298,1.0,80.2107,1.9377,2.0647,-0.127,2.2902,2.558,-0.2678,59.8387,69.2065,54.8096,80.1475,80.045,15.9818,4.7904,4.78,1.794,183814733.0,30.9941,9.2903,2.8643,6.0691,1.0607,65.4685,77.4979,80.9538,82.004,68.8375,96.9925,82.004,100.0,71.1964,80.8691,83.4584,1.6,81.2555,0.3729,59.4003,-9.7814,81.7716
2012-08-15,71.8955,-280287270.0099,2043357.8336,29.829,29.1538,1.9706,15.0,40.0,25.0,85.5846,81.1553,76.7259,0.5522,89.3205,31.3807,83.6953,33.2548,81.0033,30.2346,197.0882,-0.4494,0.6594,-0.8837,-0.2938,78.9161,1.0,80.3341,1.9397,2.0397,-0.1,1.9706,2.4685,-0.4978,59.8862,69.3509,54.1146,80.1475,80.045,15.6144,4.5509,4.03,1.7421,186754933.0,31.1737,9.0858,2.4543,5.0615,1.0506,65.6904,77.6358,81.1553,83.7902,77.3236,92.1233,83.7902,100.0,78.3672,81.2118,83.7244,0.67,81.479,0.3719,59.6652,-8.5155,82.0284
2012-08-16,71.4228,-281670541.0379,1727263.5086,29.7814,29.4207,1.7427,10.0,35.0,25.0,85.7775,81.3285,76.8795,-0.4766,72.6023,27.0826,83.8193,28.8776,81.203,28.6429,200.2937,-0.1296,2.2845,-0.9085,-0.3468,79.4701,1.0,80.4131,1.8754,2.0068,-0.1315,1.7427,2.3717,-0.629,59.9343,69.4884,49.6026,80.1475,80.045,16.5634,4.7634,3.465,1.7303,183144933.0,30.0138,8.6315,2.1632,4.3511,1.0435,63.5413,77.7709,81.3285,84.4453,83.4132,64.2202,84.4453,27.1048,75.7016,81.5403,83.7771,1.07,81.7011,0.3699,60.0217,-14.8446,82.2136
2012-08-17,71.6635,-278798230.2687,2354845.3015,29.4926,29.0773,1.5815,5.0,30.0,25.0,85.8266,81.609,77.3914,-0.0615,63.7516,28.3389,83.965,24.0051,81.4103,27.1548,201.8105,0.8588,2.1942,-0.9192,-0.3715,80.0631,1.0,80.596,1.8259,1.9707,-0.1448,1.5815,2.2782,-0.6967,59.9827,69.6273,50.9026,80.1475,80.045,17.5581,5.0252,5.61,1.7163,187203633.0,28.6505,8.1999,1.9561,7.2136,1.0721,64.1695,77.9033,81.609,77.197,81.8108,75.2475,77.197,48.4118,58.5055,81.8541,83.8711,1.3,81.9211,0.3672,65.1851,-11.6226,82.409
2012-08-20,71.5431,-277373250.5984,2850909.0845,29.2183,28.7823,1.5233,0.0,25.0,25.0,85.7242,81.8945,78.0648,-0.0549,62.9956,27.1856,84.0536,24.0051,81.5846,25.8181,203.5759,1.1095,1.0823,-0.9309,-0.4,80.5928,1.0,80.7647,1.7552,1.9276,-0.1724,1.5233,2.18,-0.6567,60.0316,69.7634,54.7924,80.1475,80.285,17.099,4.7739,5.71,1.677,184908533.0,27.9014,7.7899,1.8785,7.3649,1.0736,63.5928,78.033,81.8945,68.353,76.6651,65.5914,68.353,2.3962,25.9709,82.1519,83.8912,0.73,82.1081,0.3635,65.3777,-14.0073,82.5643
2012-08-21,71.4314,-279654788.5984,2068726.8062,29.1226,28.7035,1.3735,0.0,20.0,20.0,85.1322,82.2313,79.3303,0.1,77.4643,26.0781,84.0952,27.3062,81.7298,24.6425,207.5861,1.4386,1.0003,-0.9542,-0.4631,81.0322,1.0,80.9752,1.6694,1.8759,-0.2065,1.3735,2.0597,-0.6861,60.081,69.8969,59.1609,80.94,80.495,16.4778,4.5352,6.735,1.6558,181228633.0,28.8569,7.9424,1.689,8.8183,1.0882,63.0391,78.1601,82.2313,63.916,69.822,50.9091,63.916,0.0,16.936,82.4323,83.8544,1.0,82.2645,0.3587,59.9146,-16.4313,82.6801
2012-08-22,72.0846,-277723937.8521,2175038.6747,29.1128,28.8344,1.297,0.0,15.0,15.0,84.7526,82.5268,80.3009,0.5149,103.4566,29.8377,84.2582,28.9251,81.9337,23.6237,216.7189,1.7884,-0.8822,-0.9896,-0.5979,81.3818,1.0,81.2039,1.6438,1.8295,-0.1857,1.297,1.9081,-0.6111,60.1307,70.0366,58.7418,81.6075,81.445,15.6745,4.3085,5.91,1.6387,184924833.0,28.4324,7.8153,1.5911,7.5808,1.0758,64.9189,78.2847,82.5268,66.6113,66.2934,83.3333,66.6113,100.0,34.1321,82.6968,84.0033,1.34,82.3965,0.3537,64.0256,-8.8285,82.8362
2012-08-23,71.9041,-277797764.8417,1997308.6992,29.1034,29.3407,1.3158,0.0,10.0,10.0,84.4573,82.745,81.0327,0.1522,103.7369,27.9451,84.35,28.9251,82.0981,22.7499,220.3862,0.8608,-2.0183,-0.9968,-0.6479,81.7401,1.0,81.341,1.5882,1.7812,-0.193,1.3158,1.7503,-0.4345,60.1809,70.1729,57.4857,82.48,82.365,15.2525,4.0931,4.365,1.6038,181876833.0,27.6669,7.4245,1.611,5.5048,1.055,63.9725,78.4068,82.745,68.8794,66.4689,72.3958,68.8794,49.6577,49.8859,82.9455,84.0537,0.7225,82.5128,0.3482,59.037,-18.0247,82.9441
2012-08-24,72.7034,-274978550.4417,2640050.2275,29.285,29.9479,1.3935,20.0,100.0,80.0,84.6039,82.7785,80.9531,0.88,140.875,32.5299,84.5875,32.7365,82.3354,22.0146,189.4162,0.3738,-1.0575,-0.8133,-0.1636,82.1788,1.0,81.373,1.6008,1.7451,-0.1444,1.3935,1.6098,-0.2163,60.2316,70.317,52.2184,82.815,82.495,14.5396,3.8884,0.67,1.5808,184995433.0,28.6921,7.6733,1.7023,0.7984,1.008,66.265,78.5265,82.7785,84.2431,73.2446,97.0,84.2431,100.0,83.2192,83.1817,84.3197,1.25,82.6217,0.3432,62.9764,-1.3921,83.1198
2012-08-27,72.5659,-276243102.179,2260628.0065,29.6394,30.5151,1.3424,15.0,100.0,85.0,84.77,82.827,80.884,0.0557,161.7547,31.0201,84.753,36.3727,82.5349,21.4138,163.064,0.1728,-0.8441,-0.4705,0.2913,82.5338,1.0,81.4143,1.5796,1.712,-0.1324,1.3424,1.5045,-0.1621,60.2828,70.4582,50.7818,82.815,82.8089,13.8538,3.694,0.97,1.5791,181361833.0,29.6928,7.9173,1.6347,1.1622,1.0116,65.5101,78.7102,82.827,78.1593,77.0939,65.0822,78.1593,76.5991,75.4189,83.4068,84.48,1.2577,82.7615,0.3381,63.3523,-17.1679,83.2771
